time,required_negative_null,peak_x,peak_null_cosine,material_ADM
0.0,0.13573081275725993,-0.5,1.0,1351.7038667318764
0.5,0.13212744612307836,-1.05,0.00536154486588073,819.2632874457378
1.285,0.23356482244213697,-0.55,-0.011588340740504365,130.09506640612486
