s,l,energy_residual,force_residual,energy_term_scale,force_term_scale
0.00501953125,-2.0875000000000004,8.58145751634197e-06,-8.517187960954151e-05,0.00046864157487024624,0.03224711572674343
0.00501953125,-2.0125,4.6444289911929835e-06,-1.4336120472884704e-05,0.00012698019912794247,0.007130952902433196
0.00501953125,-1.9125,7.556214186336381e-06,1.2215343403261059e-05,0.00010390676847947454,0.003682782596546627
0.00501953125,-1.8125,3.6855917718567016e-06,1.6756622728353195e-07,8.956357574742262e-05,0.0015816204096439782
0.00501953125,-1.7125000000000001,1.948881717821638e-06,-6.505048130067149e-07,6.230923307961773e-05,0.0007129100129327047
0.00501953125,-1.6125,1.0433013812637555e-06,-6.247557571283769e-08,3.815489234328509e-05,0.0003165267177617127
0.00501953125,-1.5125,6.108514991939366e-07,3.875675267742569e-09,2.5474439749910535e-05,0.00018286969844275028
0.00501953125,-1.4125,3.993804489136894e-07,-5.406667718952428e-08,1.7268091370300606e-05,0.00010130772119761691
0.00501953125,-1.3125,2.4861546115697644e-07,-2.588682446901462e-08,1.1237503552991287e-05,5.3665695658095855e-05
0.00501953125,-1.2125000000000001,2.226073533335429e-07,-2.7567688424522847e-08,7.841906939914484e-06,3.698027356548632e-05
0.00501953125,-1.1125,4.301054040841094e-08,-4.7922427121674194e-09,5.403182567030559e-06,2.2351774784919852e-05
0.00501953125,-1.0125000000000002,1.3874065519639743e-08,-1.493655701807507e-08,4.806296180425404e-06,1.0751591432745596e-05
0.00501953125,-0.9125,1.8257224760466734e-08,6.096022374673307e-09,4.484733067175387e-06,4.415798618665559e-06
0.00501953125,-0.8125,8.729758112038388e-08,-2.7401381719452733e-08,5.934205122661304e-06,2.8451460278657336e-06
0.00501953125,-0.7125,1.4464128663461385e-07,-3.0674416314958396e-08,7.1560611655863565e-06,7.753218318185346e-06
0.00501953125,-0.6125,5.010428776418289e-07,4.853820815975002e-07,2.1197814710608364e-05,2.7378410578561754e-05
0.00501953125,-0.5125,2.6179333986678827e-06,1.316320322069666e-05,0.0002442399234673588,0.0003364015117959884
0.08533203125,-2.0875000000000004,1.3388292804932532e-05,-8.361958471002134e-05,0.000663353553719044,0.03359364726086493
0.08533203125,-2.0125,5.836532730310337e-06,-1.5311284934657154e-05,0.00034305635142673364,0.007416956085632554
0.08533203125,-1.9125,5.937379596963131e-06,1.3022356368374744e-05,0.0002548934634693171,0.0038726751884236286
0.08533203125,-1.8125,2.9192631727417306e-06,1.2935315950869482e-07,0.00013179976388081946,0.0016707771082974773
0.08533203125,-1.7125000000000001,1.6203146802909294e-06,-7.126692999273247e-07,7.652852647320497e-05,0.0007566319526941384
0.08533203125,-1.6125,8.987001653762093e-07,-7.337913293862195e-08,4.617931233058958e-05,0.00033171511207954454
0.08533203125,-1.5125,5.587658468068224e-07,3.2914368337309246e-09,3.1218022902894043e-05,0.00019281677833848755
0.08533203125,-1.4125,3.6221461534223347e-07,-6.232606359088494e-08,2.1318960589780626e-05,0.00010674443239642538
0.08533203125,-1.3125,2.776242165187449e-07,-1.973819357508357e-08,1.4471415894860523e-05,5.615920398849473e-05
0.08533203125,-1.2125000000000001,1.4715915485409477e-07,-5.0972274235899215e-08,9.90300894914638e-06,4.0149509487590664e-05
0.08533203125,-1.1125,6.586022703906929e-08,1.146558174859309e-08,9.300364094369267e-06,2.435250777843525e-05
0.08533203125,-1.0125000000000002,2.7937555664230362e-08,-1.9904578844094973e-08,8.671551543628811e-06,1.1529127084461992e-05
0.08533203125,-0.9125,3.1797770122511574e-08,-1.69283119872222e-08,8.586799540262133e-06,4.315507952873339e-06
0.08533203125,-0.8125,3.62018704770907e-08,3.318965329197128e-08,8.586635956291245e-06,1.1878512109217308e-06
0.08533203125,-0.7125,1.2741317729676483e-07,-4.789461676842634e-08,1.1073501487979356e-05,4.905633141125511e-06
0.08533203125,-0.6125,1.88264244618965e-07,8.280516658212511e-08,1.0956035685920644e-05,9.219132931501611e-06
0.08533203125,-0.5125,5.84559552875893e-07,5.99274460863782e-08,3.515864703586089e-05,3.820738714917844e-05
0.16564453125,-2.0875000000000004,1.7642602150577635e-05,-7.897117241517274e-05,0.0011618548621919955,0.03542759734112951
0.16564453125,-2.0125,-3.9334299728473343e-07,-1.772075867177226e-05,0.0004656457370530232,0.007806884663166431
0.16564453125,-1.9125,-2.343362849000549e-06,1.4989567632523306e-05,0.0003172601980492478,0.004152828606062933
0.16564453125,-1.8125,-1.7164258789654003e-06,5.2607549207941164e-08,0.0002119630227920944,0.0018040788325617836
0.16564453125,-1.7125000000000001,-7.315924175199223e-07,-8.090510469354859e-07,0.0001397800115963486,0.0008218890752726302
0.16564453125,-1.6125,-3.494600692240637e-07,-9.275584845806752e-08,8.402399409541633e-05,0.0003522062952174911
0.16564453125,-1.5125,-1.465184687164122e-07,1.8232147779404652e-09,5.584982280731676e-05,0.00020615682301311343
0.16564453125,-1.4125,-7.516400895536393e-08,-7.840643032494634e-08,3.785677485902655e-05,0.0001139380187473067
0.16564453125,-1.3125,-1.541125786209592e-08,-5.710315475245563e-09,2.5829280901866617e-05,6.187656890268912e-05
0.16564453125,-1.2125000000000001,-1.1569489562146337e-07,-1.0721918035030835e-07,1.824551299370278e-05,4.455421439089417e-05
0.16564453125,-1.1125,7.546290732813222e-08,6.58290177486071e-08,1.6402935192880262e-05,2.8300171282199673e-05
0.16564453125,-1.0125000000000002,5.114957382251372e-08,-4.638461687729427e-08,1.4777178158554811e-05,1.2614758726364396e-05
0.16564453125,-0.9125,5.285825232187087e-08,-8.871721550167029e-09,1.4680239225299345e-05,4.610934385245813e-06
0.16564453125,-0.8125,5.431287376574087e-08,-1.9825966393579392e-08,1.545386416560531e-05,1.1777889966759732e-06
0.16564453125,-0.7125,8.329162148466576e-08,4.060321707271285e-08,1.6272346570248553e-05,1.1114333902451106e-06
0.16564453125,-0.6125,1.73141131755394e-07,-7.066743847371173e-08,1.96289541958602e-05,5.541599769871266e-06
0.16564453125,-0.5125,2.459556853912352e-07,2.2917763215167393e-07,1.7359319295710644e-05,1.129517341482499e-05
0.24595703124999999,-2.0875000000000004,2.1166306081622826e-05,-7.487639831123892e-05,0.002081149392822149,0.03782342903756112
0.24595703124999999,-2.0125,-5.899188302772735e-06,-2.0298492022298966e-05,0.0009306622184264222,0.008217565262636922
0.24595703124999999,-1.9125,-5.451604631632128e-06,1.717057861023205e-05,0.0005256755077514333,0.004441096235001148
0.24595703124999999,-1.8125,-4.048210012737635e-06,-9.998709395418084e-09,0.000340551767200442,0.0019413464948124833
0.24595703124999999,-1.7125000000000001,-1.954126464226734e-06,-9.181636003202035e-07,0.0002157791828077015,0.0008876906857835008
0.24595703124999999,-1.6125,-1.0343682437524426e-06,-1.0652705653199045e-07,0.0001287831062661368,0.000377576564533334
0.24595703124999999,-1.5125,-5.416383332093507e-07,5.268538326679666e-09,8.380605635369044e-05,0.0002236025126976631
0.24595703124999999,-1.4125,-3.199152295120226e-07,-9.297459154165292e-08,5.60026018774113e-05,0.0001231519361708401
0.24595703124999999,-1.3125,-1.9367763057200898e-07,5.539337943317949e-09,3.8623846780509955e-05,6.707756510076122e-05
