s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,3.075865793538024,-7.929697255738205e-05,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,1.8539792802162065,-0.6193691381508935,5.015741811834624e-12,1.2328781963654813
0.0,-2.075,2.7231454660158128,-6.425048215434937e-05,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,1.573416961010974,-0.7517540853521568,5.908207061151539e-12,1.1592139091349167
0.0,-2.0500000000000003,2.4395816245769604,-5.082362131959395e-05,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,1.3512510360967576,-0.8477368277164217,5.614043125444002e-12,1.0965098067277725
0.0,-2.025,2.2136262080057523,-3.811894950847078e-05,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,1.1776339319392104,-0.9136374843517573,4.03433144818657e-12,1.043002662723374
0.0,-2.0,2.034585190211385,-2.632486866356147e-05,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,1.04346258252485,-0.9554047250084758,1.6435620071000691e-12,0.9971164137245265
0.0,-1.975,1.964413782598755,-1.5934597253171155e-05,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.9872961441600856,-0.9813698318241899,1.1983106707761985e-13,0.9822979244935246
0.0,-1.9500000000000002,2.0063679537714956,-7.974543183642232e-06,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,1.0077107811333161,-1.002404060592599,9.846797946726804e-14,1.003272935777532
0.0,-1.925,2.0493040708360653,-2.9774059618940356e-06,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,1.0288013555586069,-1.0239434181912106,5.5610469845547655e-14,1.0248091769976102
0.0,-1.9000000000000001,2.0938987368307287,-2.567341157991341e-07,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,1.0509583313007846,-1.0460485136213724,-2.510424716499384e-14,1.0471346331141804
0.0,-1.875,2.1394674085759076,1.3434830380376432e-06,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,1.073642705459123,-1.068752181547713,-1.8858039193012383e-13,1.0699987257592471
0.0,-1.85,2.185656026684068,2.2473368904003686e-06,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,1.096596896395979,-1.0920351487288877,-4.679988812423971e-13,1.093265510530039
