s,left_pressure,right_pressure,left_net_traction,right_net_traction,left_integrated_traction,right_integrated_traction,slice_energy
0.0,0.005360735306847038,0.0020566285673688936,0.005249425464150795,-0.034298564302036774,0.5705108874165935,-1.9335252424288143,633.5373636142941
0.0100390625,0.005373174568934605,0.0017872545239755117,0.005253463178078357,-0.03486080283841761,0.5709460994902105,-1.9651947399649479,636.1584053290995
0.020078125,0.005386089479545399,0.0016149843924570995,0.005257359528145272,-0.03515263974491808,0.5713658201363045,-1.981619476256452,638.343031169689
0.030117187499999996,0.005399477913376125,0.0014657252751953864,0.0052610691232547946,-0.035430899315377865,0.5717651121973873,-1.997277478267751,640.0918043711954
0.04015625,0.005413336709196254,0.0013481720348132052,0.005264542721454002,-0.03563857522984653,0.5721386200206973,-2.0089552649502154,641.4091697640634
0.0501953125,0.005427661616044778,0.0012583486721059675,0.005267727014273863,-0.03577154252278948,0.5724805460438664,-2.0164204383982187,642.2975888343412
0.06023437499999999,0.005442447237709671,0.0011722072708250891,0.005270564401951906,-0.035911708651736436,0.5727846263926243,-2.0242901461736134,642.7504319663512
0.0702734375,0.00545768697013779,0.0011006156505969926,0.005272992754003492,-0.03600886075685166,0.5730441048885656,-2.0297339428200694,642.7616673735031
0.0803125,0.005473372935125596,0.0010327302625571363,0.005274945158327023,-0.03610462928231206,0.5732517058175721,-2.035098470542515,642.3214515393267
0.0903515625,0.005489495912230365,0.0009722000189438174,0.0052763496606265435,-0.0361857881608791,0.5733996056499233,-2.0396381901157787,641.4204303711457
0.100390625,0.005506045265687014,0.0009181377481717807,0.0052771289907887885,-0.0362564821018272,0.5734794033470006,-2.0435867128174494,640.0520226830384
0.1104296875,0.005523008868634579,0.0008704146013975161,0.005277200278384139,-0.03631724364031261,0.5734820894910805,-2.0469740385920203,638.2142916388239
0.12046874999999999,0.005540373020733305,0.0008286169771218727,0.005276474753248959,-0.03636933966306451,0.5733980137980953,-2.0498715555755744,635.9097087231098
0.1305078125,0.005558132850211397,0.0007923196374841047,0.005274899357334525,-0.036413787769620225,0.5732214071220648,-2.052336596544609,633.1448930572803
0.140546875,0.00557627204364918,0.0007607082396337068,0.005272375622720384,-0.036452961655598075,0.5729415658883404,-2.054502919950896,629.9302141286367
0.1505859375,0.005594772280948994,0.0007331106113312376,0.005268797542978042,-0.03648850503732681,0.5725469677503082,-2.056463132034712,626.2791658299783
0.160625,0.005613613115861172,0.0007087728215022492,0.00526405114220652,-0.03652224155910003,0.5720252248410249,-2.0583199709059037,622.2075213092946
0.1706640625,0.005632771845265877,0.0006869980695113873,0.005258014009868099,-0.0365557389617954,0.5713630333166141,-2.0601617426970256,617.732766082691
0.180703125,0.005652223209481672,0.000667309020687349,0.005250554173839975,-0.03658984471210314,0.5705460510020582,-2.062036152639165,612.8737597055515
0.1907421875,0.0056719393075268295,0.0006491351567215009,0.005241529832928142,-0.03662594002098799,0.5695588684459318,-2.0640209782468943,607.6500452399335
0.20078125,0.005691889610498636,0.000632143320249895,0.0052307894920108145,-0.036664604728439305,0.5683850237364283,-2.0661488278311206,602.0816434273472
0.2108203125,0.0057120407853741674,0.0006160882313652852,0.0052181713427291235,-0.0367061899293095,0.5670069353480925,-2.0684394137202347,596.1890304204971
0.220859375,0.00573235653338208,0.0006008213819931811,0.005203502713182427,-0.03675076199796175,0.5654058425008557,-2.0708963993654987,589.9928408151974
0.2308984375,0.005752797417988076,0.0005862712909083362,0.005186599494106224,-0.03679816279796694,0.5635617429845392,-2.0735107939578383,583.5140929026735
0.24093749999999997,0.005773320688757611,0.000572417938396338,0.005167265547721943,-0.036848094436088566,0.5614533291206828,-2.0762657296708356,576.7739542850185
0.2509765625,0.005793880096629032,0.000559279330070493,0.005145292095722828,-0.03690015817309663,0.5590579214768542,-2.0791386551975557,569.7937444445165
0.261015625,0.005814425695063246,0.0005469365329028151,0.005120457059477645,-0.036953741751818016,0.556351397411909,-2.082094988336137,562.5951548163847
0.2710546875,0.005834903224913825,0.0005356157466464478,0.0050925227482242616,-0.03700768188816896,0.5533079401511218,-2.085069102176215,555.2006344007902
0.28109375,0.0058552540591751264,0.0005253140010323373,0.005061235814660121,-0.03706175554554209,0.5499000342595654,-2.0880483483027383,547.6327898424302
0.2911328125,0.005875415297046113,0.0005160624941793323,0.005026327806046416,-0.03711561864839464,0.5460985258427632,-2.091013258007081,539.9138184402505
0.301171875,0.005895346166892151,0.0005078780436720941,0.004987620827941341,-0.03716899367160296,0.5418841028116335,-2.0939481115179674,532.065383827406
0.3112109375,0.005914981410819483,0.0005007591310855974,0.004944840965136727,-0.037221679637096654,0.5372270235811201,-2.096841500610379,524.1085105042656
0.32125,0.005934251521475078,0.000494684126573259,0.004897699707873277,-0.03727355408602174,0.5320959644874557,-2.0996864389781877,516.0631800360712
0.33128906249999995,0.005953082547121766,0.0004896123230842906,0.0048458933821363785,-0.03732456376903697,0.5264579583006149,-2.1024798370282793,507.9483773780463
0.341328125,0.00597139589489539,0.00048548181250696656,0.004789102573920963,-0.03737472931759012,0.5202783321222154,-2.1052227642563817,499.78172461935475
0.35136718749999996,0.005989108127574312,0.00048221600360351044,0.004726991543356822,-0.03742411626931055,0.5135206442201833,-2.107918816355972,491.57950347988617
0.36140625,0.006006130755192531,0.0004797243212733996,0.004659207630637827,-0.03747283104880499,0.5061466200167556,-2.110573888209963,483.3566879707186
0.37144531249999996,0.006022370022266348,0.00047787877537618854,0.004585380655145907,-0.03752111478834318,0.498116087381636,-2.113201457233655,475.12649731506474
0.381484375,0.0060377266855530945,0.00047653736069410286,0.004505122303385825,-0.03756925084983519,0.48938691076271623,-2.1158173733202,466.9005838790946
0.39152343749999996,0.006052095790283137,0.0004755468164094364,0.004418025514422355,-0.03761755966860138,0.4799149251042943,-2.1184395676351215,458.6888897848359
0.4015625,0.00606536644049116,0.0004747509657953046,0.004323663859158443,-0.037666375253287754,0.46965386915221363,-2.1210867284105612,450.49982102074944
0.41160156249999996,0.006077421564549659,0.0004740016799316002,0.004221590915328727,-0.03771601610043161,0.45855531835657243,-2.123776662552408,442.34044997023005
0.421640625,0.0060881376771652574,0.0004731704716624553,0.004111339640229462,-0.03776675879488353,0.4465686175936711,-2.126524808915018,434.2165580045156
0.43167968749999996,0.006097384632520919,0.0004721577108651797,0.003992421736701765,-0.03781882874089983,0.43364081322933823,-2.1293437165785662,426.1331306275953
0.44171875,0.006105025376362457,0.00047075952513800986,0.003864327021071494,-0.037872953393708324,0.4197165854778916,-2.13227419256194,418.0939885453251
0.45175781249999997,0.006110915693141204,0.00046883892828410834,0.0037265227899591106,-0.037929624594393356,0.4047381807186651,-2.135343764687812,410.1021039277276
0.461796875,0.006114903949054856,0.0004663846228981193,0.003578453187675074,-0.03798883386687425,0.3886453439652328,-2.1385517832492225,402.1601942338742
0.47183593749999997,0.00611683083258773,0.00046338891834513205,0.0034195385766354488,-0.03805056597664819,0.3713752517559617,-2.141897211566544,394.2707469774255
