s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,0.033409809398510196,-1.0,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.023785541399374333,0.005249425464150795,1.1795780088036213e-13,0.0054720451495432814
0.0,-2.075,0.021237715593351223,-1.0,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.015042925621426029,0.002681326997659889,1.2744710462153073e-13,0.002809185265234433
0.0,-2.0500000000000003,0.013748480781210937,-1.0,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.009975602036822183,0.0010637608547193977,1.2308582025897203e-13,0.0014717954122343484
0.0,-2.025,0.00920312248816598,-1.0,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.0072136230787694065,4.946339715495635e-05,1.1099277451835238e-13,0.0009490344186971877
0.0,-2.0,0.0077408089324545876,-1.0,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.00720168815721708,-0.000693989989907345,1.214633851326233e-13,0.0016305990314258543
0.0,-1.975,0.00656314146372114,-1.0,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.007302728215710819,-0.0013764158798152165,1.1983106707761985e-13,0.0023045085491498318
0.0,-1.9500000000000002,0.005610878069562726,-0.11316827879130394,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.007331340474591503,-0.0020246199338743815,9.846797946726804e-14,0.002893495118807327
0.0,-1.925,0.006736113202878952,-0.003080554897923752,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.007517367374733376,-0.00265943000733715,5.5610469845547655e-14,0.003525188813736756
0.0,-1.9000000000000001,0.008448462795975416,-0.0001421187289606801,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.008233194245362382,-0.003323376565950001,-2.510424716499384e-14,0.004409496058758143
0.0,-1.875,0.010025152475272569,0.0005264382036489249,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,0.008921576655769859,-0.004031052744359715,-1.8858039193012383e-13,0.005277596955893953
