s,bank_rest_energy,heat_rest_energy,wall_rest_energy,recovered_work_prefix,converter_loss_prefix
0.0,58.46826877494245,0.046587452396164256,34.00635757688478,0.0,0.0
0.0100390625,58.183855555290386,0.34797902310172973,34.00635757688478,0.0,0.0
0.020078125,57.94070963146846,0.6007083691099144,34.00635757688478,0.0,0.0
0.030117187499999996,57.688240392018315,0.8554905254607675,34.00635757688478,0.0,0.0
0.04015625,57.42508057850685,1.1138295351988199,34.00635757688478,0.0,0.0
0.0501953125,57.169296665451355,1.3578080369074585,34.00635757688478,0.0,0.0
0.06023437499999999,56.89221917115634,1.6162568633148044,34.00635757688478,0.0,0.0
0.0702734375,56.609563926240696,1.8736336156400608,34.00635757688478,0.0,0.0
0.0803125,56.30984814774213,2.1416063699331267,34.00635757688478,0.0,0.0
0.0903515625,55.98997338004557,2.423634363987514,34.00635757688478,0.0,0.0
0.100390625,55.64562169977729,2.7251956364823027,34.00635757688478,0.0,0.0
0.1104296875,55.2764568330288,3.0478676927471025,34.00635757688478,0.0,0.0
0.12046874999999999,54.88155517022524,3.3937844387770535,34.00635757688478,0.0,0.0
0.1305078125,54.461167952786134,3.7638709061114066,34.00635757688478,0.0,0.0
0.140546875,54.01510699998493,4.159454539011395,34.00635757688478,0.0,0.0
0.1505859375,53.54377448774315,4.581232548980226,34.00635757688478,0.0,0.0
0.160625,53.04773933521965,5.029692794268491,34.00635757688478,0.0,0.0
0.1706640625,52.52809518618195,5.50475321304454,34.00635757688478,0.0,0.0
0.180703125,51.98954413654637,6.002549358098284,34.00635757688478,0.0,0.0
0.1907421875,51.43398185423882,6.521730779119976,34.00635757688478,0.0,0.0
0.20078125,50.86265534246888,7.061554304148437,34.00635757688478,0.0,0.0
0.2108203125,50.27689810820913,7.6211548403933325,34.00635757688478,0.0,0.0
0.220859375,49.678081319439706,8.199593258896293,34.00635757688478,0.0,0.0
0.2308984375,49.06760692928546,8.795862442360042,34.00635757688478,0.0,0.0
0.24093749999999997,48.4468410532933,9.408953219810346,34.00635757688478,0.0,0.0
0.2509765625,47.81709206593516,10.03787572469576,34.00635757688478,0.0,0.0
0.261015625,47.18117107573712,10.68009586955105,34.00635757688478,0.0,0.0
0.2710546875,46.548030147621546,11.326258237887604,34.00635757688478,0.0,0.0
0.28109375,45.918734067793736,11.974406704556207,34.00635757688478,0.0,0.0
0.2911328125,45.29334829679177,12.62361244835883,34.00635757688478,0.0,0.0
0.301171875,44.67191800948116,13.272996589514628,34.00635757688478,0.0,0.0
0.3112109375,44.05432064706575,13.921879177795303,34.00635757688478,0.0,0.0
0.32125,43.440356164376574,14.569690351808507,34.00635757688478,0.0,0.0
0.33128906249999995,42.829764290674554,15.215954345863492,34.00635757688478,0.0,0.0
0.341328125,42.22224134893457,15.860273794724112,34.00635757688478,0.0,0.0
0.35136718749999996,41.61754866012404,16.50220749739188,34.00635757688478,0.0,0.0
0.36140625,41.015617451187374,17.140984867074067,34.00635757688478,0.0,0.0
0.37144531249999996,40.41594352575802,17.776261724572258,34.00635757688478,0.0,0.0
0.381484375,39.81802254595204,18.40775101619968,34.00635757688478,0.0,0.0
0.39152343749999996,39.22136483474479,19.03520848436406,34.00635757688478,0.0,0.0
0.4015625,38.62550037702204,19.658427927161924,34.00635757688478,0.0,0.0
0.41160156249999996,38.029973341338966,20.27724672751113,34.00635757688478,0.0,0.0
0.421640625,37.43435316126847,20.891534619975946,34.00635757688478,0.0,0.0
0.43167968749999996,36.83819103991263,21.501236836509804,34.00635757688478,0.0,0.0
0.44171875,36.235327818139574,22.112208469845278,34.00635757688478,0.0,0.0
0.45175781249999997,35.62144519215453,22.729117286879664,34.00635757688478,0.0,0.0
0.461796875,34.997065247983436,23.351854541036293,34.00635757688478,0.0,0.0
0.47183593749999997,34.36270667494058,23.980302881236142,34.00635757688478,0.0,0.0
0.48187499999999994,33.71889504430535,24.61432551599081,34.00635757688478,0.0,0.0
0.49191406249999997,33.06616344679856,25.253765080474196,34.00635757688478,0.0,0.0
