s,bank_rest_energy,heat_rest_energy,wall_rest_energy,recovered_work_prefix,converter_loss_prefix
0.0,63.86865912583662,0.04143163216271096,37.154091143523665,0.0,0.0
0.00501953125,63.728849867155105,0.19066341324115,37.154091143523665,0.0,0.002796185173630397
0.0100390625,63.570445693880146,0.35662688387116365,37.154091143523665,0.0,0.0059642686391297595
0.015058593749999998,63.476261038109925,0.45652200577163676,37.154091143523665,0.0,0.00784796175453437
0.020078125,62.77698841249294,1.1596714326204371,37.154091143523665,0.0,0.021833414266873727
0.02509765625,62.67541125829169,1.2633076632522067,37.154091143523665,0.0,0.02386495735089879
0.030117187499999996,61.39198765929092,2.546989323837098,37.154091143523665,0.0,0.04953342933091416
0.03513671875,61.2828306823604,2.654620833920436,37.154091143523665,0.0,0.05171656886952481
0.04015625,60.20347454286761,3.730686232355639,37.154091143523665,0.0,0.07330369165938043
0.04517578125,60.08646114848899,3.8426626356077738,37.154091143523665,0.0,0.0756439595469528
0.0501953125,59.512088573011155,4.410271759942835,37.154091143523665,0.0,0.08713141105650972
0.05521484375,59.38683397510628,4.5270569949089845,37.154091143523665,0.0,0.08963650301460725
0.06023437499999999,59.1003582065162,4.803378795708306,37.154091143523665,0.0,0.09536601838640867
0.06525390625,58.96649095338411,4.925429529373406,37.154091143523665,0.0,0.09804336344905044
0.0702734375,58.779193497673255,5.099270710044781,37.154091143523665,0.0,0.10178931256326758
0.07529296875,58.636391044900165,5.227000662018464,37.154091143523665,0.0,0.10464536161872931
0.0803125,58.477715631843374,5.369011601007987,37.154091143523665,0.0,0.10781886987986525
0.08533203125,58.31786657414805,5.510653803216051,37.154091143523665,0.0,0.11101585103377169
0.0903515625,58.15759257954859,5.651327428702369,37.154091143523665,0.0,0.11422133092576087
0.09537109375,57.98199545554984,5.806088489569565,37.154091143523665,0.0,0.11773327340573594
0.100390625,57.8076209947175,5.958547277425862,37.154091143523665,0.0,0.1212207626223827
0.10541015625,57.62375299868153,6.119574239154897,37.154091143523665,0.0,0.12489812254310198
0.1104296875,57.43354752902195,6.286165628313275,37.154091143523665,0.0,0.12870223193629365
0.11544921875,57.23740519894347,6.458071115070649,37.154091143523665,0.0,0.13262507853786343
0.12046874999999999,57.033993127296974,6.636771737254627,37.154091143523665,0.0,0.13669331997079323
0.12548828125,56.82362340068499,6.822101343418056,37.154091143523665,0.0,0.14090071450303313
0.1305078125,56.607036162126306,7.013463412265418,37.154091143523665,0.0,0.14523245927420658
0.13552734375,56.383101928750314,7.2121286435189695,37.154091143523665,0.0,0.14971114394172638
0.140546875,56.152689754621846,7.417366707368272,37.154091143523665,0.0,0.15431938742429588
0.14556640625,55.91563336178997,7.629480026105663,37.154091143523665,0.0,0.15906051528093337
0.1505859375,55.67169736287352,7.848837467212908,37.154091143523665,0.0,0.16393923525926224
