s,x,model,baseline_required_negative_null,required_negative_null,worst_direction,auxiliary_rho,endpoint_rho,geometry_rho,endpoint_remainder_required_negative_null
0.0,-2.1,inventory_only,0.03341954732392675,0.04020490493979182,-1.0,0.006785357615809937,0.0,0.0023337375658352,0.0067853576158650696
0.0,-2.0875,inventory_only,0.02677151119633687,0.03251190487574395,-1.0,0.005738054378893892,-1.173860135462144e-06,0.0025980748332075,0.005740393679407077
0.0,-2.075,inventory_only,0.021332921698749036,0.026376713929215784,-1.0,0.005026787224003444,-8.535179333010051e-06,0.0028418178414959,0.005043792230466749
0.0,-2.0625,inventory_only,0.01691476540298776,0.021415698209631122,-1.0,0.0044491902530230205,-2.5976073671665692e-05,0.0030659503660693,0.004500932806643362
0.0,-2.0500000000000003,inventory_only,0.013912757905235034,0.018112064808833032,-1.0,0.004089627312362932,-5.507153732444692e-05,0.0032715423093118,0.004199306903598001
0.0,-2.0375,inventory_only,0.011396779869257316,0.015365157209752794,-1.0,0.003778436016400649,-9.538582540993106e-05,0.0034597237081551,0.003968377340495476
0.0,-2.025,inventory_only,0.00928411224038827,0.013302366114827916,-1.0,0.0037298267862229165,-0.0001448611148155,0.0036316604854428,0.004018253874439648
0.0,-2.0125,inventory_only,0.008387319703621225,0.01277572256807485,-1.0,0.003989710579517476,-0.0002002600509925,0.0037885330750679,0.004388402864453625
0.0,-2.0,inventory_only,0.00774115033324307,0.012329910406201001,-1.0,0.0040758757134238864,-0.0002576361141794,0.0039315174681988,0.0045887600729579295
0.0,-1.9875,inventory_only,0.007137777002941715,0.011738846578009809,-1.0,0.003978383503101115,-0.0003128080639706,0.0040617691031384,0.004601069575068095
0.0,-1.975,inventory_only,0.006563660727082622,0.010995913101611854,-1.0,0.003712028506048389,-0.0003618170466017,0.0041804094340542,0.004432252374529234
0.0,-1.9625000000000001,inventory_only,0.006014363032406439,0.010124666958224716,-1.0,0.003311400201392412,-0.0004013472747848,0.0042885151621281,0.004110303925818279
0.0,-1.9500000000000002,inventory_only,0.0055084373267865645,0.009353296096911554,-1.0,0.0029986063893508545,-0.0004290935153797,0.004387110055161,0.003852747779244833
0.0,-1.9375,inventory_only,0.005979765807396353,0.008777833741447536,-1.0,0.0028510719442788445,-0.0004440609456516,0.0044771587039347,0.0037350304754477427
0.0,-1.925,inventory_only,0.006641691545984556,0.008421810305200795,-1.0,0.00274276225721787,-0.000446785264316,0.0045595628826154,0.0036321830796217165
0.0,-1.9125,inventory_only,0.007487962897929586,0.00883363478805329,-0.051801954834320055,0.0026876315725078083,-0.0004394632690367,0.0046351590361381,0.003562530175805113
0.0,-1.9000000000000001,inventory_only,0.008727511311691768,0.010162780931922206,-0.016756324096716367,0.002742669718646651,-0.0004259864374951,0.0047047180051175,0.0035908049985145974
0.0,-1.8875000000000002,inventory_only,0.009423970494371709,0.010889890005090004,-0.009757230008830393,0.002733077908832337,-0.0004107764444752,0.0047689453936603,0.0035510089034713364
0.0,-1.875,inventory_only,0.009967329937000577,0.011441741394074305,-0.0065914663180988665,0.0026995712833777713,-0.0003948872864968,0.0048284833960937,0.003485953520227975
0.0,-1.8625,inventory_only,0.01049481463862391,0.011979647059589808,-0.0047590962802932886,0.0026664537383879533,-0.0003783992579554,0.004883913270124,0.0034201007406138165
0.0,-1.85,inventory_only,0.011012570247312163,0.012510385151991448,-0.003579500865112383,0.002634513499128355,-0.0003613926532464,0.0049357584846617,0.0033543967856145968
0.0,-1.8375000000000001,inventory_only,0.01152640974585468,0.013040470721741255,-0.002767254807784604,0.002604594615613349,-0.0003439477667652,0.0049844881307191,0.003289843700961715
0.0,-1.8250000000000002,inventory_only,0.012041833375876596,0.013576153755633407,-0.002181617144105368,0.002577583811839783,-0.0003261448929073,0.0050305208410209,0.0032274862063616638
0.0,-1.8125,inventory_only,0.012564841735392936,0.014124386476013119,-0.0017450776066416799,0.0025545675103684044,-0.000308064326068,0.0050742286245889,0.0031685687200785867
0.0,-1.8,inventory_only,0.013099717807725758,0.014690130403442232,-0.0014115882479900214,0.0025363579669323583,-0.0002897863606429,0.0051159408085936,0.0031140614935351173
0.0,-1.7875,inventory_only,0.013646202398089058,0.015272870865658015,-0.001152186540465848,0.0025228344759648533,-0.000271388615435,0.0051559479916362,0.003063996702037138
0.0,-1.7750000000000001,inventory_only,0.014197261559797876,0.01586380003498754,-0.0009477746042625186,0.0025123641429357956,-0.0002529380068778,0.0051945057150499,0.0030168738726763116
0.0,-1.7625000000000002,inventory_only,0.014740957450508577,0.01644858295675282,-0.0007851338812548776,0.002502692271353769,-0.0002344987758125,0.0052318380258457,0.002970565615763756
0.0,-1.75,inventory_only,0.015265410506022504,0.01701744695242871,-0.0006546860004510797,0.0024960680266807853,-0.0002161351630802,0.0052681408552805,0.002927448403513318
0.0,-1.7375,inventory_only,0.015759014706479623,0.01754851318960404,-0.000549336608231068,0.0024823607833317656,-0.0001979114095221,0.0053035851301222,0.0028775189171083566
0.0,-1.725,inventory_only,0.01621088889232232,0.018026149580832325,-0.0004637356351038566,0.002456961735687812,-0.0001798917559795,0.0053383195872739,0.0028162956576509367
0.0,-1.7125000000000001,inventory_only,0.016611162885737003,0.01843670663348618,-0.00039379242591203796,0.00241623364544928,-0.0001621404432934,0.0053724734487374,0.002740268693567943
0.0,-1.7000000000000002,inventory_only,0.016950974584811755,0.01876851959505177,-0.00033634694936307823,0.002357515905879588,-0.000144721712305,0.0054061587056963,0.002646904724808972
0.0,-1.6875,inventory_only,0.01722884698578941,0.019021504734571208,-0.0002888879631402951,0.002282339262280073,-0.000127694782683,0.0054394723095519,0.002537851950471457
0.0,-1.675,inventory_only,0.017454022961894484,0.019212472737477063,-0.0002493978088505412,0.0021983907905053206,-0.0001110987894059,0.0054724980576715,0.0024208754884705776
0.0,-1.6625,inventory_only,0.017880461481269542,0.019657646282792107,-0.00021501389309591779,0.002168048909452882,-9.496784627976624e-05,0.0055053082163577,0.00235842194546412
0.0,-1.6500000000000001,inventory_only,0.018315596427989474,0.020114830118718802,-0.0001858802838755121,0.0021417991728074097,-7.93360671104438e-05,0.005537965117031,0.0023010450644355657
0.0,-1.6375000000000002,inventory_only,0.01875315515215699,0.02057572701998497,-0.00016114087141303374,0.0021177316935589957,-6.423756570400858e-05,0.0055705223896363,0.0022469031469079612
0.0,-1.625,inventory_only,0.019197719286065538,0.021045934572224763,-0.00014005576509845135,0.0020969771093355856,-4.970645586645797e-05,0.0056030261699531,0.0022012393436954382
0.0,-1.6125,inventory_only,0.019645246751021188,0.021520244630033308,-0.00012204520265435302,0.002078484034861132,-3.57768514037902e-05,0.0056355160584406,0.0021587957058129483
0.0,-1.6,inventory_only,0.020090995213940532,0.02199313505409621,-0.00010662959815818231,0.002061587343673279,-2.2482866122002697e-05,0.0056680259999292,0.0021189618875614323
0.0,-1.5875,inventory_only,0.02055648468246723,0.0224934118817629,-9.335973064496437e-05,0.0020536964286091562,-9.855479350916877e-06,0.0057005851390587,0.0020892012213789978
0.0,-1.5750000000000002,inventory_only,0.021039122344945795,0.02302014367197881,-8.191309181037247e-05,0.0020566307631439294,2.08686748434942e-06,0.0057332183408597,0.0020713693554081014
0.0,-1.5625,inventory_only,0.021530090291625056,0.023568319888911213,-7.202799109393375e-05,0.0020743645097503313,1.3328867434855936e-05,0.0057659468539924,0.00206947218718854
0.0,-1.55,inventory_only,0.022026906049624585,0.024126296015021798,-6.347448497945998e-05,0.002097902413001586,2.3855213551660934e-05,0.0057987888076924,0.002100311951001179
0.0,-1.5375,inventory_only,0.022526616023743392,0.024687433487717344,-5.605908825813075e-05,0.0021237262957317783,3.3650598885823553e-05,0.0058317595263345,0.0021612668988300267
0.0,-1.525,inventory_only,0.023026367380621058,0.02524588205457329,-4.9617882793992234e-05,0.002149005530188736,4.269971648840282e-05,0.0058648720846516,0.002219851411603464
0.0,-1.5125000000000002,inventory_only,0.023527521853139045,0.025801197172837968,-4.400868846637948e-05,0.002172100632965859,5.098725941045718e-05,0.0058981373964417,0.002273961883139674
0.0,-1.5,inventory_only,0.024060602985666042,0.026396676316596285,-3.9092075404656577e-05,0.0022059523255028883,5.849792070304611e-05,0.0059315646955091,0.002336331163456702
0.0,-1.4875,inventory_only,0.024575520210238594,0.026954996861526415,-3.480099893874518e-05,0.0022234507901007657,6.522354282425639e-05,0.0059651615750129,0.002379715256812703
0.0,-1.475,inventory_only,0.025073921905726097,0.027478530984497564,-3.1045559078261414e-05,0.002225263828610139,7.118456586028849e-05,0.0059989343625654,0.002404833252787225
0.0,-1.4625,inventory_only,0.02555931889556164,0.02797375834225216,-2.7748485138954718e-05,0.0022142597205207794,7.640857930437109e-05,0.0060328880926782,0.0024146518151982013
0.0,-1.4500000000000002,inventory_only,0.026035499969137822,0.02844830669565813,-2.484375927688879e-05,0.0021941768840401665,8.092317264973259e-05,0.0060670268524957,0.0024130088081308642
0.0,-1.4375,inventory_only,0.02650653012445846,0.028910746664471753,-2.227504037832581e-05,0.0021694203880109893,8.475593538960191e-05,0.0061013537461081,0.0024044092507553277
0.0,-1.425,inventory_only,0.026976744623681267,0.029367775820407848,-1.999376081978207e-05,0.00214225198927171,8.793445701720743e-05,0.0061358710822776,0.0023912151146704926
0.0,-1.4125,inventory_only,0.027450746856911675,0.02982769174090362,-1.7957995531319166e-05,0.0021162653224968244,9.048632702577786e-05,0.0061705804249024,0.002377120398319728
0.0,-1.4,inventory_only,0.02793340220038622,0.030298920401192222,-1.6130639871143057e-05,0.0020949204339712623,9.243913490854188e-05,0.0062054826706394,0.002365685600870831
0.0,-1.3875000000000002,inventory_only,0.028424938543194396,0.030783344244006684,-1.4480470153629363e-05,0.002079928409783556,9.380015275805088e-05,0.0062405781588743,0.0023585651997581865
0.0,-1.375,inventory_only,0.02892168732491519,0.03127555260234741,-1.2980475894316892e-05,0.0020702320166455044,9.449538306414832e-05,0.0062758666432096,0.0023540169123468504
0.0,-1.3625,inventory_only,0.029421207392970244,0.03177017367714086,-1.1606588775580779e-05,0.0020637425677384022,9.443051091600024e-05,0.0063113474268957,0.0023491098895952463
0.0,-1.35,inventory_only,0.02992086629454232,0.03226145273842038,-1.0336481657535954e-05,0.0020581797473258265,9.351122140277288e-05,0.00634701931741,0.002340721659716305
0.0,-1.3375,inventory_only,0.030417856018046672,0.03274326060386528,-9.150657901300074e-06,0.002051064348167688,9.164319961363246e-05,0.0063828807511194,0.002325530867709698
0.0,-1.3250000000000002,inventory_only,0.030909210248346648,0.03320935462651334,-8.03087060209297e-06,0.0020399620043966317,8.873213063774524e-05,0.0064189296890451,0.002300261010692342
0.0,-1.3125,inventory_only,0.031391829194783165,0.03365339560681927,-6.962051270082893e-06,0.0020224752759962716,8.46836995642772e-05,0.006455163824783,0.002261672523269913
0.0,-1.3,inventory_only,0.03186250691724313,0.03406869326839925,-5.930847162927487e-06,0.001995961798941713,7.940359148239477e-05,0.0064915804484317,0.002206280932628734
0.0,-1.2875,inventory_only,0.03234868576596127,0.03449264060530712,-4.904746850509154e-06,0.0019706203592573766,7.286855799471262e-05,0.0065281764630266,0.0021440368834318743
0.0,-1.275,inventory_only,0.0328607157901776,0.0349392001666115,-3.853326615906104e-06,0.0019479362652695656,6.533961675763977e-05,0.0065649485666774,0.0020785533205358244
0.0,-1.2625000000000002,inventory_only,0.03338767073127907,0.03539511365577459,-2.761156224952763e-06,0.0019228564455839854,5.714885194103429e-05,0.0066018930545499,0.0020074988151849485
0.0,-1.25,inventory_only,0.03392929055700851,0.035863971144187684,-1.5990582350358901e-06,0.0018965099595915933,4.86283477147534e-05,0.0066390059980294,0.0019347242802787736
0.0,-1.2375,inventory_only,0.03448560103039928,0.03635040732182858,-3.334764670864593e-07,0.00187078467975951,4.011018824865517e-05,0.0066762830605847,0.0018648404907561412
0.0,-1.225,inventory_only,0.035056982193260096,0.03685870346915572,1.0791447527141558e-06,0.0018468607814422324,3.1926457712597234e-05,0.0067137197770188,0.0018017908559275794
0.0,-1.2125,inventory_only,0.03564386810635046,0.03739433263008307,2.6925070324749887e-06,0.0018270561779800507,2.440924027643714e-05,0.0067513112903471,0.0017893593990791334
0.0,-1.2000000000000002,inventory_only,0.036259012822182086,0.03798137443096542,4.6166963721458575e-06,0.0018199753699114432,1.7890620110032974e-05,0.0067890525065175,0.0017948869700788797
0.0,-1.1875,inventory_only,0.03693544228748497,0.03868488405525542,7.114660032600104e-06,0.001855778510510254,1.262154610817554e-05,0.0068269380504165,0.0018404248491245263
0.0,-1.175,inventory_only,0.03762275925258929,0.039430672767123504,1.0205162947042349e-05,0.0019122129935196398,8.528426065390453e-06,0.0068649623230165,0.0019037846252936916
0.0,-1.1625,inventory_only,0.038266699693954506,0.04012824111583034,1.3749999493380064e-05,0.001955434267718448,5.456532501136431e-06,0.0069031193753177,0.0019515570150230796
0.0,-1.15,inventory_only,0.03886756001037507,0.040774545323415616,1.7790803509110394e-05,0.0019844930361536516,3.2511379348722536e-06,0.0069414030688657,0.0019832217987920692
0.0,-1.1375000000000002,inventory_only,0.03942610995720485,0.041367269011980755,2.235116049027676e-05,0.0019986940466775343,1.7575148860568373e-06,0.0069798070018229,0.0019985131414567646
0.0,-1.125,inventory_only,0.039943647906316854,0.04190524130791633,2.7450532380211425e-05,0.0019979589346773435,8.209358741488936e-07,0.0070183244569582,0.0019984648318085935
0.0,-1.1125,inventory_only,0.04042209430699835,0.04238787296682779,3.3075888348031743e-05,0.0019821688864155268,2.866734186072997e-07,0.0070569485125571,0.0019834276939848265
0.0,-1.1,inventory_only,0.04092680955255768,0.042917506344635405,4.0075862078621425e-05,0.001990696741382953,3.889085287284202e-14,0.007095671963755,0.0019924416284860195
