s,x,model,baseline_required_negative_null,required_negative_null,worst_direction,auxiliary_rho,endpoint_rho,geometry_rho,endpoint_remainder_required_negative_null
0.0,-2.1,inventory_only,0.03341954732392675,0.03827870257351728,-1.0,0.0048591552495510565,0.0,0.0023337375658352,0.004859155249590538
0.0,-2.0875,inventory_only,0.02677151119633687,0.030990777362401217,-1.0,0.004216926865567888,-1.173860135462144e-06,0.0025980748332075,0.004219266166064346
0.0,-2.075,inventory_only,0.021332921698749036,0.025044615314835716,-1.0,0.0036946886096425303,-8.535179333010051e-06,0.0028418178414959,0.0037116936160866785
0.0,-2.0625,inventory_only,0.01691476540298776,0.020236662792558563,-1.0,0.00327015483597192,-2.5976073671665692e-05,0.0030659503660693,0.003321897389570804
0.0,-2.0500000000000003,inventory_only,0.013912757905235034,0.017357860301948275,-1.0,0.003335422805494992,-5.507153732444692e-05,0.0032715423093118,0.003445102396713243
0.0,-2.0375,inventory_only,0.011396779869257316,0.01542523607345731,-1.0,0.0038385148801035733,-9.538582540993106e-05,0.0034597237081551,0.004028456204199992
0.0,-2.025,inventory_only,0.00928411224038827,0.013778815266653983,-1.0,0.004206275938034421,-0.0001448611148155,0.0036316604854428,0.0044947030262657145
0.0,-2.0125,inventory_only,0.008387319703621225,0.013069012337754697,-1.0,0.004283000349187277,-0.0002002600509925,0.0037885330750679,0.0046816926341334735
0.0,-2.0,inventory_only,0.00774115033324307,0.012450831493701032,-1.0,0.0041967968009194055,-0.0002576361141794,0.0039315174681988,0.004709681160457962
0.0,-1.9875,inventory_only,0.007137777002941715,0.011745045244462241,-1.0,0.003984582169553303,-0.0003128080639706,0.0040617691031384,0.004607268241520528
0.0,-1.975,inventory_only,0.006563660727082622,0.010951032591881602,-1.0,0.0036671479963199514,-0.0003618170466017,0.0041804094340542,0.00438737186479898
0.0,-1.9625000000000001,inventory_only,0.006014363032406439,0.010087357706374795,-1.0,0.0032740909495439776,-0.0004013472747848,0.0042885151621281,0.004072994673968358
0.0,-1.9500000000000002,inventory_only,0.0055084373267865645,0.009194556191078411,-1.0,0.0028398664835236056,-0.0004290935153797,0.004387110055161,0.0036940078734116932
