s,bank_rest_energy,heat_rest_energy,wall_rest_energy,recovered_work_prefix,converter_loss_prefix
0.0,57.38258998282393,0.17321962519145223,33.41984092725255,0.0,0.0
0.0100390625,57.10423207987399,0.4685558791948952,33.41984092725255,0.006055316702122447,0.0
0.020078125,56.864188244867265,0.718183136387862,33.41984092725255,0.009157405517340544,0.0
0.030117187499999996,56.61691128443709,0.9677730137187673,33.41984092725255,0.014349684537288274,0.0
0.04015625,56.355933809233484,1.2239296851489425,33.41984092725255,0.016532022845165213,0.0
0.0501953125,56.10274058978659,1.46531749324898,33.41984092725255,0.019122716453766318,0.0
0.06023437499999999,55.82680842122205,1.7226209939258605,33.41984092725255,0.020268042184231852,0.0
0.0702734375,55.54539131906876,1.9787596034887445,33.41984092725255,0.021506184946604365,0.0
0.0803125,55.246248167316224,2.2461597310358132,33.41984092725255,0.02207881169260138,0.0
0.0903515625,54.92637339961965,2.5281877250902007,33.41984092725255,0.02207881169260138,0.0
0.100390625,54.58202171935137,2.829748997584989,33.41984092725255,0.02207881169260138,0.0
0.1104296875,54.212856852602876,3.1524210538497894,33.41984092725255,0.02207881169260138,0.0
0.12046874999999999,53.81795518979932,3.49833779987974,33.41984092725255,0.02207881169260138,0.0
0.1305078125,53.39756797236021,3.868424267214093,33.41984092725255,0.02207881169260138,0.0
0.140546875,52.95150701955902,4.264007900114081,33.41984092725255,0.02207881169260138,0.0
0.1505859375,52.48017450731723,4.685785910082912,33.41984092725255,0.02207881169260138,0.0
0.160625,51.98413935479373,5.1342461553711765,33.41984092725255,0.02207881169260138,0.0
0.1706640625,51.464495205756016,5.609306574147228,33.41984092725255,0.02207881169260138,0.0
0.180703125,50.92594415612045,6.107102719200971,33.41984092725255,0.02207881169260138,0.0
0.1907421875,50.3703818738129,6.626284140222664,33.41984092725255,0.02207881169260138,0.0
0.20078125,49.79905536204295,7.166107665251125,33.41984092725255,0.02207881169260138,0.0
0.2108203125,49.213298127783204,7.72570820149602,33.41984092725255,0.02207881169260138,0.0
0.220859375,48.61448133901378,8.30414661999898,33.41984092725255,0.02207881169260138,0.0
0.2308984375,48.00400694885954,8.900415803462728,33.41984092725255,0.02207881169260138,0.0
0.24093749999999997,47.38324107286738,9.513506580913035,33.41984092725255,0.02207881169260138,0.0
0.2509765625,46.75349208550923,10.142429085798446,33.41984092725255,0.02207881169260138,0.0
0.261015625,46.1175710953112,10.784649230653738,33.41984092725255,0.02207881169260138,0.0
0.2710546875,45.48443016719562,11.43081159899029,33.41984092725255,0.02207881169260138,0.0
0.28109375,44.855134087367816,12.078960065658894,33.41984092725255,0.02207881169260138,0.0
0.2911328125,44.22974831636585,12.728165809461515,33.41984092725255,0.02207881169260138,0.0
0.301171875,43.60831802905524,13.377549950617315,33.41984092725255,0.02207881169260138,0.0
0.3112109375,42.990720666639824,14.026432538897991,33.41984092725255,0.02207881169260138,0.0
0.32125,42.37675618395066,14.674243712911194,33.41984092725255,0.02207881169260138,0.0
0.33128906249999995,41.76616431024863,15.320507706966177,33.41984092725255,0.02207881169260138,0.0
0.341328125,41.15864136850865,15.9648271558268,33.41984092725255,0.02207881169260138,0.0
0.35136718749999996,40.55394867969812,16.606760858494564,33.41984092725255,0.02207881169260138,0.0
0.36140625,39.95201747076145,17.245538228176752,33.41984092725255,0.02207881169260138,0.0
0.37144531249999996,39.3523435453321,17.880815085674943,33.41984092725255,0.02207881169260138,0.0
0.381484375,38.754422565526106,18.512304377302364,33.41984092725255,0.02207881169260138,0.0
0.39152343749999996,38.15776485431886,19.13976184546674,33.41984092725255,0.02207881169260138,0.0
0.4015625,37.56190039659612,19.76298128826461,33.41984092725255,0.02207881169260138,0.0
0.41160156249999996,36.966373360913046,20.38180008861382,33.41984092725255,0.02207881169260138,0.0
0.421640625,36.37075318084255,20.99608798107863,33.41984092725255,0.02207881169260138,0.0
0.43167968749999996,35.77459105948671,21.605790197612496,33.41984092725255,0.02207881169260138,0.0
0.44171875,35.171727837713654,22.216761830947966,33.41984092725255,0.02207881169260138,0.0
0.45175781249999997,34.55784521172861,22.83367064798235,33.41984092725255,0.02207881169260138,0.0
0.461796875,33.933465267557516,23.45640790213898,33.41984092725255,0.02207881169260138,0.0
0.47183593749999997,33.299106694514656,24.08485624233883,33.41984092725255,0.02207881169260138,0.0
0.48187499999999994,32.65529506387942,24.7188788770935,33.41984092725255,0.02207881169260138,0.0
0.49191406249999997,32.00256346637264,25.358318441576884,33.41984092725255,0.02207881169260138,0.0
0.5,31.47242127393002,25.875458433965672,33.41984092725255,0.02207881169260138,0.0
0.501953125,31.34486179298479,25.999594079413388,33.41984092725255,0.02207881169260138,0.0
0.5119921875,30.67588405754846,26.64934656185918,33.41984092725255,0.02207881169260138,0.0
0.52203125,29.999208971306633,27.30433817908504,33.41984092725255,0.02207881169260138,0.0
0.5320703124999999,29.310538919414697,27.96925568125161,33.41984092725255,0.02207881169260138,0.0
0.542109375,28.609692221623884,28.644772810594297,33.41984092725255,0.02207881169260138,0.0
0.5521484375,27.988957601968966,29.239068110222778,33.41984092725255,0.02207881169260138,0.0
0.5621875,27.446121961566583,29.754794569276786,33.41984092725255,0.02207881169260138,0.0
0.5722265624999999,26.900002013364805,30.27354806049155,33.41984092725255,0.02207881169260138,0.0
0.582265625,26.352184120219302,30.79412765885223,33.41984092725255,0.02207881169260138,0.0
0.5923046875,25.804197148845688,31.315363024625967,33.41984092725255,0.02207881169260138,0.0
0.60234375,25.257517924156453,31.836109263059498,33.41984092725255,0.02207881169260138,0.0
0.6123828124999999,24.714919104058477,32.3539008708642,33.41984092725255,0.02207881169260138,0.0
0.622421875,24.182752781813793,32.86283693300972,33.41984092725255,0.02207881169260138,0.0
0.6324609375,23.66184769572316,33.36260588564752,33.41984092725255,0.02207881169260138,0.0
0.6425,23.15239820430982,33.85347071487263,33.41984092725255,0.02207881169260138,0.0
0.6525390624999999,22.654575913955405,34.33565938066939,33.41984092725255,0.02207881169260138,0.0
0.6625781249999999,22.168529222636046,34.80936742319547,33.41984092725255,0.02207881169260138,0.0
0.6726171875,21.694384351039265,35.27475916690222,33.41984092725255,0.02207881169260138,0.0
0.68265625,21.232245080490543,35.731970292490196,33.41984092725255,0.02207881169260138,0.0
0.6926953124999999,20.7821929398128,36.18111002077913,33.41984092725255,0.02207881169260138,0.0
0.7027343749999999,20.347671806376407,36.61881225889773,33.41984092725255,0.02207881169260138,0.0
0.7127734375,19.93458350082582,37.038474273034836,33.41984092725255,0.02207881169260138,0.0
