s,x,model,baseline_required_negative_null,required_negative_null,worst_direction,auxiliary_rho,endpoint_rho,geometry_rho,endpoint_remainder_required_negative_null
0.0,-2.1,inventory_only,0.03340980939851004,0.0382339968833906,-1.0,0.004824187484841364,0.0,0.0023337375658352,0.004824187484880562
0.0,-2.075,inventory_only,0.021237715593351098,0.024906054343541116,-1.0,0.003651333743746497,-8.535179333010051e-06,0.0028418178414959,0.003668338750190022
0.0,-2.0500000000000003,inventory_only,0.013748480781210878,0.017193511038858054,-1.0,0.0033353506664289267,-5.507153732444692e-05,0.0032715423093118,0.0034450302576471757
0.0,-2.025,inventory_only,0.009203122488166115,0.0136891430574403,-1.0,0.004197593481043159,-0.0001448611148155,0.0036316604854428,0.004486020569274187
0.0,-2.0,inventory_only,0.007740808932454739,0.01242882491015589,-1.0,0.004175131618163401,-0.0002576361141794,0.0039315174681988,0.0046880159777011494
0.0,-1.975,inventory_only,0.006563141463721339,0.010930049147938891,-1.0,0.003646683815739351,-0.0003618170466017,0.0041804094340542,0.004366907684217552
0.0,-1.9500000000000002,inventory_only,0.005610878069562889,0.009176530702228191,-1.0,0.002822400353138219,-0.0004290935153797,0.004387110055161,0.003676541743025658
0.0,-1.925,inventory_only,0.006736113202878984,0.007670094409916101,-1.0,0.0020084890514941492,-0.000446785264316,0.0045595628826154,0.0028979098738811846
0.0,-1.9000000000000001,inventory_only,0.008448462795975584,0.009096990712982516,-0.017026155175463006,0.001955920325047896,-0.0004259864374951,0.0047047180051175,0.002804055604923888
0.0,-1.875,inventory_only,0.010025152475272704,0.010770739377507173,-0.006482661288889401,0.0019707491723479826,-0.0003948872864968,0.0048284833960937,0.0027571314092543933
0.0,-1.85,inventory_only,0.011075398298676384,0.01186429726145284,-0.003536562669328442,0.0019255982941511235,-0.0003613926532464,0.0049357584846617,0.0026454815807828228
0.0,-1.8250000000000002,inventory_only,0.012111093093186297,0.012954655180784874,-0.0021599772293905265,0.0018868257923856692,-0.0003261448929073,0.0050305208410209,0.00253672818721442
0.0,-1.8,inventory_only,0.01317385991886784,0.014087655923349637,-0.001399363156644774,0.0018597414850479539,-0.0002897863606429,0.0051159408085936,0.0024374450122487843
0.0,-1.7750000000000001,inventory_only,0.014265594487647425,0.01526307433252999,-0.0009408148047366653,0.0018433055567646534,-0.0002529380068778,0.0051945057150499,0.002347815287631556
0.0,-1.75,inventory_only,0.015323398764516162,0.01640558111772057,-0.0006507107896445508,0.0018262139526444216,-0.0002161351630802,0.0052681408552805,0.002257594331569444
0.0,-1.725,inventory_only,0.016256686984467212,0.017406137082302733,-0.0004614543198414067,0.0017911511545877824,-0.0001798917559795,0.0053383195872739,0.0021504850803422512
0.0,-1.7000000000000002,inventory_only,0.01698587309374979,0.01816739130985252,-0.00033501447775480904,0.0017214891170831428,-0.000144721712305,0.0054061587056963,0.0020108779425261894
0.0,-1.675,inventory_only,0.017493091375736573,0.01866454738267,-0.00024850195848613046,0.0016113970250153419,-0.0001110987894059,0.0054724980576715,0.0018338817336711337
0.0,-1.6500000000000001,inventory_only,0.01836089204534273,0.019589817867682095,-0.0001852426185189372,0.0015714913055657673,-7.93360671104438e-05,0.005537965117031,0.001730737215479217
0.0,-1.625,inventory_only,0.01923844020319052,0.020527463687161948,-0.00013962456603930137,0.0015377853061622918,-4.970645586645797e-05,0.0056030261699531,0.0016420475092579214
0.0,-1.6,inventory_only,0.02013086668969841,0.021482070355460854,-0.00010632980308580474,0.001510651166317613,-2.2482866122002697e-05,0.0056680259999292,0.0015680256569859281
0.0,-1.5750000000000002,inventory_only,0.021082378097559112,0.022508436740452064,-8.169365085099467e-05,0.0015016680741742065,2.08686748434942e-06,0.0057332183408597,0.0015164065746553568
0.0,-1.55,inventory_only,0.022068643970522415,0.023590621878734907,-6.33191849054759e-05,0.0015204903496623798,2.3855213551660934e-05,0.0057987888076924,0.001522899861918184
0.0,-1.525,inventory_only,0.023066841594714286,0.024685168650307284,-4.9509177432499306e-05,0.0015478179048654603,4.269971648840282e-05,0.0058648720846516,0.0016186637724764968
0.0,-1.5,inventory_only,0.024101300400587573,0.02582118462934617,-3.9016277418252054e-05,0.001589763215871571,5.849792070304611e-05,0.0059315646955091,0.001720142037729613
0.0,-1.475,inventory_only,0.02511426849712673,0.026908384275704467,-3.0998543775532297e-05,0.0016147705211096266,7.118456586028849e-05,0.0059989343625654,0.0017943399239390082
0.0,-1.4500000000000002,inventory_only,0.0260773820931617,0.027890809079295215,-2.482104274409494e-05,0.0015947971366688835,8.092317264973259e-05,0.0060670268524957,0.0018136290309602547
0.0,-1.425,inventory_only,0.027021623537469015,0.028824523898392476,-1.99952597713333e-05,0.0015541211469053302,8.793445701720743e-05,0.0061358710822776,0.0018030842296289195
0.0,-1.4,inventory_only,0.027982230514240584,0.02977050297872747,-1.6160206439796157e-05,0.0015176746915805956,9.243913490854188e-05,0.0062054826706394,0.0017884397966289316
0.0,-1.375,inventory_only,0.02897129674136345,0.030754942853215568,-1.3047821710611044e-05,0.0015000128457470926,9.449538306414832e-05,0.0062758666432096,0.0017837976506975832
0.0,-1.35,inventory_only,0.029970498122189892,0.03174702979930888,-1.0455664959783702e-05,0.0014941249761851196,9.351122140277288e-05,0.00634701931741,0.0017766667544171426
0.0,-1.3250000000000002,inventory_only,0.030958412723217837,0.032701875492338627,-8.22253335925728e-06,0.001483280392068856,8.873213063774524e-05,0.0064189296890451,0.0017435791989311872
0.0,-1.3,inventory_only,0.03191120018551841,0.03357178762085111,-6.223614181396234e-06,0.0014503628810113404,7.940359148239477e-05,0.0064915804484317,0.001660681716316023
0.0,-1.275,inventory_only,0.03291217598541527,0.03445619559348435,-4.28829680746268e-06,0.0014134714958178335,6.533961675763977e-05,0.0065649485666774,0.0015440880907623526
0.0,-1.25,inventory_only,0.03398359207888017,0.035392159152049824,-2.2385513552291443e-06,0.0013703964452160624,4.86283477147534e-05,0.0066390059980294,0.001408609982759158
0.0,-1.225,inventory_only,0.03511397842146125,0.03640289655854925,1.5834772440735716e-07,0.00133405764265478,3.1926457712597234e-05,0.0067137197770188,0.0012889815565593342
0.0,-1.2000000000000002,inventory_only,0.036320710891562066,0.037541959783710555,3.3023621488199934e-06,0.0013188626536185179,1.7890620110032974e-05,0.0067890525065175,0.0012938646947148337
