s,x,covariant_power,reduced_power,power_identity_residual,force_identity_residual,endpoint_power,matched_energy_residual
0.10791992187499999,-1.7062500000000003,-2.350993026438549e-05,-2.3509930273630665e-05,9.245174883900503e-15,0.0,-2.3506135819320185e-05,-3.794445065305327e-09
0.10791992187499999,-1.56875,-9.512834906138508e-06,-9.512834915885087e-06,9.746579425159475e-15,1.3552527156068805e-19,-9.510703917955968e-06,-2.1309881825395347e-09
0.10791992187499999,-1.44375,-5.345054565585803e-06,-5.345054567315814e-06,1.7300105846582842e-15,7.724940478959219e-19,-5.345237390264908e-06,1.8282467910524344e-10
0.10791992187499999,-1.30625,-3.509590740781371e-06,-3.509590744102942e-06,3.321571092989011e-15,4.9398961483870796e-18,-3.503619485986815e-06,-5.971254794556016e-09
0.10791992187499999,-1.1687500000000002,-1.702017175938223e-06,-1.702017176741747e-06,8.035240411273991e-16,2.876523888875604e-17,-1.706281688647956e-06,4.264512709733058e-09
0.10791992187499999,-1.0437500000000002,1.580661059357522e-07,1.5806610296116175e-07,2.9745904518329507e-15,1.425641153523713e-16,1.6019727969673372e-07,-2.13117376098152e-09
0.10791992187499999,-0.90625,-3.733354714629721e-09,-3.733356958571449e-09,2.2439417282565358e-15,8.078470855319483e-16,-3.3535694868360805e-09,-3.797852277936401e-10
0.10791992187499999,-0.78125,-2.651294694010225e-09,-2.651266021480696e-09,-2.867252952877585e-14,3.597113425359897e-15,-2.7468493965119147e-09,9.555470250168988e-11
0.10791992187499999,-0.6437499999999999,8.884010984740201e-10,8.884221386188554e-10,-2.1040144835340896e-14,1.2516270436529683e-14,8.999059680935484e-10,-1.1504869619528344e-11
0.10791992187499999,-0.50625,2.3200683755746216e-12,2.4549922811315538e-12,-1.3492390555693213e-13,7.59182789604549e-14,8.110925865566994e-12,-5.790857489992372e-12
0.213330078125,-2.09375,-5.431401540363472e-06,-5.431401686411178e-06,1.4604770606047816e-13,0.0,-2.7345046486121894e-06,-2.696896891751283e-06
0.213330078125,-1.96875,-0.00017053638207680023,-0.00017053638213715855,6.035832098884308e-14,0.0,-0.00017134110921540176,8.04727138601529e-07
0.213330078125,-1.8312500000000003,-3.6715221820908453e-05,-3.671522183401563e-05,1.3107177561193228e-14,0.0,-3.671981939044859e-05,4.5975695401375555e-09
0.213330078125,-1.7062500000000003,-1.1020724306758183e-05,-1.1020724328816232e-05,2.205804915350433e-14,0.0,-1.101681284527413e-05,-3.911461484053117e-09
0.213330078125,-1.56875,-4.40295087944448e-06,-4.402950897681119e-06,1.8236638836142873e-14,2.710505431213761e-20,-4.400092427359707e-06,-2.8584520847728143e-09
0.213330078125,-1.44375,-3.0136388058740413e-06,-3.013638811116512e-06,5.242470716706419e-15,6.776263578034403e-20,-3.0138382443407297e-06,1.994384666883546e-10
0.213330078125,-1.30625,-2.4533196018289138e-06,-2.4533196079884912e-06,6.159577429137647e-15,4.87890977618477e-19,-2.4487580844866723e-06,-4.5615173422415245e-09
0.213330078125,-1.1687500000000002,-6.808559017325273e-07,-6.808559047874823e-07,3.0549550849838666e-15,3.767602549387128e-18,-6.795604197296732e-07,-1.2954820028540916e-09
0.213330078125,-1.0437500000000002,3.7838735892981736e-08,3.783873222697161e-08,3.6660101257600515e-15,2.4567343602163727e-17,3.7558687229241244e-08,2.80048663740492e-10
0.213330078125,-0.90625,9.364596105284733e-09,9.364593295075532e-09,2.8102092013246707e-15,1.866703914653236e-16,9.845229702001097e-09,-4.806335967163644e-10
0.213330078125,-0.78125,-2.0901534123622177e-09,-2.0901579492726575e-09,4.536910439838561e-15,1.040757217346121e-15,-2.108833462318768e-09,1.8680049956550474e-11
0.213330078125,-0.6437499999999999,1.813774515703958e-10,1.8141033016639593e-10,-3.287859600014205e-14,5.6739448531147865e-15,1.8141072073548984e-10,-3.326916509404995e-14
0.213330078125,-0.50625,6.578188914725037e-11,6.588855371243347e-11,-1.0666456518310903e-13,1.918006497982766e-14,7.049663162187667e-11,-4.714742474626309e-12
0.323759765625,-2.09375,-7.72615721437631e-06,-7.726157385074713e-06,1.706984027868494e-13,0.0,-4.026028436894298e-06,-3.7001287774820126e-06
0.323759765625,-1.96875,-6.913136346727521e-05,-6.913136354558881e-05,7.831360343199534e-14,-4.336808689942018e-19,-7.024231973387582e-05,1.1109562666006078e-06
0.323759765625,-1.8312500000000003,5.285707510196093e-05,5.2857075038446484e-05,6.351444706547554e-14,0.0,5.2825642881844036e-05,3.1432220116895434e-08
0.323759765625,-1.7062500000000003,3.331770648838148e-05,3.3317706443837097e-05,4.454438527019475e-14,1.0842021724855044e-19,3.331690866931061e-05,7.978190708719714e-10
0.323759765625,-1.56875,1.6302709410374378e-05,1.6302709387525173e-05,2.284920503129416e-14,-5.421010862427522e-20,1.6305359925135053e-05,-2.6505147606743903e-09
0.323759765625,-1.44375,8.15476060608854e-06,8.154760587520666e-06,1.856787361126551e-14,-2.710505431213761e-20,8.155830505178557e-06,-1.0698990900176323e-09
0.323759765625,-1.30625,3.5605870058744637e-06,3.560586993889938e-06,1.1984525598616536e-14,6.776263578034403e-20,3.5590011979932513e-06,1.5858078812124073e-09
0.323759765625,-1.1687500000000002,2.740588520124241e-06,2.740588511667286e-06,8.456954822305858e-15,6.098637220230962e-19,2.75508901331489e-06,-1.4500493190648924e-08
0.323759765625,-1.0437500000000002,-3.315826312634679e-07,-3.3158263911674385e-07,7.853275976044935e-15,4.960224939121183e-18,-3.377619522853876e-07,6.179321021919722e-09
0.323759765625,-0.90625,3.046220074190211e-08,3.0462192488644294e-08,8.253257817903637e-15,4.806403755899802e-17,3.050871689904872e-08,-4.651615714660637e-11
0.323759765625,-0.78125,2.2382641433868934e-09,2.2382557631232026e-09,8.380263690810665e-15,3.4047971622544297e-16,2.4509396522179753e-09,-2.126755088310819e-10
0.323759765625,-0.6437499999999999,-1.6176631646984959e-09,-1.6176708812909748e-09,7.71659247895272e-15,1.9649695832927466e-15,-1.646095912700522e-09,2.8432748002026213e-11
0.323759765625,-0.50625,1.4530372423602036e-10,1.4535301920317545e-10,-4.9294967155090287e-14,1.4028158178808724e-14,1.4438842313434163e-10,9.153011016787245e-13
0.42916992187499997,-2.09375,-1.2408826215884453e-05,-1.2408826212377242e-05,-3.507211068874e-15,1.734723475976807e-18,-6.397901657539901e-06,-6.010924558344552e-06
0.42916992187499997,-1.96875,-0.00023248055084369672,-0.00023248055093665282,9.295610613711813e-14,0.0,-0.00023429138804652977,1.8108372028330583e-06
0.42916992187499997,-1.8312500000000003,1.2057168091372877e-05,1.2057168047229601e-05,4.414327620615426e-14,0.0,1.201991488989172e-05,3.72532014811575e-08
0.42916992187499997,-1.7062500000000003,2.1782008921049442e-05,2.1782008892011723e-05,2.903771922349238e-14,0.0,2.1777782327878872e-05,4.2265931705696795e-09
0.42916992187499997,-1.56875,1.2822840236271018e-05,1.2822840209876783e-05,2.639423442719717e-14,0.0,1.2832626899502717e-05,-9.78666323169983e-09
0.42916992187499997,-1.44375,5.725594174115195e-06,5.725594154425994e-06,1.968920123782917e-14,5.421010862427522e-20,5.724927880733089e-06,6.662933821061627e-10
0.42916992187499997,-1.30625,1.1034908266354736e-06,1.1034908085792776e-06,1.8056196042664e-14,0.0,1.11360738965239e-06,-1.0116563016916479e-08
0.42916992187499997,-1.1687500000000002,1.4891453239557844e-06,1.4891453124910783e-06,1.1464706137567782e-14,8.131516293641283e-20,1.5032612441656789e-06,-1.4115920209894493e-08
0.42916992187499997,-1.0437500000000002,-2.437416961426336e-07,-2.43741710368112e-07,1.4225478368459435e-14,5.827586677109586e-19,-2.498991403855286e-07,6.157444242894999e-09
0.42916992187499997,-0.90625,4.3610069248316215e-08,4.361005736219026e-08,1.1886125953187571e-14,7.234508402498979e-18,4.4452544100597624e-08,-8.42474852281409e-10
0.42916992187499997,-0.78125,-1.6146111522917732e-09,-1.6146249126876462e-09,1.376039587300969e-14,6.520120814784702e-17,-1.4541575783698022e-09,-1.6045357392197097e-10
0.42916992187499997,-0.6437499999999999,-1.1730896171843437e-09,-1.1731055005977785e-09,1.588341343484665e-14,5.138216207492465e-16,-1.2003943998785033e-09,2.730478269415961e-11
0.42916992187499997,-0.50625,1.8263266390811552e-10,1.8261839532577397e-10,1.426858234155235e-14,3.7240803024913074e-15,1.8567185326570858e-10,-3.0391893575930613e-12
0.529560546875,-2.09375,-2.036446759375589e-05,-2.036446770794402e-05,1.1418812876046007e-13,0.0,-1.0394636824599224e-05,-9.969830769156666e-06
0.529560546875,-1.96875,-0.0005792523391846955,-0.0005792523392184584,3.3762923012936596e-14,0.0,-0.000582318669624271,3.066330439575578e-06
0.529560546875,-1.8312500000000003,-0.00010891317205095866,-0.00010891317218052427,1.2956560195391542e-13,0.0,-0.00010895405431156303,4.088226060436936e-08
0.529560546875,-1.7062500000000003,-2.7461330728222468e-05,-2.7461330789985884e-05,6.17634165111982e-14,2.168404344971009e-19,-2.7430921159117652e-05,-3.040956910481529e-08
0.529560546875,-1.56875,-6.543034216887332e-06,-6.543034272438277e-06,5.555094568615278e-14,0.0,-6.54934482109764e-06,6.310604210308304e-09
0.529560546875,-1.44375,-6.0314208077515945e-06,-6.031420862167567e-06,5.4415972358808854e-14,0.0,-6.019926889955649e-06,-1.1493917795945505e-08
0.529560546875,-1.30625,-1.068827292235072e-05,-1.0688272945670587e-05,2.3319867358765484e-14,-2.710505431213761e-20,-1.0670894624917974e-05,-1.73782974327453e-08
0.529560546875,-1.1687500000000002,-8.083044520377067e-07,-8.08304485453743e-07,3.3416036233619004e-14,0.0,-7.839328696678567e-07,-2.4371582369850022e-08
0.529560546875,-1.0437500000000002,-1.3015836461723565e-07,-1.3015838866815155e-07,2.4050915899263795e-14,9.486769009248164e-20,-1.3869229177123388e-07,8.533927153998228e-09
0.529560546875,-0.90625,9.182458604874046e-08,9.182455832413409e-08,2.7724606370541622e-14,1.277325684459485e-18,9.488992053443794e-08,-3.065334485697482e-09
0.529560546875,-0.78125,-1.1231041686771615e-08,-1.1231078105990819e-08,3.6419219204065726e-14,1.3845600555818793e-17,-1.1131345978474888e-08,-9.969570829672727e-11
0.529560546875,-0.6437499999999999,-5.568935590254149e-10,-5.569262601327669e-10,3.2701107351939967e-14,1.3570611309492685e-16,-5.935698358880592e-10,3.667627686264424e-11
0.529560546875,-0.50625,4.40711637242586e-10,4.4066528972562196e-10,4.6347516964056555e-14,1.2890088099009635e-15,4.5375075244039724e-10,-1.3039115197811223e-11
0.6399902343749999,-2.09375,-3.10287390954637e-05,-3.102873915002101e-05,5.455731081748655e-14,0.0,-1.5982159846167126e-05,-1.5046579249296574e-05
0.6399902343749999,-1.96875,-0.0007453500951676595,-0.0007453500950747467,-9.291287357549027e-14,0.0,-0.0007500104526716065,4.660357503946991e-06
0.6399902343749999,-1.8312500000000003,-7.608854188146862e-05,-7.608854198459611e-05,1.0312749460818227e-13,-4.336808689942018e-19,-7.611894088981322e-05,3.039900834460557e-08
0.6399902343749999,-1.7062500000000003,-3.764257157363673e-06,-3.764257264699817e-06,1.0733614382507292e-13,0.0,-3.7983801613134533e-06,3.412300394978009e-08
0.6399902343749999,-1.56875,-7.324459986497697e-06,-7.324460057151652e-06,7.065395479370932e-14,0.0,-7.243321473836217e-06,-8.113851266148011e-08
0.6399902343749999,-1.44375,-1.5173245894926972e-05,-1.5173245964577182e-05,6.965020973978466e-14,5.421010862427522e-20,-1.51987101968542e-05,2.5464301927228335e-08
0.6399902343749999,-1.30625,-1.4599155293219624e-05,-1.459915534834855e-05,5.512892591974343e-14,0.0,-1.4577344963981659e-05,-2.1810329237965473e-08
0.6399902343749999,-1.1687500000000002,1.5327596142179174e-06,1.53275955445605e-06,5.976186749244092e-14,0.0,1.5921087843827395e-06,-5.9349170164822095e-08
0.6399902343749999,-1.0437500000000002,-5.862527711045272e-07,-5.862528241291187e-07,5.302459146454009e-14,1.3552527156068805e-20,-6.093020623424911e-07,2.3049291237963855e-08
0.6399902343749999,-0.90625,2.1275119870229723e-07,2.1275115040105426e-07,4.830124296841794e-14,1.7279472123987727e-19,2.1888941093797453e-07,-6.138212235677309e-09
0.6399902343749999,-0.78125,-2.0642609863242907e-08,-2.0642668899865597e-08,5.90366226893483e-14,2.2378610466458615e-18,-2.0230882297593624e-08,-4.117275656492834e-10
0.6399902343749999,-0.6437499999999999,-3.040102119960804e-09,-3.0401699421083643e-09,6.78221475604158e-14,2.607675631417089e-17,-3.1417312485722917e-09,1.0162912861148784e-10
0.6399902343749999,-0.50625,7.387537331339295e-10,7.386385147492111e-10,1.1521838471840795e-13,2.9083045650565853e-16,7.644165019457577e-10,-2.566276881182818e-11
0.745400390625,-2.09375,-4.242938894608049e-05,-4.24293887822262e-05,-1.638542952578717e-13,-1.734723475976807e-18,-2.2051417341982454e-05,-2.0377971604098038e-05
0.745400390625,-1.96875,-0.0008059375652220241,-0.0008059375651627187,-5.93054251540881e-14,0.0,-0.0008122734519664734,6.335886744449353e-06
0.745400390625,-1.8312500000000003,5.8984743436861954e-05,5.89847433323393e-05,1.0452265274000019e-13,4.336808689942018e-19,5.888648160296906e-05,9.826183389289672e-08
0.745400390625,-1.7062500000000003,8.651428989619203e-05,8.651428972467954e-05,1.7151248954058729e-13,0.0,8.664255931656043e-05,-1.2826942036840315e-07
0.745400390625,-1.56875,5.844954555077563e-05,5.8449545429533016e-05,1.212426155566132e-13,-2.168404344971009e-19,5.840807895902788e-05,4.1466591747750504e-08
0.745400390625,-1.44375,2.6315750152700806e-05,2.631575001982499e-05,1.328758168761806e-13,0.0,2.635561650364169e-05,-3.986635094088456e-08
0.745400390625,-1.30625,-5.3125412876366206e-06,-5.312541395635936e-06,1.0799931556563147e-13,0.0,-5.290620200096461e-06,-2.192108754015937e-08
0.745400390625,-1.1687500000000002,1.3541419085875535e-05,1.3541418961213605e-05,1.2466193001655062e-13,0.0,1.3668954465129044e-05,-1.2753537925350908e-07
0.745400390625,-1.0437500000000002,-2.1224299233797943e-06,-2.1224300363946177e-06,1.1301482338060462e-13,2.710505431213761e-20,-2.1748966143038196e-06,5.246669092402528e-08
0.745400390625,-0.90625,3.6894711454641353e-07,3.689469889243075e-07,1.2562210602500912e-13,4.404571325722362e-20,3.7571725975038674e-07,-6.770145203973207e-09
0.745400390625,-0.78125,-1.2278691696133804e-08,-1.2278831442510714e-08,1.3974637690992006e-13,7.064254780100865e-19,-1.085907857735064e-08,-1.4196131187831636e-09
0.745400390625,-0.6437499999999999,-1.0426747325258132e-08,-1.0426923855769733e-08,1.765305116008108e-13,1.0345660417764024e-17,-1.066517472722208e-08,2.384274019639476e-10
0.745400390625,-0.50625,1.56389471976987e-09,1.563647235603001e-09,2.4748416686900043e-13,1.4661123877435234e-16,1.5892748013733863e-09,-2.5380081603516205e-11
0.850810546875,-2.09375,-6.134581045725574e-05,-6.134581088382842e-05,4.2657267692106093e-13,0.0,-3.178929362753219e-05,-2.955651682972355e-05
0.850810546875,-1.96875,-0.0014515748890164852,-0.0014515748891674868,1.5100160705161514e-13,8.673617379884035e-19,-0.001461220157060498,9.645268044012733e-06
0.850810546875,-1.8312500000000003,-6.824889023344982e-05,-6.82488903952921e-05,1.6184227352375458e-13,0.0,-6.838068086289641e-05,1.3179062944658536e-07
0.850810546875,-1.7062500000000003,7.072052749632585e-05,7.072052727443684e-05,2.2188900836075248e-13,-4.336808689942018e-19,7.075721657456549e-05,-3.668907823964297e-08
0.850810546875,-1.56875,4.637106375570203e-05,4.637106350229836e-05,2.534036755387145e-13,0.0,4.646220533271447e-05,-9.11415770124389e-08
0.850810546875,-1.44375,1.1052936858238514e-05,1.1052936544616004e-05,3.1362251052993555e-13,0.0,1.1041845509686023e-05,1.1091348552491793e-08
0.850810546875,-1.30625,-1.3157258232072996e-05,-1.3157258462772135e-05,2.306991386526137e-13,0.0,-1.3137349073684637e-05,-1.9909158388358664e-08
0.850810546875,-1.1687500000000002,1.5039580075002202e-05,1.5039579832730276e-05,2.4227192619425113e-13,0.0,1.5219787669941984e-05,-1.80207594939782e-07
0.850810546875,-1.0437500000000002,-2.6710154800719815e-06,-2.6710157181923603e-06,2.381203788564667e-13,0.0,-2.7394487032236105e-06,6.843322315162904e-08
0.850810546875,-0.90625,5.09330773326012e-07,5.093305064802081e-07,2.668458039144491e-13,1.3552527156068805e-20,5.18901039622025e-07,-9.570266296012933e-09
0.850810546875,-0.78125,-7.840728125393179e-09,-7.841050065042391e-09,3.2193964921194763e-13,1.3213713977167085e-19,-6.032816247516565e-09,-1.807911877876614e-09
0.850810546875,-0.6437499999999999,-2.387480260955948e-09,-2.387877153920646e-09,3.968929646981574e-13,2.4936649967166602e-18,-2.700913705041932e-09,3.134334440859842e-10
0.850810546875,-0.50625,1.1857595422549954e-08,1.1857006130394168e-08,5.892921557859489e-13,4.5853281566664295e-17,1.1895490434594403e-08,-3.7895012044449205e-11
0.961240234375,-2.09375,-9.78952477476752e-05,-9.78952480718273e-05,3.2415210923439353e-13,-1.734723475976807e-18,-5.068035407411553e-05,-4.7214893673559666e-05
0.961240234375,-1.96875,-0.0026832667026068574,-0.0026832667024834504,-1.2340692703838307e-13,0.0,-0.0026994213211013795,1.6154618494522086e-05
0.961240234375,-1.8312500000000003,-0.00032390452286875846,-0.0003239045231891969,3.2043844574308755e-13,0.0,-0.0003238262434854359,-7.82793833225561e-08
0.961240234375,-1.7062500000000003,-2.630614394744275e-05,-2.6306144445080312e-05,4.976375621258342e-13,0.0,-2.6968018182137548e-05,6.618742346947981e-07
0.961240234375,-1.56875,-8.239021766626658e-06,-8.239022355053423e-06,5.884267648603638e-13,0.0,-7.560336315618345e-06,-6.786854510083134e-07
0.961240234375,-1.44375,-8.14850697360564e-05,-8.148507031215559e-05,5.760991862594281e-13,0.0,-8.171420237510605e-05,2.291326390496467e-07
0.961240234375,-1.30625,-5.767084506293731e-05,-5.767084551195399e-05,4.490166783310476e-13,0.0,-5.767056359620348e-05,-2.814667338313587e-10
0.961240234375,-1.1687500000000002,9.101579040323503e-06,9.101578480940497e-06,5.593830062919575e-13,0.0,9.405133812945561e-06,-3.035547726220574e-07
0.961240234375,-1.0437500000000002,-3.374304305667863e-06,-3.374304902772157e-06,5.971042942619147e-13,5.421010862427522e-20,-3.4764199739706487e-06,1.0211566830278582e-07
0.961240234375,-0.90625,6.668404759655164e-07,6.668398284962173e-07,6.474692991514697e-13,0.0,6.893295591550692e-07,-2.2489083189552732e-08
0.961240234375,-0.78125,-2.445535618244056e-07,-2.445543181451043e-07,7.563206987335782e-13,5.421010862427522e-20,-2.4239385043539365e-07,-2.159711389011923e-09
0.961240234375,-0.6437499999999999,-1.6959980122187247e-07,-1.6960056336617797e-07,7.621443054940362e-13,9.0801931945661e-19,-1.7006237792520945e-07,4.625767033369769e-10
0.961240234375,-0.50625,-1.3331500379177274e-07,-1.3331621975044173e-07,1.2159586689914481e-12,2.1304572689340162e-17,-1.3322864152171025e-07,-8.636227006248696e-11
1.066650390625,-2.09375,-0.0001494599963647834,-0.00014945999645609313,9.130971803314458e-14,0.0,-7.801399468716502e-05,-7.144600167761839e-05
1.066650390625,-1.96875,-0.0035108149288491483,-0.0035108149287613375,-8.781083499220799e-14,0.0,-0.0035346156622116684,2.3800733362520053e-05
1.066650390625,-1.8312500000000003,-0.000141193098771271,-0.00014119309949288774,7.216167496448128e-13,8.673617379884035e-19,-0.00014255716419626875,1.3640654249977584e-06
1.066650390625,-1.7062500000000003,0.00033959714748494447,0.0003395971463609447,1.1239997647904953e-12,0.0,0.00034316502413808783,-3.567876653143363e-06
1.066650390625,-1.56875,0.00018347193990011842,0.00018347193863542301,1.2646954067763866e-12,0.0,0.00018152079905133395,1.9511408487844675e-06
1.066650390625,-1.44375,0.0002368343517315568,0.000236834350193672,1.5378848097335335e-12,-4.336808689942018e-19,0.0002376396081957512,-8.052564641943807e-07
1.066650390625,-1.30625,-8.335694383683438e-05,-8.335694501037345e-05,1.1735390762455944e-12,2.168404344971009e-19,-8.302178396591552e-05,-3.351598709188606e-07
1.066650390625,-1.1687500000000002,6.0215553884166057e-05,6.0215552629525615e-05,1.2546404412898567e-12,0.0,6.092430058594365e-05,-7.087467017775928e-07
1.066650390625,-1.0437500000000002,-8.897336633817355e-06,-8.897337971506233e-06,1.3376888775818406e-12,-1.0842021724855044e-19,-9.202917298403371e-06,3.0558066458601576e-07
1.066650390625,-0.90625,3.6903136922721375e-06,3.690312203647632e-06,1.4886245054255458e-12,0.0,3.7473740217264934e-06,-5.706032945435592e-08
1.066650390625,-0.78125,8.725026189021296e-07,8.725008752133508e-07,1.743688778787078e-12,1.3552527156068805e-20,8.795696287754296e-07,-7.067009873300047e-09
1.066650390625,-0.6437499999999999,8.579094564633671e-07,8.579075382129902e-07,1.9182503768736098e-12,1.6263032587282567e-19,8.56455399637322e-07,1.4540568260451639e-09
1.066650390625,-0.50625,8.202395467307605e-07,8.202365449789288e-07,3.0017518317184983e-12,5.0076587841674236e-18,8.205305682636707e-07,-2.9102153291020553e-10
1.172060546875,-2.09375,-0.00022362020173091385,-0.0002236202014744319,-2.564819558993625e-13,0.0,-0.00011757011002570346,-0.00010605009170521039
1.172060546875,-1.96875,-0.004385537460193089,-0.004385537459619712,-5.733764157911381e-13,1.734723475976807e-18,-0.00442110678258798,3.556932239489122e-05
1.172060546875,-1.8312500000000003,0.0007513167976464913,0.0007513167968328722,8.136191373409041e-13,1.734723475976807e-18,0.0007540858589202725,-2.7690612737812014e-06
1.172060546875,-1.7062500000000003,-1.989140154701128e-05,-1.9891403014627723e-05,1.467616443819172e-12,0.0,-2.181528266510487e-05,1.9238811180935927e-06
1.172060546875,-1.56875,0.00013754243666665755,0.00013754243485188954,1.8147680081771755e-12,0.0,0.0001380126581830615,-4.7022151640396174e-07
1.172060546875,-1.44375,7.827054707368638e-05,7.827054490756045e-05,2.166125934763112e-12,-8.673617379884035e-19,7.802769160749627e-05,2.428554661901164e-07
1.172060546875,-1.30625,-4.8355701516637e-05,-4.835570368155546e-05,2.1649184655798785e-12,0.0,-4.7123981550232114e-05,-1.2317199664048828e-06
1.172060546875,-1.1687500000000002,0.00011201293595068693,0.00011201293362881006,2.3218768758787728e-12,4.336808689942018e-19,0.00011338575054958385,-1.372814598896922e-06
1.172060546875,-1.0437500000000002,-2.4411391956599448e-05,-2.441139443432624e-05,2.4777267911002543e-12,2.168404344971009e-19,-2.5207368269668214e-05,7.95976313068766e-07
1.172060546875,-0.90625,3.918979792328887e-06,3.918976608053583e-06,3.1842753040340612e-12,0.0,4.132848605514627e-06,-2.1386881318573996e-07
1.172060546875,-0.78125,-3.7174718063116954e-06,-3.7174754151988074e-06,3.6088871119642062e-12,2.710505431213761e-20,-3.703259035817186e-06,-1.4212770494509437e-08
1.172060546875,-0.6437499999999999,-2.6545374184319256e-06,-2.6545412594918475e-06,3.841059921926585e-12,2.710505431213761e-20,-2.6580258121849838e-06,3.4883937530582225e-09
1.172060546875,-0.50625,-2.2421785590826507e-06,-2.2421849756631587e-06,6.416580508081764e-12,1.5720931501039814e-18,-2.2413018590093433e-06,-8.76700073307352e-10
1.282490234375,-2.09375,-0.0003732883233006735,-0.000373288322858736,-4.419375022185479e-13,0.0,-0.0001953116871603896,-0.0001779766361402839
1.282490234375,-1.96875,-0.011248410465246455,-0.011248410463898047,-1.348407496770676e-12,0.0,-0.011310025948938799,6.16154836923441e-05
1.282490234375,-1.8312500000000003,-0.0032075494410838718,-0.0032075494410433703,-4.0501456355368504e-14,0.0,-0.003208121564096198,5.721230123263525e-07
1.282490234375,-1.7062500000000003,-0.0012924494722245067,-0.0012924494725245702,3.000635764166537e-13,1.734723475976807e-18,-0.001302370076351533,9.92060412702625e-06
1.282490234375,-1.56875,0.0012126372485618876,0.0012126372460202373,2.541650266987827e-12,0.0,0.0012209823965075603,-8.345147945672737e-06
1.282490234375,-1.44375,0.00012402475739512118,0.00012402475448393556,2.911185615489531e-12,1.734723475976807e-18,0.00012189269990039875,2.132057494722429e-06
1.282490234375,-1.30625,-1.749299812834825e-05,-1.7493001966247006e-05,3.8378987555804e-12,-8.673617379884035e-19,-1.836387355004955e-05,8.708754217012993e-07
1.282490234375,-1.1687500000000002,0.0008426854282185524,0.0008426854228444013,5.3741511024316124e-12,8.673617379884035e-19,0.0008492744152719588,-6.58898705340632e-06
1.282490234375,-1.0437500000000002,-0.0001637938343413302,-0.000163793839584421,5.243090792257654e-12,-4.336808689942018e-19,-0.00016722282560225672,3.428991260926513e-06
1.282490234375,-0.90625,-4.049564729868821e-06,-4.0495715819952555e-06,6.852126434782086e-12,0.0,-3.4798287273698017e-06,-5.69736002499019e-07
1.282490234375,-0.78125,-2.7919826219064415e-05,-2.7919834327648102e-05,8.10858368635787e-12,0.0,-2.7831179072264824e-05,-8.864714679959149e-08
1.282490234375,-0.6437499999999999,-2.4200181781779945e-05,-2.4200190862417503e-05,9.080637558214625e-12,5.421010862427522e-20,-2.4216093836871846e-05,1.5912055091900883e-08
