s,x,covariant_power,reduced_power,power_identity_residual,force_identity_residual,endpoint_power,matched_energy_residual
0.21583984374999998,-2.0875000000000004,-2.023655722010192e-05,-2.0236557188602905e-05,-3.149901400909677e-14,0.0,-1.0369075346732778e-05,-9.867481873369141e-06
0.21583984374999998,-1.9625000000000001,-0.00015709085070729188,-0.00015709085073357143,2.6279542778007148e-14,4.336808689942018e-19,-0.00016006468394972147,2.97383324242959e-06
0.21583984374999998,-1.8375000000000001,-3.7048827449246235e-05,-3.704882750645468e-05,5.720844262722957e-14,0.0,-3.7072024977934475e-05,2.319752868824008e-08
0.21583984374999998,-1.7125000000000001,-1.0720424218901327e-05,-1.0720424249167642e-05,3.0266315102496326e-14,-1.0842021724855044e-19,-1.0705776213795317e-05,-1.4648005106010625e-08
0.21583984374999998,-1.5625,-3.90920322319376e-06,-3.909203230979831e-06,7.786070846762562e-15,2.710505431213761e-20,-3.897860776649588e-06,-1.1342446544171473e-08
0.21583984374999998,-1.4375,-2.761684145899634e-06,-2.7616841599744635e-06,1.4074829694202436e-14,8.131516293641283e-20,-2.7629538825120385e-06,1.269736612404615e-09
0.21583984374999998,-1.3125,-2.325267737566991e-06,-2.325267745219565e-06,7.652574219110548e-15,4.607859233063394e-19,-2.3080840448371384e-06,-1.718369272985245e-08
0.21583984374999998,-1.1875,-1.0530086283174676e-06,-1.05300863406151e-06,5.744042335214237e-15,2.7850443305721395e-18,-1.0557139424261631e-06,2.7053141086955005e-09
0.21583984374999998,-1.0375,1.4450392471982104e-08,1.4450386957346967e-08,5.514635136277575e-15,2.747097254535147e-17,1.1674261070184276e-08,2.7761314017978275e-09
0.21583984374999998,-0.9125,7.707247438304875e-09,7.707243496789604e-09,3.9415152713993196e-15,1.7413853901069622e-16,9.385048464744464e-09,-1.6778010264395888e-09
0.21583984374999998,-0.7875,-2.1823294631368036e-09,-2.1823336283817755e-09,4.165244971858707e-15,9.789267768118724e-16,-2.2535334160117633e-09,7.120395287495963e-11
0.21583984374999998,-0.6625,3.4378813132078844e-10,3.438243681094117e-10,-3.623678862324828e-14,4.415015771357599e-15,3.461543417260048e-10,-2.366210405216379e-12
0.21583984374999998,-0.5125,3.183338373320047e-11,3.1871712998799304e-11,-3.832926559883373e-14,1.2299635831038765e-14,4.4578990031226825e-11,-1.2745606298026355e-11
0.32626953124999997,-2.0875000000000004,-2.696427086728713e-05,-2.6964270804170227e-05,-6.3116904010143e-14,-8.673617379884035e-19,-1.4793394327627541e-05,-1.217087653965959e-05
0.32626953124999997,-1.9625000000000001,-4.873818163817958e-05,-4.873818175807172e-05,1.1989214010682883e-13,0.0,-5.2444666536578685e-05,3.706484898399104e-06
0.32626953124999997,-1.8375000000000001,5.468821920594413e-05,5.468821919002557e-05,1.5918561228293188e-14,-2.168404344971009e-19,5.455064996789885e-05,1.375692380452796e-07
0.32626953124999997,-1.7125000000000001,3.488852544299202e-05,3.488852542202378e-05,2.0968239622908003e-14,1.0842021724855044e-19,3.488272088769934e-05,5.80455529267923e-09
0.32626953124999997,-1.5625,1.60443186961834e-05,1.604431867170608e-05,2.447732094052954e-14,-5.421010862427522e-20,1.6054872572155006e-05,-1.0553875971605262e-08
0.32626953124999997,-1.4375,8.04973037979168e-06,8.049730359048444e-06,2.0743235484865265e-14,-2.710505431213761e-20,8.05445365225408e-06,-4.723272462401072e-09
0.32626953124999997,-1.3125,3.7933112599072045e-06,3.793311248029173e-06,1.1878031534290042e-14,1.3552527156068805e-20,3.789293051783165e-06,4.018208124039363e-09
0.32626953124999997,-1.1875,3.1497383922690825e-06,3.149738382213404e-06,1.0055678688271515e-14,2.913793338554793e-19,3.2294712524416545e-06,-7.973286017257199e-08
0.32626953124999997,-1.0375,-3.0248352943817447e-07,-3.0248353937712704e-07,9.938952571821307e-15,4.004771774618332e-18,-3.236617199210723e-07,2.1178190482897858e-08
0.32626953124999997,-0.9125,4.175134112285054e-08,4.175133189188979e-08,9.230960751220735e-15,3.2420186056158345e-17,4.296467052161198e-08,-1.2133293987614408e-09
0.32626953124999997,-0.7875,-3.527584185696485e-10,-3.5276715836838756e-10,8.739798739051717e-15,2.3835380080793923e-16,5.77609237415549e-10,-9.303676559851975e-10
0.32626953124999997,-0.6625,-1.4138458373215856e-09,-1.4138549286848183e-09,9.091363232694911e-15,1.278687501680433e-15,-1.5885648784745213e-09,1.7471904115293577e-10
0.32626953124999997,-0.5125,2.0428073810867547e-10,2.0431394722823032e-10,-3.320911955485331e-14,8.13794950887568e-15,2.0534898481207855e-10,-1.0682467034030745e-12
0.42666015625,-2.0875000000000004,-4.339849508899094e-05,-4.3398495332809044e-05,2.4381810183023503e-13,0.0,-2.3284253665355098e-05,-2.0114241423635844e-05
0.42666015625,-1.9625000000000001,-0.00019531652600617895,-0.00019531652607189382,6.571487603211634e-14,0.0,-0.00020148174456131624,6.165218555137292e-06
0.42666015625,-1.8375000000000001,1.3768703679212082e-05,1.3768703587835362e-05,9.137672003333829e-14,0.0,1.3607229024769449e-05,1.6147465444263297e-07
0.42666015625,-1.7125000000000001,2.3284866280935975e-05,2.3284866229261974e-05,5.167400050063754e-14,2.168404344971009e-19,2.3266736904850444e-05,1.812937608553056e-08
0.42666015625,-1.5625,1.2843008485975823e-05,1.2843008446117663e-05,3.985816024291728e-14,-5.421010862427522e-20,1.2876247875437436e-05,-3.323938946161221e-08
0.42666015625,-1.4375,5.884517267204976e-06,5.884517230878159e-06,3.6326817205376005e-14,2.710505431213761e-20,5.884391595695332e-06,1.2567150964432717e-10
0.42666015625,-1.3125,1.5888414675268133e-06,1.588841448270029e-06,1.9256784353750508e-14,2.710505431213761e-20,1.628427348770071e-06,-3.958588124325763e-08
0.42666015625,-1.1875,1.3096567261288827e-06,1.3096567071953602e-06,1.893352248800214e-14,4.0657581468206416e-20,1.3703982622587814e-06,-6.074153612989866e-08
0.42666015625,-1.0375,-2.4746002837042425e-07,-2.4746004571270466e-07,1.734228041112002e-14,6.369687763352339e-19,-2.707064691316909e-07,2.324644076126663e-08
0.42666015625,-0.9125,4.941743443120753e-08,4.941741788563582e-08,1.6545571709582794e-14,6.275667106207111e-18,5.3162885493608997e-08,-3.745451062401466e-09
0.42666015625,-0.7875,-3.928054279665632e-09,-3.928068431280947e-09,1.4151615315366182e-14,5.69786358123759e-17,-3.2275616770874727e-09,-7.004926025781594e-10
0.42666015625,-0.6625,-6.743016847660849e-10,-6.743204146909811e-10,1.8729924896233887e-14,3.88818615975825e-16,-8.178123456562262e-10,1.4351066089014126e-10
0.42666015625,-0.5125,2.157621478417492e-10,2.1574443387980017e-10,1.771396194902198e-14,2.4577249652481866e-15,2.3003722801055003e-10,-1.427508016880084e-11
0.5270507812499999,-2.0875000000000004,-7.307817895123558e-05,-7.307817884485767e-05,-1.063779056162395e-13,0.0,-3.835561741333629e-05,-3.4722561537899286e-05
0.5270507812499999,-1.9625000000000001,-0.0005293821378730243,-0.0005293821378865248,1.3500485451789501e-14,0.0,-0.0005402891806811689,1.0907042808144612e-05
0.5270507812499999,-1.8375000000000001,-0.00011362333790510428,-0.00011362333794344641,3.834213220359206e-14,2.168404344971009e-19,-0.00011379312913159287,1.697912264885887e-07
0.5270507812499999,-1.7125000000000001,-2.838782518786457e-05,-2.838782525249275e-05,6.462818019463412e-14,-1.0842021724855044e-19,-2.8282037971809102e-05,-1.0578721605546807e-07
0.5270507812499999,-1.5625,-5.494000374471978e-06,-5.4940004164123594e-06,4.1940381526604006e-14,-5.421010862427522e-20,-5.490376714433917e-06,-3.6236600380607016e-09
0.5270507812499999,-1.4375,-6.22252910918483e-06,-6.222529153841864e-06,4.465703387591599e-14,0.0,-6.1955770502327435e-06,-2.6952058952086487e-08
0.5270507812499999,-1.3125,-1.021095843833411e-05,-1.0210958473631108e-05,3.5296997936236016e-14,2.710505431213761e-20,-1.0144571843150926e-05,-6.63865951831841e-08
0.5270507812499999,-1.1875,-2.958827564206924e-06,-2.958827590534595e-06,2.6327670766553663e-14,0.0,-2.8926949484943163e-06,-6.61326157126079e-08
0.5270507812499999,-1.0375,-1.9151560214989248e-07,-1.915156282480226e-07,2.609813013180367e-14,9.486769009248164e-20,-2.281838887408736e-07,3.6668286590981134e-08
0.5270507812499999,-0.9125,8.606527902149545e-08,8.606525542668926e-08,2.359480619339634e-14,1.0909784360635388e-18,9.760759156154245e-08,-1.1542312540046997e-08
0.5270507812499999,-0.7875,-1.4294595917421594e-08,-1.4294626441733591e-08,3.052431199770651e-14,1.1901659941870174e-17,-1.393957597276415e-08,-3.5501994465744336e-10
0.5270507812499999,-0.6625,1.0096768273586633e-09,1.009642721213951e-09,3.410614471233108e-14,9.882248692321197e-17,8.91048120167224e-10,1.186287071914393e-10
0.5270507812499999,-0.5125,4.119128388756652e-10,4.118812637665745e-10,3.157510909073447e-14,8.350681833578597e-16,4.606332972846006e-10,-4.8720458408935406e-11
0.63748046875,-2.0875000000000004,-0.00011009976886535783,-0.00011009976916784032,3.024824856735775e-13,-1.734723475976807e-18,-5.881209609541491e-05,-5.1287672769942924e-05
0.63748046875,-1.9625000000000001,-0.0006760815138785651,-0.0006760815139931086,1.1454357427831408e-13,-8.673617379884035e-19,-0.0006923271776141532,1.6245663735588102e-05
0.63748046875,-1.8375000000000001,-8.644399999977198e-05,-8.644400012021577e-05,1.2044378894845303e-13,0.0,-8.659227542106115e-05,1.4827542128916817e-07
0.63748046875,-1.7125000000000001,-7.1090597513004405e-06,-7.109059883103424e-06,1.3180298357991314e-13,2.168404344971009e-19,-7.233226875871493e-06,1.2416712457105286e-07
0.63748046875,-1.5625,-1.0206427889503864e-05,-1.0206427997208197e-05,1.0770433380065132e-13,-1.0842021724855044e-19,-9.960746909720396e-06,-2.4568097978346796e-07
0.63748046875,-1.4375,-1.4490737652317804e-05,-1.4490737737166053e-05,8.484824916775956e-14,0.0,-1.4547101374703574e-05,5.6363722385769627e-08
0.63748046875,-1.3125,-1.4086271874701868e-05,-1.4086271941260628e-05,6.655875971087275e-14,0.0,-1.3983323788150437e-05,-1.0294808655143078e-07
0.63748046875,-1.1875,-2.276292693649625e-06,-2.2762927530255503e-06,5.937592540035397e-14,0.0,-2.07852363140446e-06,-1.9776906224516505e-07
0.63748046875,-1.0375,-6.634122004745956e-07,-6.634122567950918e-07,5.6320496188677876e-14,0.0,-7.56531611247873e-07,9.311941077327735e-08
0.63748046875,-0.9125,2.118920042449407e-07,2.1189194049973496e-07,6.374520573360369e-14,2.337810934421869e-19,2.3625462486364348e-07,-2.436262061870279e-08
0.63748046875,-0.7875,-2.972385305188891e-08,-2.9723916434766317e-08,6.338287740800003e-14,2.975626743704357e-18,-2.8138836362075435e-08,-1.5850166898134736e-09
0.63748046875,-0.6625,4.089761054631963e-10,4.088998119141933e-10,7.629354900299119e-14,2.890161119326398e-17,6.116955116993877e-12,4.028591503462024e-10
0.63748046875,-0.5125,7.202898592667434e-10,7.202158311374155e-10,7.402812932788406e-14,2.9805818864457947e-16,8.224325582934796e-10,-1.0214269902673624e-10
0.7378710937499999,-2.0875000000000004,-0.0001460446473212737,-0.0001460446471574249,-1.6384877937931919e-13,-1.734723475976807e-18,-7.948447449668882e-05,-6.656017282458487e-05
0.7378710937499999,-1.9625000000000001,-0.0006868537005552418,-0.0006868537004931268,-6.211502666386703e-14,0.0,-0.0007078872399874377,2.1033539432195906e-05
0.7378710937499999,-1.8375000000000001,5.017120343449007e-05,5.017120327160979e-05,1.6288028190742862e-13,0.0,4.975946076779536e-05,4.117426666947095e-07
0.7378710937499999,-1.7125000000000001,8.363994479201573e-05,8.363994468820181e-05,1.0381391655611e-13,2.168404344971009e-19,8.414654541129904e-05,-5.066006192833107e-07
0.7378710937499999,-1.5625,5.740284903619991e-05,5.740284891811535e-05,1.18084558244861e-13,0.0,5.7328264630614504e-05,7.458440558540667e-08
0.7378710937499999,-1.4375,2.2606507006791128e-05,2.2606506866608703e-05,1.4018242472314986e-13,0.0,2.2691259608446357e-05,-8.475260165522903e-08
0.7378710937499999,-1.3125,-5.2823610642274426e-06,-5.28236115362725e-06,8.939980781488485e-14,0.0,-5.20239361759963e-06,-7.996744662781229e-08
0.7378710937499999,-1.1875,1.0308443724940785e-05,1.0308443642439329e-05,8.2501456295965e-14,-2.710505431213761e-20,1.0852632067153862e-05,-5.441883422130771e-07
0.7378710937499999,-1.0375,-1.9876145288181225e-06,-1.9876146127575e-06,8.393937773315801e-14,0.0,-2.1765220797406685e-06,1.88907550922546e-07
0.7378710937499999,-0.9125,4.0910134462316837e-07,4.09101229079965e-07,1.155432033873898e-13,4.0657581468206416e-20,4.4046409547958957e-07,-3.13627508564212e-08
0.7378710937499999,-0.7875,-3.33445784882649e-08,-3.334470271244911e-08,1.2422418420997276e-13,5.319366908757006e-19,-2.763844553323474e-08,-5.706132955030158e-09
0.7378710937499999,-0.6625,-4.66850470148385e-09,-4.66863548530008e-09,1.3078381622984963e-13,6.3358064454621665e-18,-5.847490797766367e-09,1.178986096282517e-09
0.7378710937499999,-0.5125,2.306872456945785e-09,2.306711674600501e-09,1.607823452839818e-13,8.3071062236071e-17,2.432171667203511e-09,-1.2529921025772587e-10
0.84830078125,-2.0875000000000004,-0.00021580573324433828,-0.0002158057337586227,5.142844158347037e-13,0.0,-0.00011680140578090048,-9.90043274634378e-05
0.84830078125,-1.9625000000000001,-0.001282183176605666,-0.0012821831767052749,9.960890619276075e-14,0.0,-0.0013151261054048717,3.294292879920573e-05
0.84830078125,-1.8375000000000001,-7.430199980794953e-05,-7.430200009633338e-05,2.8838384588322774e-13,0.0,-7.485319639060796e-05,5.511965826584245e-07
0.84830078125,-1.7125000000000001,7.07506972324535e-05,7.0750696921604e-05,3.108495042316098e-13,0.0,7.082937974648827e-05,-7.86825140347585e-08
0.84830078125,-1.5625,4.218946928581284e-05,4.218946898997145e-05,2.9584138822513414e-13,0.0,4.252335702254811e-05,-3.3388773673526936e-07
0.84830078125,-1.4375,9.994479732629708e-06,9.994479398185004e-06,3.3444470303801207e-13,2.168404344971009e-19,9.976647550542593e-06,1.783218208711408e-08
0.84830078125,-1.3125,-1.0786028566539005e-05,-1.0786028792609191e-05,2.2607018660509778e-13,0.0,-1.068448702304389e-05,-1.0154154349511387e-07
0.84830078125,-1.1875,1.0523012377492474e-05,1.0523012143999989e-05,2.3349248560013483e-13,-5.421010862427522e-20,1.1316893041377842e-05,-7.938806638853671e-07
0.84830078125,-1.0375,-2.6541217808720432e-06,-2.6541220334438617e-06,2.525718184572597e-13,0.0,-2.9099999186568783e-06,2.5587813778483506e-07
0.84830078125,-0.9125,5.692206737756462e-07,5.692203938544919e-07,2.7992115431852837e-13,2.0328790734103208e-20,6.125599073257115e-07,-4.33392335500653e-08
0.84830078125,-0.7875,-3.766086541763105e-08,-3.766121303947603e-08,3.47621844978018e-13,1.7279472123987727e-19,-3.000694352127426e-08,-7.653921896356796e-09
0.84830078125,-0.6625,2.4764678373645014e-09,2.4760818079259914e-09,3.8602943850993644e-13,2.5173819192397806e-18,8.819766371735807e-10,1.5944912001909206e-09
0.84830078125,-0.5125,1.0722550015649185e-08,1.0722152511529944e-08,3.9750411924131663e-13,4.2595592851524255e-17,1.0902046468808262e-08,-1.7949645315907695e-10
0.9587304687499999,-2.0875000000000004,-0.00034636522207752223,-0.00034636522253332744,4.558052069461582e-13,0.0,-0.00018697501215449714,-0.0001593902099230251
0.9587304687499999,-1.9625000000000001,-0.002432702900172261,-0.0024327029001503307,-2.1930374183298795e-14,0.0,-0.0024885411772041077,5.5838277031846576e-05
0.9587304687499999,-1.8375000000000001,-0.00035272526415490706,-0.00035272526458368154,4.287744746929445e-13,0.0,-0.0003527039149995906,-2.1349155316480965e-08
0.9587304687499999,-1.7125000000000001,-3.3955856990592046e-05,-3.39558574888408e-05,4.982487539955185e-13,0.0,-3.60995179358261e-05,2.1436609452340526e-06
0.9587304687499999,-1.5625,-2.0751878559000295e-05,-2.075187918819649e-05,6.291961953351893e-13,-4.336808689942018e-19,-1.8900790787857694e-05,-1.8510877711426011e-06
0.9587304687499999,-1.4375,-6.597291746560662e-05,-6.597291806195359e-05,5.963469735387195e-13,0.0,-6.638857067814428e-05,4.1565321253766454e-07
0.9587304687499999,-1.3125,-5.2539417931535556e-05,-5.2539418462654305e-05,5.311187484279868e-13,0.0,-5.2347165040006826e-05,-1.9225289152872998e-07
0.9587304687499999,-1.1875,-5.757271303088909e-06,-5.757271823927234e-06,5.208383247937544e-13,1.0842021724855044e-19,-4.584109721342281e-06,-1.1731615817466285e-06
0.9587304687499999,-1.0375,-3.538675332774869e-06,-3.538675875773811e-06,5.429989420138747e-13,5.421010862427522e-20,-3.935915456699151e-06,3.972401239242821e-07
0.9587304687499999,-0.9125,7.044694946416684e-07,7.044688145322609e-07,6.801094074656246e-13,1.3552527156068805e-20,7.956065352278873e-07,-9.113704058621887e-08
0.9587304687499999,-0.7875,-2.7343373590108824e-07,-2.734344320818176e-07,6.961807293389496e-13,2.0328790734103208e-20,-2.6477376200048085e-07,-8.659973900607392e-09
0.9587304687499999,-0.6625,-1.4733073893463957e-07,-1.473315858458088e-07,8.469111692215945e-13,5.89534931288993e-19,-1.4933505101552752e-07,2.0043120808879567e-09
0.9587304687499999,-0.5125,-1.2438854358272616e-07,-1.2438956374415727e-07,1.0201614311067824e-12,1.3061248046661311e-17,-1.24026413361058e-07,-3.6213022166816027e-10
1.05912109375,-2.0875000000000004,-0.0005132541496469385,-0.0005132541502431567,5.962181703206282e-13,0.0,-0.00028137167154024614,-0.00023188247810669235
1.05912109375,-1.9625000000000001,-0.0031128574657332524,-0.0031128574656999427,-3.3309726504837656e-14,0.0,-0.003191421288745346,7.856382301209362e-05
1.05912109375,-1.8375000000000001,-0.00021510128775458867,-0.00021510128845422655,6.996378845193496e-13,0.0,-0.00021982518912311804,4.723901368529365e-06
1.05912109375,-1.7125000000000001,0.00030799332867283586,0.0003079933275076492,1.1651866537593092e-12,0.0,0.00031974127769518327,-1.174794902234741e-05
1.05912109375,-1.5625,0.0001949275685695072,0.00019492756721515049,1.3543567038264842e-12,-4.336808689942018e-19,0.000190220347674218,4.707220895289183e-06
1.05912109375,-1.4375,0.00016349007111352283,0.00016349006981921635,1.2943064859900072e-12,0.0,0.00016493825361435865,-1.4481825008358178e-06
1.05912109375,-1.3125,-8.241661423470262e-05,-8.241661537648064e-05,1.141778024123935e-12,2.168404344971009e-19,-8.163164422700661e-05,-7.849700076960038e-07
1.05912109375,-1.1875,3.0351659968890706e-05,3.0351658830044788e-05,1.1388459179330606e-12,-2.168404344971009e-19,3.306685662041795e-05,-2.715196651527243e-06
1.05912109375,-1.0375,-8.301612348669022e-06,-8.30161358563865e-06,1.2369696280857762e-12,0.0,-9.387354864889344e-06,1.0857425162203218e-06
1.05912109375,-0.9125,3.6975106971225753e-06,3.697509293613565e-06,1.4035090101631475e-12,-2.710505431213761e-20,3.923747268526786e-06,-2.2623657140421073e-07
1.05912109375,-0.7875,7.868288041185932e-07,7.868270587818309e-07,1.7453367622776076e-12,1.3552527156068805e-20,8.133859197094273e-07,-2.6557115590834132e-08
1.05912109375,-0.6625,9.260333262155494e-07,9.260314943235513e-07,1.8318919980863323e-12,1.4907779871675686e-19,9.198211210254467e-07,6.212205190102733e-09
1.05912109375,-0.5125,8.392112179648386e-07,8.392091928250851e-07,2.0251397534882908e-12,4.2148359455373985e-18,8.40384957840032e-07,-1.1737398751934185e-09
1.16955078125,-2.0875000000000004,-0.0007725224391819561,-0.0007725224396035543,4.2159819472337157e-13,0.0,-0.0004305436468184852,-0.0003419787923634709
1.16955078125,-1.9625000000000001,-0.0037032121748946456,-0.003703212174892812,-1.833602714107485e-15,0.0,-0.0038193967303181823,0.00011618455542353667
1.16955078125,-1.8375000000000001,0.0007773116564750961,0.0007773116553112792,1.163816872734591e-12,0.0,0.000787312030929157,-1.0000374454060884e-05
1.16955078125,-1.7125000000000001,3.968817863137432e-05,3.968817685807371e-05,1.7733006090012854e-12,0.0,3.274694464346203e-05,6.941233987912284e-06
1.16955078125,-1.5625,0.00018844958359446533,0.00018844958139892768,2.1955376427497397e-12,0.0,0.00019132825809639945,-2.8786745019341187e-06
1.16955078125,-1.4375,6.858700763501449e-05,6.858700499135017e-05,2.643664313069921e-12,-8.673617379884035e-19,6.724533644967325e-05,1.3416711853412325e-06
1.16955078125,-1.3125,-4.1612678155318326e-05,-4.1612680384999474e-05,2.229681147830273e-12,4.336808689942018e-19,-3.746609750687361e-05,-4.146580648444715e-06
1.16955078125,-1.1875,5.964890048783648e-05,5.9648898046868954e-05,2.4409675263058553e-12,-4.336808689942018e-19,6.455217249752037e-05,-4.903272009683885e-06
1.16955078125,-1.0375,-2.9413962616178372e-05,-2.9413965474707405e-05,2.858529033053156e-12,0.0,-3.26522991270156e-05,3.23833651083723e-06
1.16955078125,-0.9125,3.2554672571728393e-06,3.255464043792535e-06,3.2133803043551035e-12,5.421010862427522e-20,4.075951259593302e-06,-8.204840024204623e-07
1.16955078125,-0.7875,-4.569122862896967e-06,-4.569126499543419e-06,3.6366464513707362e-12,0.0,-4.508347211317824e-06,-6.077565157914374e-08
1.16955078125,-0.6625,-3.0743043734790882e-06,-3.074308456419875e-06,4.082940786985132e-12,-2.710505431213761e-20,-3.0885634624516403e-06,1.4259088972552057e-08
1.16955078125,-0.5125,-2.6882433462706396e-06,-2.688248045325936e-06,4.699055296215676e-12,9.486769009248164e-19,-2.6849565456599585e-06,-3.2868006106811194e-09
1.2799804687499998,-2.0875000000000004,-0.0013061449983965277,-0.0013061449984982387,1.0171095736477564e-13,0.0,-0.0007202164467585671,-0.0005859285516379607
1.2799804687499998,-1.9625000000000001,-0.010224221718419128,-0.010224221717409188,-1.0099403952024133e-12,0.0,-0.010431134158010356,0.00020691243959122807
1.2799804687499998,-1.8375000000000001,-0.0032688652666907235,-0.0032688652659909876,-6.997358421856337e-13,0.0,-0.003273279544903305,4.414278212581339e-06
1.2799804687499998,-1.7125000000000001,-0.0013899358830048553,-0.0013899358836930633,6.882079541664643e-13,0.0,-0.001415756074846522,2.582019184166665e-05
1.2799804687499998,-1.5625,0.0008130403301723537,0.0008130403274933239,2.6790297411039e-12,1.734723475976807e-18,0.0008348373061860237,-2.179697601367009e-05
1.2799804687499998,-1.4375,0.000201386434109485,0.00020138643128089895,2.8285860524494832e-12,8.673617379884035e-19,0.00019672236164105465,4.664072468430353e-06
1.2799804687499998,-1.3125,4.3043598473050917e-05,4.3043595292112805e-05,3.180938111112426e-12,0.0,4.462257349606224e-05,-1.5789750230113216e-06
1.2799804687499998,-1.1875,0.000597200988768379,0.0005972009842023592,4.566019762806961e-12,8.673617379884035e-19,0.0006217108950786734,-2.4509906310294424e-05
1.2799804687499998,-1.0375,-0.00014059718764644334,-0.00014059719273784384,5.091400499986076e-12,-4.336808689942018e-19,-0.0001527233391975163,1.212615155107296e-05
1.2799804687499998,-0.9125,3.838638520023067e-06,3.838631778039502e-06,6.74198356512409e-12,0.0,6.35639477797412e-06,-2.5177562579510527e-06
1.2799804687499998,-0.7875,-2.3462705766854362e-05,-2.3462713943533236e-05,8.17667887404957e-12,-5.421010862427522e-20,-2.3146079793443596e-05,-3.166259734107658e-07
