s,charging_work_worldtube_rate,endpoint_heat_return_worldtube_rate,endpoint_heat_input_worldtube_rate,endpoint_net_worldtube_rate,endpoint_net_input_worldtube_rate,endpoint_net_output_worldtube_rate,heat_return_during_net_endpoint_input_worldtube_rate
0.27607421875,0.0017294168152179133,2.0207118931681443,0.14107935135590235,-1.8779031249970242,0.1427153610427339,2.020618486039758,9.340712838635379e-05
0.28611328125,0.0018630950119061084,2.518294648869099,0.14370274569839067,-2.372728808158802,0.14548880328706237,2.5182176114458645,7.703742323441948e-05
0.29615234375,0.001963063937663985,2.9335926073053433,0.1471211447803612,-2.784508398587318,0.14902246336400468,2.933530861951323,6.174535402049762e-05
0.30619140624999996,0.002031938201666472,3.268215032360552,0.14983374726907328,-3.1163493468898125,0.15181816269615533,3.268167509585968,4.752277458438575e-05
0.31623046875,0.0020723006968058804,3.525528121855196,0.15195660755803975,-3.3714992136003508,0.1539945471238586,3.525493760724209,3.436113098702741e-05
0.32626953124999997,0.002086697317636892,3.70902312855478,0.15360459841339788,-3.553331832823745,0.1556690457190904,3.7090008785428354,2.2250011944348118e-05
0.33630859375,0.0020776325811119965,3.822301704595475,0.15489106700158128,-3.6653330050127817,0.15695752227343857,3.8222905272862198,1.1177309254672938e-05
0.34634765624999997,0.0020472927154982,3.8675992885504464,0.15594127698177043,-3.7096107188531775,0.15798766924296775,3.8675983880961455,9.004543008884359e-07
0.35638671874999994,0.0019976601803230742,3.8293334551272915,0.1570567479220077,-3.6702790470249607,0.1590544081023308,3.8293334551272915,0.0
0.36642578124999997,0.001931227179478232,3.706751917436609,0.15838076433442574,-3.546439925922705,0.16031199151390396,3.706751917436609,0.0
0.37646484375,0.001850423945926121,3.5056203528520435,0.16000034669259147,-3.3437695822135263,0.16185077063851758,3.5056203528520435,0.0
0.38650390625,0.0017576005450578923,3.231748829391686,0.16199987436231889,-3.067991354484309,0.1637574749073768,3.231748829391686,0.0
0.39654296874999995,0.0016550220068914563,2.8909694429917345,0.16445987653686894,-2.7248545444479744,0.16611489854376044,2.8909694429917345,0.0
0.40658203125,0.0015448634344708873,2.49248996919085,0.170831582592336,-2.3201135231640437,0.17237644602680688,2.49248996919085,0.0
0.41662109375,0.0014292058603677282,2.0395770686883763,0.1786403247169741,-1.8595075381110342,0.18006953057734185,2.0395770686883763,0.0
0.42666015625,0.001310130882772099,1.5420364050270627,0.19198527586664316,-1.3487409982776475,0.19329540674941526,1.5420364050270627,0.0
0.43669921874999995,0.0012054713811396232,1.1037740422998459,0.29488243863157404,-0.807686132287132,0.2960879100127136,1.1037740422998459,0.0
0.44673828125,0.0011259057643727875,0.767318188503705,0.46475068404987857,-0.30144159868945364,0.4658765898142514,0.767318188503705,0.0
0.45677734375,0.0010693772404343517,0.5024224555144152,0.6649829007271167,0.16362982245313595,0.6660522779675511,0.5024224555144152,0.0
0.46681640625,0.0010338799373867664,0.30544519261287056,0.8931348954808898,0.5887235828054062,0.8941687754182766,0.30544519261287056,0.0
0.47685546874999996,0.0010174621268449046,0.20028467747400364,1.1743578555899536,0.9750906402427951,1.1753699190114495,0.2002792787686543,5.3987053493449765e-06
0.48689453124999993,0.0010182287719032027,0.14849409463702806,1.4715071709196108,1.324031305054486,1.472511567997231,0.148480262942745,1.3831694283066909e-05
0.49595703125,0.0010277957122362912,0.1450707595655364,1.7520445164044047,1.6080015525511047,1.7530558514022825,0.14505429885117796,1.6460714358443243e-05
0.5009765625,0.0010247869167079064,0.14662424267788404,1.8986032304867573,1.7530037747255816,1.899623561992562,0.14661978726698088,4.4554109031719706e-06
0.50697265625,0.0010640498996350362,0.14916206056304449,2.063142666530332,1.915044655866922,2.0641781784490503,0.14913352258212803,2.853798091646473e-05
0.51701171875,0.0011053112085433001,0.15481315017500294,2.313617593086719,2.1599097541202594,2.3146883787440897,0.15477862462383063,3.4525551172297296e-05
