s,charging_work_worldtube_rate,endpoint_heat_return_worldtube_rate,endpoint_heat_input_worldtube_rate,endpoint_net_worldtube_rate,endpoint_net_input_worldtube_rate,endpoint_net_output_worldtube_rate,heat_return_during_net_endpoint_input_worldtube_rate
0.00501953125,28.33065534277363,30.02205253417236,0.00016844832614595944,-1.6912287430725899,0.06251484127865907,1.7537435843512488,5.672953462433178
0.015058593749999998,24.21998307331249,25.174666301230324,6.996734110323487e-05,-0.9546132605767251,0.06407193310662991,1.018685193683355,5.8097789072158585
0.025097656249999996,25.14868688686321,25.379108103184336,2.9493916465338847e-05,-0.230391722404662,0.10198039842556686,0.3323721208302288,8.012788818235457
0.03513671875,26.213584536550115,25.734646765516757,0.001266807173810571,0.48020457820717066,0.49289513645987604,0.012690558252705321,17.88966822787452
0.04517578125,25.47886449113156,24.31078894233465,0.007872040618124668,1.175947589415034,1.1998160704750775,0.023868481060043512,15.902992592254357
0.05521484374999999,27.59993717491168,25.763125831176737,0.018806936125926644,1.8556182798608707,1.8928205968618703,0.037202317000999414,16.23959885200795
0.06525390625,28.15554190599444,25.668595937277182,0.03106730098705459,2.51801326970431,2.5682378699370747,0.050224600232765,15.605409432342753
0.07529296875,29.854956924369446,26.737540372428057,0.044534497321100035,3.1619510492624876,3.224868306248545,0.06291725698605775,15.613974398512692
0.08533203125,31.863011879502565,28.151180127549274,0.05811924119784635,3.7699509931511415,3.8449083772948844,0.0749573841437427,15.996600936657451
0.09537109375,34.30117904617864,30.105518776422326,0.06673054347840879,4.26239081323472,4.347240607907644,0.08484979467292393,16.833884977440437
0.10541015625,36.772842757826005,32.211106071272205,0.06945377407811096,4.631190460631906,4.723615501624188,0.09242504099228134,17.934645531217978
0.11544921875,39.33650804580273,34.52403182287129,0.06695517552987797,4.879431398461318,4.977154376362296,0.09772297790097778,19.320386574465132
0.12548828125,41.87514695113268,36.923998322997356,0.0593541060345499,5.010502734169874,5.111293814660378,0.10079108049050564,20.88921389607447
0.13552734374999997,44.43253070704512,39.45346928873791,0.04902959130720529,5.028091009614412,5.129775422088647,0.10168441247423388,22.65547156595569
0.14556640625,46.94985335949325,42.04899481603217,0.03530977633537197,4.936168319796442,5.036633766027002,0.10046544623055906,24.561555349631778
0.15560546874999998,49.41050546537547,44.692624128547465,0.021097749638591578,4.7389790864666,4.836182947450814,0.09720386098421394,26.57664884728169
0.16564453125,51.762218736830725,47.3283847702283,0.007191304598450313,4.441025271200874,4.53300159730116,0.0919763261002855,28.644359615312027
0.17568359374999998,53.64555202595541,49.58591950729899,0.0,4.0596325186564295,4.144708439129998,0.08507592047356902,30.4871534770314
0.18572265625,55.340056136470785,51.71612598504011,0.0,3.6239301514306783,3.700928648630968,0.07699849720028949,32.25556561483774
0.19576171874999998,56.910345141287245,53.77230443863272,0.0,3.138040702654523,3.205868437967271,0.06782773531274809,33.97706812552855
0.20580078125,58.347802323149615,55.74231022517252,0.0,2.605492097977092,2.6631326505224973,0.05764055254540523,33.82104033042583
0.21583984374999998,59.64867623539847,57.618768535703325,0.0,2.029907699695142,2.0892125578250034,0.059304858129861554,37.762449044681034
0.22587890625,60.80990034221252,59.39490699094149,0.0,1.4149933512710207,1.4780814222330547,0.06308807096203405,35.433533393890315
0.23591796874999998,61.83504445680661,61.07052102228731,0.0,0.7645234345192914,0.8578254859932049,0.09330205147391338,38.99567554275431
0.24595703124999999,62.72986021933242,62.647533560570295,0.0,0.08232665876211948,0.37748571950595083,0.29515906074383136,31.383095103749547
0.25599609375,63.34465894579674,63.97212337858167,0.0,-0.6274644327849171,0.16133682791383058,0.7888012606987478,24.282980951513277
0.26603515624999996,63.06773447376935,64.36481178760977,0.0,-1.2970773138404295,0.14130343225019532,1.4383807460906248,20.812242487847165
0.27607421875,62.68474569491066,64.56264881990768,0.0,-1.8779031249970242,0.1427153610427339,2.020618486039758,20.618128897249274
0.28611328125,62.29523633326961,64.66796514142841,0.0,-2.372728808158802,0.14548880328706237,2.5182176114458645,20.34817235252203
0.29615234375,61.901227062846395,64.68573546143371,0.0,-2.784508398587318,0.14902246336400468,2.933530861951323,20.183835338599952
0.30619140624999996,61.51942598379204,64.63577533068185,0.0,-3.1163493468898125,0.15181816269615533,3.268167509585968,20.036547810397373
0.31623046875,61.157551583045866,64.52905079664622,0.0,-3.3714992136003508,0.1539945471238586,3.525493760724209,19.90346592225203
0.32626953124999997,60.821602983548345,64.37493481637209,0.0,-3.553331832823745,0.1556690457190904,3.7090008785428354,19.782932511184185
0.33630859375,60.51590392429403,64.1812369293068,0.0,-3.6653330050127817,0.15695752227343857,3.8222905272862198,19.673286886758145
0.34634765624999997,60.23397989707995,63.94359061593313,0.0,-3.7096107188531775,0.15798766924296775,3.8675983880961455,19.565047699289398
0.35638671874999994,59.95890641548088,63.62918546250585,0.0,-3.6702790470249607,0.1590544081023308,3.8293334551272915,19.449496890890014
0.36642578124999997,59.73405638518125,63.280496311103946,0.0,-3.546439925922705,0.16031199151390396,3.706751917436609,19.35099168191896
0.37646484375,59.55944390285248,62.90321348506602,0.0,-3.3437695822135263,0.16185077063851758,3.5056203528520435,19.27012235665388
0.38650390625,59.43360858718134,62.501599941665646,0.0,-3.067991354484309,0.1637574749073768,3.231748829391686,19.20724158038755
0.39654296874999995,59.354591897673814,62.07944644212179,0.0,-2.7248545444479744,0.16611489854376044,2.8909694429917345,19.16230065815268
0.40658203125,59.3209809863296,61.64109450949364,0.0,-2.3201135231640437,0.17237644602680688,2.49248996919085,19.301888438238173
0.41662109375,59.33025918211935,61.18976672023039,0.0,-1.8595075381110342,0.18006953057734185,2.0395770686883763,19.295747595609434
0.42666015625,59.384242438558395,60.732983436836044,0.0,-1.3487409982776475,0.19329540674941526,1.5420364050270627,19.647597998152342
0.43669921874999995,60.051745048211124,60.859431180498255,0.0,-0.807686132287132,0.2960879100127136,1.1037740422998459,23.354240697545617
0.44673828125,61.149397763490555,61.45083936218002,0.0,-0.30144159868945364,0.4658765898142514,0.767318188503705,25.790296577371343
0.45677734375,62.195045022490945,62.031415200037806,0.0,0.16362982245313595,0.6660522779675511,0.5024224555144152,27.580340169781984
0.46681640625,63.18902517469697,62.600301591891565,0.0,0.5887235828054062,0.8941687754182766,0.30544519261287056,31.442630779406556
0.47685546874999996,64.13065270140856,63.15556206116577,0.0,0.9750906402427951,1.1753699190114495,0.2002792787686543,35.31816974394349
0.48689453124999993,65.01917858433302,63.69514727927853,0.0,1.324031305054486,1.472511567997231,0.148480262942745,37.80026810769367
0.49595703125,65.5634788721304,63.9554773195793,0.0,1.6080015525511047,1.7530558514022825,0.14505429885117796,40.4624504219894
0.5009765625,65.31045424395853,63.557450469232954,0.0,1.7530037747255816,1.899623561992562,0.14661978726698088,40.22640720288565
0.50697265625,66.63747092284063,64.72242626697371,0.0,1.915044655866922,2.0641781784490503,0.14913352258212803,40.98499643266659
0.51701171875,67.40421092525638,65.24430117113613,0.0,2.1599097541202594,2.3146883787440897,0.15477862462383063,41.368138340431486
0.5270507812499999,68.5990401884579,66.23302745316808,0.0,2.366012735289827,2.527751524939938,0.16173878965011124,42.05650590750333
0.53708984375,69.81196678383101,67.28886580222904,0.0,2.5231009816019796,2.692384829343286,0.16928384774130661,42.812022594100966
0.54712890625,61.83193098508197,59.19828665559916,0.0,2.6336443294828085,2.8108456389823835,0.1772013094995748,36.48851193565767
0.55716796875,54.07234394669661,51.40295216747252,0.030978036022764416,2.700369815246866,2.885675577284448,0.1853057620375814,30.40971768349174
0.5672070312499999,54.39949678585828,51.702661104198484,0.029161590198450958,2.7259972718582457,2.919425325043993,0.19342805318574763,30.62734066120702
0.5772460937499999,54.56863060126305,51.88184325034369,0.02644356927958412,2.713230920198951,2.9146456779442884,0.2014147577453369,30.7858395696806
0.58728515625,54.58547263488178,51.94359088770672,0.02286962775502893,2.6647513749300837,2.873878987344467,0.20912761241438305,30.885540213843186
0.59732421875,54.45520681729342,51.890653849818094,0.018655001963806365,2.5832079694391323,2.7996509038155977,0.21644293437646522,30.92694842754539
0.6073632812499999,54.048754064234515,51.59410350370646,0.016418057012339435,2.4710686175403866,2.694327228974148,0.2232586114337611,30.823471170687426
0.61740234375,53.009563616590505,50.709857505435636,0.014280887050564676,2.313986998205433,2.5443753562421265,0.2303883580366934,30.348795869476938
0.62744140625,51.887821805136824,49.794520097014754,0.0120874607198986,2.105389168841964,2.3436679411775043,0.23827877233554035,29.51382037180414
0.63748046875,50.74671976724412,48.905288606593814,0.009803672107779455,1.851234832758097,2.1210020510917214,0.26976721833362416,27.11125208377596
0.64751953125,49.5885238640969,48.03868232022252,0.007437789493752792,1.5572793333681394,1.8771167444682058,0.31983741110006647,26.43639412084626
0.6575585937499999,48.41554590574199,47.19166007775095,0.005178020679164621,1.2290638486702081,1.6125285686240134,0.38346471995380527,25.40871366675985
0.6675976562499999,47.22999499174113,46.36251161276739,0.004423523691018389,0.8719069026647596,1.3380762644800528,0.4661693618152931,24.204210683871977
0.67763671875,46.034106327032426,45.54685691189249,0.003647514801616845,0.4908969299415509,1.0833597073754258,0.5924627774338749,22.720545061878603
0.68767578125,44.83009650330809,44.742062773967504,0.002852485264698615,0.09088621460529026,0.9104066727016313,0.8195204580963411,18.420915074497607
0.6977148437499999,43.283038972652555,43.60197002727702,0.002058370326830045,-0.31687268429764387,0.7831276942473764,1.1000003785450203,17.124982578546824
0.70775390625,41.14809580581663,41.804343683839654,0.0014348826341011789,-0.6548129953889184,0.6821842574423693,1.3369972528312877,16.21072578175401
0.71779296875,39.09772155554171,40.006187095655434,0.0009509871075605772,-0.9075145530061632,0.5988256041116604,1.5063401571178237,14.397496452332506
0.72783203125,37.14452665154646,38.227172731689556,0.000599876523695154,-1.0820462036194018,0.5350143694507792,1.6170605730701815,12.451423960310748
