s,wave_slice_energy,thermal_slice_energy
0.0,18.041102189007677,15.290921220390615
0.00501953125,18.168613910916058,15.434169413395422
0.0100390625,18.336797302329618,15.597103198992398
0.015058593749999998,18.804826601682667,15.500971272052357
0.020078125,18.4167564713721,16.20955403075792
0.02509765625,19.440355658715855,15.410482025769698
0.030117187499999996,18.19669816330617,16.70691039657949
0.03513671875,19.118477354871303,15.7111994997903
0.04015625,17.845043588809823,16.796140282450942
0.04517578125,18.183766915682625,16.2487009508545
0.0501953125,17.410794745902855,16.81858779909095
0.05521484375,17.39703820360363,16.685312211182968
0.06023437499999999,17.025965177243883,16.960693400234856
0.06525390625,16.942299301707465,17.006854616900764
0.0702734375,16.77494557477253,17.178697604654808
0.07529296875,16.70596409854006,17.289340329121803
0.0803125,16.63291041287176,17.429011966489874
0.08533203125,16.57907973875781,17.569198543008657
0.0903515625,16.543861706200396,17.705637695682388
0.09537109375,16.500561813882804,17.859116251440394
0.100390625,16.468360386498052,18.009513850859985
0.10541015625,16.43251349936637,18.16936711884474
0.1104296875,16.396198307957267,18.33484819049734
0.11544921875,16.35928679510546,18.50570442517759
0.12046874999999999,16.319701186976694,18.683421402978205
0.12548828125,16.27735850571665,18.86782788309323
0.1305078125,16.232786948971114,19.05832307224587
0.13552734375,16.184490405727498,19.256179516780378
0.140546875,16.13321819513527,19.46066142883731
0.14556640625,16.07864343899953,19.672070252881312
0.1505859375,16.020367920849385,19.890773073610866
0.15560546875,15.958935066686628,20.11627682822881
0.160625,15.893861464777325,20.349044540184423
0.16564453124999998,15.825356988762126,20.588885102973112
0.1706640625,15.753876327449632,20.835370440039853
0.17568359374999998,15.680294335081504,21.08761384813111
0.180703125,15.604625611120865,21.34556776034489
0.18572265624999998,15.52700913517735,21.60907694182592
0.1907421875,15.447433680844215,21.878125992816106
0.19576171874999998,15.366120409189797,22.15246515725794
0.20078125,15.282974714880432,22.43213990314085
0.20580078124999998,15.198208496762254,22.716885975781995
0.2108203125,15.111807954234559,23.0066443990492
0.21583984374999998,15.023812654011378,23.3012932195635
0.220859375,14.934350331887517,23.600620308707413
0.22587890624999998,14.84336669898748,23.904585648778486
0.2308984375,14.750984227598362,24.212973285487127
0.23591796874999998,14.65720548106558,24.52568364386288
0.24093749999999997,14.5620487591027,24.84259885365146
0.24595703124999999,14.465599335645154,25.163534442069103
0.2509765625,14.367819172728062,25.48842545237794
0.25599609375,14.268813342352738,25.81706515777058
0.261015625,14.170492508589872,26.147435040151223
0.26603515624999996,14.073861054990765,26.47833560112156
0.2710546875,13.978838038326035,26.80965072676471
