s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-2.0984375,0.03417670436226681,-1.0,0.0016260537159621415
0.0,wave_and_heat_bound,-2.0953125000000004,0.032415883288343356,-1.0,0.001567748046853847
0.0,wave_and_heat_bound,-2.0921875,0.03069514858181854,-1.0,0.001511553677849535
0.0,wave_and_heat_bound,-2.0890625,0.0290139408386584,-1.0,0.001456808909631772
0.0,wave_and_heat_bound,-2.0859375,0.027452168569181826,-1.0,0.0014018590316699727
0.0,wave_and_heat_bound,-2.0828125,0.026005891833165474,-1.0,0.0013467114732617109
0.0,wave_and_heat_bound,-2.0796875000000004,0.02459301015419806,-1.0,0.0012927858031003677
0.0,wave_and_heat_bound,-2.0765625,0.023213029738679225,-1.0,0.0012400444327857385
0.0,wave_and_heat_bound,-2.0734375,0.021936607002821386,-1.0,0.001187771878796579
0.0,wave_and_heat_bound,-2.0703125,0.02076023384181182,-1.0,0.0011360035950540488
0.0,wave_and_heat_bound,-2.0671875,0.01961131707919512,-1.0,0.0010854639254612645
0.0,wave_and_heat_bound,-2.0640625000000004,0.018489430163108524,-1.0,0.0010361004923348806
0.0,wave_and_heat_bound,-2.0609375,0.017579086924580246,-1.0,0.0010362492126153961
0.0,wave_and_heat_bound,-2.0578125,0.016871610156260788,-1.0,0.0010837193204574647
0.0,wave_and_heat_bound,-2.0546875,0.0161790469640179,-1.0,0.001129502181581719
0.0,wave_and_heat_bound,-2.0515625,0.015501168113596647,-1.0,0.0011736316074385889
0.0,wave_and_heat_bound,-2.0484375000000004,0.014963964258903213,-1.0,0.0013090760953393097
0.0,wave_and_heat_bound,-2.0453125,0.014561554029576325,-1.0,0.0015315819938096814
0.0,wave_and_heat_bound,-2.0421875,0.014165722358532723,-1.0,0.001746907935590486
0.0,wave_and_heat_bound,-2.0390625,0.013776381436520237,-1.0,0.001955190341529744
0.0,wave_and_heat_bound,-2.0359375,0.01340969180473185,-1.0,0.0021451688283666225
0.0,wave_and_heat_bound,-2.0328125000000004,0.013064973791915398,-1.0,0.002317514482068119
0.0,wave_and_heat_bound,-2.0296875,0.012725705758546552,-1.0,0.0024839269450697915
0.0,wave_and_heat_bound,-2.0265625,0.012391814158906759,-1.0,0.0026445253673464003
0.0,wave_and_heat_bound,-2.0234375,0.01214333825088284,-1.0,0.0027405059916174065
0.0,wave_and_heat_bound,-2.0203125,0.011976582288828835,-1.0,0.0027748072768591673
