beta,tension_factor_B,yukawa,gauge_coupling,pair_flavors,dirac_species,proper_stretch,proper_fermi_over_bulk_mass,opposite_branch_open_pair_fraction,two_bulk_equal_mass_channel_kinematically_closed,unit_coefficient_collective_yukawa_loop,unit_coefficient_collective_quartic_over_tree,homogeneous_MS_fermion_CW_log_coefficient_over_tree,unit_coefficient_charge_weighted_gauge_loop,mean_field_local_gauge_and_scalar_source_zero,quantum_corrected_potential_control_established,transition_rate_or_material_lifetime_computed,all_unit_coefficient_loop_diagnostics_below_point3
0.31622776601683794,0.7926618633360644,0.3,1.0,4,8,1.120197176521042,5.8852257755393556,0.8687808743312678,False,0.0045594532639051995,0.0012976431479126294,0.010381145183301035,0.025330295910584444,True,False,False,True
0.31622776601683794,0.7926618633360644,0.3,1.0,8,16,1.120197176521042,4.1614830546977375,0.7775865513785842,False,0.009118906527810399,0.002595286295825259,0.02076229036660207,0.05066059182116889,True,False,False,True
0.31622776601683794,0.7926618633360644,0.3,1.0,16,32,1.120197176521042,2.9426128877696778,0.6352227081892654,False,0.018237813055620798,0.005190572591650518,0.04152458073320414,0.10132118364233778,True,False,False,True
0.31622776601683794,0.7926618633360644,0.3,1.0,32,64,1.120197176521042,2.0807415273488687,0.43054462724272485,False,0.036475626111241596,0.010381145183301035,0.08304916146640828,0.20264236728467555,True,False,False,True
0.31622776601683794,0.7926618633360644,0.3,1.0,64,128,1.120197176521042,1.4713064438848389,0.18128767621383773,False,0.07295125222248319,0.02076229036660207,0.16609832293281657,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,0.3,1.0,70,140,1.120197176521042,1.4068380438633663,0.14981050927676604,False,0.079790432118341,0.022708755088471012,0.1816700407077681,0.44328017843522777,True,False,False,False
0.31622776601683794,0.7926618633360644,0.3,1.0,128,256,1.120197176521042,1.0403707636744344,0.0029721958844517726,False,0.14590250444496639,0.04152458073320414,0.33219664586563313,0.8105694691387022,True,False,False,False
0.31622776601683794,0.7926618633360644,0.3,1.0,256,512,1.120197176521042,0.7356532219424194,0.0,True,0.29180500888993277,0.08304916146640828,0.6643932917312663,1.6211389382774044,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,1,2,1.120197176521042,7.062270930647227,0.9015645653682203,False,0.0031662869888230555,0.027812996140102655,0.22250396912082124,0.0005699316579881499,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.3,2,4,1.120197176521042,4.993779665637285,0.8309241326225854,False,0.006332573977646111,0.05562599228020531,0.4450079382416425,0.0011398633159762999,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.3,4,8,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.11125198456041062,0.890015876483285,0.0022797266319525998,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.3,8,16,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.22250396912082124,1.78003175296657,0.0045594532639051995,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.3,16,32,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.4450079382416425,3.56006350593314,0.009118906527810399,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,32,64,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,0.890015876483285,7.12012701186628,0.018237813055620798,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,64,128,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,1.78003175296657,14.24025402373256,0.036475626111241596,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,70,140,1.120197176521042,0.8441028263180198,0.0,True,0.22164008921761388,1.9469097298071858,15.575277838457486,0.0398952160591705,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,128,256,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,3.56006350593314,28.48050804746512,0.07295125222248319,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.3,256,512,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,7.12012701186628,56.96101609493024,0.14590250444496639,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.5,1,2,1.120197176521042,7.062270930647227,0.9015645653682203,False,0.0031662869888230555,0.010012678610436955,0.08010142888349564,0.0015831434944115277,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.5,2,4,1.120197176521042,4.993779665637285,0.8309241326225854,False,0.006332573977646111,0.02002535722087391,0.16020285776699128,0.0031662869888230555,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.5,4,8,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.04005071444174782,0.32040571553398256,0.006332573977646111,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.5,8,16,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.08010142888349564,0.6408114310679651,0.012665147955292222,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.5,16,32,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.16020285776699128,1.2816228621359302,0.025330295910584444,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,0.5,32,64,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,0.32040571553398256,2.5632457242718605,0.05066059182116889,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.5,64,128,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,0.6408114310679651,5.126491448543721,0.10132118364233778,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.5,70,140,1.120197176521042,0.8441028263180198,0.0,True,0.22164008921761388,0.7008875027305869,5.607100021844695,0.11082004460880694,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.5,128,256,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,1.2816228621359302,10.252982897087442,0.20264236728467555,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,0.5,256,512,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,2.5632457242718605,20.505965794174884,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,1.0,1,2,1.120197176521042,7.062270930647227,0.9015645653682203,False,0.0031662869888230555,0.0025031696526092388,0.02002535722087391,0.006332573977646111,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,2,4,1.120197176521042,4.993779665637285,0.8309241326225854,False,0.006332573977646111,0.0050063393052184775,0.04005071444174782,0.012665147955292222,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,4,8,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.010012678610436955,0.08010142888349564,0.025330295910584444,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,8,16,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.02002535722087391,0.16020285776699128,0.05066059182116889,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,16,32,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.04005071444174782,0.32040571553398256,0.10132118364233778,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,32,64,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,0.08010142888349564,0.6408114310679651,0.20264236728467555,True,False,False,True
0.31622776601683794,0.7926618633360644,0.5,1.0,64,128,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,0.16020285776699128,1.2816228621359302,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,1.0,70,140,1.120197176521042,0.8441028263180198,0.0,True,0.22164008921761388,0.17522187568264672,1.4017750054611737,0.44328017843522777,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,1.0,128,256,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,0.32040571553398256,2.5632457242718605,0.8105694691387022,True,False,False,False
0.31622776601683794,0.7926618633360644,0.5,1.0,256,512,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,0.6408114310679651,5.126491448543721,1.6211389382774044,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,1,2,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.4450079382416425,3.56006350593314,0.0005699316579881499,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,2,4,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.890015876483285,7.12012701186628,0.0011398633159762999,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,4,8,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,1.78003175296657,14.24025402373256,0.0022797266319525998,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,8,16,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,3.56006350593314,28.48050804746512,0.0045594532639051995,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,16,32,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,7.12012701186628,56.96101609493024,0.009118906527810399,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,32,64,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,14.24025402373256,113.92203218986047,0.018237813055620798,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,64,128,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,28.48050804746512,227.84406437972095,0.036475626111241596,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,70,140,1.120197176521042,0.4220514131590099,0.0,True,0.8865603568704555,31.150555676914973,249.20444541531978,0.0398952160591705,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,128,256,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,56.96101609493024,455.6881287594419,0.07295125222248319,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.3,256,512,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,113.92203218986047,911.3762575188838,0.14590250444496639,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,1,2,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.16020285776699128,1.2816228621359302,0.0015831434944115277,True,False,False,True
0.31622776601683794,0.7926618633360644,1.0,0.5,2,4,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.32040571553398256,2.5632457242718605,0.0031662869888230555,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,4,8,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.6408114310679651,5.126491448543721,0.006332573977646111,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,8,16,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,1.2816228621359302,10.252982897087442,0.012665147955292222,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,16,32,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,2.5632457242718605,20.505965794174884,0.025330295910584444,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,32,64,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,5.126491448543721,41.01193158834977,0.05066059182116889,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,64,128,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,10.252982897087442,82.02386317669954,0.10132118364233778,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,70,140,1.120197176521042,0.4220514131590099,0.0,True,0.8865603568704555,11.21420004368939,89.71360034951512,0.11082004460880694,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,128,256,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,20.505965794174884,164.04772635339907,0.20264236728467555,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,0.5,256,512,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,41.01193158834977,328.09545270679814,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,1,2,1.120197176521042,3.5311354653236133,0.7174382690174602,False,0.012665147955292222,0.04005071444174782,0.32040571553398256,0.006332573977646111,True,False,False,True
0.31622776601683794,0.7926618633360644,1.0,1.0,2,4,1.120197176521042,2.4968898328186424,0.5460565455794999,False,0.025330295910584444,0.08010142888349564,0.6408114310679651,0.012665147955292222,True,False,False,True
0.31622776601683794,0.7926618633360644,1.0,1.0,4,8,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.16020285776699128,1.2816228621359302,0.025330295910584444,True,False,False,True
0.31622776601683794,0.7926618633360644,1.0,1.0,8,16,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,0.32040571553398256,2.5632457242718605,0.05066059182116889,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,16,32,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,0.6408114310679651,5.126491448543721,0.10132118364233778,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,32,64,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,1.2816228621359302,10.252982897087442,0.20264236728467555,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,64,128,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,2.5632457242718605,20.505965794174884,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,70,140,1.120197176521042,0.4220514131590099,0.0,True,0.8865603568704555,2.8035500109223475,22.42840008737878,0.44328017843522777,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,128,256,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,5.126491448543721,41.01193158834977,0.8105694691387022,True,False,False,False
0.31622776601683794,0.7926618633360644,1.0,1.0,256,512,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,10.252982897087442,82.02386317669954,1.6211389382774044,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,1,2,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,7.12012701186628,56.96101609493024,0.0005699316579881499,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,2,4,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,14.24025402373256,113.92203218986047,0.0011398633159762999,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,4,8,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,28.48050804746512,227.84406437972095,0.0022797266319525998,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,8,16,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,56.96101609493024,455.6881287594419,0.0045594532639051995,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,16,32,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,113.92203218986047,911.3762575188838,0.009118906527810399,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,32,64,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,227.84406437972095,1822.7525150377676,0.018237813055620798,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,64,128,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,455.6881287594419,3645.505030075535,0.036475626111241596,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,70,140,1.120197176521042,0.21102570657950495,0.0,True,3.546241427481822,498.40889083063956,3987.2711266451165,0.0398952160591705,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,128,256,1.120197176521042,0.15605561455116515,0.0,True,6.484555753109618,911.3762575188838,7291.01006015107,0.07295125222248319,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.3,256,512,1.120197176521042,0.11034798329136292,0.0,True,12.969111506219235,1822.7525150377676,14582.02012030214,0.14590250444496639,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,1,2,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,2.5632457242718605,20.505965794174884,0.0015831434944115277,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,2,4,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,5.126491448543721,41.01193158834977,0.0031662869888230555,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,4,8,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,10.252982897087442,82.02386317669954,0.006332573977646111,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,8,16,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,20.505965794174884,164.04772635339907,0.012665147955292222,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,16,32,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,41.01193158834977,328.09545270679814,0.025330295910584444,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,32,64,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,82.02386317669954,656.1909054135963,0.05066059182116889,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,64,128,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,164.04772635339907,1312.3818108271926,0.10132118364233778,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,70,140,1.120197176521042,0.21102570657950495,0.0,True,3.546241427481822,179.42720069903024,1435.417605592242,0.11082004460880694,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,128,256,1.120197176521042,0.15605561455116515,0.0,True,6.484555753109618,328.09545270679814,2624.763621654385,0.20264236728467555,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,0.5,256,512,1.120197176521042,0.11034798329136292,0.0,True,12.969111506219235,656.1909054135963,5249.52724330877,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,1,2,1.120197176521042,1.7655677326618067,0.314473106248158,False,0.05066059182116889,0.6408114310679651,5.126491448543721,0.006332573977646111,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,2,4,1.120197176521042,1.2484449164093212,0.0736662426746329,False,0.10132118364233778,1.2816228621359302,10.252982897087442,0.012665147955292222,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,4,8,1.120197176521042,0.8827838663309033,0.0,True,0.20264236728467555,2.5632457242718605,20.505965794174884,0.025330295910584444,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,8,16,1.120197176521042,0.6242224582046606,0.0,True,0.4052847345693511,5.126491448543721,41.01193158834977,0.05066059182116889,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,16,32,1.120197176521042,0.44139193316545167,0.0,True,0.8105694691387022,10.252982897087442,82.02386317669954,0.10132118364233778,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,32,64,1.120197176521042,0.3121112291023303,0.0,True,1.6211389382774044,20.505965794174884,164.04772635339907,0.20264236728467555,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,64,128,1.120197176521042,0.22069596658272583,0.0,True,3.242277876554809,41.01193158834977,328.09545270679814,0.4052847345693511,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,70,140,1.120197176521042,0.21102570657950495,0.0,True,3.546241427481822,44.85680017475756,358.8544013980605,0.44328017843522777,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,128,256,1.120197176521042,0.15605561455116515,0.0,True,6.484555753109618,82.02386317669954,656.1909054135963,0.8105694691387022,True,False,False,False
0.31622776601683794,0.7926618633360644,2.0,1.0,256,512,1.120197176521042,0.11034798329136292,0.0,True,12.969111506219235,164.04772635339907,1312.3818108271926,1.6211389382774044,True,False,False,False
1.0,0.999999999999954,0.3,0.3,1,2,1.120197176521042,13.220538405439102,0.9647359527757181,False,0.0011398633159762999,0.0011398633159762999,0.009118906527810399,0.0005699316579881499,True,False,False,True
1.0,0.999999999999954,0.3,0.3,2,4,1.120197176521042,9.348332357423175,0.9374034392265769,False,0.0022797266319525998,0.0022797266319525998,0.018237813055620798,0.0011398633159762999,True,False,False,True
1.0,0.999999999999954,0.3,0.3,4,8,1.120197176521042,6.610269202719551,0.8906699458034352,False,0.0045594532639051995,0.0045594532639051995,0.036475626111241596,0.0022797266319525998,True,False,False,True
1.0,0.999999999999954,0.3,0.3,8,16,1.120197176521042,4.674166178711587,0.8130660263074332,False,0.009118906527810399,0.009118906527810399,0.07295125222248319,0.0045594532639051995,True,False,False,True
1.0,0.999999999999954,0.3,0.3,16,32,1.120197176521042,3.3051346013597755,0.6895843220159921,False,0.018237813055620798,0.018237813055620798,0.14590250444496639,0.009118906527810399,True,False,False,True
1.0,0.999999999999954,0.3,0.3,32,64,1.120197176521042,2.3370830893557937,0.5060731828342355,False,0.036475626111241596,0.036475626111241596,0.29180500888993277,0.018237813055620798,True,False,False,True
1.0,0.999999999999954,0.3,0.3,64,128,1.120197176521042,1.6525673006798878,0.2659554432729738,False,0.07295125222248319,0.07295125222248319,0.5836100177798655,0.036475626111241596,True,False,False,True
1.0,0.999999999999954,0.3,0.3,70,140,1.120197176521042,1.5801565732984924,0.23302820716811273,False,0.079790432118341,0.079790432118341,0.638323456946728,0.0398952160591705,True,False,False,True
1.0,0.999999999999954,0.3,0.3,128,256,1.120197176521042,1.1685415446778968,0.039529041754953115,False,0.14590250444496639,0.14590250444496639,1.167220035559731,0.07295125222248319,True,False,False,True
1.0,0.999999999999954,0.3,0.3,256,512,1.120197176521042,0.8262836503399439,0.0,True,0.29180500888993277,0.29180500888993277,2.334440071119462,0.14590250444496639,True,False,False,True
1.0,0.999999999999954,0.3,0.5,1,2,1.120197176521042,13.220538405439102,0.9647359527757181,False,0.0011398633159762999,0.00041035079375146795,0.0032828063500117436,0.0015831434944115277,True,False,False,True
1.0,0.999999999999954,0.3,0.5,2,4,1.120197176521042,9.348332357423175,0.9374034392265769,False,0.0022797266319525998,0.0008207015875029359,0.006565612700023487,0.0031662869888230555,True,False,False,True
1.0,0.999999999999954,0.3,0.5,4,8,1.120197176521042,6.610269202719551,0.8906699458034352,False,0.0045594532639051995,0.0016414031750058718,0.013131225400046975,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,0.3,0.5,8,16,1.120197176521042,4.674166178711587,0.8130660263074332,False,0.009118906527810399,0.0032828063500117436,0.02626245080009395,0.012665147955292222,True,False,False,True
1.0,0.999999999999954,0.3,0.5,16,32,1.120197176521042,3.3051346013597755,0.6895843220159921,False,0.018237813055620798,0.006565612700023487,0.0525249016001879,0.025330295910584444,True,False,False,True
1.0,0.999999999999954,0.3,0.5,32,64,1.120197176521042,2.3370830893557937,0.5060731828342355,False,0.036475626111241596,0.013131225400046975,0.1050498032003758,0.05066059182116889,True,False,False,True
1.0,0.999999999999954,0.3,0.5,64,128,1.120197176521042,1.6525673006798878,0.2659554432729738,False,0.07295125222248319,0.02626245080009395,0.2100996064007516,0.10132118364233778,True,False,False,True
1.0,0.999999999999954,0.3,0.5,70,140,1.120197176521042,1.5801565732984924,0.23302820716811273,False,0.079790432118341,0.02872455556260276,0.22979644450082207,0.11082004460880694,True,False,False,True
1.0,0.999999999999954,0.3,0.5,128,256,1.120197176521042,1.1685415446778968,0.039529041754953115,False,0.14590250444496639,0.0525249016001879,0.4201992128015032,0.20264236728467555,True,False,False,True
1.0,0.999999999999954,0.3,0.5,256,512,1.120197176521042,0.8262836503399439,0.0,True,0.29180500888993277,0.1050498032003758,0.8403984256030064,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,0.3,1.0,1,2,1.120197176521042,13.220538405439102,0.9647359527757181,False,0.0011398633159762999,0.00010258769843786699,0.0008207015875029359,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,0.3,1.0,2,4,1.120197176521042,9.348332357423175,0.9374034392265769,False,0.0022797266319525998,0.00020517539687573398,0.0016414031750058718,0.012665147955292222,True,False,False,True
1.0,0.999999999999954,0.3,1.0,4,8,1.120197176521042,6.610269202719551,0.8906699458034352,False,0.0045594532639051995,0.00041035079375146795,0.0032828063500117436,0.025330295910584444,True,False,False,True
1.0,0.999999999999954,0.3,1.0,8,16,1.120197176521042,4.674166178711587,0.8130660263074332,False,0.009118906527810399,0.0008207015875029359,0.006565612700023487,0.05066059182116889,True,False,False,True
1.0,0.999999999999954,0.3,1.0,16,32,1.120197176521042,3.3051346013597755,0.6895843220159921,False,0.018237813055620798,0.0016414031750058718,0.013131225400046975,0.10132118364233778,True,False,False,True
1.0,0.999999999999954,0.3,1.0,32,64,1.120197176521042,2.3370830893557937,0.5060731828342355,False,0.036475626111241596,0.0032828063500117436,0.02626245080009395,0.20264236728467555,True,False,False,True
1.0,0.999999999999954,0.3,1.0,64,128,1.120197176521042,1.6525673006798878,0.2659554432729738,False,0.07295125222248319,0.006565612700023487,0.0525249016001879,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,0.3,1.0,70,140,1.120197176521042,1.5801565732984924,0.23302820716811273,False,0.079790432118341,0.00718113889065069,0.05744911112520552,0.44328017843522777,True,False,False,False
1.0,0.999999999999954,0.3,1.0,128,256,1.120197176521042,1.1685415446778968,0.039529041754953115,False,0.14590250444496639,0.013131225400046975,0.1050498032003758,0.8105694691387022,True,False,False,False
1.0,0.999999999999954,0.3,1.0,256,512,1.120197176521042,0.8262836503399439,0.0,True,0.29180500888993277,0.02626245080009395,0.2100996064007516,1.6211389382774044,True,False,False,False
1.0,0.999999999999954,0.5,0.3,1,2,1.120197176521042,7.9323230432634615,0.9182811672312984,False,0.0031662869888230555,0.0087952416356196,0.0703619330849568,0.0005699316579881499,True,False,False,True
1.0,0.999999999999954,0.5,0.3,2,4,1.120197176521042,5.608999414453905,0.8585943724490988,False,0.006332573977646111,0.0175904832712392,0.1407238661699136,0.0011398633159762999,True,False,False,True
1.0,0.999999999999954,0.5,0.3,4,8,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.0351809665424784,0.2814477323398272,0.0022797266319525998,True,False,False,True
1.0,0.999999999999954,0.5,0.3,8,16,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.0703619330849568,0.5628954646796543,0.0045594532639051995,True,False,False,True
1.0,0.999999999999954,0.5,0.3,16,32,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.1407238661699136,1.1257909293593087,0.009118906527810399,True,False,False,True
1.0,0.999999999999954,0.5,0.3,32,64,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.2814477323398272,2.2515818587186174,0.018237813055620798,True,False,False,True
1.0,0.999999999999954,0.5,0.3,64,128,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.5628954646796543,4.503163717437235,0.036475626111241596,True,False,False,False
1.0,0.999999999999954,0.5,0.3,70,140,1.120197176521042,0.9480939439790954,0.0,True,0.22164008921761388,0.615666914493372,4.925335315946976,0.0398952160591705,True,False,False,False
1.0,0.999999999999954,0.5,0.3,128,256,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,1.1257909293593087,9.00632743487447,0.07295125222248319,True,False,False,False
1.0,0.999999999999954,0.5,0.3,256,512,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,2.2515818587186174,18.01265486974894,0.14590250444496639,True,False,False,False
1.0,0.999999999999954,0.5,0.5,1,2,1.120197176521042,7.9323230432634615,0.9182811672312984,False,0.0031662869888230555,0.0031662869888230555,0.025330295910584444,0.0015831434944115277,True,False,False,True
1.0,0.999999999999954,0.5,0.5,2,4,1.120197176521042,5.608999414453905,0.8585943724490988,False,0.006332573977646111,0.006332573977646111,0.05066059182116889,0.0031662869888230555,True,False,False,True
1.0,0.999999999999954,0.5,0.5,4,8,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.012665147955292222,0.10132118364233778,0.006332573977646111,True,False,False,True
