s,receiver_heat,receiver_archived_heat,receiver_heat_rate,receiver_prescribed_heat_rate,receiver_relative_flux,receiver_material_velocity,receiver_added_force_per_reference,minimum_heat_fraction,maximum_flux_fraction,maximum_force_fraction,thermal_inventory_difference,inverse_step,maximum_decay,heat_input,acceleration_work,entropy_supply,entropy_production,holding_work,holding_positive_work,holding_negative_work,geometric_work,maximum_added_force_per_reference
0.13081018724709434,3.0446386727966352,3.0446388253957792,2.311732396227738,2.311732396227738,0.0,-0.34088237909836105,-3.0769616108110856e-10,0.37548638132295586,0.37548638132295586,0.538910505836574,-2.774469437820496e-07,0.0,265.12312382843754,3.805343182806166,-0.0,1.1420049403903414,0.0,4.407647708857564e-06,4.683119877017393e-06,-2.754721681598289e-07,5.193043262213222e-05,8.435445269816119e-10
0.13898582395003772,3.0636270035638233,3.063627147018859,2.3279229967789825,2.3279229967789825,0.0,-0.3600123402472778,-3.103831388449443e-10,0.37548638132295586,0.37548638132295586,0.538910505836574,-2.538440133489926e-07,0.0,260.13989592930164,3.8454597072825085,-0.0,1.1455950367959808,0.0,4.138640428755555e-06,4.394963919438819e-06,-2.56323490683264e-07,4.656934952149911e-05,7.560663291943127e-10
0.14716146065298114,3.08261391169712,3.082614057108671,2.31136249085748,2.31136249085748,0.0,-0.3789123432993607,-3.3197245234953704e-10,0.37548638132295586,0.37548638132295586,0.5398832684824884,-2.6271512551164153e-07,0.0,255.0023539632604,3.832977596602877,-0.0,1.1326058931788874,0.0,4.9888502480208435e-06,5.190012367152063e-06,-2.011621191312186e-07,4.9001698858607446e-05,8.696440441853839e-10
0.15533709735592452,3.1013310824502245,3.101331210454707,2.261910434896307,2.261910434896307,0.0,-0.3976080553154074,-3.034537184833723e-10,0.37548638132295586,0.37548638132295586,0.5408560311284027,-2.390410731089818e-07,0.0,249.71512594550518,3.767815587727062,-0.0,1.1033411289767525,0.0,5.204827219538362e-06,5.337963150619292e-06,-1.3313593108093037e-07,4.5328648260579505e-05,8.774164879876976e-10
0.16351273405886793,3.1195089974835777,3.1195091390275143,2.1794148279265873,2.1794148279265873,0.0,-0.4161255829603213,-3.4225754443075843e-10,0.37548638132295586,0.37548638132295586,0.5408560311284027,-2.5589917505255896e-07,0.0,244.2836964765992,3.6498088184305897,-0.0,1.0580501950781416,0.0,5.564963296840911e-06,5.740575271715232e-06,-1.7561197487432018e-07,4.757330937836761e-05,9.162375434729336e-10
0.17168837076181132,3.1368788184959078,3.136879001477142,2.065175298701893,2.065175298701893,0.0,-0.43449062884087786,-4.4330346925464767e-10,0.37548638132295586,0.37548638132295586,0.5398832684824884,-3.1768351917157285e-07,0.0,238.71448455764602,3.4811077044819068,-0.0,0.9977243363927214,0.0,6.739459143826147e-06,7.032016483715267e-06,-2.9255733988912075e-07,5.785198816847629e-05,1.0930065318974113e-09
0.17986400746475473,3.1532155413537555,3.153215645978156,1.927591568827725,1.927591568827725,0.0,-0.45272403254612426,-2.4973471926393536e-10,0.37548638132295586,0.37548638132295586,0.5447470817120603,-2.0134969077142893e-07,0.0,233.0151316881238,3.2767250736279805,-0.0,0.9271805940594773,0.0,5.219011064970522e-06,5.313330458940761e-06,-9.431939397023858e-08,3.8103388110647296e-05,8.382274240242323e-10
0.1880396441676981,3.168337031462433,3.168337138086037,1.7678550363704129,1.7678550363704129,0.0,-0.4708401911087755,-2.4583822785354905e-10,0.37548638132295586,0.37548638132295586,0.5457198443579747,-2.0429168448876028e-07,0.0,227.1945370352206,3.039121739496204,-0.0,0.847248832546546,0.0,5.347581417208622e-06,5.456886971703198e-06,-1.0930555449457559e-07,3.830515898536214e-05,8.558678060970678e-10
0.1962152808706415,3.182061270456172,3.182061507441925,1.585749582187405,1.585749582187405,0.0,-0.48885122688926824,-5.155248504682336e-10,0.37548638132295586,0.37548638132295586,0.5398832684824884,-3.9810653368700643e-07,0.0,221.2627749662567,2.7683037618154285,-0.0,0.7579618076767661,0.0,8.461014074551289e-06,9.01501989801022e-06,-5.540058234589302e-07,7.053124824730794e-05,1.3766422985135935e-09
0.2043909175735849,3.1942044540443337,3.194204580317887,1.3810451827922179,1.3810451827922179,0.0,-0.5067669562997743,-2.5116889006014186e-10,0.37548638132295586,0.37548638132295586,0.5466926070038891,-2.335542950594564e-07,0.0,215.23115696691406,2.464272818913693,-0.0,0.6593076692681941,0.0,5.800062496765343e-06,6.020503905898472e-06,-2.2044140913312858e-07,4.255179798656814e-05,9.433216216959945e-10
0.2125665542765283,3.20458091072883,3.204580981239794,1.1535131552308933,1.1535131552308933,0.0,-0.5245945477566454,-1.226489709656785e-10,0.37548638132295586,0.37548638132295586,0.5466926070038891,-1.5100982703313888e-07,0.0,209.11209779278732,2.1270332462273265,-0.0,0.5512301035296301,0.0,4.4316457284163064e-06,4.550858117374952e-06,-1.1921238895864616e-07,2.8501211890030235e-05,7.276798009360315e-10
0.2207421909794717,3.213002971070725,3.2130031365255176,0.9028975496809447,0.9028975496809447,0.0,-0.5423386495204775,-2.3473334381711785e-10,0.37548638132295586,0.37548638132295586,0.5466926070038891,-2.9170427457692133e-07,0.0,202.91914519857343,1.7565543765104765,-0.0,0.433611968600526,0.0,6.191695702196352e-06,6.796574791512135e-06,-6.048790893157831e-07,5.117383040076534e-05,1.0787945999854753e-09
0.2289178276824151,3.2192807338304847,3.219280943022972,0.6289069149221581,0.6289069149221581,0.0,-0.5600011795715583,-2.1268561628616163e-10,0.37548638132295586,0.37548638132295586,0.5466926070038891,-3.5587913598180396e-07,0.0,196.6667927515278,1.3526724607722513,-0.0,0.3062381307487695,0.0,6.524298960286942e-06,7.619511279223661e-06,-1.0952123189367192e-06,6.0878966460109474e-05,1.2214324588316884e-09
0.2370934643853585,3.2232217993177263,3.2232218550665976,0.33121135036722693,0.33121135036722693,0.0,-0.5775814224699312,-2.9088360299880153e-11,0.37548638132295586,0.37548638132295586,0.5496108949416323,-1.2979692597999647e-07,0.0,190.3701967998398,0.9141229685994658,-0.0,0.16861335525370688,0.0,3.5347647893446697e-06,3.832118121887462e-06,-2.9735333254279244e-07,2.4091507627477e-05,6.248776950688302e-10
0.24526910108830188,3.2246308073764194,3.2246308939110104,0.009419815592580337,0.009419815592580337,0.0,-0.595076256589536,6.971386469385376e-12,0.37548638132295586,0.37548638132295586,0.5505836575875467,-1.749060719421201e-07,0.0,184.0452066643351,0.4386777222430111,-0.0,0.02005292054743165,0.0,3.4973043414716118e-06,4.191528638957748e-06,-6.942242974861357e-07,3.076433631462208e-05,7.030083910256059e-10
0.25344473779124527,3.22330889681722,3.223309254507476,-0.3369346719688536,-0.3369346719688536,0.0,-0.6124800038729317,2.883154734637503e-10,0.37548638132295586,0.37548638132295586,0.5486381322957179,-5.760684164171623e-07,0.0,177.7079696960256,-0.0736310944615396,-0.0,-0.1397644338991555,0.0,4.487357184049938e-06,9.111626818017485e-06,-4.624269633967547e-06,9.234974124679613e-05,1.5415227321949056e-09
0.2616203744941887,3.2190762588609516,3.2190763540500846,-0.6973379000531149,-0.6973379000531149,0.0,-0.6297821882054007,1.5734869093318762e-10,0.37548638132295586,0.37548638132295586,0.5554474708171186,-1.8913165562874408e-07,0.0,171.3748391533856,-0.6016940573435352,-0.0,-0.3052613334294556,0.0,2.256393168821769e-06,3.696516292024165e-06,-1.4401231232023967e-06,3.202969987034967e-05,6.517080524948889e-10
0.2697960111971321,3.211938720327285,3.2119387594889854,-1.0466773003591523,-1.0466773003591523,0.0,-0.6469506020637095,1.0143225196137909e-10,0.37548638132295586,0.37548638132295586,0.5622568093385194,-1.1259094686875718e-07,0.0,165.06390152973984,-1.0967828014829828,-0.0,-0.46300380789875034,0.0,1.8825647940640026e-06,2.6440689213318273e-06,-7.615041272678249e-07,2.060775094698842e-05,4.812465102878545e-10
0.27797164790007545,3.2019955819155053,3.201995784434186,-1.3835969627374314,-1.3835969627374314,0.0,-0.6639427388463937,7.314814374303578e-10,0.37548638132295586,0.37548638132295586,0.4124513618677028,-3.398225281240617e-07,0.0,158.79389425428306,-1.557639060990552,-0.0,-0.6129183506911957,0.0,-7.643979759085831e-07,4.305541662366153e-06,-5.069939638274736e-06,5.2087564561220464e-05,1.3168050923763687e-09
0.28614728460301886,3.189350259407375,3.1893504495168012,-1.7076292045057944,-1.7076292045057944,0.0,-0.6807151451178974,9.00761907094478e-10,0.37548638132295586,0.37548638132295586,0.4143968871595316,-3.191586270686282e-07,0.0,152.58339117960224,-1.9849795341792766,-0.0,-0.7554312957515014,0.0,-2.098934113122637e-06,3.634681769430032e-06,-5.733615882552669e-06,4.7739588233101285e-05,1.4674493387268347e-09
0.29432292130596227,3.1741103026281685,3.1741103513512026,-2.0182220181510537,-2.0182220181510537,0.0,-0.6972240213840448,2.9098594214159413e-10,0.37548638132295586,0.37548638132295586,0.3978599221789869,-1.3796563518755004e-07,0.0,146.4505281947085,-2.382320458008018,-0.0,-0.8914402019664652,0.0,2.533404392400195e-07,2.1410932334294233e-06,-1.8877527941894036e-06,2.4070051136227094e-05,4.868939389843836e-10
0.3024985580089057,3.1563880403022258,3.156388150442079,-2.3147589864103124,-2.3147589864103124,0.0,-0.7134270231488546,8.061589305950511e-10,0.37548638132295586,0.37548638132295586,0.4124513618677028,-2.1781587309995874e-07,0.0,140.41255532613943,-2.7534587819538703,-0.0,-1.021786863008122,0.0,-2.4907421750747273e-06,2.3062651498779043e-06,-4.7970073249526316e-06,3.3401124803835866e-05,1.1881838345648864e-09
0.31067419471184904,3.136301288470124,3.13630158525117,-2.596525523089847,-2.596525523089847,0.0,-0.7292823802601988,2.6110867879917865e-09,0.37548638132295586,0.37548638132295586,0.42217898832684675,-4.443531303914986e-07,0.0,134.48595393843945,-3.0987581788060803,-0.0,-1.1466265395026891,0.0,-1.1686616125754267e-05,2.8281417345109744e-06,-1.4514757860265241e-05,5.760233408452686e-05,3.5773239337268984e-09
0.31884983141479245,3.113974002450371,3.1139740982462083,-2.8627170074724124,-2.8627170074724124,0.0,-0.7447499519488405,9.970237957101807e-10,0.37548638132295586,0.37548638132295586,0.41050583657587403,-2.0176564157438106e-07,0.0,128.68614352614748,-3.4181207876868513,-0.0,-1.2659598164516228,0.0,-3.893347485911346e-06,1.7695678869132734e-06,-5.66291537282462e-06,3.0244595767080187e-05,1.3866018499289137e-09
