s,minimum_heat,minimum_reference_heat,receiver_heat,maximum_relative_heat_flux,maximum_material_frame_signal_speed,maximum_flux_enthalpy_ratio,maximum_relative_added_normal_density,thermal_inventory,tilted_heat_inventory,tilted_heat_balance,entropy_inventory,entropy_excess,canonical_energy_change,canonical_balance_residual,heat_input_integral,acceleration_work_integral,entropy_supply_integral,entropy_production_integral,holding_work_integral,holding_positive_work_integral,holding_negative_work_integral,geometric_work_integral
0.0,2.0049303558328715,2.0049303558328715,2.9144760200130957,0.0,0.5773502691896258,0.0,0.0,6.8733474886057255,6.8733474886057255,0.0,2.339497375620795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008175636702943396,2.0012117341155906,2.000179251301976,2.9094301708751473,0.016715824087316315,0.5857686740035154,0.027814929980375467,0.001584826719489246,6.862113745639311,6.862860452787958,8.694945669495899e-16,2.3359421367871,1.309046370548857e-07,0.08141859983890423,-0.0001233230063935112,-0.01049336789292945,6.332075160805519e-06,-0.0035753089872344605,1.993924890238763e-05,0.08102381454166066,0.08452760507540989,-0.0035037905337492207,0.0005181083036370829
0.016351273405886792,1.9989818289652346,1.996379678345316,2.906099575659976,0.029479061872148986,0.5922779167647126,0.04923925541456469,0.0032884419017194353,6.852938841293248,6.855682856966491,2.463883318291199e-16,2.333528448365423,2.3704819516472846e-07,0.2897810393514521,-0.00019335859649836223,-0.017689794341092788,2.5162701858389506e-05,-0.006105352832355921,0.00013618852878851997,0.2862136751614533,0.29441381359584884,-0.008200138434395448,0.003760722786497174
0.024526910108830187,1.997681007243637,1.9935207655169487,2.9044925868999836,0.03935623131562543,0.597363637000676,0.0658647908744311,0.004937994408695271,6.846086838255803,6.851784719406472,1.514095110139585e-15,2.332297446485012,3.217870672051512e-07,0.5823382519388615,-0.00020295800160254236,-0.021620654189341296,5.7884990085853266e-05,-0.0075949781123312,0.000394727189481061,0.5705500103692388,0.58040929582705,-0.009859285457811147,0.011991199571225202
0.032702546811773585,1.9972392288897995,1.9915945894111151,2.904654392759771,0.04852796077063195,0.6021238890807301,0.07967498601392278,0.00654676098907299,6.841763245701384,6.851144326277444,6.724628449569781e-16,2.3322567362080395,3.9126837076861824e-07,0.9283770365727091,-0.0002684986039419336,-0.022310577794009044,0.00010741546572669353,-0.008049114072191256,0.0008080833910649423,0.9014920970566097,0.9119833898869886,-0.010491292830378869,0.027153438120041316
0.04087818351471698,1.99766993561174,1.990596001510026,2.9064978420775325,0.055417263646051595,0.6057234254147101,0.09144049282271008,0.008061055323260099,6.840127080538895,6.853747250329685,5.14670771278869e-16,2.3333948542302645,4.50987178693971e-07,1.3068867044396393,-0.00035627453792325126,-0.019777974308915588,0.00017773603287477935,-0.007472773513670667,0.0013698011359613933,1.2563278475147355,1.267049725739461,-0.010721878224725782,0.05091513146282706
0.049053820217660374,1.998905513289002,1.990522556159583,2.910073977549535,0.06023686361629176,0.6082537561638848,0.09975784483276849,0.009638687195712767,6.841312257802338,6.859585519390906,1.2794127736415195e-15,2.335690041442391,4.903362501381021e-07,1.700969738391361,-0.0003602213998138287,-0.01403550504823226,0.000273535833411778,-0.005871092688346885,0.0020632681736925712,1.6166307996781593,1.6273780029214162,-0.010747203243257245,0.08469916011301547
0.05722945692060377,2.00081284807127,1.9913745280332185,2.916544949516429,0.06214202808343954,0.6092567465247292,0.10297550686360556,0.011548408702245824,6.845440279827631,6.868656890372265,3.9015015176890877e-16,2.3391162176818514,5.227666721552109e-07,2.0950958211222903,-0.00029117658733496254,-0.005090475057989744,0.0003998768245291677,-0.0032493658569299772,0.002867685151314156,1.9657019881998432,1.9764529930462265,-0.010751004846383682,0.12968500950978207
0.06540509362354717,2.003841284835067,1.993154705953627,2.9259960377724084,0.06287550465913011,0.6096433088619011,0.1039473724537043,0.013607525603375156,6.852603449985087,6.880964474489713,1.0564465968698755e-15,2.343646582739614,5.524217318217915e-07,2.480787624853469,-0.0003155574264309957,0.007054742485107393,0.0005622433988789546,0.00038689100806085243,0.0037617636890262683,2.2942809844094456,2.305109501237918,-0.01082851682847286,0.1868221978704542
0.07358073032649057,2.008795704931116,1.9958675325568302,2.937513951084579,0.06359036758720067,0.6100202844644397,0.10483348975869297,0.01562004314688387,6.862873306956141,6.896516030624556,4.225135866176011e-16,2.349255478325063,5.811637185165405e-07,2.8545997300050927,-0.0002963555958610531,0.02240225157333163,0.0007662904454987317,0.005031848942159379,0.0047256725983900166,2.5980287556907817,2.6100163440929482,-0.011987588402167158,0.256867329910172
