s,receiver_heat,receiver_archived_heat,receiver_heat_rate,receiver_prescribed_heat_rate,receiver_relative_flux,receiver_material_velocity,receiver_added_force_per_reference,minimum_heat_fraction,maximum_flux_fraction,maximum_force_fraction,thermal_inventory_difference,inverse_step,maximum_decay,heat_input,acceleration_work,entropy_supply,entropy_production,holding_work,holding_positive_work,holding_negative_work,geometric_work,maximum_added_force_per_reference
0.0,2.9144760200130957,2.9144760200130957,-0.7480648779651478,-0.7577525814164345,0.0,-1.6809229994191197e-05,-0.002768208815441768,0.37548638132295586,0.37548638132295586,0.5642023346303482,0.0,179.17074033197275,32.1710647792098,-1.4865729551767666,-0.0,-0.5014155216996559,0.0,-1.7521203147230496e-18,2.2663690853586467e-18,-4.018489400081697e-18,0.0,0.010770638176937714
0.008175636702943396,2.9093207735232185,2.9092037214752597,-0.5171475201349769,-0.5319932561013687,-0.0013379278122139923,-0.022295586742188362,-0.0023788221350109448,0.37548638132295586,0.5642023346303482,0.566147859922177,-0.00019990005607271565,179.81503171979435,31.954201045106437,-1.0811498606025474,0.00041477129963620905,-0.3733006379549029,0.0018837503603479726,4.991591540140291,5.213168410005005,-0.2215768698647135,0.048573384766908596,0.008662553045382848
0.016351273405886792,2.905995620690479,2.9057782778077694,-0.29671870478758944,-0.3059106962412428,-0.0024911688033970973,-0.04464104350995077,-0.0020551642686491593,0.37548638132295586,0.5651750972762626,0.5671206225680914,-0.000732307773573047,180.1736007054064,31.717852061164212,-0.6799476502349993,0.0008423612317484722,-0.2457456592792183,0.006143755146550001,8.212444705875303,8.460250794481453,-0.24780608860614944,0.17711622708793576,0.0069877419988945725
0.024526910108830187,2.904472395581005,2.9042030632727887,-0.07543198504362766,-0.079298538857731,-0.0034883503969762955,-0.0670045154924566,-0.0017873657062491685,0.37548638132295586,0.566147859922177,0.5700389105058346,-0.0015165231730565908,180.34817651396233,31.46234489505222,-0.28215708458454086,0.0013455454427276949,-0.11874427702516711,0.011351489846438006,10.156636443387539,10.354193568809876,-0.1975571254223378,0.37390995318647835,0.005639767467988703
0.032702546811773585,2.9047697301065796,2.9044835451356246,0.14855344633870302,0.1480443483331407,-0.00435386976526553,-0.08933799555248342,-0.0015675243992084556,0.37548638132295586,0.5525291828793755,0.5593385214007762,-0.0024905601914354735,180.34182371081937,31.187980647488995,0.11300863624335034,0.0019776436753395376,0.00772043156760847,0.01668879512196788,11.19540468046931,11.320032012697329,-0.1246273322280209,0.6289833889160914,0.00464157514202455
0.04087818351471698,2.9069065443193147,2.9066263239693035,0.374448846425526,0.3762778511002025,-0.005108670050217204,-0.11159338697669949,-0.0013874232787377285,0.37548638132295586,0.5680933852140058,0.5573929961089474,-0.0036059107282077098,180.15616595374976,30.895042639676184,0.5062819794073028,0.0027551391320568283,0.13365415300756436,0.021712438536687896,11.595538920210984,11.6727114109126,-0.07717249070161486,0.933605729277757,0.0039791344739365415
0.049053820217660374,2.9108975158372092,2.9106390000308084,0.6022548986287987,0.605531324668777,-0.005770608589935793,-0.13372382103356825,-0.0012412738897403079,0.37548638132295586,0.556420233463033,0.5573929961089474,-0.004824627285764461,179.79328252595167,30.583796020638015,0.8983459854056146,0.003709439088650214,0.25905026368998657,0.026206123672015573,11.557791858207535,11.643524728657926,-0.08573287045039146,1.2800577737734724,0.0033448923128138928
0.05722945692060377,2.916761904824845,2.916530396271978,0.8327979922546592,0.8359053721288268,-0.0063542782914179936,-0.15568539457104913,-0.0011225961435610621,0.37548638132295586,0.5573929961089474,0.5583657587548618,-0.0061176307282085635,179.25666520754038,30.254485872542638,1.2898233879305117,0.00485537759358215,0.3838856946162335,0.030080359326837957,11.228368440027209,11.291459997359297,-0.06309155733208832,1.6615669663168389,0.002695069415770061
0.06540509362354717,2.9245176796469137,2.924310394896164,1.0642281333160972,1.0674722739445703,-0.006872152799995639,-0.1774354764369685,-0.0010291390019087831,0.37548638132295586,0.5583657587548618,0.5603112840466906,-0.0074630694018168195,178.54681319593954,29.907336910900646,1.6812951617160825,0.006190561652509217,0.5081259286921888,0.033317119327636965,10.714333288594972,10.770580360372072,-0.056247071777101004,2.072187112847482,0.0021695950855587375
0.07358073032649057,2.9341530717620237,2.933988472659313,1.292194725601601,1.3002716610380158,-0.007337387024848925,-0.19893461432900383,-0.0009650453083128263,0.37548638132295586,0.5593385214007762,0.5379377431906596,-0.00884276542660934,177.65573956012133,29.542567040685526,2.073280857007857,0.007744048624401344,0.6317179338202239,0.035943187181572626,10.093854078600327,10.134593062057332,-0.04073898345700378,2.506291907730229,0.0018149094272117152
0.08175636702943397,2.945645173232992,2.94557412818471,1.5192187724993795,1.5333400939406436,-0.007762237857754196,-0.2201467571129599,-0.0009209444408714471,0.37548638132295586,0.5603112840466906,0.5369649805447452,-0.010242522331570473,176.57653967684942,29.160377286168075,2.4646684768564424,0.009502218156106483,0.7540743339176728,0.03801027255267531,9.367260842489513,9.386133508931813,-0.018872666442301397,2.958712301939398,0.001686512216140814
0.08993200373237736,2.9589556659629723,2.9589924766038265,1.7341648186920602,1.7437923364228682,-0.0081508906498871,-0.24104541649612776,-0.0008737785157940082,0.37548638132295586,0.561284046692605,0.5359922178988308,-0.011651053130969513,175.32289790221634,28.76095397983529,2.8189623629310505,0.011385101133719624,0.8630699256646098,0.03958026404427827,8.551484669303976,8.646171562355073,-0.09468689305109722,3.4245377810379516,0.0015732756399972744
