s,minimum_heat,minimum_reference_heat,receiver_heat,maximum_relative_heat_flux,maximum_material_frame_signal_speed,maximum_flux_enthalpy_ratio,maximum_relative_added_normal_density,thermal_inventory,tilted_heat_inventory,tilted_heat_balance,entropy_inventory,entropy_excess,canonical_energy_change,canonical_balance_residual,heat_input_integral,acceleration_work_integral,entropy_supply_integral,entropy_production_integral,holding_work_integral,holding_positive_work_integral,holding_negative_work_integral,geometric_work_integral
0.0,2.0049303558328715,2.0049303558328715,2.9144760200130957,0.0,0.3,0.0,0.0,6.8733474886057255,6.8733474886057255,0.0,2.339497375620795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008175636702943396,2.000481805775686,2.000179251301976,2.909297721919591,0.0021938248041366566,0.3010989177567289,0.0035390464565335043,0.0005076408470011215,6.862752526390653,6.8628548880336515,6.943671169729743e-16,2.3359400000598134,5.864849704256998e-08,0.007813867726473744,-8.121564682522014e-05,-0.01049336789292945,7.673208547386092e-07,-0.003575345774411427,1.791156493270523e-05,0.007807354115007994,0.00808629844488755,-0.0002789443298795568,8.772925829097022e-05
0.016351273405886792,1.9971725601422885,1.996379678345316,2.9059226735829884,0.002473229095128987,0.30123916322930366,0.0039909659900889795,0.0008797068268154846,6.85541477866934,6.855659357721817,5.269006564878002e-16,2.3334521628355986,8.826300521014974e-08,0.013234828622286306,-0.0001068741605031827,-0.017689794341092788,1.6634571835126955e-06,-0.006105516844004089,6.021579580244885e-05,0.012879072047167123,0.013261505089365029,-0.00038243304219789796,0.00046263073562236636
0.024526910108830187,1.9947701635959665,1.9935207655169487,2.9043685433100177,0.002494005084759589,0.3012495942234196,0.004024345536328394,0.0011455522895421411,6.851345773431713,6.851729410266646,2.566700412593662e-16,2.332010390904518,1.0906832519220588e-07,0.015962065004052787,-7.898056553212805e-05,-0.021620654189341296,2.5758502616782943e-06,-0.007595091950427297,0.00010799816582503703,0.014867274788917393,0.015462012518220623,-0.0005947377293032202,0.001173770780667522
0.032702546811773585,1.9932443440010907,1.9915945894111151,2.9046609996369575,0.0024847540956991826,0.3012449495380351,0.004018811549627593,0.0013661537042891467,6.850519740006863,6.851040749844292,5.92579167701425e-16,2.331606069744608,1.2593047436253364e-07,0.017963933061210812,-9.521160795766424e-05,-0.022310577794009044,3.8390325747095246e-06,-0.008048390094833886,0.00015695828817260783,0.015819483419513298,0.01678982611045875,-0.0009703426909454364,0.0022396612496551785
0.04087818351471698,1.9926007297126163,1.990596001510026,2.9068129857487035,0.0024670798759832643,0.30123607596190366,0.003999869420220208,0.0015626950886857836,6.8529167496903245,6.853575239962277,1.001486017054333e-15,2.3322341881173645,1.4046229533602717e-07,0.019972099271115342,-0.00013669641208831395,-0.019777974308915588,5.72566546596633e-06,-0.007469555038913653,0.0002062270731877375,0.01643348689732123,0.01789523884380179,-0.0014617519464805427,0.0036753087858824277
0.049053820217660374,1.9928503840358378,1.990522556159583,2.9108348826159394,0.002459116910295773,0.3012320781345576,0.003988387766889625,0.0017431471177519276,6.858523545360422,6.85932043450085,1.3478886111634517e-15,2.3338903919365617,1.5342778736843242e-07,0.022291602149653856,-0.00012842824730182646,-0.01403550504823226,8.450943355210036e-06,-0.0058626868105419415,0.00025554969852117107,0.016925916056010314,0.018979622867223364,-0.002053706811213024,0.005494114340945369
0.05722945692060377,1.994005064887881,1.9913745280332185,2.91673811742037,0.0024481505536090996,0.30122657253354956,0.003987441512132352,0.0019123891055730367,6.867332720749771,6.868269212816394,1.79392260866041e-15,2.3365703843699857,1.6525447275520097e-07,0.0249746680059584,-8.963923293708789e-05,-0.005090475057989744,1.2199268655995733e-05,-0.003231959592906718,0.00030480308762454415,0.017356149363232456,0.020111496708398006,-0.002755347345165517,0.007708157875663031
0.06540509362354717,1.9960765290905593,1.993154705953627,2.9245332719629906,0.0024438291513546695,0.3012244030240738,0.003988546747408508,0.002073026540259776,6.879341957491911,6.880419383423685,2.0116016057752928e-16,2.340269695963351,1.760890360855854e-07,0.027917976261829125,-0.00014999380480701374,0.007054742485107393,1.715233285151843e-05,0.0004182434849669843,0.0003539007685529622,0.017740915943208622,0.021327250074864423,-0.0035863341316557627,0.010327054123427517
0.07358073032649057,1.9990766378183502,1.9958675325568302,2.93423129896017,0.002440839097906135,0.30122290191180867,0.003989555564701217,0.002227154287789883,6.894553523074023,6.895773230783785,9.40138808816493e-16,2.3449835140161808,1.8618680031892102e-07,0.03127207202586605,-0.00016249329416438175,0.02240225157333163,2.349060472702302e-05,0.005083182240032666,0.00040276996855271305,0.018076181129465047,0.02267161995121662,-0.0045954388217515334,0.013358384190565386
