s,receiver_heat,receiver_archived_heat,receiver_heat_rate,receiver_prescribed_heat_rate,receiver_relative_flux,receiver_material_velocity,receiver_added_force_per_reference,minimum_heat_fraction,maximum_flux_fraction,maximum_force_fraction,thermal_inventory_difference,inverse_step,maximum_decay,heat_input,acceleration_work,entropy_supply,entropy_production,holding_work,holding_positive_work,holding_negative_work,geometric_work,maximum_added_force_per_reference
0.0,2.9144760200130957,2.9144760200130957,-0.7577525814164345,-0.7577525814164345,0.0,-1.6809229994191197e-05,0.0,0.37524366471734755,0.37524366471734755,0.37524366471734755,0.0,0.0,321.94853070911535,-1.4865725358123398,-0.0,-0.5014154106678255,0.0,0.0,0.0,0.0,0.0,0.0
0.008175636702943396,2.9092035438267616,2.909203595977848,-0.5319932738673568,-0.5319932738673568,0.0,-0.022295581879160455,2.2797661915794087e-12,0.37524366471734755,0.37524366471734755,0.39668615984405314,-9.388260847107396e-08,0.0,319.77828425114154,-1.081149695044689,-0.0,-0.3733045988007784,0.0,-1.0060494256780841e-08,3.0559558805763426e-08,-4.0620053062544274e-08,1.4095574797513068e-05,1.352414655036796e-10
0.016351273405886792,2.9057780672938263,2.9057780990960818,-0.30591075084333497,-0.30591075084333497,0.0,-0.044641042563893986,1.3326774551596924e-12,0.37524366471734755,0.37524366471734755,0.397173489278751,-5.7508945054592803e-08,0.0,317.4135397661677,-0.6799480678941104,-0.0,-0.24575066614535188,0.0,-1.0243253104391671e-08,3.8826141355691536e-08,-4.906939446008322e-08,8.865415216100505e-06,8.375539034256207e-11
0.024526910108830187,2.904202965435029,2.9042030036066517,-0.07929856111430306,-0.07929856111430306,0.0,-0.0670045159757832,6.727346715774478e-13,0.37524366471734755,0.37524366471734755,0.397173489278751,-6.881007646633254e-08,0.0,314.8575427200504,-0.28215838612436644,-0.0,-0.11873298378657227,0.0,-1.1975559344123453e-08,7.395848883097383e-08,-8.593404817509727e-08,1.0861337312621043e-05,1.0017003192512584e-10
0.032702546811773585,2.904483428562605,2.9044834783223608,0.1480443164094813,0.1480443164094813,0.0,-0.08933799831229838,-1.6115384909272916e-12,0.37524366471734755,0.37524366471734755,0.39668615984405314,-8.891069059118455e-08,0.0,312.113320887784,0.11300661052627749,-0.0,0.007776719938823545,0.0,-4.850342281037198e-09,1.3779067055211377e-07,-1.4264101283315098e-07,1.4332739368529994e-05,1.2785034016272637e-10
0.04087818351471698,2.906626108213404,2.9066261180706796,0.37627773619845506,0.376277736198455,0.0,-0.11159340195266956,-1.0280524382347454e-12,0.37524366471734755,0.37524366471734755,0.4000974658869381,-2.020284715310926e-08,0.0,309.1836945657965,0.506279260220946,-0.0,0.13379249920084557,0.0,4.32871072611971e-09,4.220509601969358e-08,-3.787638529357388e-08,3.3863364728686215e-06,2.9215751373774e-11
0.049053820217660374,2.910638831814919,2.910638885644042,0.6055312571843796,0.6055312571843796,0.0,-0.1337238307137856,-1.0830762790899145e-11,0.37524366471734755,0.37524366471734755,0.39668615984405314,-9.549638381925349e-08,0.0,306.07126778984934,0.8983424082404248,-0.0,0.2593135615859001,0.0,6.109560343817236e-08,2.6625778488745464e-07,-2.0516218144928223e-07,1.59921248694373e-05,1.3066084753590912e-10
0.05722945692060377,2.916530371424076,2.9165303955524067,0.83590537167212,0.8359053716721199,0.0,-0.155685394653154,-7.795512364930134e-12,0.37524366471734755,0.37524366471734755,0.5404483430799201,-4.486386805964668e-08,0.0,302.77850076536606,1.2898189552884254,-0.0,0.38432036498934513,0.0,5.791138744940317e-08,1.6080235291150236e-07,-1.0289096546209918e-07,7.697780541406036e-06,5.948849150310312e-11
0.06540509362354717,2.9243102029283863,2.9243102465979285,1.067472177066627,1.067472177066627,0.0,-0.17743549697235467,-2.042886716106263e-11,0.37524366471734755,0.37524366471734755,0.5394736842105243,-7.796130842028943e-08,0.0,299.3076553702096,1.681289838487301,-0.0,0.5087795800111965,0.0,1.6691384739654417e-07,3.5321406390271683e-07,-1.863002165061727e-07,1.3498670250466416e-05,1.1461938646325991e-10
0.07358073032649057,2.933988261762887,2.9339883081986415,1.3002715535199643,1.3002715535199643,0.0,-0.19893463861716232,-2.9688702914167026e-11,0.37524366471734755,0.37524366471734755,0.5389863547758265,-8.258703434752184e-08,0.0,295.6608609917596,2.073274641443707,-0.0,0.6326374151078564,0.0,2.6873366278546963e-07,4.6534868274993635e-07,-1.9661501996446674e-07,1.4488921240157171e-05,1.3474421732229217e-10
