speed,launch,zeta0,r0,angle_deg,escape_time,escaped_during_carry,time_to_escape,max_energy_gain,final_energy_gain,status
10.0,14.5,0.0,0.0,270.0,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.0,0.0,292.5,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.0,0.0,315.0,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.0,0.0,337.5,14.5,False,0.0,1.0,0.9924056388060748,0
10.0,14.5,0.8,1.0,0.0,14.5,False,0.0,1.0000000000000477,0.959562607063131,0
10.0,14.5,0.8,1.0,22.5,14.5,False,0.0,1.0,0.9899616617444131,0
10.0,14.5,0.8,1.0,45.0,14.5,False,0.0,1.0,0.9043193700359431,0
10.0,14.5,0.8,1.0,67.5,14.5,False,0.0,1.0,0.7615538212108183,0
10.0,14.5,0.8,1.0,90.0,14.5,False,0.0,1.0,0.7073102149443982,0
10.0,14.5,0.8,1.0,112.5,14.5,False,0.0,1.0,0.846939885862333,0
10.0,14.5,0.8,1.0,135.0,14.5,False,0.0,1.0,0.9950863903521107,0
10.0,14.5,0.8,1.0,157.5,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,180.0,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,202.5,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,225.0,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,247.49999999999997,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,270.0,14.5,False,0.0,1.0,1.0,0
10.0,14.5,0.8,1.0,292.5,14.5,False,0.0,1.0,0.9293597680405443,0
10.0,14.5,0.8,1.0,315.0,14.5,False,0.0,1.0,0.9524055725352468,0
10.0,14.5,0.8,1.0,337.5,14.5,False,0.0,1.0,0.9899616627754969,0
