speed,launch,zeta0,r0,angle_deg,escape_time,escaped_during_carry,time_to_escape,max_energy_gain,final_energy_gain,status
2.1,12.75,0.0,0.0,90.0,13.449999999999985,False,0.6999999999999851,1.0,0.2660842571573444,0
2.1,12.75,0.0,0.0,112.5,13.449999999999985,False,0.6999999999999851,1.0,0.4864996402336059,0
2.1,12.75,0.0,0.0,135.0,13.449999999999985,False,0.6999999999999851,1.0,0.7672839151278721,0
2.1,12.75,0.0,0.0,157.5,13.449999999999985,False,0.6999999999999851,1.0000000000130616,1.0000000000130616,0
2.1,12.75,0.0,0.0,180.0,13.449999999999985,False,0.6999999999999851,1.000000007000777,1.000000007000777,0
2.1,12.75,0.0,0.0,202.5,13.449999999999985,False,0.6999999999999851,1.0,0.9999999999942182,0
2.1,12.75,0.0,0.0,225.0,13.449999999999985,False,0.6999999999999851,1.0,0.7672839151243224,0
2.1,12.75,0.0,0.0,247.49999999999997,13.449999999999985,False,0.6999999999999851,1.0,0.48649964024009024,0
2.1,12.75,0.0,0.0,270.0,13.449999999999985,False,0.6999999999999851,1.0,0.2660842571573444,0
2.1,12.75,0.0,0.0,292.5,13.449999999999985,False,0.6999999999999851,1.0,0.48649964024122855,0
2.1,12.75,0.0,0.0,315.0,13.449999999999985,False,0.6999999999999851,1.0,0.7672839151291901,0
2.1,12.75,0.0,0.0,337.5,13.449999999999985,False,0.6999999999999851,1.0,0.9999999999922952,0
2.1,12.75,0.8,1.0,0.0,13.986625321851209,False,1.2366253218512089,1.0000004270470262,1.0000004270470262,0
2.1,12.75,0.8,1.0,22.5,13.729999999999979,False,0.9799999999999791,1.0000000000114042,0.9992774273872606,0
2.1,12.75,0.8,1.0,45.0,14.869999999999955,False,2.119999999999955,1.000000000093629,1.000000000093629,0
2.1,12.75,0.8,1.0,67.5,14.679999999999959,False,1.9299999999999589,1.0,0.9999999998889973,0
2.1,12.75,0.8,1.0,90.0,13.449999999999985,False,0.6999999999999851,1.0000001423397682,1.0000001423397682,0
2.1,12.75,0.8,1.0,112.5,13.449999999999985,False,0.6999999999999851,1.0,0.9999999996590546,0
2.1,12.75,0.8,1.0,135.0,13.449999999999985,False,0.6999999999999851,1.0,0.8496815024656027,0
2.1,12.75,0.8,1.0,157.5,13.449999999999985,False,0.6999999999999851,1.0,0.7093125830805448,0
2.1,12.75,0.8,1.0,180.0,13.449999999999985,False,0.6999999999999851,1.000000000000014,0.9520820743789981,0
2.1,12.75,0.8,1.0,202.5,13.449999999999985,False,0.6999999999999851,1.0,0.9570133534796359,0
2.1,12.75,0.8,1.0,225.0,13.449999999999985,False,0.6999999999999851,1.0,0.8989845437690303,0
2.1,12.75,0.8,1.0,247.49999999999997,13.449999999999985,False,0.6999999999999851,1.0,0.9998445741793973,0
2.1,12.75,0.8,1.0,270.0,13.449999999999985,False,0.6999999999999851,1.0,0.9792203248956044,0
2.1,12.75,0.8,1.0,292.5,14.399999999999965,False,1.6499999999999648,1.0,0.9991907811259892,0
2.1,12.75,0.8,1.0,315.0,13.879999999999976,False,1.129999999999976,1.0000000000077363,1.0000000000071478,0
2.1,12.75,0.8,1.0,337.5,13.729999999999979,False,0.9799999999999791,1.0000000000068605,1.0000000000068605,0
2.1,14.5,0.0,0.0,0.0,14.5,False,0.0,1.000000000000012,0.9651944161311613,0
2.1,14.5,0.0,0.0,22.5,14.5,False,0.0,1.0,0.9950015832961258,0
2.1,14.5,0.0,0.0,45.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,67.5,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,90.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,112.5,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,135.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,157.5,14.5,False,0.0,1.0,0.9950015832955295,0
2.1,14.5,0.0,0.0,180.0,14.5,False,0.0,1.000000000000012,0.965194416128264,0
2.1,14.5,0.0,0.0,202.5,14.5,False,0.0,1.0,0.9950015832955295,0
2.1,14.5,0.0,0.0,225.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,247.49999999999997,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,270.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,292.5,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,315.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.0,0.0,337.5,14.5,False,0.0,1.0,0.9950015832961258,0
2.1,14.5,0.8,1.0,0.0,14.5,False,0.0,1.000000000000014,0.723160224247789,0
2.1,14.5,0.8,1.0,22.5,14.5,False,0.0,1.0,0.9434173044172803,0
2.1,14.5,0.8,1.0,45.0,14.5,False,0.0,1.0,0.859258644944217,0
2.1,14.5,0.8,1.0,67.5,14.5,False,0.0,1.0,0.8346895488651276,0
2.1,14.5,0.8,1.0,90.0,14.5,False,0.0,1.0,0.8058935392478757,0
2.1,14.5,0.8,1.0,112.5,14.5,False,0.0,1.0,0.8980781287005202,0
2.1,14.5,0.8,1.0,135.0,14.5,False,0.0,1.0,0.9967632406840905,0
2.1,14.5,0.8,1.0,157.5,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,180.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,202.5,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,225.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,247.49999999999997,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,270.0,14.5,False,0.0,1.0,1.0,0
2.1,14.5,0.8,1.0,292.5,14.5,False,0.0,1.0,0.941590051958061,0
2.1,14.5,0.8,1.0,315.0,14.5,False,0.0,1.0,0.9053821428217154,0
2.1,14.5,0.8,1.0,337.5,14.5,False,0.0,1.0,0.9435328070427882,0
10.0,-2.0,0.0,0.0,0.0,-2.0,True,0.0,7.431275939700213e+19,7.431275939700213e+19,0
10.0,-2.0,0.0,0.0,22.5,-2.0,True,0.0,1.0000000023429216,1.0000000023429123,0
10.0,-2.0,0.0,0.0,45.0,-2.0,True,0.0,1.0000000024512765,0.6555780366550393,0
10.0,-2.0,0.0,0.0,67.5,-2.0,True,0.0,1.0000000000775826,0.9920126362378195,0
10.0,-2.0,0.0,0.0,90.0,-2.0,True,0.0,1.0,0.9999999663325464,0
10.0,-2.0,0.0,0.0,112.5,-2.0,True,0.0,1.00000000014793,0.9920126364050008,0
10.0,-2.0,0.0,0.0,135.0,-2.0,True,0.0,1.0000000024124132,0.6555780369325258,0
10.0,-2.0,0.0,0.0,157.5,-2.0,True,0.0,1.0000000023996736,1.000000002397467,0
10.0,-2.0,0.0,0.0,180.0,-2.0,True,0.0,1.0000001698874144,1.0000001698874144,0
10.0,-2.0,0.0,0.0,202.5,-2.0,True,0.0,1.0000000023583102,1.0000000023583102,0
10.0,-2.0,0.0,0.0,225.0,-2.0,True,0.0,1.0000000024835338,0.6555780372014679,0
10.0,-2.0,0.0,0.0,247.49999999999997,-2.0,True,0.0,1.0000000001383715,0.9920126364622264,0
10.0,-2.0,0.0,0.0,270.0,-2.0,True,0.0,1.0000000431328546,1.0000000431328546,0
10.0,-2.0,0.0,0.0,292.5,-2.0,True,0.0,1.0000000001541038,0.9920126363490674,0
10.0,-2.0,0.0,0.0,315.0,-2.0,True,0.0,1.0000000023875222,0.6555780364951899,0
10.0,-2.0,0.0,0.0,337.5,-2.0,True,0.0,1.0000000023611741,1.0000000023611741,0
10.0,-2.0,0.8,1.0,0.0,-2.0,True,0.0,1061159700.2839878,1061158817.9081737,0
10.0,-2.0,0.8,1.0,22.5,-2.0,True,0.0,1.0000709632440619,0.5865267619386549,0
10.0,-2.0,0.8,1.0,45.0,-2.0,True,0.0,1.0000000463871854,1.0000000445760404,0
10.0,-2.0,0.8,1.0,67.5,-2.0,True,0.0,1.0000000021408555,1.0000000021407909,0
10.0,-2.0,0.8,1.0,90.0,-2.0,True,0.0,1.0,0.9999980570704071,0
10.0,-2.0,0.8,1.0,112.5,-2.0,True,0.0,1.000000001970368,1.000000001970368,0
10.0,-2.0,0.8,1.0,135.0,-2.0,True,0.0,1.0000000004212692,0.635160781370773,0
10.0,-2.0,0.8,1.0,157.5,-2.0,True,0.0,1.000000000745129,0.90687331150267,0
10.0,-2.0,0.8,1.0,180.0,-2.0,True,0.0,1.0000000000000477,0.8693838918082949,0
10.0,-2.0,0.8,1.0,202.5,-2.0,True,0.0,1.0000000000318323,1.0000000000318323,0
10.0,-2.0,0.8,1.0,225.0,-2.0,True,0.0,1.0000000005717342,0.9529726238990271,0
10.0,-2.0,0.8,1.0,247.49999999999997,-2.0,True,0.0,1.0000000003786294,0.6246049702781493,0
10.0,-2.0,0.8,1.0,270.0,-2.0,True,0.0,1.0123580523409197,1.0123580523409197,0
10.0,-2.0,0.8,1.0,292.5,-2.0,True,0.0,1.000000002087889,0.5362379209139477,0
10.0,-2.0,0.8,1.0,315.0,-2.0,True,0.0,1.0000000463898906,0.5873262356128187,0
10.0,-2.0,0.8,1.0,337.5,-2.0,True,0.0,1.0000709637988332,1.0000709591365622,0
10.0,0.75,0.0,0.0,0.0,13.094610547761533,False,12.344610547761533,160778740249611.44,160778740249611.44,0
10.0,0.75,0.0,0.0,22.5,13.602185749533033,False,12.852185749533033,1.0,0.588264545050676,0
10.0,0.75,0.0,0.0,45.0,13.455797403115572,False,12.705797403115572,1.0000000024301556,0.9999999984566457,0
10.0,0.75,0.0,0.0,67.5,13.456173752438088,False,12.706173752438088,1.000000000008417,0.9999999989396678,0
10.0,0.75,0.0,0.0,90.0,3.5407524229076572,True,2.7907524229076572,1.0209858334878097,1.0209858334878097,0
10.0,0.75,0.0,0.0,112.5,13.456171374360183,False,12.706171374360183,1.0000000000838667,0.9999999989951017,0
10.0,0.75,0.0,0.0,135.0,13.455797994119884,False,12.705797994119884,1.0000000024462001,0.9999999984255786,0
10.0,0.75,0.0,0.0,157.5,13.602170386453563,False,12.852170386453563,1.0000000000115075,0.5882645447259995,0
10.0,0.75,0.0,0.0,180.0,2.181207423644186,True,1.431207423644186,1.0000000000000477,0.09090909142747175,0
10.0,0.75,0.0,0.0,202.5,13.60216988406321,False,12.85216988406321,1.0,0.588264544892531,0
10.0,0.75,0.0,0.0,225.0,13.455797462080568,False,12.705797462080568,1.000000002417935,0.9999999984459118,0
10.0,0.75,0.0,0.0,247.49999999999997,13.456174388024738,False,12.706174388024738,1.0000000000400784,0.9999999989668223,0
10.0,0.75,0.0,0.0,270.0,3.5383921261136333,True,2.7883921261136333,1.0209856753815398,1.0209856753815398,0
10.0,0.75,0.0,0.0,292.5,13.456171912679505,False,12.706171912679505,1.0000000000721803,0.9999999989964532,0
10.0,0.75,0.0,0.0,315.0,13.455799149101056,False,12.705799149101056,1.0000000024284077,0.9999999984070571,0
10.0,0.75,0.0,0.0,337.5,13.602186098833863,False,12.852186098833863,1.0000000000162093,0.5882645445995569,0
10.0,0.75,0.8,1.0,0.0,9.634858276001223,True,8.884858276001223,4747437804.34738,4747432160.878594,0
10.0,0.75,0.8,1.0,22.5,13.459959187570462,False,12.709959187570462,1.0000000003642466,0.3835267174988622,0
10.0,0.75,0.8,1.0,45.0,13.950621570485547,False,13.200621570485547,1.0000000000141114,0.9999999980365146,0
10.0,0.75,0.8,1.0,67.5,13.453243995916724,False,12.703243995916724,1.0,0.30777628448432065,0
10.0,0.75,0.8,1.0,90.0,2.5507947399017334,True,1.8007947399017334,1.012406806962081,1.012406806962081,0
10.0,0.75,0.8,1.0,112.5,13.45984016739024,False,12.70984016739024,1.0000000017099173,0.9383226764519468,0
10.0,0.75,0.8,1.0,135.0,14.37501563251131,False,13.62501563251131,1.0000000004388456,1.0000000004388456,0
10.0,0.75,0.8,1.0,157.5,13.952345934291635,False,13.202345934291635,1.0,0.9964435935653131,0
10.0,0.75,0.8,1.0,180.0,2.9805969649323405,True,2.2305969649323405,1.0000000000000477,0.09090908418227185,0
10.0,0.75,0.8,1.0,202.5,13.451952089088177,False,12.701952089088177,1.000000000047426,0.9915145473479944,0
10.0,0.75,0.8,1.0,225.0,13.459999999999757,False,12.709999999999757,1.0000000000623146,0.44547351151575926,0
10.0,0.75,0.8,1.0,247.49999999999997,14.149999999999743,False,13.399999999999743,1.0000000004067409,0.9398807810379826,0
10.0,0.75,0.8,1.0,270.0,4.553011960624539,True,3.8030119606245387,1.0124068409148963,1.0124068409148963,0
10.0,0.75,0.8,1.0,292.5,14.099999999999744,False,13.349999999999744,1.0000000021611495,1.000000001572764,0
10.0,0.75,0.8,1.0,315.0,13.460274326392465,False,12.710274326392465,1.0,0.999988532091645,0
10.0,0.75,0.8,1.0,337.5,13.460977888472696,False,12.710977888472696,1.0000000009759715,0.918320526948212,0
10.0,3.0,0.0,0.0,0.0,13.094679133126117,False,10.094679133126117,2105399490.366719,2105399490.366719,0
10.0,3.0,0.0,0.0,22.5,13.452211914952082,False,10.452211914952082,1.000000000015597,0.848935366714492,0
10.0,3.0,0.0,0.0,45.0,13.455799006186455,False,10.455799006186455,1.000000002446158,0.9997314460027559,0
10.0,3.0,0.0,0.0,67.5,13.456170798656247,False,10.456170798656247,1.0000000001047848,1.0000000001047848,0
10.0,3.0,0.0,0.0,90.0,5.781316176395562,True,2.7813161763955616,1.0209858929017699,1.0209858929017699,0
