lambda1,lambda2,nodes,energy,pressure,opacity_scaling_derivative,effective_exponent,minimum_dec_holding_energy,zero_wall_mass_held_energy_floor,zero_wall_mass_released_energy,virial_identity_error,measured_mass_025_released_energy,measured_mass_025_held_floor,measured_mass_1_released_energy,measured_mass_1_held_floor,released_zero_energy_mass_per_wall
0.00125892541179,0.00125892541179,512,-4.948415691604352e-09,-5.005758750566086e-09,9.83948832424696e-09,1.0115881652907666,5.005758750566086e-09,5.7343058961734593e-11,-4.948415691604352e-09,-8.271806125530277e-24,0.4999999950515843,0.500000000057343,1.9999999950515843,2.000000000057343,2.474207845802176e-09
0.00158489319246,0.00158489319246,128,-7.819782525377215e-09,-7.928544855352819e-09,1.5530802720778833e-08,1.0139086131388746,7.928544855352819e-09,1.0876232997560415e-10,-7.819782525377215e-09,9.926167350636332e-24,0.49999999218021746,0.5000000001087623,1.9999999921802174,2.0000000001087623,3.909891262688607e-09
0.00158489319246,0.00158489319246,256,-7.819782525377271e-09,-7.928544855352863e-09,1.5530802720778946e-08,1.013908613138873,7.928544855352863e-09,1.0876232997559257e-10,-7.819782525377271e-09,-3.308722450212111e-24,0.49999999218021746,0.5000000001087623,1.9999999921802174,2.0000000001087623,3.9098912626886355e-09
0.00158489319246,0.00158489319246,512,-7.819782525377231e-09,-7.928544855352817e-09,1.5530802720778863e-08,1.0139086131388724,7.928544855352817e-09,1.0876232997558595e-10,-7.819782525377231e-09,-1.3234889800848443e-23,0.49999999218021746,0.5000000001087623,1.9999999921802174,2.0000000001087623,3.909891262688616e-09
0.00199526231497,0.00199526231497,128,-1.2350086247713403e-08,-1.2555878684987227e-08,2.449438005815299e-08,1.0166632388751071,1.2555878684987227e-08,2.0579243727382413e-10,-1.2350086247713403e-08,6.617444900424222e-24,0.49999998764991377,0.5000000002057924,1.9999999876499137,2.0000000002057923,6.1750431238567015e-09
0.00199526231497,0.00199526231497,256,-1.2350086247713497e-08,-1.2555878684987297e-08,2.449438005815318e-08,1.016663238875105,1.2555878684987297e-08,2.0579243727379931e-10,-1.2350086247713497e-08,-1.3234889800848443e-23,0.49999998764991377,0.5000000002057924,1.9999999876499137,2.0000000002057923,6.175043123856749e-09
0.00199526231497,0.00199526231497,512,-1.235008624771343e-08,-1.2555878684987226e-08,2.4494380058153043e-08,1.016663238875105,1.2555878684987226e-08,2.05792437273796e-10,-1.235008624771343e-08,-1.9852334701272664e-23,0.49999998764991377,0.5000000002057924,1.9999999876499137,2.0000000002057923,6.175043123856715e-09
0.00251188643151,0.00251188643151,128,-1.949149395814591e-08,-1.9879865868985924e-08,3.859461600545181e-08,1.0199251997652907,1.9879865868985924e-08,3.883719108400143e-10,-1.949149395814591e-08,0.0,0.499999980508506,0.5000000003883719,1.999999980508506,2.000000000388372,9.745746979072955e-09
0.00251188643151,0.00251188643151,256,-1.9491493958146045e-08,-1.9879865868986026e-08,3.859461600545208e-08,1.019925199765289,1.9879865868986026e-08,3.8837191083998124e-10,-1.9491493958146045e-08,-3.3087224502121107e-23,0.499999980508506,0.5000000003883719,1.999999980508506,2.000000000388372,9.745746979073022e-09
0.00251188643151,0.00251188643151,512,-1.949149395814595e-08,-1.987986586898592e-08,3.859461600545188e-08,1.0199251997652885,1.987986586898592e-08,3.883719108399713e-10,-1.949149395814595e-08,-4.632211430296955e-23,0.499999980508506,0.5000000003883719,1.999999980508506,2.000000000388372,9.745746979072975e-09
0.00316227766017,0.00316227766017,128,-3.073726847531928e-08,-3.146813735082174e-08,6.074366807513613e-08,1.0237779383711119,3.146813735082174e-08,7.308688755024585e-10,-3.073726847531928e-08,2.6469779601696886e-23,0.49999996926273155,0.5000000007308689,1.9999999692627315,2.0000000007308687,1.536863423765964e-08
0.00316227766017,0.00316227766017,256,-3.07372684753195e-08,-3.14681373508219e-08,6.074366807513655e-08,1.0237779383711096,3.14681373508219e-08,7.308688755023989e-10,-3.07372684753195e-08,-3.970466940254533e-23,0.49999996926273155,0.5000000007308689,1.9999999692627315,2.0000000007308687,1.536863423765975e-08
0.00316227766017,0.00316227766017,512,-3.073726847531933e-08,-3.146813735082172e-08,6.074366807513622e-08,1.0237779383711094,3.146813735082172e-08,7.308688755023857e-10,-3.073726847531933e-08,-6.617444900424221e-23,0.49999996926273155,0.5000000007308689,1.9999999692627315,2.0000000007308687,1.5368634237659667e-08
0.00398107170553,0.00398107170553,128,-4.842467387350492e-08,-4.979587398166296e-08,9.547814763885186e-08,1.0283161454373424,4.979587398166296e-08,1.3712001081580378e-09,-4.842467387350492e-08,5.293955920339377e-23,0.4999999515753261,0.5000000013712002,1.9999999515753262,2.0000000013712,2.421233693675246e-08
0.00398107170553,0.00398107170553,256,-4.842467387350528e-08,-4.979587398166322e-08,9.547814763885256e-08,1.0283161454373402,4.979587398166322e-08,1.3712001081579451e-09,-4.842467387350528e-08,-5.293955920339377e-23,0.4999999515753261,0.5000000013712002,1.9999999515753262,2.0000000013712,2.421233693675264e-08
0.00398107170553,0.00398107170553,512,-4.8424673873505e-08,-4.9795873981662925e-08,9.547814763885199e-08,1.02831614543734,4.9795873981662925e-08,1.3712001081579253e-09,-4.8424673873505e-08,-1.0587911840678754e-22,0.4999999515753261,0.5000000013712002,1.9999999515753262,2.0000000013712,2.42123369367525e-08
0.00501187233627,0.00501187233627,128,-7.620362728319605e-08,-7.876762828801634e-08,1.498432535615718e-07,1.0336467054946306,7.876762828801634e-08,2.5640010048202918e-09,-7.620362728319605e-08,-2.6469779601696886e-23,0.4999999237963727,0.500000002564001,1.9999999237963728,2.000000002564001,3.8101813641598026e-08
0.00501187233627,0.00501187233627,256,-7.620362728319663e-08,-7.876762828801683e-08,1.4984325356157296e-07,1.033646705494629,7.876762828801683e-08,2.564001004820199e-09,-7.620362728319663e-08,-1.0587911840678754e-22,0.4999999237963727,0.500000002564001,1.9999999237963728,2.000000002564001,3.810181364159832e-08
0.00501187233627,0.00501187233627,512,-7.620362728319622e-08,-7.876762828801637e-08,1.4984325356157214e-07,1.0336467054946286,7.876762828801637e-08,2.564001004820146e-09,-7.620362728319622e-08,-1.5881867761018131e-22,0.4999999237963727,0.500000002564001,1.9999999237963728,2.000000002564001,3.810181364159811e-08
0.0063095734448,0.0063095734448,128,-1.1975867099416972e-07,-1.2453579630205195e-07,2.3474021668045723e-07,1.0398895985420111,1.2453579630205195e-07,4.7771253078822295e-09,-1.1975867099416972e-07,5.293955920339377e-23,0.499999880241329,0.5000000047771254,1.999999880241329,2.0000000047771254,5.987933549708486e-08
0.0063095734448,0.0063095734448,256,-1.1975867099417064e-07,-1.245357963020527e-07,2.3474021668045903e-07,1.0398895985420094,1.245357963020527e-07,4.777125307882044e-09,-1.1975867099417064e-07,-2.117582368135751e-22,0.499999880241329,0.5000000047771254,1.999999880241329,2.0000000047771254,5.987933549708532e-08
0.0063095734448,0.0063095734448,512,-1.1975867099416996e-07,-1.2453579630205192e-07,2.3474021668045776e-07,1.039889598542009,1.2453579630205192e-07,4.777125307881965e-09,-1.1975867099416996e-07,-1.5881867761018131e-22,0.499999880241329,0.5000000047771254,1.999999880241329,2.0000000047771254,5.987933549708498e-08
0.00794328234724,0.00794328234724,128,-1.8791561352417067e-07,-1.9678123307796133e-07,3.669656074945507e-07,1.0471787276614475,1.9678123307796133e-07,8.86561955379066e-09,-1.8791561352417067e-07,0.0,0.4999998120843865,0.5000000088656196,1.9999998120843865,2.0000000088656193,9.395780676208533e-08
0.00794328234724,0.00794328234724,256,-1.8791561352417215e-07,-1.9678123307796252e-07,3.6696560749455364e-07,1.0471787276614455,1.9678123307796252e-07,8.865619553790368e-09,-1.8791561352417215e-07,-2.117582368135751e-22,0.4999998120843865,0.5000000088656196,1.9999998120843865,2.0000000088656193,9.395780676208608e-08
0.00794328234724,0.00794328234724,512,-1.8791561352417107e-07,-1.9678123307796135e-07,3.669656074945515e-07,1.0471787276614455,1.9678123307796135e-07,8.865619553790289e-09,-1.8791561352417107e-07,-4.235164736271502e-22,0.4999998120843865,0.5000000088656196,1.9999998120843865,2.0000000088656193,9.395780676208553e-08
0.01,0.0001,128,-3.0360123989706826e-09,-3.1356197501833995e-09,5.972417446728649e-09,1.032808611468941,3.1356197501833995e-09,9.96073512127169e-11,-3.0360123989706826e-09,0.0,0.4999999969639876,0.5000000000996073,1.9999999969639877,2.0000000000996074,1.5180061994853413e-09
0.01,0.0001,256,-3.0360123989707045e-09,-3.1356197501834177e-09,5.972417446728692e-09,1.0328086114689397,3.1356197501834177e-09,9.960735121271317e-11,-3.0360123989707045e-09,-3.308722450212111e-24,0.4999999969639876,0.5000000000996073,1.9999999969639877,2.0000000000996074,1.5180061994853523e-09
0.01,0.0001,512,-3.036012398970689e-09,-3.135619750183399e-09,5.9724174467286615e-09,1.0328086114689388,3.135619750183399e-09,9.960735121270986e-11,-3.036012398970689e-09,-8.271806125530277e-24,0.4999999969639876,0.5000000000996073,1.9999999969639877,2.0000000000996074,1.5180061994853446e-09
0.01,0.001,128,-3.0261383717603965e-08,-3.132965672249078e-08,5.9454494430321135e-08,1.035301525364994,3.132965672249078e-08,1.0682730048868153e-09,-3.0261383717603965e-08,1.3234889800848443e-23,0.49999996973861627,0.500000001068273,1.9999999697386164,2.000000001068273,1.5130691858801983e-08
0.01,0.001,256,-3.026138371760419e-08,-3.1329656722490966e-08,5.9454494430321566e-08,1.0353015253649924,3.1329656722490966e-08,1.0682730048867756e-09,-3.026138371760419e-08,-3.970466940254533e-23,0.49999996973861627,0.500000001068273,1.9999999697386164,2.000000001068273,1.5130691858802095e-08
0.01,0.001,512,-3.0261383717604025e-08,-3.132965672249078e-08,5.945449443032124e-08,1.035301525364992,3.132965672249078e-08,1.0682730048867558e-09,-3.0261383717604025e-08,-5.293955920339377e-23,0.49999996973861627,0.500000001068273,1.9999999697386164,2.000000001068273,1.5130691858802013e-08
0.01,0.01,128,-2.943278873670312e-07,-3.1071095440277134e-07,5.722727076983223e-07,1.0556626393180004,3.1071095440277134e-07,1.6383067035740132e-08,-2.943278873670312e-07,0.0,0.49999970567211266,0.500000016383067,1.9999997056721126,2.000000016383067,1.471639436835156e-07
0.01,0.01,256,-2.9432788736703343e-07,-3.1071095440277314e-07,5.722727076983268e-07,1.0556626393179986,3.1071095440277314e-07,1.6383067035739708e-08,-2.9432788736703343e-07,-3.1763735522036263e-22,0.49999970567211266,0.500000016383067,1.9999997056721126,2.000000016383067,1.4716394368351672e-07
0.01,0.01,512,-2.943278873670319e-07,-3.1071095440277145e-07,5.722727076983237e-07,1.0556626393179984,3.1071095440277145e-07,1.638306703573955e-08,-2.943278873670319e-07,-5.293955920339377e-22,0.49999970567211266,0.500000016383067,1.9999997056721126,2.000000016383067,1.4716394368351595e-07
0.01,0.1,128,-2.479563615534809e-06,-2.8909858061743705e-06,4.547705040430058e-06,1.1659252410633647,2.8909858061743705e-06,4.1142219063956135e-07,-2.479563615534809e-06,8.470329472543003e-22,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.2397818077674046e-06
0.01,0.1,256,-2.4795636155348282e-06,-2.890985806174387e-06,4.547705040430094e-06,1.1659252410633625,2.890985806174387e-06,4.114221906395588e-07,-2.4795636155348282e-06,-4.235164736271502e-21,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.2397818077674141e-06
0.01,0.1,512,-2.479563615534814e-06,-2.8909858061743693e-06,4.547705040430067e-06,1.165925241063362,2.8909858061743693e-06,4.114221906395554e-07,-2.479563615534814e-06,-5.082197683525802e-21,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.239781807767407e-06
0.01,1.0,128,-1.2640977632614807e-05,-1.8781547241042844e-05,1.91413856568016e-05,1.48576698629581,1.8781547241042844e-05,6.140569608428037e-06,-1.2640977632614807e-05,2.710505431213761e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.3204888163074035e-06
0.01,1.0,256,-1.26409776326149e-05,-1.8781547241042925e-05,1.9141385656801733e-05,1.4857669862958054,1.8781547241042925e-05,6.140569608428025e-06,-1.26409776326149e-05,-4.0657581468206416e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.32048881630745e-06
0.01,1.0,512,-1.2640977632614824e-05,-1.878154724104282e-05,1.914138565680162e-05,1.485766986295806,1.878154724104282e-05,6.1405696084279964e-06,-1.2640977632614824e-05,-2.710505431213761e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.320488816307412e-06
0.01,10.0,128,-2.6500778132282418e-05,-4.9299634507005676e-05,3.020269988984162e-05,1.8603089411533318,4.9299634507005676e-05,2.279885637472326e-05,-2.6500778132282418e-05,5.421010862427522e-20,0.49997349922186773,0.5000227988563747,1.9999734992218676,2.000022798856375,1.3250389066141209e-05
0.01,10.0,256,-2.650077813228257e-05,-4.9299634507005805e-05,3.0202699889841784e-05,1.860308941153326,4.9299634507005805e-05,2.2798856374723235e-05,-2.650077813228257e-05,-1.2197274440461925e-19,0.49997349922186773,0.5000227988563747,1.9999734992218676,2.000022798856375,1.3250389066141285e-05
0.01,10.0,512,-2.650077813228241e-05,-4.929963450700558e-05,3.02026998898416e-05,1.8603089411533287,4.929963450700558e-05,2.279885637472317e-05,-2.650077813228241e-05,-5.421010862427522e-20,0.49997349922186773,0.5000227988563747,1.9999734992218676,2.000022798856375,1.3250389066141206e-05
0.01,100.0,128,-3.081837273579892e-05,-6.126654179543689e-05,3.11885764119599e-05,1.9879875657506434,6.126654179543689e-05,3.044816905963797e-05,-3.081837273579892e-05,2.710505431213761e-20,0.4999691816272642,0.5000304481690596,1.9999691816272642,2.00003044816906,1.540918636789946e-05
0.01,100.0,256,-3.081837273579909e-05,-6.126654179543705e-05,3.1188576411960074e-05,1.9879875657506376,6.126654179543705e-05,3.0448169059637963e-05,-3.081837273579909e-05,-1.3552527156068805e-19,0.4999691816272642,0.5000304481690596,1.9999691816272642,2.00003044816906,1.5409186367899545e-05
0.01,100.0,512,-3.081837273579891e-05,-6.126654179543682e-05,3.118857641195989e-05,1.9879875657506416,6.126654179543682e-05,3.044816905963791e-05,-3.081837273579891e-05,-2.710505431213761e-20,0.4999691816272642,0.5000304481690596,1.9999691816272642,2.00003044816906,1.5409186367899457e-05
0.01,1000.0,128,-3.136814134504547e-05,-6.290056959843259e-05,3.1203854436703864e-05,2.005237381027282,6.290056959843259e-05,3.1532428253387114e-05,-3.136814134504547e-05,2.710505431213761e-20,0.499968631858655,0.5000315324282534,1.999968631858655,2.0000315324282534,1.5684070672522736e-05
0.01,1000.0,256,-3.136814134504565e-05,-6.290056959843276e-05,3.120385443670404e-05,2.0052373810272766,6.290056959843276e-05,3.1532428253387114e-05,-3.136814134504565e-05,-1.3552527156068805e-19,0.499968631858655,0.5000315324282534,1.999968631858655,2.0000315324282534,1.5684070672522824e-05
0.01,1000.0,512,-3.136814134504547e-05,-6.290056959843255e-05,3.1203854436703864e-05,2.0052373810272806,6.290056959843255e-05,3.1532428253387073e-05,-3.136814134504547e-05,-1.3552527156068805e-20,0.499968631858655,0.5000315324282534,1.999968631858655,2.0000315324282534,1.5684070672522736e-05
0.01,10000.0,128,-3.142473491572004e-05,-6.307037557884087e-05,3.120382916831928e-05,2.0070296773542644,6.307037557884087e-05,3.1645640663120834e-05,-3.142473491572004e-05,4.0657581468206416e-20,0.49996857526508426,0.5000316456406632,1.9999685752650842,2.000031645640663,1.571236745786002e-05
0.01,10000.0,256,-3.1424734915720215e-05,-6.307037557884104e-05,3.120382916831945e-05,2.007029677354258,6.307037557884104e-05,3.164564066312082e-05,-3.1424734915720215e-05,-1.6263032587282567e-19,0.49996857526508426,0.5000316456406632,1.9999685752650842,2.000031645640663,1.5712367457860107e-05
0.01,10000.0,512,-3.142473491572003e-05,-6.307037557884079e-05,3.1203829168319264e-05,2.007029677354262,6.307037557884079e-05,3.164564066312076e-05,-3.142473491572003e-05,-5.421010862427522e-20,0.49996857526508426,0.5000316456406632,1.9999685752650842,2.000031645640663,1.5712367457860016e-05
0.0125892541179,0.0125892541179,128,-4.60028852256319e-07,-4.901630883957765e-07,8.899234683731806e-07,1.0655051003685032,4.901630883957765e-07,3.0134236139457496e-08,-4.60028852256319e-07,2.117582368135751e-22,0.49999953997114777,0.5000000301342361,1.9999995399711477,2.000000030134236,2.300144261281595e-07
0.0125892541179,0.0125892541179,256,-4.600288522563225e-07,-4.901630883957793e-07,8.899234683731874e-07,1.0655051003685012,4.901630883957793e-07,3.013423613945686e-08,-4.600288522563225e-07,-8.470329472543003e-22,0.49999953997114777,0.5000000301342361,1.9999995399711477,2.000000030134236,2.3001442612816124e-07
0.0125892541179,0.0125892541179,512,-4.6002885225632e-07,-4.901630883957765e-07,8.899234683731824e-07,1.0655051003685008,4.901630883957765e-07,3.013423613945649e-08,-4.6002885225632e-07,-8.470329472543003e-22,0.49999953997114777,0.5000000301342361,1.9999995399711477,2.000000030134236,2.3001442612816e-07
0.0158489319246,0.0158489319246,128,-7.172641857007495e-07,-7.724113963323124e-07,1.3793811607699364e-06,1.0768854931432068,7.724113963323124e-07,5.514721063156286e-08,-7.172641857007495e-07,0.0,0.4999992827358143,0.5000000551472107,1.9999992827358144,2.000000055147211,3.5863209285037475e-07
0.0158489319246,0.0158489319246,256,-7.172641857007548e-07,-7.724113963323166e-07,1.3793811607699467e-06,1.0768854931432048,7.724113963323166e-07,5.51472106315618e-08,-7.172641857007548e-07,-8.470329472543003e-22,0.4999992827358143,0.5000000551472107,1.9999992827358144,2.000000055147211,3.586320928503774e-07
0.0158489319246,0.0158489319246,512,-7.172641857007507e-07,-7.724113963323119e-07,1.379381160769939e-06,1.0768854931432046,7.724113963323119e-07,5.514721063156127e-08,-7.172641857007507e-07,-1.2705494208814505e-21,0.4999992827358143,0.5000000551472107,1.9999992827358144,2.000000055147211,3.5863209285037533e-07
0.0199526231497,0.0199526231497,128,-1.1151934747237208e-06,-1.2155597574473423e-06,2.1300206667238207e-06,1.089998986721552,1.2155597574473423e-06,1.0036628272362152e-07,-1.1151934747237208e-06,8.470329472543003e-22,0.49999888480652527,0.5000001003662827,1.9999988848065253,2.000000100366283,5.575967373618604e-07
0.0199526231497,0.0199526231497,256,-1.1151934747237297e-06,-1.21555975744735e-06,2.1300206667238377e-06,1.08999898672155,1.21555975744735e-06,1.0036628272362025e-07,-1.1151934747237297e-06,-1.2705494208814505e-21,0.49999888480652527,0.5000001003662827,1.9999988848065253,2.000000100366283,5.575967373618648e-07
0.0199526231497,0.0199526231497,512,-1.1151934747237236e-06,-1.2155597574473427e-06,2.1300206667238262e-06,1.0899989867215496,1.2155597574473427e-06,1.0036628272361919e-07,-1.1151934747237236e-06,-1.6940658945086007e-21,0.49999888480652527,0.5000001003662827,1.9999988848065253,2.000000100366283,5.575967373618618e-07
0.0251188643151,0.0251188643151,128,-1.7282818430093654e-06,-1.909848976570115e-06,3.274996552457981e-06,1.1050564375799936,1.909848976570115e-06,1.8156713356074977e-07,-1.7282818430093654e-06,0.0,0.499998271718157,0.5000001815671336,1.999998271718157,2.0000001815671338,8.641409215046827e-07
0.0251188643151,0.0251188643151,256,-1.7282818430093776e-06,-1.9098489765701253e-06,3.274996552458006e-06,1.1050564375799916,1.9098489765701253e-06,1.8156713356074765e-07,-1.7282818430093776e-06,-8.470329472543003e-22,0.499998271718157,0.5000001815671336,1.999998271718157,2.0000001815671338,8.641409215046888e-07
0.0251188643151,0.0251188643151,512,-1.7282818430093681e-06,-1.9098489765701143e-06,3.2749965524579875e-06,1.1050564375799914,1.9098489765701143e-06,1.8156713356074617e-07,-1.7282818430093681e-06,-3.3881317890172014e-21,0.499998271718157,0.5000001815671336,1.999998271718157,2.0000001815671338,8.641409215046841e-07
0.0316227766017,0.0316227766017,128,-2.66849634519276e-06,-2.9948106572440977e-06,5.0106783783341844e-06,1.1222839643903526,2.9948106572440977e-06,3.263143120513378e-07,-2.66849634519276e-06,1.6940658945086007e-21,0.49999733150365483,0.500000326314312,1.9999973315036548,2.000000326314312,1.33424817259638e-06
0.0316227766017,0.0316227766017,256,-2.66849634519278e-06,-2.994810657244114e-06,5.010678378334223e-06,1.1222839643903504,2.994810657244114e-06,3.26314312051334e-07,-2.66849634519278e-06,-3.3881317890172014e-21,0.49999733150365483,0.500000326314312,1.9999973315036548,2.000000326314312,1.33424817259639e-06
0.0316227766017,0.0316227766017,512,-2.6684963451927654e-06,-2.9948106572440955e-06,5.010678378334194e-06,1.1222839643903495,2.9948106572440955e-06,3.263143120513302e-07,-2.6684963451927654e-06,-6.776263578034403e-21,0.49999733150365483,0.500000326314312,1.9999973315036548,2.000000326314312,1.3342481725963827e-06
0.0398107170553,0.0398107170553,128,-4.10277248805331e-06,-4.685046688314726e-06,7.623270775845204e-06,1.1419221275264266,4.685046688314726e-06,5.822742002614163e-07,-4.10277248805331e-06,1.6940658945086007e-21,0.4999958972275119,0.5000005822742003,1.999995897227512,2.0000005822742004,2.051386244026655e-06
0.0398107170553,0.0398107170553,256,-4.102772488053342e-06,-4.685046688314753e-06,7.623270775845265e-06,1.1419221275264242,4.685046688314753e-06,5.822742002614112e-07,-4.102772488053342e-06,-8.470329472543003e-21,0.4999958972275119,0.5000005822742003,1.999995897227512,2.0000005822742004,2.051386244026671e-06
0.0398107170553,0.0398107170553,512,-4.102772488053318e-06,-4.685046688314726e-06,7.623270775845222e-06,1.1419221275264242,4.685046688314726e-06,5.822742002614078e-07,-4.102772488053318e-06,-6.776263578034403e-21,0.4999958972275119,0.5000005822742003,1.999995897227512,2.0000005822742004,2.051386244026659e-06
0.0501187233627,0.0501187233627,128,-6.277596368583454e-06,-7.308532251496725e-06,1.1524256854253638e-05,1.164224620759729,7.308532251496725e-06,1.030935882913271e-06,-6.277596368583454e-06,0.0,0.49999372240363144,0.5000010309358829,1.9999937224036315,2.000001030935883,3.138798184291727e-06
0.0501187233627,0.0501187233627,256,-6.277596368583499e-06,-7.308532251496763e-06,1.1524256854253722e-05,1.1642246207597269,7.308532251496763e-06,1.0309358829132642e-06,-6.277596368583499e-06,-1.3552527156068805e-20,0.49999372240363144,0.5000010309358829,1.9999937224036315,2.000001030935883,3.1387981842917496e-06
0.0501187233627,0.0501187233627,512,-6.277596368583462e-06,-7.308532251496721e-06,1.1524256854253656e-05,1.164224620759727,7.308532251496721e-06,1.0309358829132592e-06,-6.277596368583462e-06,-1.0164395367051604e-20,0.49999372240363144,0.5000010309358829,1.9999937224036315,2.000001030935883,3.138798184291731e-06
0.063095734448,0.063095734448,128,-9.552892243053253e-06,-1.136274831332729e-05,1.7295928415832473e-05,1.189456347274318,1.136274831332729e-05,1.8098560702740367e-06,-9.552892243053253e-06,3.3881317890172014e-21,0.4999904471077569,0.5000018098560702,1.999990447107757,2.0000018098560703,4.776446121526626e-06
0.063095734448,0.063095734448,256,-9.552892243053324e-06,-1.136274831332735e-05,1.7295928415832606e-05,1.1894563472743156,1.136274831332735e-05,1.8098560702740265e-06,-9.552892243053324e-06,-1.3552527156068805e-20,0.4999904471077569,0.5000018098560702,1.999990447107757,2.0000018098560703,4.776446121526662e-06
0.063095734448,0.063095734448,512,-9.55289224305327e-06,-1.1362748313327284e-05,1.7295928415832507e-05,1.1894563472743154,1.1362748313327284e-05,1.8098560702740146e-06,-9.55289224305327e-06,-1.3552527156068805e-20,0.4999904471077569,0.5000018098560702,1.999990447107757,2.0000018098560703,4.776446121526635e-06
0.0794328234724,0.0794328234724,128,-1.4447588721192773e-05,-1.7595583959737906e-05,2.5747182203840417e-05,1.2178907012993403,1.7595583959737906e-05,3.1479952385451327e-06,-1.4447588721192773e-05,0.0,0.4999855524112788,0.5000031479952386,1.9999855524112788,2.0000031479952387,7.223794360596387e-06
0.0794328234724,0.0794328234724,256,-1.444758872119288e-05,-1.7595583959738e-05,2.5747182203840607e-05,1.2178907012993379,1.7595583959738e-05,3.147995238545121e-06,-1.444758872119288e-05,-3.3881317890172014e-20,0.4999855524112788,0.5000031479952386,1.9999855524112788,2.0000031479952387,7.22379436059644e-06
0.0794328234724,0.0794328234724,512,-1.4447588721192799e-05,-1.7595583959737903e-05,2.5747182203840455e-05,1.2178907012993379,1.7595583959737903e-05,3.147995238545104e-06,-1.4447588721192799e-05,-3.3881317890172014e-20,0.4999855524112788,0.5000031479952386,1.9999855524112788,2.0000031479952387,7.223794360596399e-06
0.1,0.0001,128,-2.527867346468987e-08,-2.9132199251426616e-08,4.670382114264301e-08,1.1524417723944052,2.9132199251426616e-08,3.853525786736745e-09,-2.527867346468987e-08,1.3234889800848443e-23,0.4999999747213265,0.5000000038535258,1.9999999747213266,2.000000003853526,1.2639336732344935e-08
0.1,0.0001,256,-2.5278673464690053e-08,-2.9132199251426765e-08,4.670382114264336e-08,1.152441772394403,2.9132199251426765e-08,3.853525786736712e-09,-2.5278673464690053e-08,-2.6469779601696886e-23,0.4999999747213265,0.5000000038535258,1.9999999747213266,2.000000003853526,1.2639336732345026e-08
0.1,0.0001,512,-2.5278673464689914e-08,-2.91321992514266e-08,4.670382114264309e-08,1.1524417723944027,2.91321992514266e-08,3.853525786736685e-09,-2.5278673464689914e-08,-5.293955920339377e-23,0.4999999747213265,0.5000000038535258,1.9999999747213266,2.000000003853526,1.2639336732344957e-08
0.1,0.001,128,-2.523187270081277e-07,-2.91117324931459e-07,4.6583885609292436e-07,1.153768205726884,2.91117324931459e-07,3.879859792333129e-08,-2.523187270081277e-07,2.117582368135751e-22,0.499999747681273,0.5000000387985979,1.999999747681273,2.000000038798598,1.2615936350406386e-07
0.1,0.001,256,-2.5231872700812957e-07,-2.9111732493146054e-07,4.658388560929278e-07,1.1537682057268817,2.9111732493146054e-07,3.879859792333097e-08,-2.5231872700812957e-07,-4.235164736271502e-22,0.499999747681273,0.5000000387985979,1.999999747681273,2.000000038798598,1.2615936350406479e-07
0.1,0.001,512,-2.523187270081281e-07,-2.9111732493145874e-07,4.6583885609292505e-07,1.1537682057268814,2.9111732493145874e-07,3.8798597923330654e-08,-2.523187270081281e-07,-4.235164736271502e-22,0.499999747681273,0.5000000387985979,1.999999747681273,2.000000038798598,1.2615936350406404e-07
0.1,0.01,128,-2.479563615534809e-06,-2.8909858061743705e-06,4.547705040430058e-06,1.1659252410633647,2.8909858061743705e-06,4.1142219063956135e-07,-2.479563615534809e-06,8.470329472543003e-22,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.2397818077674046e-06
0.1,0.01,256,-2.479563615534828e-06,-2.8909858061743866e-06,4.547705040430093e-06,1.1659252410633625,2.8909858061743866e-06,4.114221906395588e-07,-2.479563615534828e-06,-4.235164736271502e-21,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.239781807767414e-06
0.1,0.01,512,-2.4795636155348134e-06,-2.8909858061743684e-06,4.547705040430067e-06,1.1659252410633618,2.8909858061743684e-06,4.11422190639555e-07,-2.4795636155348134e-06,-5.082197683525802e-21,0.49999752043638446,0.5000004114221906,1.9999975204363845,2.0000004114221905,1.2397818077674067e-06
0.1,0.1,128,-2.16990496405219e-05,-2.711959827715341e-05,3.7977550644412316e-05,1.2498058083847554,2.711959827715341e-05,5.4205486366315095e-06,-2.16990496405219e-05,2.710505431213761e-20,0.4999783009503595,0.5000054205486366,1.9999783009503596,2.0000054205486366,1.084952482026095e-05
0.1,0.1,256,-2.169904964052207e-05,-2.7119598277153563e-05,3.79775506444126e-05,1.2498058083847527,2.7119598277153563e-05,5.4205486366314926e-06,-2.169904964052207e-05,-4.0657581468206416e-20,0.4999783009503595,0.5000054205486366,1.9999783009503596,2.0000054205486366,1.0849524820261035e-05
