interval,incoming,outgoing,geometric,balance_residual
35,0.001466262754744837,0.0,-0.000461705430609391,4.7704895589362195e-18
36,0.001469318111786519,0.0,-0.00047138821293389696,-2.8189256484623115e-18
37,0.0014724168592205981,0.0,-0.0004809032591910606,-4.9873299934333204e-18
38,0.0014755592118104416,0.0,-0.0004902518948204659,1.1709383462843448e-17
39,0.0014787453836920409,0.0,-0.0004994353968644078,-8.673617379884035e-18
40,0.0014819755894255786,0.0,-0.0005084550143553768,-3.469446951953614e-18
41,0.0014852500426852876,0.0,-0.000517312101795512,2.2768245622195593e-18
42,0.0014885689566139094,0.0,-0.0005260078721386003,1.3986208025063007e-17
43,0.0014919325441931583,0.0,-0.0005345436565887927,-3.903127820947816e-18
44,0.0014953410174897558,0.0,-0.000542920722050039,-2.168404344971009e-19
45,0.0014987945890761432,0.0,-0.0005511402960800375,-7.047314121155779e-18
46,0.0015022934710569944,0.0,-0.0005592037139443768,-8.673617379884035e-19
47,0.0015058378755715277,0.0,-0.0005671121489810388,8.673617379884035e-18
48,0.0015094280149537565,0.0,-0.0005748669060919633,8.782037597132586e-18
49,0.0015130641007726582,0.0,-0.0005824692103059824,-1.0408340855860843e-17
50,0.0015167463449739117,0.0,-0.000589920251623806,5.204170427930421e-18
51,0.0015204749588060952,0.0,-0.0005972213253522233,1.0842021724855044e-19
52,0.00152425015342625,0.0,-0.0006043735497223252,9.215718466126788e-18
53,0.0015280721401556966,0.0,-0.0006113781802822714,-1.9081958235744878e-17
54,0.0015319411297443786,0.0,-0.0006182363745188461,1.0842021724855044e-17
55,0.0015358573335601247,0.0,-0.0006249492549934639,8.131516293641283e-18
56,0.001539820962490009,0.0,-0.0006315180469029661,7.589415207398531e-18
57,0.0015438322274815136,0.0,-0.0006379437868324117,-1.452830911130576e-17
58,0.0015478913396097874,0.0,-0.0006442276595087548,-2.6020852139652106e-18
59,0.001551998509315653,0.0,-0.0006503707357639524,1.0299920638612292e-17
60,0.0015561539475468702,0.0,-0.0006563740566346301,-1.7889335846010823e-17
61,0.0015603578647103756,0.0,-0.0006622387608853151,2.168404344971009e-18
62,0.0015646104713347136,0.0,-0.0006679657862621853,3.2526065174565133e-19
63,0.0015689119781452676,0.0,-0.0006735562262677941,1.7564075194265172e-17
64,0.0015732625953800827,0.0,-0.0006790110442738669,-1.485356976305141e-17
65,0.0015776625338675004,0.0,-0.0006843311784430635,1.0842021724855044e-19
66,0.0015821120039073463,0.0,-0.0006895176593507367,-7.589415207398531e-18
67,0.0015866112159015145,0.0,-0.0006945713099982166,2.4069288229178198e-17
68,0.0015911603803307997,2.77e-322,-0.000699493117468147,-1.951563910473908e-17
69,0.0015957597071312784,8.02896e-319,-0.0007042839219617643,1.5395670849294163e-17
70,0.001600409406786262,1.81859087e-315,-0.0007089445466835552,-6.505213034913027e-19
71,0.0016051096892557857,3.28663360828e-312,-0.0007134759009611764,-1.0191500421363742e-17
72,0.0016098607646772005,4.791785539345046e-309,-0.0007178786774897793,2.2768245622195593e-18
73,0.0016146628432772477,5.697526609153922e-306,-0.0007221537411254979,-4.7704895589362195e-18
74,0.0016195161594661537,3.95976035668225e-303,-0.0007263015681444795,1.3010426069826053e-18
75,0.0016244208743354544,2.3728673818039957e-300,-0.0007303233032176814,1.6263032587282567e-18
76,0.0016293772218594835,1.2326950141416142e-297,-0.0007342194916413773,-4.228388472693467e-18
77,0.0016343854117173882,5.582020876100731e-295,-0.000737990687826088,1.6479873021779667e-17
78,0.0016394456523065163,2.214618472998904e-292,-0.0007416376201981505,-8.239936510889834e-18
79,0.0016445581527208854,7.734586291819543e-290,-0.0007451608436526678,-5.854691731421724e-18
80,0.001649723123786076,2.3884299521483497e-287,-0.0007485609106995791,-7.047314121155779e-18
81,0.00165494077444133,6.547754407602779e-285,-0.0007518384447458941,1.8214596497756474e-17
82,0.0016602113137214076,1.5996276810825622e-282,-0.0007549938449062188,6.071532165918825e-18
83,0.0016655349505384815,3.494844242111847e-280,-0.000758027697342072,4.336808689942018e-19
84,0.0016709118931808125,6.851229753867224e-278,-0.0007609403917950019,-7.15573433840433e-18
85,0.0016763423502806512,1.2089855465793603e-275,-0.0007637323325022775,-3.7947076036992655e-18
86,0.0016818265297057775,1.926215741774549e-273,-0.0007664039800558687,-8.673617379884035e-19
87,0.0016873646393597678,2.7789167894295815e-271,-0.0007689555727484067,3.2526065174565133e-18
88,0.0016929568869239434,3.64011401970145e-269,-0.0007713875381215015,3.2526065174565133e-19
89,0.001698603479404318,4.340293537353729e-267,-0.0007737000998565145,1.1167282376600696e-17
90,0.0017043046240618931,4.7216185535534607e-265,-0.0007758934994069595,-4.553649124439119e-18
91,0.0017100605272692424,4.6962269872820786e-263,-0.0007779680330426755,-9.215718466126788e-18
92,0.0017158713953314157,4.279099341565524e-261,-0.0007799237633166929,1.951563910473908e-18
93,0.0017217374341617312,3.578795254919513e-259,-0.0007817609560839501,-1.4094628242311558e-17
94,0.0017276588488779375,2.752691388433727e-257,-0.0007834796525308768,3.393552799879629e-17
95,0.0017336358447219012,1.9512936859872301e-255,-0.0007850799267461479,-1.2576745200831851e-17
96,0.0017396686259098257,1.2776533177491394e-253,-0.0007865618932955083,8.348356728138384e-18
97,0.001745757396495498,7.746080563578213e-252,-0.0007879254391495835,2.710505431213761e-18
98,0.0017519023319651555,4.3594717692696764e-250,-0.0007891706526705769,-5.204170427930421e-18
99,0.0010732747088467083,4.907116468404633e-249,-0.0004826625365731974,-5.7462715141731735e-18
100,0.0006848265524925019,2.0571726096457764e-248,-0.000307635200453052,1.6046192152785466e-17
101,0.0017643614156486723,1.2372937305190247e-246,-0.0007913055308853653,1.1709383462843448e-17
102,0.0017706760611357546,5.631375158666534e-245,-0.0007921950399272462,-2.5587171270657905e-17
103,0.0017770477553914542,2.4018093819360577e-243,-0.0007929655980352249,2.1250362580715887e-17
104,0.0017834766882404004,9.614446152222122e-242,-0.000793617112991903,-1.3877787807814457e-17
105,0.0017899630414970568,3.616644659856155e-240,-0.0007941492453920956,-3.469446951953614e-18
106,0.0017965070015393053,1.2796818510224422e-238,-0.0007945617074652034,6.505213034913027e-19
107,0.0018031087596209507,4.2624434148675316e-237,-0.0007948542305141259,1.691355389077387e-17
108,0.0018097685106378885,1.3374970596482695e-235,-0.0007950263233464396,-1.734723475976807e-17
109,0.0018164864503381734,3.956672229163233e-234,-0.0007950776970194094,-7.806255641895632e-18
110,0.0018232627737134128,1.1044056814336518e-232,-0.0007950078128389727,-1.1926223897340549e-17
111,0.0018300976753111188,2.9113260282874676e-231,-0.0007948161906085733,-4.7704895589362195e-18
112,0.001836991347899121,7.255430590094204e-230,-0.000794502359520953,2.4936649967166602e-17
113,0.0018439439834938157,1.7113101803982716e-228,-0.0007940656240099837,-2.4069288229178198e-17
114,0.001850955774730023,3.824685498162677e-227,-0.0007935055009192619,6.158268339717665e-17
115,0.0018580269024154022,8.10933889730552e-226,-0.0007928212340818941,-2.2551405187698492e-17
116,0.0018651575206837224,1.6331315355475786e-224,-0.0007920121460828639,3.469446951953614e-18
117,0.001872347797358375,3.1276590836201795e-223,-0.0007910775483568917,-4.3151246464923076e-17
118,0.0018795979491903233,5.702740936243998e-222,-0.0007900165374225379,2.1250362580715887e-17
119,0.0018869082060422547,9.91060396750557e-221,-0.0007888284229439341,1.734723475976807e-17
120,0.0018942787749472328,1.6433703099373183e-219,-0.000787512231123932,-1.3444106938820255e-17
121,0.0019017098362407996,2.6027666610855145e-218,-0.0007860670760974377,3.2526065174565133e-18
122,0.0019092015550611068,3.9411576450968526e-217,-0.0007844920523343601,-9.75781955236954e-18
123,0.0019167540949538953,5.7108957748402707e-216,-0.0007827860349490246,-2.3201926491189795e-17
124,0.0019243676226964206,7.926089383456265e-215,-0.0007809481174632884,3.5128150388530344e-17
125,0.0019320423082252365,1.0545097378055426e-213,-0.0007789770937887957,-1.929879867024198e-17
126,0.0019397783233388566,1.3459302876609801e-212,-0.0007768718603309142,1.431146867680866e-17
127,0.0019475758384471455,1.6492994832233602e-211,-0.0007746312803701284,2.1033522146218786e-17
128,0.001955435022515766,1.941722155848108e-210,-0.0007722540033441031,-2.1250362580715887e-17
129,0.0019633560438775113,2.1977133182032403e-209,-0.0007697388961283739,-1.1058862159352145e-17
130,0.0019713390647735133,2.3928540149773357e-208,-0.0007670845177040795,-4.336808689942018e-19
131,0.0019793842267563618,2.5076417376875393e-207,-0.0007642895373178939,1.0408340855860843e-17
132,0.0019874916612499577,2.5306947549320916e-206,-0.000761352575297703,5.854691731421724e-18
133,0.001995661524441839,2.4605893175164416e-205,-0.0007582720431892752,-4.83554168928535e-17
134,0.002003894001502542,2.3059290007321985e-204,-0.0007550465683259785,6.765421556309548e-17
135,0.0020121892819999305,2.0836724955773022e-203,-0.0007516744607566476,-2.4936649967166602e-17
136,0.002020547537261662,1.8161516624794446e-202,-0.0007481541526406434,2.190088388420719e-17
137,0.002028968913790746,1.5274825193606802e-201,-0.0007444840124866127,-4.423544863740858e-17
138,0.002037453543004343,1.2401412870407925e-200,-0.000740662208051982,1.734723475976807e-18
139,0.002046001550973934,9.723430481530677e-200,-0.0007366871194058472,6.288372600415926e-18
140,0.002054613064770697,7.365848209839442e-199,-0.0007325567955001482,1.734723475976807e-17
141,0.002063288214301175,5.393933259998918e-198,-0.0007282694207735525,3.1008182133085427e-17
142,0.002072027129057774,3.82048853740864e-197,-0.0007238230962117525,-2.6237692574149207e-17
143,0.002080829938499675,2.619039623930217e-196,-0.0007192157304157295,4.336808689942018e-18
144,0.0020896967694687234,1.7389349926144583e-195,-0.0007144454402418256,-8.239936510889834e-18
145,0.0020986277359195645,1.1191259511955547e-194,-0.0007095100024639057,-6.288372600415926e-18
146,0.002107622933333317,6.986987848551978e-194,-0.0007044073426421807,3.9898639947466563e-17
147,0.002116682453934079,4.23542146165445e-193,-0.0006991352846437258,-5.811323644522304e-17
148,0.002125806410366736,2.4951121795987736e-192,-0.0006936914654997322,2.6454533008646308e-17
149,0.002134994936051942,1.4297567804313793e-191,-0.0006880737284237368,5.204170427930421e-18
150,0.002144248166943482,7.976168388211402e-191,-0.0006822795636372502,-1.3227266504323154e-17
151,0.002153566222654694,4.3355809454138096e-190,-0.000676306622584275,2.7321894746634712e-17
152,0.0021629491981935587,2.2980199372683506e-189,-0.0006701524356868279,1.214306433183765e-17
153,0.002172397171016308,1.1885436803135054e-188,-0.0006638143548656269,-2.5587171270657905e-17
154,0.0021819102094053824,6.002096767059856e-188,-0.000657289935654608,1.734723475976807e-18
155,0.0021914883798808053,2.961182771504637e-187,-0.0006505763675491962,3.187554387107383e-17
156,0.002201131749915331,1.428022070201266e-186,-0.0006436710150019257,-4.2717565595928875e-17
157,0.0022108403863104736,6.735045060591678e-186,-0.0006365711001015097,2.6020852139652106e-17
158,0.0022206143549186766,3.1082429543410565e-185,-0.0006292736763576784,1.1492543028346347e-17
159,0.00223045371067732,1.4044391510370535e-184,-0.000621775993518461,-2.3201926491189795e-17
160,0.0022403584899487908,6.216770066658424e-184,-0.0006140749257070938,-9.324138683375338e-18
161,0.0022503287182388068,2.6976003127566984e-183,-0.0006061675306399779,2.905661822261152e-17
162,0.0022603644275340125,1.1482407621399943e-182,-0.0005980507083837928,-9.324138683375338e-18
163,0.0022704656689442244,4.7976979145522204e-182,-0.0005897211939001096,-1.5612511283791264e-17
164,0.0022806325033747792,1.9691745944670863e-181,-0.0005811759189767664,3.3176586478056436e-17
165,0.0022908649837743863,7.944977473168987e-181,-0.000572411421264727,2.710505431213761e-17
166,0.0023011631415439,3.1532473911602575e-180,-0.0005634244425330848,-3.2959746043559335e-17
167,0.00231152698272661,1.2318882924558982e-179,-0.0005542115396954918,3.0357660829594124e-18
168,0.0023219564967429697,4.7403869026167366e-179,-0.0005447691185549966,-6.7220534694101275e-18
169,0.0023324516635018565,1.797863230595633e-178,-0.000535093767358821,-1.496198998029996e-17
170,0.002343012460549102,6.724478083644989e-178,-0.0005251816783224668,1.734723475976807e-18
171,0.0023536388653517056,2.481754138111024e-177,-0.0005150292498725601,1.3444106938820255e-17
172,0.0023643308479904318,9.042025960432203e-177,-0.0005046326816142265,6.071532165918825e-18
173,0.00237508836387028,3.2534673431918764e-176,-0.0004939880263446868,-5.204170427930421e-18
174,0.002385911351274638,1.1564350882352122e-175,-0.0004830915157036481,1.1275702593849246e-17
175,0.0023967997446624756,4.061347015508314e-175,-0.0004719389725934416,-1.3444106938820255e-17
176,0.0024077534892722897,1.409442715290255e-174,-0.00046052643998611915,3.946495907847236e-17
177,0.002418772541523113,4.833901690558486e-174,-0.00044884973672813924,-6.331740687315346e-17
178,0.0024298568588030974,1.6385647990753264e-173,-0.00043690454790772646,9.71445146547012e-17
179,0.002441006380943012,5.49016966710859e-173,-0.00042468672692409673,-3.209238430557093e-17
180,0.002452221021642902,1.81846751367733e-172,-0.0004121917075927517,-3.209238430557093e-17
181,0.0024635006697124604,5.954762485253339e-172,-0.00039941515879811373,1.3010426069826053e-17
182,0.00247484519565759,1.9278644425900551e-171,-0.0003863524963285349,-1.9081958235744878e-17
183,0.0024862544628361334,6.169802150732265e-171,-0.0003729990210096127,7.37257477290143e-18
184,0.0024977283278598992,1.9512160504942977e-170,-0.00035935018505249593,-2.168404344971009e-18
185,0.002509266636310318,6.0964244570344816e-170,-0.0003454010178786723,-1.951563910473908e-17
186,0.0025208692176526657,1.881952324430867e-169,-0.00033114678811956976,3.9898639947466563e-17
187,0.002532535887975417,5.742608009000147e-169,-0.00031658249545067185,-4.5102810375396984e-17
188,0.002544266464644695,1.7320127369133985e-168,-0.00030170302886546574,-8.239936510889834e-18
189,0.002556060772782291,5.158138207544796e-168,-0.0002865034224711077,-9.540979117872439e-18
190,0.0025679186429066712,1.52031351517561e-167,-0.0002709782773189955,4.85722573273506e-17
191,0.002579839896924053,4.464410902153256e-167,-0.0002551224432124134,-1.1275702593849246e-17
192,0.002591824331995186,1.2990472995810278e-166,-0.000238930482066327,-4.2500725161431774e-17
193,0.00260387171663163,3.655431933728563e-166,-0.0002223968524097577,3.8163916471489756e-17
194,0.0026159817920131724,9.952877511971829e-166,-0.0002055161529678893,6.071532165918825e-18
195,0.0026281542819765755,4.0637086897720127e-165,-0.00018828253149309832,1.3877787807814457e-17
196,0.0026403888976601095,3.4554265127458896e-164,-0.00017069040670203808,-2.688821387764051e-17
197,0.0026526853342967944,3.268674913647995e-163,-0.00015273387411358783,1.9081958235744878e-17
198,0.0026650432719677723,3.072124647534521e-162,-0.00013440694578484996,2.168404344971009e-17
199,0.002677462378031261,2.84555267175314e-161,-0.00011570375988799713,1.951563910473908e-17
200,0.002689942319285694,2.596688941895519e-160,-9.661799277985058e-05,-6.852157730108388e-17
201,0.002702482768285797,2.334916432336598e-159,-7.714360941687209e-05,5.2909066017292616e-17
202,0.0027150833973060952,2.069205859345565e-158,-5.7274221070645243e-05,-2.3418766925686896e-17
203,0.002727743867325753,1.807587022945022e-157,-3.700337527494867e-05,9.974659986866641e-18
204,0.0027404638111240866,1.5568219402086897e-156,-1.632472883229128e-05,3.469446951953614e-18
205,0.0027532428291361408,1.322217125805796e-155,4.768528244030684e-06,-4.0766001685454967e-17
206,0.0027660804924645255,1.1075656240759784e-154,2.628290542656386e-05,3.903127820947816e-17
207,0.002778976348305496,9.152013294763968e-154,4.822529334158355e-05,4.640385298237959e-17
208,0.002791929926329502,7.461408758768227e-153,7.060262933813382e-05,-3.9898639947466563e-17
209,0.0028049407357667753,6.0028500311331306e-152,9.342175310504671e-05,5.334274688628682e-17
210,0.0028180082698869647,4.766515667574727e-151,0.0001166899846358021,-1.734723475976807e-17
211,0.0028311320132692387,3.7361541967492593e-150,0.00014041432113683365,-2.2551405187698492e-17
212,0.0028443114493094516,2.891353186537548e-149,0.0001646021746586771,2.862293735361732e-17
213,0.0028575460650040784,2.2095378242712173e-148,0.0001892609811435746,-8.283304597789254e-17
214,0.0028708353390424855,1.667616016376495e-147,0.00021439809594623027,1.6479873021779667e-17
215,0.0028841787296399455,1.2432384091847125e-146,0.00024002135782503272,-3.209238430557093e-17
216,0.002897575662296218,9.156826972264276e-146,0.00026613827005221623,1.0972125985553305e-16
217,0.002911025525381164,6.664006093494427e-145,0.000292756777528626,-4.90059381963448e-17
218,0.0029245276764800574,4.7928320338262176e-144,0.0003198848302430022,2.2985086056692694e-17
219,0.0029380814436405613,3.4070715045599433e-143,0.0003475303085837864,-4.2934406030425976e-17
220,0.002951686132145628,2.394238446257752e-142,0.0003757015873136603,-3.469446951953614e-18
221,0.0029653410295834856,1.6634689852658152e-141,0.0004044066840943471,-1.5612511283791264e-17
222,0.0029790454136715766,1.142842476199733e-140,0.0004336540889408294,9.540979117872439e-18
223,0.0029927985633654776,7.76505926137711e-140,0.000463452273336114,1.1015494072452725e-16
224,0.0030065997559002968,5.2185695798294435e-139,0.0004938096541214511,-8.239936510889834e-17
225,0.003020448260468056,3.469502915223177e-138,0.0005247351462219021,-4.7271214720367993e-17
226,0.003034343322740842,2.282191585641931e-137,0.000556237288106486,5.4643789493269423e-17
227,0.003048284152218288,1.4854745970568878e-136,0.0005883251222251868,-4.9439619065339e-17
228,0.003062269921063862,9.568968238642938e-136,0.0006210076422871201,3.5561831257524545e-17
229,0.0030762997622959115,6.101118727307376e-135,0.0006542938070113713,4.5102810375396984e-17
230,0.003090372778196164,3.85083859857757e-134,0.0006881930729785578,-2.42861286636753e-17
231,0.0031044880466569447,2.4063506533917294e-133,0.0007227144976685826,3.165870343657673e-17
232,0.0031186446304441165,1.4889353540500195e-132,0.0007578676788020675,-5.681219383824043e-17
233,0.0031328415905870766,9.123489721464808e-132,0.0007936621275710805,1.214306433183765e-17
234,0.003147077987230589,5.536923836349153e-131,0.000830107338350097,-7.45931094670027e-17
235,0.003161352878207441,3.3285268271973315e-130,0.0008672133089005795,4.2500725161431774e-17
236,0.003175665304694734,1.982277247880565e-129,0.0009049896048638748,5.811323644522304e-17
237,0.003190014276500743,1.1696549898546212e-128,0.0009434463693893081,-6.505213034913027e-17
238,0.0032043987666912025,6.838861263352461e-128,0.0009825936234497488,7.979727989493313e-17
239,0.00321881770629752,3.9627201360663645e-127,0.001022441382346887,-3.9898639947466563e-17
240,0.003233269992335341,2.275814937933289e-126,0.001063000167441533,3.122502256758253e-17
241,0.0032477544940067,1.2955797530974406e-125,0.0011042800378189598,-7.19910242530375e-17
242,0.0032622700628051077,7.311797608314278e-125,0.0011462916630793213,6.765421556309548e-17
243,0.0032768155469969696,4.0913394738112295e-124,0.0011890455462723847,-5.724587470723463e-17
244,0.003291389794730033,2.270053953449593e-123,0.0012325522059158439,5.377642775528102e-17
245,0.0033059916566583955,1.249060699025875e-122,0.0012768226626658475,-1.8214596497756474e-17
246,0.0033206199736688126,6.816390111740043e-122,0.0013218674339407761,5.204170427930421e-17
247,0.0033352735626339175,3.6897346507059822e-121,0.0013676976890037171,-1.457167719820518e-16
248,0.0033499512093614096,1.981305119399112e-120,0.0014143243807241083,3.469446951953614e-18
249,0.0033646516616473053,1.0555244697008254e-119,0.0014617584885461155,5.204170427930421e-17
250,0.003379373637156874,5.579440151252139e-119,0.0015100114892646643,2.6020852139652106e-17
251,0.0033941158279674906,2.926593791277057e-118,0.0015590943169667955,-6.938893903907228e-17
252,0.0034088769086120137,1.5234471467478067e-117,0.0016090185966059808,1.457167719820518e-16
253,0.0034236555485654485,7.87097557311394e-117,0.0016597956732332321,-8.413408858487514e-17
254,0.0034384504169552386,4.0365335714832903e-116,0.0017114369384916295,-6.505213034913027e-17
255,0.003453260191925899,2.054989052195078e-115,0.0017639542721000108,1.0061396160665481e-16
256,0.0034680835554569537,1.0386590618998904e-114,0.001817358960574401,4.336808689942018e-18
