t,left_force,right_force,left_power_out,right_power_out
0.0,-0.12934414815771528,-4.1534042429660225,-1.9057803205649954e-12,188.8881053455401
0.04015625,-0.14062561887236408,-5.580211811704712,-2.3984398725369854e-13,238.0049559220964
0.0803125,-0.15321552300106464,-4.979611453261911,-2.6810523423963627e-14,180.0354361483626
0.12046874999999999,-0.16685298815882746,-5.102470806897488,-2.321971222423725e-15,145.56445065111004
0.160625,-0.18117842177404656,-5.187613387359948,-2.207736720098618e-17,106.71790399062297
0.20078125,-0.19565591727587078,-5.2410411767041625,2.4536298791350823e-17,71.03602168427679
0.24093749999999997,-0.20948206014875345,-5.3119501350403056,-1.1265135308872656e-17,43.78036231209833
0.28109375,-0.2215652143804043,-5.371963503694271,-2.6853266664217845e-19,25.07101235290771
0.32125,-0.23061072335964622,-5.434354347874204,-3.6491530546367966e-20,13.489348181398784
0.36140625,-0.23503973625821858,-5.477275471216399,-2.745181118657523e-21,6.870450345135129
0.4015625,-0.23283160226392824,-5.543348839677863,-1.9971952390442878e-22,3.3918206169427334
0.44171875,-0.22150539414323048,-5.617091246681332,-1.3066311643626326e-23,1.6473491321591927
0.48187499999999994,-0.19806157613333344,-5.725560029249111,-7.4187118452627445e-25,0.8010964077832198
0.5,-0.18257308196399655,-5.782808734674438,-1.907862294917047e-25,0.5795571267120853
0.51701171875,-0.16480362173351473,-5.838542867256548,-5.051587267838757e-26,0.42807430684036196
0.55716796875,0.414414005600193,-5.843877751639894,6.04524658785831e-27,0.20532105398168443
0.59732421875,0.3731638137907378,-5.956248371422708,1.7989697925933663e-28,0.10016761747515947
0.63748046875,0.34357082915887066,-6.037203143239699,2.940465386996999e-30,0.04805194519444731
0.67763671875,0.3194029570459249,-6.105579316849331,2.2210136400722146e-32,0.022467068356846538
0.71779296875,0.30504400351393035,-6.135900892339395,8.881800367759965e-35,0.010166626913893142
0.75794921875,0.4060454645163065,-6.100564051087583,3.3206566045685177e-37,0.004433892833136751
0.79810546875,0.3913163040898702,-6.096002597466316,7.426113964046883e-40,0.0018938053877340772
0.83826171875,0.12642247481205598,-5.948640607044132,5.053097131482826e-43,0.0007699623178334719
0.87841796875,0.1512643821092686,-5.997919997856763,9.0365926798919e-46,0.00031537621425566076
0.9185742187499999,-0.13990854402270692,-6.013854064215328,3.014965606157683e-47,0.0001252842540149082
0.9587304687499999,-0.31476075228588957,-6.0407096381903544,-9.03721391921873e-49,4.8640120309611464e-05
0.9988867187499999,-0.4572320800835083,-5.969278943362155,-1.4908583052896828e-48,1.8127077773146275e-05
1.03904296875,-0.32832188519353306,-5.979991793250701,-7.197887693650453e-50,6.6834888308557455e-06
1.07919921875,-0.3723962341865426,-6.0447736089088115,1.0594069650404847e-50,2.4266783898475935e-06
1.11935546875,-0.4706303268907959,-6.081813366571393,2.4072647436972832e-51,8.559153081230559e-07
1.15951171875,-0.8147456878096738,-6.0306848322793645,-5.657369064011604e-54,2.9034795892535735e-07
1.19966796875,-1.817994597736312,-6.681157151228869,-1.253437715268381e-52,1.0735775406000938e-07
1.23982421875,-2.1444024473772103,-6.901764986324379,-1.1401538901243855e-53,3.6095170110343916e-08
1.2799804687499998,-2.568248531265371,-9.383891578666736,1.4504304061118577e-54,1.5565887693913675e-08
1.285,-2.839957195704134,-9.711587380042193,-1.012476040776379e-55,1.3929701999142855e-08
