s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.250000001902988,-2.0984375,0.20100793542121664,0.013963416525875872,0.002148340073688003,0.16285327847322068,122.16905190372928,0.0,122.16905190372928,26.353158717261383,0.0,0.0,0.0,0.0,0.019999313140869637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500014216678368,-2.0953125000000004,0.16184234125341845,0.014054386193948491,0.0021468393646313097,0.16393107587513758,122.29508312462534,0.0,122.29508312462534,26.343762049027273,2.1317815627169644e-05,0.0,0.0,0.0,0.019988572289803448,-0.009417986049738291,0.0,-2.220446049250313e-16,0.0,0.0,0.0,2.5153490401663703e-16,-0.004546602858536773,0.015323181392608258,-0.0007473326393153367,-4.440892098500626e-16,4.097981785914989,-6.92016597476292,-0.05356109762936763
0.01,2,0.25000518103548286,-2.0953125000000004,0.13739918111411953,0.014293262987479191,0.002145275314297955,0.16676579106089287,122.4120449582695,0.0,122.4120449582695,26.336183606430545,6.449949436820773e-05,0.0,0.0,0.0,0.019971598659039497,-0.017039610325206744,0.0,0.0,0.0,0.0,0.0,-1.9220736113823023e-15,-0.009084958882107835,0.029769281564475294,-0.0013475497988279016,-8.881784197001252e-16,8.452043654626788,-14.119757294678942,-0.1040853924918208
0.015,3,0.2500149403892524,-2.0921875,0.12008451703252376,0.014662171267715301,0.002143597720644061,0.17115393967376943,122.52002275514481,0.0,122.52002275514481,26.330409495824544,0.00012674161506764434,0.0,0.0,0.0,0.019955789174463407,-0.02287596305190573,0.0,0.0,0.0,0.0,0.0,-6.800116025829084e-16,-0.013603263647662638,0.0433344196023815,-0.0018017830127419004,-3.552713678800501e-15,13.053890218474034,-21.58868756170747,-0.15148151881472924
0.02,4,0.2500210523911395,-2.0921875,0.10627899798612361,0.015144874542327175,0.0021419944619272763,0.17691091287824318,122.61908743858785,0.0,122.61908743858785,26.326430882783324,0.00020905274157333615,0.0,0.0,0.0,0.019942409965238293,-0.02693688721962999,0.0,0.0,0.0,0.0,0.0,-7.91033905045424e-16,-0.018091243267121835,0.05601515756777898,-0.00211122433078316,0.0,17.89476843484031,-29.315710314522413,-0.1956628374215401
0.025,6,0.2500284476633621,-2.0921875,0.09836887347330503,0.015731047490986083,0.0021404174868708626,0.18392131583692636,122.70928142941878,0.0,122.70928142941878,26.324248615021254,0.00032085259133120443,0.0,0.0,0.0,0.01993116076200121,-0.029230954831457823,0.0,0.0,0.0,0.0,0.0,-4.787836793695988e-16,-0.022539476060805745,0.06780669490881837,-0.002277119139175765,-5.329070518200751e-15,22.965140674098134,-37.288847103355906,-0.23654792384069742
0.03,8,0.2500376438528453,-2.0921875,0.09773067506910138,0.01641394285341436,0.002138908575979488,0.1921117460695826,122.79067830185176,0.0,122.79067830185176,26.323845270232574,0.00045204456757894654,0.0,0.0,0.0,0.019922236177145572,-0.02976549159638612,0.0,0.0,0.0,0.0,0.0,-5.967448757360216e-16,-0.026939404424915114,0.07870762193858452,-0.0023007605048683015,-3.552713678800501e-15,28.255054440455826,-45.49581174846259,-0.27406074092518595
0.035,10,0.25004934945737056,-2.0921875,0.11394704707743131,0.01719044069529078,0.002137479165013549,0.20145214851270418,122.86337227752497,0.0,122.86337227752497,26.32521623508973,0.0006044333485400034,0.0,0.0,0.0,0.019915942084960083,-0.02854691552019255,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-6.938893903907228e-16,-0.03128333100903457,0.08871912794574875,-0.0021835371472157146,-1.7763568394002505e-14,33.75461112405357,-53.92405851756938,-0.3081282244795101
0.04,12,0.2500645139664115,-2.0921875,0.13008411983184942,0.01805595414081296,0.0021362541765517,0.21189529121521816,122.92747840677052,0.0,122.92747840677052,26.32834878642373,0.0007705119438320015,0.0,0.0,0.0,0.019911117633735573,-0.025580442781483657,0.0,0.0,0.0,0.0,0.0,-1.1032841307212493e-15,-0.035564687205366416,0.0978452357984492,-0.0019268851276256704,-1.4210854715202004e-14,39.454895674800426,-62.56219138329858,-0.33868306111974605
0.045,14,0.25008444270019625,-2.0921875,0.14615968583382255,0.019004331613474448,0.0021353297734586895,0.22337547439953606,122.98303551171499,0.0,122.98303551171499,26.333233085124668,0.0009446006094043316,0.0,0.0,0.0,0.019907442973901596,-0.0208702327461198,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-0.03977775932695744,0.10608481688515499,-0.0015323001548462833,-1.4210854715202004e-14,45.34811195796872,-71.40030275624225,-0.3656630043552469
