s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-1.3533549261411988,0.7466450738587588,0.004777942857201349,-6.523722364511391e-06,0.29442924525783876,0.168082554978761,0.026776821065067027,-0.7907194575220656,0.0,-0.7907194575220656,1.0033549261411987,0.0,0.0,0.0,0.29442924525783876
0.005,-1.3535559283877954,0.7466450738587588,0.004754750874178795,-0.11119123057655632,0.28988918461789553,0.16807626403057618,0.026773542630260192,-0.798160910092487,0.0,-0.798160910092487,1.0085559283877954,-0.003972200919036382,0.0,-0.003972200919036382,0.2904570443388024
0.01,-1.3541511023011024,0.7466450738587588,0.004656493152118664,-0.21832926918226153,0.28414517144544704,0.16810972448028366,0.02677185568626767,-0.816104885169593,0.0,-0.816104885169593,1.0141511023011023,-0.008007865407191582,0.0,-0.008007865407191582,0.2864213798506472
0.015,-1.3551269860676414,0.7466450738587588,0.004508274007974848,-0.31982981531327104,0.27649732902916685,0.16823150896116226,0.026779650080642172,-0.8404270906127671,0.0,-0.8404270906127671,1.0201269860676412,-0.012149195346647481,0.0,-0.012149195346647481,0.28228004991119127
0.02,-1.3564034215932332,0.7466450738587588,0.004278830420716653,-0.40745924681026163,0.2696778970673498,0.16817571380172897,0.026755565545082176,-0.8684236326613822,0.0,-0.8684236326613822,1.0264034215932334,-0.016421322154832857,0.0,-0.016421322154832857,0.2780079231030059
0.025,-1.3580470390215458,0.7466450738587588,0.00407849487020756,-0.488604672179075,0.26062173114647347,0.16843839658311519,0.026777722011880074,-0.8886044009259942,0.0,-0.8886044009259942,1.0330470390215458,-0.0208138922388013,0.0,-0.0208138922388013,0.27361535301903744
0.03,-1.3598731416905736,0.7466450738587588,0.003826248325695009,-0.5570164887051411,0.253775912696492,0.16838416786045904,0.02674729613307234,-0.9069881349875059,0.0,-0.9069881349875059,1.0398731416905735,-0.025302873578585048,0.0,-0.025302873578585048,0.2691263716792537
0.035,-1.3619804763818792,0.7466450738587588,0.0035880940375033724,-0.6178376638399352,0.24531347700160824,0.16856312475067778,0.02675053439266661,-0.9154656301483777,0.002277898860210665,-0.913187731288167,1.0469804763818793,-0.02985900799142476,5.694747150526667e-06,-0.029853313244274232,0.26457593201356455
0.04,-1.3643391252213524,0.7466450738587588,0.0034025609891494184,-0.6699439131787903,0.23602221818064426,0.16884934488628334,0.026767729020153102,-0.8983874028562199,0.05622457543927238,-0.8421628274169475,1.0543391252213525,-0.034393640573936256,0.00015195093289923422,-0.034241689641037014,0.26018755561680174
0.045,-1.3667990315450267,0.7466450738587588,0.003212633789334737,-0.7144548624961818,0.22857611806721012,0.16893207302787433,0.02675141802267815,-0.8660659999278334,0.19019460077151024,-0.6758713991563232,1.0617990315450268,-0.03880477408089639,0.0007679988734261904,-0.03803677520747019,0.2563924700503686
