case,allocation,cells,medium,forcing,duration,snapshots,status,failure,elapsed_seconds,initial_total_energy,initial_field_energy,initial_thermal_inventory,maximum_thermal_balance_error,maximum_velocity_over_run,maximum_sound2_over_run,s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
elastic_control_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,5.940384210087359,101.39308508505253,0.0,5.570006386371622,0.14420310177951282,0.932118582082353,0.07281695906169992,0.37854721572856637,99.0,3.1716588266839096e-07,-1.44375,0.932118582082353,0.07281695906169992,0.0010763423775475593,1.1221124876883095,82.55339437209143,0.0,82.55339437209143,5.919065078550879,0.14420310177951282,0.0,0.0,0.0,0.06575829868628583,0.20485559039974494,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-15,-0.14476060239098185,-1.378194277847683,0.02373992859354904,-5.115907697472721e-13,631.7061829786672,-697.0495097732951,0.6139284358381123
field1_fast_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,5.5121025843545794,106.58598955898802,5.192904473935494,5.570006386371622,0.9417211107007639,0.9473955261208857,0.043410860306296886,0.260932519632095,99.0,1.1044099919033101e-06,-1.14375,0.9473955261208857,0.043410860306296886,0.0002755277640183448,0.5731526122098585,97.94254048680519,2.6816613488251178,95.26087913798007,7.169521546250185,0.9417211107007639,0.0,0.13177605620173596,0.0013360402792564202,0.01998354767479161,0.5923743576484335,0.06541969152936604,0.0,0.0,0.0,0.0,6.661338147750939e-16,-0.137983019862126,-0.6017963834193581,0.05195558068100699,-2.984279490192421e-13,427.1262844174096,-515.4365405522424,0.5417832028318759
field1_slow_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,4.32101911585778,106.58598955898802,5.192904473935494,5.570006386371622,0.8149150950758178,0.9368207012711309,0.03885693195579266,0.228038979685952,81.0,1.4060190078879486e-07,-1.13125,0.9368207012711309,0.03885693195579266,0.0003978133544493276,0.5017185329697088,100.4068250315399,2.959863005848263,97.44696202569163,7.020998737382943,0.8149150950758178,0.0,0.09668059383934637,0.0013622778769672166,0.019984544908110552,0.6281250857273997,0.007952170208103366,-2.220446049250313e-16,0.0,0.0,0.0,1.4432899320127035e-15,-0.13278381836395933,-0.41044294909643975,0.05150447809966651,8.526512829121202e-14,361.9802521341171,-441.0234378829789,0.39248051476307305
field4_fast_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,1.4899525651708245,122.1647029807945,20.771617895741976,5.570006386371622,0.12094241918209217,0.9758011960199156,0.015342064570155115,0.0479994953139635,24.0,4.478593589318791e-07,-1.18125,0.9758011960199156,0.015342064570155115,0.000675009493299861,0.17955060793468816,122.71212425130689,18.337805295697997,104.3743189556089,5.540102832490187,-0.12094241918209217,0.0,0.12348424858352941,0.005744045066000502,0.01990976344764762,-0.04617509938255069,0.13721396468320848,0.0,0.0,0.0,0.0,5.204170427930421e-16,-0.04226160895832105,0.08705391421533747,-0.0012299046791708318,3.552713678800501e-14,48.96359502970587,-94.70293962408249,-0.3801145924138383
field4_ideal_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,0.9593529971316457,122.1647029807945,20.771617895741976,5.570006386371622,0.022952840737876734,0.9532045783290641,0.01458491711272602,0.035033407707011986,17.0,3.938099325306865e-06,-1.19375,0.9532045783290641,0.01458491711272602,0.0009054380350367705,0.17034780445286407,122.66072395501845,19.280857340437517,103.37986661458093,5.5009663078926,-0.022952840737876734,0.0,0.12818794208138234,0.005751745764746524,0.019910775170001865,-0.04608723774114482,0.0,0.0,0.0,0.0,0.0,3.400058012914542e-16,-0.031303647279725025,0.07295792589688391,-0.002182183654659187,-7.105427357601002e-15,33.78243200550808,-67.83626490260133,-0.3083490399550183
field4_slow_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,1.0846771597862244,122.1647029807945,20.771617895741976,5.570006386371622,0.038318071874847495,0.9572009005775044,0.014685755385884115,0.03698013521444721,17.0,1.1128179315811337e-06,-1.19375,0.9572009005775044,0.014685755385884115,0.0008457689305392654,0.17156759212101697,122.6725631124167,19.143924276614538,103.52863883580216,5.505943997830275,-0.038318071874847495,0.0,0.12756331424465056,0.005750700589647925,0.019910077860840123,-0.04684224306020918,0.02109792639370949,0.0,0.0,0.0,0.0,2.282896094385478e-15,-0.03297779830939502,0.07549041062946843,-0.0020983871465885566,-2.1316282072803006e-14,35.97844116108581,-71.82713595178318,-0.32065740753492505
material4_control_baseline_n128_force1_end0.5_snap101,material,128,baseline,1.0,0.5,101,duration_completed,,4.953575836494565,122.1647029807945,0.0,26.34665714940943,0.7493453618617452,0.9731267829341732,0.07738541344855007,0.5,111.0,0.6109443880096979,-0.50625,0.9731267829341732,0.07738541344855007,0.0017627212964809334,2.1187198842514765,120.64164581263289,0.0,120.64164581263289,27.364517093643812,0.7493453618617452,0.0,0.0,0.0,0.37364150023687065,0.2685145823726355,0.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,-0.14566495230530127,0.007938651744701264,0.016525262098367657,4.831690603168681e-13,765.2258878486937,-989.7442567253308,0.7566630430393583
