s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,-2.065625,0.19989288236240554,0.013854457517212333,0.0021476874265808073,0.1615646520561368,122.1649407809706,20.7750473740377,101.38989340693288,5.568535157560256,0.0,0.0,0.13507243957336756,0.005802120885750608,0.019999228294902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.24982267322183938,-1.921875,0.31339678095571344,0.013903158800327048,0.002146419069980242,0.16214154001275358,122.27165230404076,20.713794673078453,101.5578576309623,5.558759522444795,2.6470847555534732e-06,0.0,0.13508717795463746,0.005801953955514571,0.01998792747432626,-0.009779062222894187,7.800226777876974e-07,-2.220446049250313e-16,0.0,0.0,0.0,-9.003214840319629e-16,-0.004546615377672743,0.013785781206671587,-0.000747332638257292,0.0,4.097992996071108,-9.068044410298429,-0.05356109785022909
0.01,2,0.24940208750324255,-1.921875,0.553127008377146,0.014028947896188587,0.0021425151582751376,0.16363397895503576,122.36558697228693,20.583750711980333,101.7818362603066,5.54930060572774,-0.0007454672208553008,0.0,0.1348093728400837,0.005801367010573199,0.01996899175911915,-0.01850842873793874,1.934412627755416e-05,0.0,0.0,0.0,0.0,2.8449465006019636e-16,-0.009084694235604566,0.026399160611374206,-0.0013475497954909886,-3.552713678800501e-15,8.451784365880911,-18.386216120299615,-0.10408539284156965
0.015,4,0.24878541825716183,-1.9156250000000001,0.711528608739286,0.014227132077894321,0.0017925393786823245,0.16599089514200885,122.44732316136633,20.39423222033197,102.05309094103436,5.540417412168445,-0.0019494084914006345,0.0,0.13424461305337904,0.005800365997783856,0.019950375342840422,-0.026188542019941346,2.0205119530218877e-05,0.0,0.0,0.0,0.0,-4.926614671774132e-16,-0.013602902019767998,0.03787589261447517,-0.0018017147536878567,-1.7763568394002505e-15,13.053447058605444,-27.92163861014808,-0.1514864545434508
0.02,7,0.2389596316888103,-1.215625,0.8094271499468277,0.014493829451974128,0.001287751963498345,0.16917177153199325,122.51741420764559,20.155195798465325,102.36221840918027,5.532242045916705,-0.003518306583243445,0.0,0.13340037857570106,0.0057989737239071346,0.019935725291815008,-0.03281615637291746,4.135131260982153e-05,0.0,0.0,0.0,0.0,6.453171330633722e-16,-0.01809020793784045,0.048250228160746894,-0.0021110761409743844,-1.0658141036401503e-14,17.893569807549405,-37.645131333275415,-0.19567299055143852
0.025,10,0.20229633681809078,-1.209375,0.8744362704682089,0.014824432433879143,0.0009444949529501863,0.17312715753455732,122.57630258634687,19.875555649431472,102.7007469369154,5.525118748335262,-0.005571242709493981,0.0,0.13228797729681596,0.0057972436582665494,0.019925243225496794,-0.03832913277577066,0.0004839662602700732,-2.220446049250313e-16,0.0,0.0,0.0,-2.067790383364354e-15,-0.0225376022816892,0.05754962189121528,-0.002276887247103691,-3.552713678800501e-15,22.963016548820796,-47.53277113607854,-0.236562985526976
0.03,13,0.1700107063566454,-1.203125,0.9123342718752383,0.015213559994152187,0.0007052515166067584,0.17779807681720514,122.62444507830428,19.56224872267603,103.06219635562823,5.519660869110927,-0.009100945604755283,0.0,0.13092147404426352,0.0057952562577890145,0.019918047402035077,-0.04262460762316428,0.002851264778590773,0.0,0.0,0.0,0.0,-1.061650767297806e-15,-0.026936795197321915,0.06580345044577358,-0.002300465102138923,-1.0658141036401503e-14,28.252093890366186,-57.56353158236698,-0.27407915278264144
0.035,16,0.15388625939650002,-1.1968750000000001,0.9389672908579314,0.01565783543005613,0.0005282525412721751,0.1831488704468476,122.66229152542363,19.220945883385234,103.4413456420384,5.517001094279371,-0.013663567053527021,0.0,0.12931744247605467,0.00579311630565992,0.01991320442683326,-0.04555276983737323,0.007682273610014573,0.0,0.0,0.0,0.0,-1.0130785099704553e-15,-0.03128027737151791,0.07304137703102713,-0.002183184944440548,0.0,33.75113203895864,-67.7187793218431,-0.30814931783909083
0.04,19,0.14379488254988693,-1.909375,0.9546136675495518,0.016154961709954303,0.00039516857745023964,0.18915663077496347,122.69030713062354,18.856824767526508,103.83348236309703,5.517850453133048,-0.019073103817605398,0.0,0.13477133584455714,0.005790995007745768,0.019910001596832882,-0.04693564649342093,0.015324045883817413,0.0,0.0,0.0,0.0,-8.951173136040325e-16,-0.03556143589997678,0.07929524323141302,-0.0019264815907294437,7.105427357601002e-15,39.45118442341297,-77.9822770323859,-0.33870631303890114
0.045,22,0.13428040512327644,-1.909375,0.9642060556785736,0.016703589001993247,0.0002974218940215136,0.19580962610099956,122.70886087938939,18.474522454528582,104.23433842486082,5.5235222699701705,-0.023672320122512254,0.0,0.12994167371096393,0.005785539229065001,0.01990793396609765,-0.046577343648496826,0.02523677618092326,0.0,0.0,0.0,0.0,1.8318679906315083e-15,-0.039774593923273704,0.08459022984664737,-0.0015318497681841455,1.4210854715202004e-14,45.34453365234585,-88.34040582071637,-0.3656880007116989
