s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-1.0337449493880007,1.0662550506120145,0.0026380596403183195,-0.0011957139161912302,0.6108150643314466,0.08429990910862044,0.015471704364483266,0.11899126445702271,0.0,0.11899126445702271,0.6837449493880007,0.0,0.0,0.0,0.6108150643314466
0.005,-1.0337985049479146,1.0662550506120145,0.002640937945443245,-0.023769836398900214,0.6114419574390539,0.08429598899705777,0.015470721147313854,0.10093323354644367,0.0,0.10093323354644367,0.6887985049479145,0.0005498112450086659,0.0,0.0005498112450086659,0.6113648755764552
0.01,-1.0339590469421072,1.0662550506120145,0.0026307346867114655,-0.04632266099744903,0.6121281028734455,0.08428409771244028,0.015467567035089114,0.08344866503546285,0.0,0.08344866503546285,0.6939590469421072,0.0010107659914634322,0.0,0.0010107659914634322,0.61182583032291
0.015,-1.0342261211313182,1.0662550506120145,0.0026079267283713953,-0.06881183239985932,0.6128393832653477,0.08426359772706941,0.01546212866925294,0.06623691221639155,0.0,0.06623691221639155,0.6992261211313181,0.001384979934593068,0.0,0.001384979934593068,0.6122000442660397
0.02,-1.0345989740823334,1.0662550506120145,0.002573321876586527,-0.09120080834262792,0.613523463909145,0.08423354458413655,0.015454238854593527,0.04900470477465649,0.0,0.04900470477465649,0.7045989740823334,0.0016730839770706882,0.0,0.0016730839770706882,0.6124881483085173
0.025,-1.035077103539978,1.0662550506120145,0.002528187034418869,-0.1134608553936343,0.6141179256412541,0.08419300112746911,0.015443730654253862,0.03146120023224139,0.0,0.03146120023224139,0.7100771035399779,0.0018742487395879328,0.0,0.0018742487395879328,0.6126893130710346
0.03,-1.0356600230579058,1.0662550506120145,0.0024739975680874594,-0.13557181623586767,0.6145576001261412,0.08414111935788773,0.01543045403501365,0.013321315119344103,0.0,0.013321315119344103,0.7156600230579059,0.0019862050279668966,0.0,0.0019862050279668966,0.6128012693594135
0.034999999999999996,-1.0363471483168674,1.0662550506120145,0.0024122722712245337,-0.15752331709153838,0.6147811085931499,0.08407725131280368,0.01541429699783948,-0.005696935282642201,0.0,-0.005696935282642201,0.7213471483168673,0.002005265977558651,0.0,0.002005265977558651,0.6128203303090053
0.039999999999999994,-1.0371379996556738,1.0662550506120145,0.002344545049882716,-0.17931493614450172,0.6147351194131105,0.08400136010405725,0.015395259572724578,-0.025877925053291305,0.0,-0.025877925053291305,0.7271379996556738,0.0019263288267188175,0.0,0.0019263288267188175,0.6127413931581654
0.04499999999999999,-1.0380322466050096,1.0662550506120145,0.002272296258548267,-0.20095563723164692,0.6143775910903903,0.08401604792085675,0.015392145387864223,-0.047513856297460445,0.0,-0.047513856297460445,0.7330322466050095,0.0017428493733419382,0.0,0.0017428493733419382,0.6125579137047885
0.04999999999999999,-1.0390297309671233,1.0662550506120145,0.0021969061558170817,-0.22246088712741605,0.6136839417900879,0.08409185469563324,0.015399541605902095,-0.07091169504658536,0.0,-0.07091169504658536,0.7390297309671233,0.0014467854949818239,0.0,0.0014467854949818239,0.6122618498264284
0.054999999999999986,-1.04013046481423,1.0662550506120145,0.0021196256083283503,-0.2438513493550165,0.6126415649580499,0.08415168191970876,0.015403320091712809,-0.09640139281743139,0.0,-0.09640139281743139,0.74513046481423,0.0010285027753217822,0.0,0.0010285027753217822,0.6118435671067683
0.059999999999999984,-1.0413346301246091,1.0662550506120145,0.002041555280747431,-0.2651584345792875,0.6112414913789699,0.08419311438379166,0.015403040677936575,-0.12434560207681405,0.0,-0.12434560207681405,0.7513346301246092,0.00047663528808616885,0.0,0.00047663528808616885,0.6112916996195328
0.06499999999999999,-1.0426425802554993,1.0662550506120145,0.0019636435221867185,-0.2864241410137435,0.6095007214248571,0.08421500006183032,0.015398494818684676,-0.15515197578542184,0.0,-0.15515197578542184,0.7576425802554992,-0.0002221086565694215,0.0,-0.0002221086565694215,0.6105929556748771
0.06999999999999999,-1.0440435825271224,1.0662550506120145,0.0018869030732863628,-0.30727972384622637,0.6080549300938645,0.08421403813136959,0.015389156126215381,-0.18925959612685403,0.0,-0.18925959612685403,0.7640435825271225,-0.001083137586350112,0.0,-0.001083137586350112,0.6097319267450965
0.075,-1.045501389597291,1.0662550506120145,0.0018123949120859568,-0.3265120821528939,0.6083354065043736,0.0841827036542711,0.015373898016242555,-0.22706975044306882,0.0,-0.22706975044306882,0.7705013895972911,-0.00212396095277492,0.0,-0.00212396095277492,0.6086911033786717
0.08,-1.0470561847663096,1.0662550506120145,0.0017395680597062943,-0.34569060290918213,0.6078924365949613,0.08413354128079871,0.015354755273203787,-0.26930406284173325,0.0,-0.26930406284173325,0.7770561847663097,-0.003364895485986926,0.0,-0.003364895485986926,0.6074501688454597
0.085,-1.0487097013288988,1.0662550506120145,0.001668738561936782,-0.36490106431064007,0.6067148281875183,0.08406825747506805,0.015332035638892747,-0.3153541083124599,0.0,-0.3153541083124599,0.7837097013288988,-0.004826540913872411,0.0,-0.004826540913872411,0.6059885234175743
0.09,-1.0504638052388187,1.0662550506120145,0.0016001767618282496,-0.3842256749511103,0.6048219154049818,0.08403736169952508,0.01531493979128875,-0.3646693595020235,0.0,-0.3646693595020235,0.7904638052388188,-0.006526599583408616,0.0,-0.006526599583408616,0.604288464748038
0.095,-1.0523205846858148,1.0662550506120145,0.001534077182873482,-0.40374428854145167,0.6022508565001534,0.0841204185451664,0.01531792942315711,-0.41791140812822447,0.0,-0.41791140812822447,0.7973205846858148,-0.008483051502484237,0.0,-0.008483051502484237,0.6023320128289624
0.1,-1.0542823133802648,1.0662550506120145,0.0014705618458337158,-0.42353840886884186,0.599045387406657,0.08417252922146795,0.015314575384238454,-0.4759638273980165,0.0,-0.4759638273980165,0.8042823133802649,-0.010717739591299841,0.0,-0.010717739591299841,0.6000973247401468
0.105,-1.0563447411375313,1.0662550506120145,0.0014098834240572147,-0.4435209299981254,0.5954057894573328,0.08419486393834318,0.015305131966627146,-0.539861300930056,0.0,-0.539861300930056,0.8113447411375313,-0.013257302412120017,0.0,-0.013257302412120017,0.5975577619193266
0.11,-1.0583818340488698,1.0662550506120145,0.0013548108705073929,-0.4604832355605489,0.5934122821602591,0.08416719729772551,0.015286772855952471,-0.6080708672337792,0.0,-0.6080708672337792,0.8183818340488699,-0.016127132832529607,0.0,-0.016127132832529607,0.594687931498917
0.115,-1.0605260865425044,1.0662550506120145,0.0013013315465269031,-0.47791759354674407,0.5904387701772484,0.08412112313628782,0.015264380429905475,-0.6848929936922565,0.0,-0.6848929936922565,0.8255260865425044,-0.0193595424848447,0.0,-0.0193595424848447,0.5914555218466019
0.12,-1.0627811393636852,1.0662550506120145,0.0012494472810103089,-0.4959346671837197,0.5864865370952994,0.08407964454829991,0.01524211180014312,-0.7727585254473465,0.0,-0.7727585254473465,0.8327811393636854,-0.0230036712826937,0.0,-0.0230036712826937,0.587811393048753
0.125,-1.0651505045381875,1.0662550506120145,0.0011992170742280723,-0.514650049087645,0.5816404916322171,0.08415980455006072,0.015241139484016484,-0.8747831709626464,0.0,-0.8747831709626464,0.8401505045381875,-0.027122525523718688,0.0,-0.027122525523718688,0.5836925388077279
0.13,-1.0676377984393477,1.0662550506120145,0.0011507197398940355,-0.5341848497146368,0.5759921766818533,0.08420738684713368,0.0152334727149265,-0.9949743564866557,0.0,-0.9949743564866557,0.8476377984393478,-0.031796919342341946,0.0,-0.031796919342341946,0.5790181449891046
0.135,-1.0701204342880966,1.0662550506120145,0.0011060711503867668,-0.551882392346335,0.5707293180327829,0.0842058300957402,0.015216946174075827,-1.1313847833115016,0.0,-1.1313847833115016,0.8551204342880966,-0.037112817191837344,0.0,-0.037112817191837344,0.5737022471396093
0.14,-1.0726318716518939,1.0662550506120145,0.0010639783871329242,-0.5685140649542272,0.5650932457431127,0.08416903864316042,0.0151938778531939,-1.289035326418474,0.0,-1.289035326418474,0.8626318716518938,-0.043163867466162284,0.0,-0.043163867466162284,0.5676511968652843
0.145,-1.0752736152530724,1.0662550506120145,0.0010225360002783371,-0.5863404937111824,0.5580122696669165,0.08413197547254639,0.015169924897019923,-1.4801726624364018,0.0,-1.4801726624364018,0.8702736152530725,-0.05008688743829944,0.0,-0.05008688743829944,0.5607281768931471
