s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-1.9177013112194121,0.1822986887805905,0.06036674499136708,7.840559857547539e-12,0.25013736884177457,0.637105322180224,0.0793652093477279,-0.03467080130525785,0.0,-0.03467080130525785,1.567701311219412,0.0,0.0,0.0,0.25013736884177457
0.005,-1.917640570694486,0.1822986887805905,0.059041899291883214,0.04658128319344333,0.2502439933375026,0.63747296857815,0.0794133065959663,-0.04338223355370559,0.0,-0.04338223355370559,1.5726405706944857,-0.0001951325871474086,0.0,-0.0001951325871474086,0.24994223625462716
0.01,-1.9174561429450783,0.1822986887805905,0.055061943069203596,0.09341580276841874,0.24945215290167472,0.6383898642053201,0.07953392030617183,-0.05554612952812937,2.1658897422600254e-07,-0.055545912939155145,1.5774561429450782,-0.000442453494851996,5.414724355650064e-10,-0.00044245295337956044,0.249694915888395
0.015,-1.9171654970885055,0.1822986887805905,0.04898969154644767,0.14091713903419378,0.24883295750947504,0.6391620052379048,0.07964003457060839,-0.07338731162232663,2.337269757560943e-06,-0.07338497435256908,1.5821654970885053,-0.000764787097728136,6.926119265032369e-09,-0.0007647801716088709,0.2493725886701657
0.02,-1.9167811410449251,0.1822986887805905,0.04142043773248857,0.18682947496765906,0.24963204820733093,0.6391783883019605,0.07965509947594394,-0.09860543648196711,8.64470492622604e-08,-0.09860535003491784,1.5867811410449253,-0.0011947689679888704,1.2985411282090379e-08,-0.0011947559825775883,0.24894261285919697
0.025,-1.9163234002718645,0.1822986887805905,0.03301816092414747,0.22868086403471616,0.25092048638990055,0.638418287012147,0.07957581630442538,-0.13423467641748893,0.0,-0.13423467641748893,1.5913234002718646,-0.0017768692502375108,1.320152890524603e-08,-0.0017768560487086053,0.24836051279306595
0.03,-1.9158112046681592,0.1822986887805905,0.02444201892059068,0.26330600543908683,0.25247033697126386,0.6370466270892557,0.07942205964858089,-0.1849957063395831,0.0,-0.1849957063395831,1.5958112046681592,-0.0025749452071301905,1.320152890524603e-08,-0.0025749320056012853,0.2475624368361733
0.035,-1.9152135462997473,0.1822986887805905,0.018298208647291446,0.29264824285299723,0.24765834513754692,0.6354438153142545,0.07924222819845267,-0.24175498700437878,4.815170955073569e-05,-0.24170683529482803,1.6002135462997473,-0.0036418219404900963,1.3358080278208535e-07,-0.0036416883596873144,0.24649568048208725
0.04,-1.9144438782472726,0.1822986887805905,0.014164458559544776,0.3352137994551761,0.23401521796492966,0.6339367017941331,0.07907989625039144,-0.3402340774359113,0.017889321321175235,-0.32234475611473606,1.6044438782472725,-0.0050967946015908205,4.4977263379596995e-05,-0.005051817338211224,0.24508555150356334
0.045,-1.9134202519420256,0.1822986887805905,0.010949553744987078,0.40638462400999353,0.21380189202398536,0.632590174915997,0.07894582882437423,-0.5716974665745536,0.22867427534835927,-0.3430231912261943,1.6084202519420256,-0.007376623461616981,0.0006613862550534329,-0.006715237206563549,0.243422131635211
0.05,-1.9120180985698065,0.1822986887805905,0.008542683533689591,0.5240948686063842,0.1883975903914779,0.6328979919418776,0.0790306230466473,-1.0951020394391862,1.1372824279560783,0.0421803885168921,1.6120180985698065,-0.011543622226651333,0.00407627801331453,-0.007467344213336806,0.24267002462843776
0.055,-1.9099974575388703,0.1822986887805905,0.006779417753376356,0.7077494663774031,0.16206486758178396,0.6355197130038792,0.07942503793388679,-2.165635898638695,2.8869022370475395,0.7212663384088445,1.6149974575388701,-0.01969546707184603,0.01413673967582357,-0.005558727396022465,0.2445786414457521
0.06,-1.9085329057553166,0.1822986887805905,0.00595255476886653,0.7486014709280518,0.1686544358352753,0.6343895606751007,0.07933245261259372,-2.5085199341387585,2.579741588466417,0.0712216543276587,1.6185329057553166,-0.03138085665378966,0.027803349239608456,-0.003577507414181208,0.24655986142759337
0.065,-1.9070839841423768,0.1822986887805905,0.005317894664990219,0.7420617820307626,0.15752606979727957,0.6326867417394583,0.07916757137753035,-2.5448683929495153,3.9346277708262156,1.3897593778767003,1.6220839841423769,-0.04401432747151036,0.04408927263784006,7.494516632969251e-05,0.25021231400810423
0.07,-1.905170880552504,0.1822986887805905,0.00465982218503992,0.7941992429591075,0.10211240642780575,0.6358027016980479,0.07962119537101707,-3.048599371925882,10.384463017330452,7.3358636454045705,1.625170880552504,-0.05799799688369886,0.07988699960823176,0.02188900272453289,0.27202637156630743
0.0738008192761513,-1.9031250000000002,0.1822986887805905,0.004025167496582398,0.901876019038923,4.144773768643972e-08,0.6398731326787086,0.0801994901415945,-4.242276569235433,13.098678075331403,8.85640150609597,1.6269258192761513,-0.07185364779229568,0.12451458727301662,0.05266093948072094,0.3027983083224955
