s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,-2.065625,0.19989288236240554,0.013854457517212333,0.0021476874265808073,0.1615646520561368,106.58365525044232,5.193761843509425,101.38989340693291,5.568535157560256,0.0,0.0,0.06753621978668378,0.001450530221437652,0.019999228294902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.25000493069469676,-2.090625,0.16768254399369198,0.013903165117924615,0.0021476157072767153,0.16214161519171194,106.70368855645005,5.184955188798673,101.51873336765136,5.559030823197334,1.0016763225251408e-05,0.0,0.06760172705978712,0.0014504983817102276,0.019987927754791305,-0.009514351126583168,4.3554670655089337e-13,-2.220446049250313e-16,0.0,0.0,0.0,-1.9307472287621863e-15,-0.004546615344850642,0.014845894976505654,-0.000747332638257292,4.440892098500626e-16,4.097992965625578,-5.951799865213685,-0.05356109785022909
0.01,2,0.2500113981716494,-2.090625,0.18069129210732626,0.014028805330809076,0.0021469712836955845,0.16363229325905276,106.81162204446079,5.1708028060332385,101.64081923842755,5.551106746337766,-2.31877625062303e-07,0.0,0.06763654512058793,0.0014503809409464352,0.01996898959321339,-0.017428179345384185,5.189404056682476e-13,0.0,0.0,0.0,0.0,-9.8879238130678e-16,-0.009084694102450844,0.028573264962367655,-0.0013475497954909886,-8.881784197001252e-16,8.451784233681286,-12.177765570128678,-0.10408539284156965
0.015,3,0.25002085248827344,-2.090625,0.22297423432507912,0.014227219315647273,0.002146416839088522,0.16599221970616562,106.90760673496038,5.151384357185014,101.75622237777536,5.544755451751295,-2.212003443832596e-05,0.0,0.06764051034963534,0.0014501775552180165,0.01995064665266222,-0.023757585775041706,5.189405496317941e-13,-2.220446049250313e-16,0.0,0.0,0.0,-8.569533971325427e-16,-0.01360208145994846,0.041183104507333354,-0.0018017830058809213,1.7763568394002505e-15,13.05268691754733,-18.666477500915303,-0.15148151921971684
0.02,4,0.25003596101453085,-2.090625,0.2919569906154038,0.014494032085884394,0.0021459483563898416,0.1691747459601479,106.99177101903388,5.126819342675187,101.86495167635869,5.539972871612391,-4.871501181377346e-05,0.0,0.06761342053360077,0.0014498876824121625,0.01993612538448043,-0.028513570936570705,5.189405848282033e-13,0.0,0.0,0.0,0.0,-2.0539125955565396e-15,-0.01808864523004207,0.05267669051172401,-0.0021112243191331015,-3.552713678800501e-15,17.892032600709292,-25.40539775513043,-0.19566283782889804
0.025,5,0.24855743885734394,-1.346875,0.35590373329762315,0.01482444717739793,0.002145247830204623,0.17312813263094828,107.06421116145604,5.097244349794408,101.96696681166162,5.536781333637459,-5.1771984187934894e-05,0.0,0.06755505056466898,0.0014495105840577258,0.01992561753499502,-0.03170205538550648,3.446897658266655e-09,0.0,0.0,0.0,0.0,5.828670879282072e-16,-0.022535369655228725,0.06305392038630078,-0.002277126396141701,-5.329070518200751e-15,22.96068668511012,-32.38120768941855,-0.23654750490901247
0.03,7,0.2472075378691787,-1.346875,0.41361931884796377,0.01521352694414387,0.0018470457601505337,0.1777985846915051,107.12505447531082,5.062816442128152,102.06223803318267,5.535194631683853,-1.6757173913916385e-05,0.0,0.06746517712884914,0.0014490453936993675,0.019918311545220536,-0.03332379288371741,2.418122789858855e-08,0.0,0.0,0.0,0.0,-1.9290125052862095e-15,-0.026934003623784133,0.07231798338932549,-0.002300798353568445,-5.329070518200751e-15,28.2490388396615,-39.58024062032535,-0.2740587391266802
0.035,9,0.2464436757510906,-1.346875,0.46969928544160666,0.015657713333848806,0.0015454619446370202,0.183148195448914,107.17444322643128,5.02374984298681,102.15069338344449,5.535213072323139,5.153845214116628e-05,0.0,0.06734363523156799,0.0014484911272274984,0.0199133619127352,-0.033373690977472635,6.728821470783484e-08,-2.220446049250313e-16,0.0,0.0,0.0,-3.608224830031759e-16,-0.03127721343148043,0.08047420414818568,-0.002183577367755398,0.0,33.74770505164951,-46.98948312320657,-0.30812611195537215
0.04,11,0.24632475202213922,-1.346875,0.521316335219467,0.016154896288852638,0.0012917958382954232,0.18915637612176614,107.21254770163875,4.980253629742898,102.23229407189585,5.536871244486872,0.0001794255650540499,0.0,0.06719026585772496,0.001447846821841617,0.019910091648918757,-0.0318434577683811,1.1912994284448279e-07,0.0,0.0,0.0,0.0,-8.465450562766819e-16,-0.03555822954017952,0.08753081432465906,-0.001926913643933879,3.552713678800501e-15,39.44756095016567,-54.5962789936817,-0.33868143506378134
0.045,13,0.24689251803272572,-1.346875,0.566835527936405,0.016703777993020336,0.0010792215621415158,0.1958120894496566,107.23945653444406,4.932568878231129,102.30688765621294,5.540180531132949,0.00036581726659516055,0.0,0.06700498918085582,0.0014471114899006132,0.019907976588289134,-0.02872059973106714,1.560371642131674e-07,0.0,0.0,0.0,0.0,-2.706168622523819e-16,-0.03977130597340185,0.09349062535597213,-0.0015323113651255398,1.4210854715202004e-14,45.340804020715424,-62.389626343194855,-0.3656620185228561
