s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999933,-1.9515625,0.20100793597396205,0.013963416548659503,0.002147703336928646,0.16285327847322068,122.16905190372928,20.779251046569264,101.38980085716003,5.568872174844877,0.0,0.0,0.1897264597568928,0.005819771878725695,0.01999931314091589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.24996519676131612,-1.9203125,0.32353901962676446,0.014054384600799162,0.0021461513585422287,0.16393106134660623,122.27577226340196,20.717004141957883,101.55876812144409,5.559259245555212,0.0001671159832739842,0.0,0.18752014661946564,0.005819705726800982,0.019988572234632598,-0.009780045272938928,0.0,0.0,0.0,0.0,0.0,-1.6740081543176188e-15,-0.004546602860019698,0.01378647188456311,-0.0007473326393153367,0.0,4.097981787290259,-9.069070746831763,-0.05356109762936763
0.01,4,0.2498760020659636,-1.9203125,0.5653663280724004,0.014291173794394194,0.0020468403049170377,0.16674048876253328,122.36969185981003,20.584535932907446,101.78515592690259,5.550109874580689,-0.00027685931711442897,0.0,0.17621154309563591,0.005819388215747471,0.01997090967623582,-0.018485440947073946,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.1136924715771102e-15,-0.00908603062350295,0.026399926749429595,-0.0013474757299295943,0.0,8.45289857120884,-18.388663118511797,-0.10409135613089278
0.015,8,0.24989391820876516,-1.9203125,0.7197441638919599,0.0146588389082175,0.0014200904919479684,0.17111333582084992,122.45145221853102,20.391470918377898,102.05998130015311,5.541782680300935,-0.0009350791103453093,0.0,0.1707557856506,0.005818652295419834,0.01995483957296446,-0.02615441543359661,0.0,0.0,0.0,0.0,0.0,-1.9845236565174673e-15,-0.013605251417148344,0.03787957176824093,-0.001801617335389347,5.329070518200751e-15,13.055562287872007,-27.923880524634875,-0.1514941368777706
0.02,13,0.23063018138055313,-1.2109375,0.8153628741105194,0.015141482931364504,0.0009523745310683617,0.17686924228941522,122.52158923196144,20.148390725679555,102.37319850628188,5.534493507930189,-0.0016140776777572498,0.0,0.1725204053895446,0.00581652071811846,0.01994174674125284,-0.03276458923693011,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.2836953722228372e-15,-0.018093962506440908,0.04825895171128163,-0.0021109599985602422,3.552713678800501e-15,17.897192726219075,-37.6461715850219,-0.19568190004753577
0.025,18,0.18821936913571147,-1.2078125000000002,0.8762103213529144,0.0157284120291355,0.0006804020690978278,0.1838885317010329,122.5805470490206,19.864678871964482,102.71586817705612,5.528290281871589,-0.002332676283086076,0.0,0.19216124860788955,0.005814428701031804,0.019930932179792197,-0.03824921669020103,0.0,0.0,0.0,0.0,0.0,-2.1649348980190553e-15,-0.02254281427866271,0.057565314866360816,-0.002276757371980953,3.552713678800501e-15,22.968297071411733,-47.531663441213695,-0.23657270715750797
0.03,23,0.1367631818004298,-1.2046875,0.9162041421328695,0.01641248517296031,0.000499318010158995,0.19209316670360757,122.62878511046651,19.547823096164624,103.08096201430187,5.523660235944944,-0.0027036941300327025,0.0,0.19209843565140297,0.005812409521308716,0.019922164205711555,-0.04250824476990011,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-3.400058012914542e-16,-0.026943178933233933,0.06582790859971306,-0.002300323488619933,1.0658141036401503e-14,28.25877683444181,-57.55949322829457,-0.27408949721114645
0.035,29,0.07878395876378441,-1.2015625,0.9428297899543168,0.017190083705353805,0.0003776413713970329,0.2014469765530188,122.66675081448332,19.203844738508195,103.46290607597514,5.520276624436027,-0.0031870519567120735,0.0,0.23744927109546476,0.005810538285704945,0.019915875212452874,-0.045408498452137326,0.0,0.0,0.0,0.0,0.0,-5.412337245047638e-16,-0.03128745923140872,0.07307611234193301,-0.0021830322015445086,7.105427357601002e-15,33.75881405777408,-67.71116118197216,-0.30816018930080535
0.04,35,0.0170743340320183,-1.1984375,0.9604732621565972,0.018056540097042866,0.0002936623191277717,0.21190169766956013,122.6949090452102,18.837787980315657,103.85712106489453,5.51729902253038,-0.004791814890741036,0.0,0.23861233675519306,0.00580190019956564,0.01991121126152585,-0.046781337423755995,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-16,-0.0355690842969403,0.0793417836778335,-0.0019263176674628115,7.105427357601002e-15,39.45946896828536,-77.97042715135495,-0.33871765432795414
0.041442932738172164,43,3.963609644941357e-07,-1.1953125,0.9639701384870705,0.018321974301243858,0.0002745227734554716,0.2151110265719054,122.70126912584188,18.728625502424336,103.97264362341753,5.517045245373344,-0.004960459379395854,0.0,0.22656680174056046,0.00579268861354059,0.019910082238810727,-0.046866470092136785,0.0,0.0,0.0,0.0,0.0,-4.926614671774132e-16,-0.03679222506831634,0.0809712457657571,-0.0018265198485124313,7.105427357601002e-15,41.14076392294329,-80.94909580214468,-0.3468739719992662
