s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.250000001902988,-2.0984375,0.20100793539984352,0.013963416525875872,0.0021483471850152823,0.16285327847322068,124.07532675223312,0.0,124.07532675223312,28.25920937291176,0.0,0.0,0.0,0.0,0.01999931202411054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500012846430968,-2.0953125000000004,0.16183342036299564,0.014054392513877556,0.0021468273648751687,0.163931148675721,124.18991274121213,0.0,124.18991274121213,28.238360678950773,2.1926156703473212e-05,0.0,0.0,0.0,0.019988337720103645,-0.02087062011768807,0.0,0.0,0.0,0.0,0.0,-8.968520370800093e-16,-0.004546570549192654,0.015324033049032458,-0.0016589992222990604,-8.881784197001252e-16,4.097951726251647,-7.103785691781037,-0.05912549142303284
0.01,2,0.2500048778084816,-2.0953125000000004,0.1373412198541928,0.01429326602542366,0.002145253099899376,0.16676582077604005,124.29581171551202,0.0,124.29581171551202,28.219513738257515,6.612256875337606e-05,0.0,0.0,0.0,0.019970966237666917,-0.03976175722299559,0.0,0.0,0.0,0.0,0.0,-1.124100812432971e-15,-0.009084818959050311,0.02978698552189801,-0.0031565306712119713,8.881784197001252e-16,8.451908705669775,-14.48564287589394,-0.11690619407739969
0.015,3,0.25001337292552117,-2.0921875,0.11998826065985213,0.014662170157603174,0.0021435665374681286,0.17115391874633334,124.39313789800823,0.0,124.39313789800823,28.202677046184043,0.00012995476864959652,0.0,0.0,0.0,0.019954780221632183,-0.05666228149636498,0.0,0.0,0.0,0.0,0.0,-2.400857290751901e-15,-0.013602931317182772,0.04338478821017018,-0.004491249483081265,-5.329070518200751e-15,13.053557740484283,-22.135455275431724,-0.1731192806804372
0.02,4,0.2500187473556883,-2.0921875,0.10623874130817512,0.015144874527721333,0.0021419315720381774,0.1769109055680202,124.48199173178365,0.0,124.48199173178365,28.187864245587004,0.00021447031372762035,0.0,0.0,0.0,0.019941082270717964,-0.07155959763848144,0.0,0.0,0.0,0.0,0.0,-1.5265566588595902e-15,-0.018090645291811248,0.05611390706664297,-0.005661890935915212,-5.329070518200751e-15,17.89414812155722,-30.041942523806185,-0.22754871056041387
0.025,6,0.25002528827416093,-2.0921875,0.09832323695252398,0.015731060348735944,0.0021403318765911444,0.18392146333627998,124.56244570913506,0.0,124.56244570913506,28.175098870428176,0.0003291196451168642,0.0,0.0,0.0,0.01992956475648113,-0.08443962212870046,0.0,0.0,0.0,0.0,0.0,-2.615963001773025e-15,-0.02253854797517133,0.0679695204138817,-0.0066672775063530984,0.0,22.964142813184242,-38.19308423742753,-0.27998645075980294
0.03,8,0.2500335030910277,-2.0921875,0.09294994833260262,0.01641396784505333,0.0021388223644647746,0.1921120343227053,124.63460343315235,0.0,124.63460343315235,28.16438610005782,0.0004635124836718588,0.0,0.0,0.0,0.019920415827502858,-0.09528678533761019,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-15,-0.026938097558041618,0.07895024451904091,-0.007506322798835427,0.0,28.253600191503033,-46.57656995700932,-0.33023334879619887
0.035,10,0.2500440890771469,-2.0921875,0.10856270924534783,0.01719048380749879,0.002137351146396,0.20145264253273756,124.69859037712938,0.0,124.69859037712938,28.155745436801197,0.0006194568505340965,0.0,0.0,0.0,0.019913974680602,-0.1040833929610946,0.0,0.0,0.0,0.0,0.0,-2.2551405187698492e-15,-0.03128160874510222,0.08905734867948555,-0.008177996558575379,0.0,33.75263025748325,-55.179810954922964,-0.3780922938920906
0.04,12,0.2500579756990817,-2.0921875,0.12416760726148368,0.018056047317739805,0.002136106354599028,0.21189636500150183,124.75455160188379,0.0,124.75455160188379,28.149187531713775,0.0007893401666652433,0.0,0.0,0.0,0.019909037364665517,-0.11081118136464813,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-2.095545958979983e-15,-0.035562528434917216,0.09829496890770696,-0.008681444326411453,7.105427357601002e-15,39.4523331031011,-63.99137268516846,-0.42338800304332463
0.045,14,0.25007644773442417,-2.0921875,0.13974729061794733,0.019004518789427403,0.0021351748881217577,0.22337764613501723,124.80255181061423,0.0,124.80255181061423,28.144721805971017,0.000967431103618436,0.0,0.0,0.0,0.019905275452875505,-0.11545499804435842,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-16,-0.03977515036289964,0.10666212371853827,-0.009016241964815392,3.552713678800501e-15,45.344919298857995,-73.00131551094624,-0.466004235833964
