s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-1.2192374216992847,0.8807625783006652,0.003521541333456687,-6.589600273036965e-05,0.3113135763918671,0.1450205744674816,0.0245349263362514,-0.9474561397964328,0.0,-0.9474561397964328,0.8692374216992848,0.0,0.0,0.0,0.3113135763918671
0.005,-1.218643045907331,0.8807625783006652,0.0031352855636356575,0.25619717616581594,0.30949938748093453,0.1445832798980598,0.0244675693739174,-1.1483005810265863,0.0,-1.1483005810265863,0.8736430459073309,-0.005239391802057548,0.0,-0.005239391802057548,0.3060741845898095
0.01,-1.2169866903839088,0.8807625783006652,0.0023944144427230055,0.5091069489942843,0.2876705263633742,0.14602383978918637,0.024729762765211563,-1.6114710672259922,0.0,-1.6114710672259922,0.8769866903839089,-0.012138820922688994,0.0,-0.012138820922688994,0.2991747554691781
0.015,-1.2145827444012558,0.8807625783006652,0.0017613232360635283,0.6717941353228496,0.26282069871400043,0.14628308374675483,0.024800390641711946,-2.1400589503989744,0.0,-2.1400589503989744,0.8795827444012557,-0.02151764596675141,0.0,-0.02151764596675141,0.28979593042511564
0.02,-1.2115726313123547,0.8807625783006652,0.0013021212616497564,0.7860767469732284,0.23079883861608178,0.14669791569912552,0.024904273581120653,-2.6713377377370384,0.0,-2.6713377377370384,0.8815726313123547,-0.03354613768709144,0.0,-0.03354613768709144,0.2777674387047756
0.025,-1.2080969659371847,0.8807625783006652,0.0009853804419679075,0.8648585094924915,0.18861060676922908,0.1473973651184561,0.02506196511500742,-3.073095545543484,0.0,-3.073095545543484,0.8830969659371847,-0.04790722089529275,0.0,-0.04790722089529275,0.2634063554965743
0.03,-1.2044150755006298,0.8807625783006652,0.0007620636341142842,0.9117446601901347,0.13852158917159027,0.1478134138639839,0.025174124084877274,-3.2011996142979458,0.0,-3.2011996142979458,0.8844150755006298,-0.06359295879489632,0.0,-0.06359295879489632,0.24772061759697075
0.035,-1.2006370211166042,0.8807625783006652,0.0006018591135195374,0.9387640785124333,0.08161234299248553,0.14783093445351558,0.025219662555265795,-2.9285215609188997,0.0,-2.9285215609188997,0.8856370211166041,-0.07891726173293845,0.0,-0.07891726173293845,0.23239631465892863
0.04,-1.1966504266649898,0.8807625783006652,0.00047992503046702216,0.9576796747919836,0.019177582343751592,0.1480750630279928,0.025306337349869278,-2.1798835352388957,0.0,-2.1798835352388957,0.8866504266649898,-0.09168827447333293,0.0,-0.09168827447333293,0.21962530191853413
0.041442932738172164,-1.1953125,0.8807625783006652,0.0004471530519344874,0.9639701384870705,3.963609644941357e-07,0.14894576532508325,0.025470347988213484,-1.8695098336572944,0.0,-1.8695098336572944,0.8867554327381723,-0.09460977560419172,0.0,-0.09460977560419172,0.21670380078767537
