s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.15,-0.08395341174354003,0.984375,-0.5281054165522886,0.0,0.0,7.712699983946362,7.702767141285219,0.4503491821056989,328.17786657553637,1729.583436110006
0.155,-0.0786028685412992,1.0,-0.5,0.0,0.0,7.73914603286996,7.7291962180936595,0.46291781218993344,310.0047069387883,1735.3871746319091
0.16,-0.07533668379048508,1.0,-0.5,0.0,0.0,7.766039055330242,7.7560720111690955,0.4753274587112888,292.4975611301254,1741.2898231354318
0.165,-0.07211304636087229,1.0,-0.5,0.0,0.0,7.793383186018098,7.783398653885496,0.48758273700170024,275.98159783571293,1747.2922948618848
0.17,-0.06893645301010003,1.0,-0.5,0.0,0.0,7.821182602723834,7.81118032271766,0.49968819291546257,260.8192960141896,1753.3956960045768
0.17500000000000002,-0.06581185762508872,1.0,-0.5,0.0,0.0,7.849441542810678,7.839421253704567,0.5116473461246144,247.39734627718929,1759.6013009198457
0.18,-0.06274423183566895,1.0,-0.5,0.0,0.0,7.8781643396803265,7.868125778892301,0.5234626245866759,236.1032636544965,1765.9105404854395
0.185,0.06402473792017338,0.890625,-0.6703838242883978,0.0,0.0,7.907355381874638,7.89729828546209,0.5351363304500103,227.2907496610117,1772.325005303862
0.19,0.06589216395825338,0.890625,-0.6701109486675658,0.0,0.0,7.937019149614376,7.92694325224652,0.5466706668967634,221.23605284078857,1778.8463942031979
0.195,0.06804769614947423,0.8984375,-0.6576210637703067,0.0,0.0,7.967160177244004,7.957065212198529,0.5580677157199251,218.09183809005543,1785.4764985814545
0.2,0.07008756107967426,0.8984375,-0.6573356458378796,0.0,0.0,7.997783037908898,7.987668737078646,0.569329419406887,217.8481932827989,1792.217140416651
0.20500000000000002,0.07196933421244779,0.8984375,-0.6570457991387954,0.0,0.0,8.028892355055808,8.018758448948638,0.5804575676062119,220.30944352010658,1799.0701191381502
0.21,0.07369795983110598,0.8984375,-0.6567519274074941,0.0,0.0,8.060492749256227,8.050338967028402,0.591453781825789,225.089188184952,1806.0371965325737
0.215,0.0752781123585687,0.8984375,-0.6564544270529298,0.0,0.0,8.092588875129353,8.082414944596026,0.6023195080574838,231.6167039781699,1813.120036574351
0.22,0.07671418779098745,0.8984375,-0.656153687834345,0.0,0.0,8.12518539783542,8.114991045495923,0.6130560073851461,239.14006324328633,1820.3202126331337
0.225,0.07801029039380643,0.8984375,-0.6558500929776819,0.0,0.0,8.158287000706505,8.148071951764996,0.6236643505026245,246.7087564087304,1827.6391886282631
0.23,0.07917041875404536,0.8984375,-0.6555440196091666,0.0,0.0,8.191898423373994,8.18166240173658,0.6341454159666052,245.2200429121928,1835.0783179616487
0.23500000000000001,0.0834215066542252,0.9453125,-0.5872137581911384,0.0,0.0,8.226024434190721,8.215767162479919,0.644499885706703,230.1445465391317,1842.6388723033322
0.24,0.09088219087629164,0.9453125,-0.5868682686404804,0.0,0.0,8.260669884736062,8.250391084271833,0.6547282370801867,216.84632148818608,1850.3220438823134
0.245,0.09931779797526546,0.9609375,-0.5630429921954079,0.0,0.0,8.295839694206714,8.285539084997575,0.6648307446160864,206.1398865635572,1858.1289857629342
0.25,0.10801691257483675,0.9609375,-0.5626386838784957,0.0,0.0,8.331538853031319,8.321216153763654,0.6748074973868674,198.7556783959148,1866.0608394437047
0.255,0.116457560031273,0.9609375,-0.5622088930154718,0.0,0.0,8.367772446430726,8.357427374444162,0.684658406476539,194.9695006371174,1557.6389179053797
0.26,0.12460708987827022,0.9609375,-0.5617543706842263,0.0,0.0,8.404545606137368,8.394177877430238,0.6943824329260293,190.19701618207003,1434.358794530483
0.265,0.1324345085950837,0.9609375,-0.5612759865283371,0.0,0.0,8.4418635411893,8.431472870405713,0.7039746874867419,163.6574778193051,1463.075570625381
0.27,0.14005247368842702,0.953125,-0.5726441433282143,0.0,0.0,8.479731502163533,8.469317602602692,0.7134292191963459,138.55079545762098,1214.1312647534469
0.275,0.1476124724921971,0.953125,-0.5721217593059583,0.0,0.0,8.518154771422676,8.507717355054401,0.7227402094116361,118.55098679355676,850.8383910116058
0.28,0.15484760558446156,0.953125,-0.5715766073947047,0.0,0.0,8.557138682693376,8.546677460162012,0.7319020055328772,107.49015082579315,698.6263370593441
0.28500000000000003,0.1617238004957096,0.953125,-0.5710097526145239,0.0,0.0,8.596688579489689,8.586203260143346,0.740909149395234,108.03859742213277,720.2225598396489
0.29,0.16821387174346047,0.953125,-0.5704223727699919,0.0,0.0,8.636809860207974,8.626300152100686,0.7497722153856149,120.16805352225718,932.7501273943062
0.295,0.17429528879448253,0.953125,-0.5698157378286496,0.0,0.0,8.677507962214026,8.666973572117692,0.7585362619918169,141.28898013146963,1426.303890220042
0.3,0.17994709513020626,0.953125,-0.569191197749176,0.0,0.0,8.718788372293204,8.708229005703416,0.767132977593081,167.9056792505435,1917.4704863806678
0.305,0.18514667287554082,0.953125,-0.5685501819685218,0.0,0.0,8.760656662419589,8.750072023540364,0.7755576125978657,196.23163391910833,1555.8031208727277
0.31,0.18986663929007505,0.953125,-0.5678942093215027,0.0,0.0,8.80311845772992,8.792508249477928,0.7838057492851436,167.43225501628072,935.6970263690287
0.315,0.19407258380729892,0.953125,-0.5672249071552645,0.0,0.0,8.846179481435703,8.835543405418132,0.7918733225900569,146.4565441795644,665.4350350046628
0.32,0.19772198537344488,0.953125,-0.5665440365293812,0.0,0.0,8.889845530425927,8.879183286933365,0.7997566350376911,135.52396916716583,597.939977486581
0.325,0.20181281688441194,0.9453125,-0.5777056952262966,0.0,0.0,8.93412247021671,8.92343375821951,0.8074523702610187,138.63242776803742,725.8110687487425
0.33,0.20581880970633157,0.9453125,-0.576999253855986,0.0,0.0,8.979016251710789,8.968300768845964,0.8149576048962365,158.17047695146596,825.0851222493687
0.335,0.20932388705752125,0.9453125,-0.5762815321348209,0.0,0.0,9.024532861400232,9.013790303988177,0.8222698150018997,160.047142377149,633.0953418203321
0.34,0.21230505715663495,0.9453125,-0.5755542492877206,0.0,0.0,9.070678352573918,9.059908415617056,0.8293868833462197,161.09689603867173,593.8851681978034
0.34500000000000003,0.21473383107734853,0.9453125,-0.5748192105355142,0.0,0.0,9.11745881507491,9.106661192274375,0.8363070838855726,117.12211593193713,641.7542549408945
0.35000000000000003,0.21657433146473853,0.9453125,-0.574078328043983,0.0,0.0,9.164880372810543,9.15405475658449,0.8430283744534957,76.73435979146218,394.0301003125122
0.355,0.2178619339007655,0.9375,-0.5853631952920575,0.0,0.0,9.212949210797614,9.202095292283886,0.849548251348514,56.727373613474064,232.45225130733908
0.36,0.22071727239969743,0.9375,-0.5846094375243823,0.0,0.0,9.261671541508163,9.250789010586713,0.85586475068409,69.07598012787884,337.39304928414884
0.365,0.2229980066117009,0.9375,-0.5838482379328452,0.0,0.0,9.311053653710516,9.300142198997627,0.8619765164799958,105.6746856363597,714.140579026394
0.37,0.22467301273713647,0.9375,-0.5830816049575444,0.0,0.0,9.361101898326265,9.350161207177221,0.8678827881700492,151.7745213074959,643.1043507991442
0.375,0.22571091601388132,0.9375,-0.5823116479863494,0.0,0.0,9.411822696551308,9.400852455058684,0.8735833853585224,161.55533676832943,510.55240015412124
0.38,0.22607772905361334,0.9375,-0.5815405814593654,0.0,0.0,9.46322256985786,9.452222462832921,0.8790786898513063,152.776447790993,479.09902114489813
0.385,0.22573531212327427,0.9375,-0.5807707354655359,0.0,0.0,9.515308101526282,9.504277812502936,0.884428872081479,107.6386077961899,516.0148723247746
0.39,0.22773492862006306,0.9296875,-0.5923648145375009,0.0,0.0,9.56808597337937,9.557025184597503,0.8896016395612077,76.8841429177897,327.47277596297977
0.395,0.2292390078918488,0.9296875,-0.5915848475220936,0.0,0.0,9.621562935573683,9.610471327980251,0.894570205391581,69.87210100781586,270.955601889107
0.4,0.2300613095737799,0.9296875,-0.590802200747243,0.0,0.0,9.675745797853875,9.664623051109322,0.8993366839176683,88.57493156623283,340.49550361519215
0.405,0.23015433848596512,0.9296875,-0.590019274719196,0.0,0.0,9.730641445507759,9.719487237983751,0.903903658940722,124.33649164739073,486.97651385622305
0.41000000000000003,0.22947211547648935,0.9296875,-0.5892386183296744,0.0,0.0,9.786256792953319,9.77507080175698,0.9082741510750287,124.03812530560836,356.0800194445358
0.41500000000000004,0.22796977444345573,0.9296875,-0.5884629232787427,0.0,0.0,9.842598819737477,9.831380720715462,0.9124515845826497,107.38576723112145,303.11455107209554
0.42,0.2293471107406883,0.921875,-0.6005528919703748,0.0,0.0,9.899674547271472,9.888424015027336,0.916439751793332,56.519578850571214,244.01511220908225
0.425,0.23052780564800468,0.921875,-0.5997714642364196,0.0,0.0,9.957491042714839,9.94620775062422,0.9202427775617631,36.448581671186,119.65567257023095
0.43,0.230990184743092,0.921875,-0.5989885576763764,0.0,0.0,10.016055450391436,10.004739070599928,0.9238650839910861,66.01824610100479,250.7755036895045
0.435,0.2306614802214643,0.921875,-0.5982067345354282,0.0,0.0,10.075374960344226,10.064025163782857,0.9273116479570875,79.47987707637007,258.2362467751344
0.44,0.22947060504435798,0.921875,-0.5974287873950519,0.0,0.0,10.135456855124911,10.124073311499885,0.9305895222764476,95.23904480846807,509.4967995843423
0.445,0.2273491569766776,0.921875,-0.5966577302426954,0.0,0.0,10.196308491056223,10.184890868849383,0.9337063461786502,123.36818782252472,360.8704237156046
0.45,0.22824545322247208,0.9140625,-0.6093851545052158,0.0,0.0,10.257937299178497,10.246485265647548,0.9366694703348871,129.28470449828117,295.0804784651412
0.455,0.22947914148837664,0.9140625,-0.6086108634297605,0.0,0.0,10.32035080695973,10.308864028126962,0.9394859601880375,121.63628724685546,279.9832585586598
0.46,0.23000283073417946,0.9140625,-0.6078349572010556,0.0,0.0,10.383556592669917,10.372034733336271,0.9421625990444518,102.0027697561731,219.83897301996805
0.465,0.2297188900299117,0.9140625,-0.6070600034762458,0.0,0.0,10.447562316508918,10.436005040251361,0.9447354100804585,111.63430810810667,204.79159291817305
0.47000000000000003,0.2285276735396527,0.9140625,-0.6062888876458533,0.0,0.0,10.512375688423507,10.500782657610223,0.9472031563165709,106.81756198489623,253.46770963165793
0.47500000000000003,0.2263292687372405,0.9140625,-0.6055248142703059,0.0,0.0,10.5780044607822,10.566375336591832,0.9495486507242824,67.89831720217985,194.6733435106269
0.48,0.22737784784869253,0.90625,-0.6189620113775207,0.0,0.0,10.644456448898108,10.632790891328112,0.9517777649837129,58.74299969423835,113.39127225630594
0.485,0.22894477413698375,0.90625,-0.618193669891225,0.0,0.0,10.711739491698458,10.700037159594526,0.9538960761615028,17.89741392016229,43.38708995785858
0.49,0.22984047697292748,0.90625,-0.6174225919392097,0.0,0.0,10.779861495297608,10.768122046359801,0.9559088785208516,45.91799654156824,122.25517469275182
0.495,0.22994855103003103,0.90625,-0.6166512378450005,0.0,0.0,10.84883041670849,10.837053507506019,0.9578211992137486,66.8607585504702,159.90928485279494
0.5,0.22914494296610644,0.90625,-0.6158824560998057,0.0,0.0,10.918654272407187,10.906839558388675,0.9596378111697725,104.04642145281443,250.60518855970267
0.5049999999999994,0.2272995056505665,0.90625,-0.6151195034942578,0.0,0.0,10.989341171258888,10.977488306745313,0.9613632459701796,89.69758070986234,179.91522341205913
0.5099999999999989,0.22971593712251787,0.8984375,-0.6292329332942213,0.0,0.0,11.060899281237008,11.049007919432386,0.9630343941767752,49.143711315309275,107.00659475151886
0.5149999999999983,0.2317951106978721,0.8984375,-0.6284595468283879,0.0,0.0,11.133336871406561,11.121406664386788,0.9646510058999227,45.46788774607879,81.99251646852449
0.5199999999999978,0.23325065996213917,0.8984375,-0.6276817210163904,0.0,0.0,11.206662286545807,11.194692885261166,0.9661881814567649,93.15745376004371,212.33156236603136
0.5249999999999972,0.23395373205716086,0.8984375,-0.6269017724596759,0.0,0.0,11.280883941032888,11.268874995314055,0.9676497206238505,96.18444223628259,152.12128604130643
0.5299999999999967,0.23376183882848053,0.8984375,-0.6261224553547393,0.0,0.0,11.356010334732556,11.343961493288631,0.9690395742988633,95.1232028062834,148.51697237783912
0.5349999999999961,0.23411175469052836,0.890625,-0.6407812977643117,0.0,0.0,11.432050003735911,11.419960914178251,0.9703616605730866,24.855434191952096,71.4453574371406
0.5399999999999956,0.23715037596624045,0.890625,-0.6399938431493926,0.0,0.0,11.509011551188207,11.496881860038403,0.9716198197302713,43.108313941188435,118.07866185163023
0.544999999999995,0.23971114959624057,0.890625,-0.6391986146057431,0.0,0.0,11.586903617663909,11.57473297037712,0.9728235126383993,62.779131311279166,97.7441889439415
0.5499999999999945,0.24167479199969952,0.890625,-0.6383974351526223,0.0,0.0,11.665734878854328,11.653522919843642,0.9740351757645984,63.78098137786675,104.02006569072209
0.5549999999999939,0.24290398456883514,0.890625,-0.6375925417548917,0.0,0.0,11.745514072430801,11.733260445077816,0.975189035024077,42.60706637710486,77.81924668978503
0.5599999999999934,0.24324223406591472,0.890625,-0.6367866434449163,0.0,0.0,11.826249964287262,11.813954310969665,0.9762882792887598,22.87484622416276,49.85469078932229
0.5649999999999928,0.2449880151885019,0.8828125,-0.6518074736636865,0.0,0.0,11.907951396426288,11.895613358521004,0.977336051959947,53.479017261962596,76.51502606741319
0.5699999999999923,0.24817400049222968,0.8828125,-0.6509874688178553,0.0,0.0,11.990627271704415,11.978246489598444,0.9783354335726313,57.711522310813734,112.96176724901889
0.5749999999999917,0.25087837559884757,0.8828125,-0.6501593840631048,0.0,0.0,12.074286560312416,12.061862673410388,0.9792894282267818,28.2587077700039,45.365521442243875
0.5799999999999912,0.2529803557068877,0.8828125,-0.6493250494801532,0.0,0.0,12.15893832793294,12.146470974650693,0.9802009520578979,17.701193758266612,31.815291390642933
0.5849999999999906,0.25433753707689083,0.8828125,-0.6484867169276498,0.0,0.0,12.2445916950556,12.232080512834242,0.9810728223841763,43.59041790530813,93.6358144163219
0.5899999999999901,0.2547837231175954,0.8828125,-0.6476471311300525,0.0,0.0,12.331255871863352,12.318700497166153,0.9819077490492778,53.09570732537489,69.82046130171675
0.5949999999999895,0.25536926993829917,0.875,-0.6629451426726856,0.0,0.0,12.418940126098839,12.406340194424283,0.9827083270588335,27.099118407220026,47.446373077533174
0.599999999999989,0.25840259059060355,0.875,-0.6620951612892867,0.0,0.0,12.507653772890299,12.495008918790225,0.9834770309055118,18.30474619948498,37.867311626079086
0.6049999999999884,0.2609530313485386,0.875,-0.6612377757238922,0.0,0.0,12.597406190197852,12.584716047288113,0.984216210452116,18.073731500497583,35.51075719266972
0.6099999999999879,0.2628997890088333,0.875,-0.6603748072191893,0.0,0.0,12.68820677165978,12.675470972653821,0.9849280594405921,34.20653980844046,42.10830658504943
0.6149999999999873,0.26409731800670794,0.875,-0.6595085010669384,0.0,0.0,12.780064963446947,12.767283140171301,0.985614371292183,7.448773218244042,13.976017710228959
0.6199999999999868,0.26437223127734016,0.875,-0.6586416089192105,0.0,0.0,12.872990241291369,12.860162024712007,0.986276586350645,38.83639956551586,58.134233666915335
0.6249999999999862,0.26422508168448816,0.8671875,-0.6742035017081891,0.0,0.0,12.966992115059574,12.9541171353057,0.9869159151144167,19.897837285380675,33.24926270642082
0.6299999999999857,0.2672075288514503,0.8671875,-0.6733287577145077,0.0,0.0,13.062080161175642,13.049158047547655,0.9875333750261857,23.879326597689055,29.889158783414356
0.6349999999999851,0.26970764508027306,0.8671875,-0.6724469227266788,0.0,0.0,13.158263990293129,13.145294371285756,0.9881298231561876,33.834473438263636,45.02521009108117
0.6399999999999846,0.2716005963937534,0.8671875,-0.6715598110029765,0.0,0.0,13.255553294275439,13.242535797578332,0.9887059854772141,29.288081154696027,41.50591958038791
0.644999999999984,0.27273390885631876,0.8671875,-0.6706696759450705,0.0,0.0,13.353957825362258,13.340892077870405,0.9892624823539673,23.143623784893588,30.2130045497968
0.6499999999999835,0.27292353906460765,0.8671875,-0.6697793025211783,0.0,0.0,13.45348739486376,13.440373022688494,0.9897998508656508,2.1586609121865172,3.0629173918863053
0.6549999999999829,0.2743298347371076,0.859375,-0.685505998304669,0.0,0.0,13.5541518929598,13.540988521430611,0.9903185641945002,24.658551398508028,28.79507716356445
0.6599999999999824,0.2773745028000284,0.859375,-0.6846025050400338,0.0,0.0,13.655961239051544,13.64274849274114,0.990819048094025,31.632122207810788,37.844998177010694
0.6649999999999818,0.2799107274823654,0.859375,-0.6836919098480345,0.0,0.0,13.758925411712228,13.74566291444765,0.991301695167297,21.74531520769387,33.12513816683272
0.6699999999999813,0.2818065845224443,0.859375,-0.6827761131993916,0.0,0.0,13.863054413792964,13.849741788682854,0.9917668764603563,5.706670711904829,7.732229825444721
0.6749999999999807,0.282899408765822,0.859375,-0.6818574792610413,0.0,0.0,13.96835826393695,13.954995133402402,0.9922348181654208,20.72561158833943,22.580124757776126
0.6799999999999802,0.28386748472611834,0.8515625,-0.6975893871564117,0.0,0.0,14.074847017771603,14.061433003567014,0.9926941383215143,30.350707874262113,33.3178106426081
0.6849999999999796,0.2874721514535404,0.8515625,-0.6966564466736235,0.0,0.0,14.182530727182543,14.169065450434546,0.9931369241425602,23.26935766416385,30.145778466823195
0.6899999999999791,0.29063592389281767,0.8515625,-0.6957146065505012,0.0,0.0,14.291419485917375,14.2779025671425,0.9935633215643099,1.783585151890631,2.456213613511667
0.6949999999999785,0.2932427348177995,0.8515625,-0.6947655255642032,0.0,0.0,14.40152341224551,14.387954471375197,0.9939734789004466,15.98443304040629,19.27362835130128
0.699999999999978,0.2951467512803857,0.8515625,-0.6938112730942038,0.0,0.0,14.512852656757094,14.499231313158667,0.994367506296701,7.993417561532794,9.036781987410892
0.7049999999999774,0.2974898220723332,0.84375,-0.7093381224834694,0.0,0.0,14.625417434909535,14.611743307392121,0.9947454370226456,23.73324940464403,26.02378836510235
0.7099999999999769,0.301641525322833,0.84375,-0.7083627436752716,0.0,0.0,14.739227989086755,14.725500695923582,0.9951073598797046,7.221916358971026,8.822274472365754
0.7149999999999763,0.3053750242694585,0.84375,-0.7073768257986537,0.0,0.0,14.854294628095642,14.840513787028849,0.9954534280197259,6.351429206449765,8.583762392267245
0.7199999999999758,0.3085830914540841,0.84375,-0.7063819432763278,0.0,0.0,14.970627694276828,14.956792922537467,0.9957838475437935,19.755644290997886,22.828442695000373
0.7249999999999752,0.3111292456081941,0.84375,-0.7053800506126563,0.0,0.0,15.088237552475654,15.074348466808404,0.9960988674348398,10.170896252298874,11.652139315511713
0.7299999999999747,0.314802031377013,0.8359375,-0.7205010473025258,0.0,0.0,15.207134606346015,15.193190823025127,0.9963987705651831,0.9841095112159761,1.2526800706662264
0.7349999999999741,0.31930110147901014,0.8359375,-0.7194721048198471,0.0,0.0,15.327329249373276,15.313330384236815,0.9966838655748298,14.285614214279201,16.150528383986625
0.7399999999999736,0.323367698155331,0.8359375,-0.7184317306752892,0.0,0.0,15.448831890057667,15.434777558533693,0.9969544809849428,12.101889528765676,19.634810007618835
0.744999999999973,0.326896787474837,0.8359375,-0.7173815410291371,0.0,0.0,15.571652895858964,15.557542713026978,0.997210961517018,22.79854905548415,24.08307216240972
0.7499999999999725,0.32975332785628336,0.8359375,-0.7163235241376367,0.0,0.0,15.69580259061762,15.681636171270455,0.9974536636668768,9.715023267771931,11.721548087482663
0.7549999999999719,0.33348561360211953,0.828125,-0.7309300678700498,0.0,0.0,15.821291295298808,15.807068253980546,0.9976829508000764,10.838665323022349,11.992592205029357
0.7599999999999714,0.33806851571059116,0.828125,-0.7298442894108463,0.0,0.0,15.948129259096634,15.933849210184125,0.9978991916830086,14.802842246564552,16.011335762072274
0.7649999999999708,0.3421874368232313,0.828125,-0.7287470795094836,0.0,0.0,16.07632674146611,16.06198929919894,0.9981027551464742,16.580142257113074,17.271864479762908
0.7699999999999703,0.3457333444126479,0.828125,-0.7276401551931255,0.0,0.0,16.20589401640761,16.191498794903858,0.9982940060616241,1.4393157522674718,1.9480336686537854
0.7749999999999697,0.3485646224069721,0.828125,-0.7265256197626918,0.0,0.0,16.3368413736479,16.32238798691873,0.9984733036994877,12.915641692578651,22.648907213054937
0.7799999999999692,0.35214086010052226,0.8203125,-0.7406038183355922,0.0,0.0,16.469179128682168,16.454667190647594,0.9986422308948945,11.531084361485478,12.518170415310992
0.7849999999999686,0.3567081738476165,0.8203125,-0.7394622910504093,0.0,0.0,16.602917573205925,16.58834669772873,0.9988336523491043,12.438593980918435,13.38858029292966
0.7899999999999681,0.3607699697416799,0.8203125,-0.7383096617286126,0.0,0.0,16.738066997934666,16.723436798846723,0.9990122628426522,9.921717549532188,10.158357361442736
0.7949999999999675,0.3642040614946871,0.8203125,-0.7371477908464245,0.0,0.0,16.87463765285475,16.859947743996987,0.9991781886702105,6.463689077521747,6.93644120443656
0.799999999999967,0.36685064427007824,0.8203125,-0.7359789718222167,0.0,0.0,17.012639727665686,16.99788972293538,0.9993316233667481,5.554876885297888,5.667072088773323
0.8049999999999664,0.3718312569337274,0.8125,-0.749525483105664,0.0,0.0,17.15208335715321,17.13727287055067,0.9994728226068998,8.561249622543972,8.713784434296038
0.8099999999999659,0.376382003977167,0.8125,-0.748325764183829,0.0,0.0,17.292978570888955,17.27810721658066,0.9996020950698549,4.9372684228849115,5.021820097989394
0.8149999999999653,0.38035485979743927,0.8125,-0.7471153240128102,0.0,0.0,17.43533532391841,17.420402716289384,0.9997197949849028,14.461015704902984,15.522182903746181
0.8199999999999648,0.38365989536629475,0.8046875,-0.7601405299767875,0.0,0.0,17.57916347219375,17.564169225906834,,,
0.8249999999999642,0.389109739737,0.8046875,-0.7589011465643453,0.0,0.0,17.72447277406284,17.709416504115687,,,
0.8299999999999637,0.3941060651336821,0.8046875,-0.7576480975603683,0.0,0.0,17.87127291678947,17.856154238561434,,,
0.8349999999999631,0.3985388926719491,0.8046875,-0.7563830635349609,0.0,0.0,18.01957347891288,18.004392008222613,,,
0.8399999999999626,0.40333965063312277,0.796875,-0.7688357245272743,0.0,0.0,18.169383965763114,18.15413931891362,,,
0.844999999999962,0.40909652571196375,0.796875,-0.7675360635799577,0.0,0.0,18.320713776530276,18.305405570364222,,,
0.8499999999999615,0.4143809171303566,0.796875,-0.7662219949773004,0.0,0.0,18.473572188175822,18.458200040135974,,,
0.8549999999999609,0.4190783836064617,0.796875,-0.764895264940314,0.0,0.0,18.62796835881734,18.6125318870064,,,
0.8599999999999604,0.4249732691505037,0.7890625,-0.7767725061353734,0.0,0.0,18.783911263920885,18.76841008718223,,,
0.8649999999999598,0.4308088562313387,0.7890625,-0.7754075083082111,0.0,0.0,18.941409713110428,18.925843451103628,,,
0.8699999999999593,0.4361293216755698,0.7890625,-0.7740281414414893,0.0,0.0,19.100472306332716,19.08484057962282,,,
0.8749999999999587,0.4408961571636386,0.78125,-0.7854005193395412,0.0,0.0,19.261107420579872,19.245409850729782,,,
