s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.2,0.06969061016523681,0.890625,-0.6695335605606266,0.0,0.0,8.078487410357889,8.068372191963936,0.569329419406887,220.0464651844872,1810.3248161224362
0.20500000000000002,0.07111657072196749,0.890625,-0.6692482928356294,0.0,0.0,8.109965227934932,8.099830368629647,0.5804575676062119,222.53404919654577,1817.2592277299414
0.21,0.07240636232218109,0.890625,-0.6689602739568254,0.0,0.0,8.141939766679313,8.131784995301363,0.591453781825789,227.36359542060637,1824.3090428701332
0.215,0.07412399583843582,0.90625,-0.6445975833308746,0.0,0.0,8.174415697454535,8.16424074152489,0.6023195080574838,233.95865649502292,1831.4759355151227
0.22,0.0760234538866386,0.90625,-0.64429826674237,0.0,0.0,8.207397751923846,8.197202337639924,0.6130560073851461,241.55973326845563,1838.7614993773097
0.225,0.07778069002780184,0.90625,-0.6439947520180324,0.0,0.0,8.240890723248672,8.230674575478456,0.6236643505026245,249.20671482344972,1846.1672272950711
0.23,0.07940721524707658,0.90625,-0.643687390364352,0.0,0.0,8.274899492050723,8.26466233431139,0.6341454159666052,247.7046349531037,1853.6945073350928
0.23500000000000001,0.08408906160760402,0.953125,-0.5756326940028111,0.0,0.0,8.309428983249518,8.299170537713014,0.644499885706703,232.47800692160453,1861.3446484343358
0.24,0.09277819825312852,0.953125,-0.5752780677814237,0.0,0.0,8.344484206128891,8.334204193603346,0.6547282370801867,219.04648534119838,1869.1188793508838
0.245,0.10122139043098638,0.953125,-0.5748977459752501,0.0,0.0,8.380070226630167,8.369768366558764,0.6648307446160864,208.2328961971792,1877.0183866713458
0.25,0.109401400922233,0.953125,-0.5744924135123338,0.0,0.0,8.416192164006691,8.405868174468916,0.6748074973868674,200.77515241484096,1885.0443411216918
0.255,0.1173049776197683,0.953125,-0.5740628191108683,0.0,0.0,8.452855213239493,8.44250881093918,0.684658406476539,196.95193319772144,1573.49620876036
0.26,0.12492234627679225,0.953125,-0.573609762260929,0.0,0.0,8.490064599956884,8.479695500237979,0.6943824329260293,192.13233288015385,1448.9716555101666
0.265,0.1322467136440825,0.953125,-0.5731340817941967,0.0,0.0,8.527825618652276,8.517433535491792,0.7039746874867419,165.32397440706163,1477.9919382701837
0.27,0.1392735542580959,0.953125,-0.57263664693872,0.0,0.0,8.566143604836146,8.555728250854274,0.7134292191963459,139.96268751568928,1226.5187881139616
0.275,0.145999822931638,0.953125,-0.5721183500520919,0.0,0.0,8.605023932243508,8.594585018715698,0.7227402094116361,119.75998393126876,859.5258379607696
0.28,0.15242322077190892,0.953125,-0.5715801026743884,0.0,0.0,8.644472036489788,8.634009273344875,0.7319020055328772,108.58718521074294,705.765053249008
0.28500000000000003,0.15854126201661922,0.953125,-0.5710228338791908,0.0,0.0,8.684493372654348,8.674006468498366,0.740909149395234,109.14208123601468,727.5876139348777
0.29,0.16435051280743793,0.953125,-0.5704474914644304,0.0,0.0,8.725093456052837,8.714582118168686,0.7497722153856149,121.39638528390691,942.2959365644743
0.295,0.16984578800289213,0.953125,-0.5698550462327875,0.0,0.0,8.766277838047863,8.755741772409623,0.7585362619918169,142.73434961745278,1440.9122686061867
0.3,0.1750193662727572,0.953125,-0.5692464981753533,0.0,0.0,8.808052106977042,8.797491018263955,0.767132977593081,169.62471260294816,1937.125145729621
0.305,0.17986040171614912,0.953125,-0.5686228856931687,0.0,0.0,8.850421915404123,8.839835506998641,0.7755576125978657,198.24230308936347,1571.7634818079387
0.31,0.18435429323802888,0.953125,-0.5679852963831551,0.0,0.0,8.893392941750935,8.8827809157597,0.7838057492851436,169.14924434257992,945.3038260450224
