s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.002509765625,-2.0875000000000004,1.1811546845882571e-06,2.9864177825503845e-05,0.0011125300677745946,0.012185394638825148,-2.887740954790592e-06,-3.7421822990906536e-05
0.002509765625,-2.0125,4.528506164784677e-07,-1.3352591332697381e-05,0.0005587050613252834,0.006585627178826274,-3.503376773004573e-05,-0.0005674088919328714
0.002509765625,-1.9125,3.5564792027154776e-06,1.1314527941176552e-05,0.00013622331271573735,0.002846107356979605,9.309340217814575e-06,-0.00018695837471152573
0.002509765625,-1.8125,1.5150591567567057e-06,4.416293993614236e-08,2.5664063097067024e-05,0.0013449911129413213,1.1944860621071749e-05,-5.413457088062695e-05
0.002509765625,-1.6125,3.737717048584204e-07,1.0486100003851852e-07,3.351624016059383e-05,0.00023685362956352997,5.736527102540502e-06,7.608537104274259e-06
0.002509765625,-1.5125,2.3479159206112278e-07,-1.0070411653972132e-07,9.492450591141105e-06,0.00011742542905883438,3.4494279295823694e-06,7.226403149236221e-06
0.002509765625,-1.4125,1.6467887740722413e-07,-1.702073055199593e-08,4.03481572261956e-06,6.291331777591447e-05,2.099747296254647e-06,4.147416946239069e-06
0.002509765625,-1.2125000000000001,9.783638651838532e-08,-7.72111430616572e-09,3.780692151206604e-06,2.3637031626678287e-05,8.270864003840514e-07,-9.394655276704713e-07
0.002509765625,-1.1125,4.223271585501873e-09,-6.093448265776878e-09,2.7982046277043732e-06,1.730008065886708e-05,1.1811886169621689e-07,1.520380140252171e-07
0.002509765625,-1.0125000000000002,-4.963980989413531e-09,-9.253790756469408e-09,1.9466285549865636e-06,7.130066166306681e-06,-2.712968022414245e-08,-3.810951766821401e-08
0.002509765625,-0.8125,-2.5138139767473807e-08,-1.746737770251842e-08,3.002055273958795e-05,2.8318736863269005e-06,-1.7982120560142354e-09,-2.342048016188627e-09
0.002509765625,-0.7125,3.811826584678586e-08,-6.8176075111818085e-09,3.532401516129397e-05,5.644864263631261e-06,5.438851058044084e-10,7.006857907556375e-10
0.002509765625,-0.6125,2.1030425121893084e-07,-1.1371418731367188e-07,3.245097964327983e-05,1.3136668796060403e-05,-1.7993291375447305e-10,-2.540602876680376e-10
0.002509765625,-0.5125,4.576033691122113e-07,1.0160112545951974e-06,1.1014448591562419e-05,3.8524933028050477e-05,7.466790000489818e-11,1.1327605484134182e-10
0.082822265625,-2.0875000000000004,4.54437924771416e-06,3.281288990983933e-05,0.001021538277324605,0.01274227226544418,-5.541444526571317e-06,-4.0733275021465546e-05
0.082822265625,-2.0125,2.5141910220642473e-06,-1.4204857529383785e-05,0.0007699760006122522,0.006972954567259462,-0.0001323725474900486,-0.0006276748743357502
0.082822265625,-1.9125,2.7733373812945063e-06,1.2047644079284156e-05,0.00039202199760057067,0.0030451222358636623,-9.666719217694363e-05,-0.00021977923636881978
0.082822265625,-1.8125,1.1323007439609102e-06,1.4974321814195275e-10,0.00012257191528259383,0.0014421242144670831,-4.196888087134782e-05,-6.828533499408804e-05
0.082822265625,-1.6125,2.7977840733940475e-07,9.083145755041829e-08,5.518233731400225e-05,0.0002610984079591281,-8.919890337905692e-06,5.860924992910665e-06
0.082822265625,-1.5125,2.0374772738418187e-07,-1.1417949432182401e-07,2.0216151167941372e-05,0.00012845785908364716,-5.062807762468701e-06,6.623543383448436e-06
0.082822265625,-1.4125,1.357135887683148e-07,-2.2590445443539425e-08,8.800836739547157e-06,6.8418632315451e-05,-3.3693120625901787e-06,3.7668900903749414e-06
0.082822265625,-1.2125000000000001,2.771605698173419e-08,-2.762594368783914e-08,1.0938209984968337e-05,2.754332657672111e-05,-2.248680241732468e-06,-1.637592994592349e-06
