s,center,force_integral,maximum_abs_normal_force_density,proper_width,hoop_cone_failed_cells
0.0,-1.7,-6.780788525770772,0.025753980709647517,5.54988937554485,0
0.01,-1.7,-6.785532781553795,0.025886935262627156,5.524793170917438,0
0.02,-1.7,-6.78398811041475,0.026001343999703923,5.498758951891191,0
0.03,-1.7,-6.782396603395788,0.026121037339282505,5.471788686617208,0
0.04,-1.7,-6.780752906737616,0.026246118786926797,5.44388558189515,0
0.05,-1.7,-6.77905179982811,0.02637669382583298,5.4150540700826895,0
0.06,-1.7,-6.777578253360114,0.026514004791166435,5.3852997957294395,0
0.07,-1.7,-6.776093493766856,0.026657260826548335,5.354629603286729,0
0.08,-1.7,-6.774591843457507,0.02680657540962451,5.323051513087052,0
0.09,-1.7,-6.772999358836115,0.026961792488916704,5.290574699127679,0
0.1,-1.7,-6.771228828407081,0.02712269842729631,5.257209466730815,0
0.11,-1.7,-6.7692606111279146,0.02728934561398576,5.222967229906019,0
0.12,-1.7,-6.767075567252637,0.02746178859157814,5.1878604896650655,0
0.13,-1.7,-6.764654978707499,0.027640083752890843,5.151902801661983,0
0.14,-1.7,-6.761980611660301,0.027824289592137855,5.115108745557053,0
0.15,-1.7,-6.759034637336628,0.028014466369857827,5.0774938943611145,0
0.16,-1.7,-6.755799637929266,0.02821067610987655,5.039074783620329,0
0.17,-1.7,-6.752260520628317,0.02841299061008527,4.999868881589598,0
0.18,-1.7,-6.748443272000705,0.028621656125052974,4.959894549907083,0
0.19,-1.7,-6.744340970077385,0.02883678402907833,4.919171006054906,0
0.2,-1.7,-6.739940049140655,0.029058458592584848,4.877718286035596,0
0.21,-1.7,-6.735227759989067,0.029286768206573548,4.83555720715269,0
0.22,-1.7,-6.730102768575115,0.02952141329110406,4.792709331939604,0
0.23,-1.7,-6.724727259963713,0.029763247158644663,4.749196923840685,0
0.24,-1.7,-6.719004716568589,0.030011995893555733,4.7050429048427755,0
0.25,-1.7,-6.712922393212437,0.030267750269240546,4.6602708136481015,0
0.26,-1.7,-6.706487195565923,0.030530690837591776,4.614904764297053,0
0.27,-1.7,-6.699837574282858,0.030801606638780857,4.568969406178953,0
0.28,-1.7,-6.69300568340551,0.031080821434562443,4.522489877068981,0
0.29,-1.7,-6.685994046244836,0.031368530082545074,4.475491758336894,0
0.3,-1.7,-6.678804311326854,0.03166492815784518,4.428001031066183,0
0.31,-1.7,-6.671437919523287,0.031970215090441005,4.380044033004144,0
0.32,-1.7,-6.663895759176544,0.032284592578787755,4.3316474171732064,0
0.33,-1.7,-6.656178159663097,0.032608264586198796,4.282838104751378,0
0.34,-1.7,-6.648284915750294,0.03294143746142271,4.233643240357391,0
0.35000000000000003,-1.7,-6.640220449855514,0.033284345801668364,4.18409014861255,0
0.36,-1.7,-6.632006906688428,0.03363732036933835,4.134206291903677,0
0.37,-1.7,-6.623651726507601,0.034000627263737856,4.084019230069903,0
0.38,-1.7,-6.6151602427934355,0.034374529314745744,4.033556575521071,0
0.39,-1.7,-6.606537140952592,0.03475929337177094,3.982845950963434,0
0.4,-1.7,-6.597786495432664,0.03515519054402689,3.931914948724368,0
0.41000000000000003,-1.7,-6.588911762731747,0.0355624961987646,3.880791091597742,0
0.42,-1.7,-6.579915822200931,0.03598149019274597,3.829501795826941,0
0.43,-1.7,-6.570800967690967,0.03641245687381285,3.778074330560583,0
0.44,-1.7,-6.561490197545974,0.03685524299224971,3.7265357800547902,0
0.45,-1.7,-6.551865805701481,0.03730944692347137,3.6749130077202334,0
0.46,-1.7,-6.541925343557598,0.03777530139799143,3.623232621928581,0
0.47000000000000003,-1.7,-6.53166724535116,0.03825304838538201,3.5715209440938263,0
0.48,-1.7,-6.521090076949295,0.03874293502101125,3.5198039741169853,0
0.49,-1.7,-6.510192513904322,0.03924521354875545,3.468107358630809,0
0.5,-1.7,-6.498973356913479,0.039760141472769545,3.416456361238034,0
0.51,-1.7,-6.487431542147986,0.04028798167725297,3.364875834648299,0
0.52,-1.7,-6.475564551252061,0.04082899244790199,3.313390195134566,0
0.53,-1.7,-6.463264443065123,0.04138276109258704,3.2620233950780064,0
0.54,-1.7,-6.450452791741627,0.04194902845687412,3.2107988982701228,0
0.55,-1.7,-6.437112672477339,0.04252791238121962,3.159739657251979,0
0.56,-1.7,-6.423227976642385,0.043119530608522326,3.10886809258589,0
0.5700000000000001,-1.7,-6.408783383309491,0.043724000343783403,3.0582060743945867,0
0.58,-1.7,-6.39376435992957,0.04434143802838124,3.0077749025464193,0
0.59,-1.7,-6.378157159147905,0.04497195906933488,2.957595289460494,0
0.6,-1.7,-6.3619487881471315,0.04561567735774883,2.907687344890361,0
0.61,-1.7,-6.345138132402281,0.04627278609852705,2.8580705625737206,0
0.62,-1.7,-6.327831899360779,0.0469442762893674,2.8087638090080542,0
0.63,-1.7,-6.3100569801167605,0.04763058989199476,2.759785311271954,0
0.64,-1.7,-6.2918112776945945,0.04833196064099748,2.711152647245979,0
0.65,-1.7,-6.27309298313185,0.049048623802488756,2.662882737664438,0
0.66,-1.7,-6.253900589324696,0.04978081611944934,2.6149918398807586,0
0.67,-1.7,-6.234232901450697,0.05052877572801795,2.5674955435430604,0
0.68,-1.7,-6.214089043223154,0.05129274202987798,2.5204087655760565,0
0.6900000000000001,-1.7,-6.193468481393598,0.05207295587267775,2.473745747277583,0
0.7000000000000001,-1.7,-6.172407614321088,0.05286997253179163,2.4275200530289505,0
0.71,-1.7,-6.151082114526293,0.05368558465566835,2.3817445705010454,0
0.72,-1.7,-6.12949864529712,0.05452019902968872,2.336431512501392,0
0.73,-1.7,-6.1076381289845445,0.05537399016779182,2.2915924182739205,0
0.74,-1.7,-6.0854835532487925,0.056247161570933166,2.2472381565865502,0
0.75,-1.7,-6.063013690428594,0.05713982041851076,2.2033789301693067,0
0.76,-1.7,-6.040181705903588,0.058051615907264445,2.160024281388335,0
0.77,-1.7,-6.016910270947623,0.0589816311437424,2.117183099261215,0
0.78,-1.7,-5.993123185762176,0.05992890360944811,2.0748636259843436,0
0.79,-1.7,-5.9688171602471325,0.06089318788905296,2.0330734649029654,0
0.8,-1.7,-5.944050174497887,0.06187488532738424,1.991819589546098,0
0.81,-1.7,-5.9187837742812635,0.0628734443250466,1.951108353618998,0
0.8200000000000001,-1.7,-5.89298241638697,0.06388833252944047,1.9109455020294535,0
0.8300000000000001,-1.7,-5.866615872521336,0.06491906466616337,1.8713361814251512,0
0.84,-1.7,-5.83965909057252,0.06596520498243998,1.832284951832324,0
0.85,-1.7,-5.81209199511987,0.06702636905567559,1.7937957990731235,0
