s,l,required_negative_null,worst_null_direction_cosine,required_negative_radial_plus,required_negative_radial_minus,velocity,heat,electric_density,geometry_rho,geometry_p_r,geometry_j,geometry_p_t,endpoint_rho,endpoint_p_r,endpoint_j,endpoint_p_t,reservoir_rho,reservoir_p_r,reservoir_j,reservoir_p_t
0.0,-2.1,0.04620709746490087,-0.0044642682943573896,0.01328214583793018,0.013864874579997478,4.062611865024905e-12,0.24999999999999956,0.02385405482559413,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.033344086870765344,-0.02385405482559413,3.8554316786179134e-14,0.02385405482559413
0.0,-2.075,0.04960415377443776,-0.0032175703762540894,0.011455121298482472,0.01194296568774634,7.19054886885851e-12,0.2500693431968559,0.025329835304273483,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.03375933801788819,-0.025329835304273483,6.0612751202422e-14,0.025329835304273483
0.0,-2.0500000000000003,0.052761168893112755,-0.0022975709057595386,0.009793033547325797,0.010186114559901814,1.1149721362387775e-11,0.2527954127708383,0.026731584840973162,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.03420858151128506,-0.026731584840973162,8.336642950147883e-14,0.026731584840973162
0.0,-2.025,0.055764451372883175,-0.0015699719039449088,0.00832228691878552,0.00861928509019273,1.5281764148929053e-11,0.26835052329185083,0.02804773760618239,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.03472698668415135,-0.02804773760618239,1.0207070910147343e-13,0.02804773760618239
0.0,-2.0,0.058634187183735566,-0.0009951082989872325,0.007067655173067417,0.007272504411677861,1.8664569562056987e-11,0.30314372631471453,0.029294274980769572,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.035333668627320056,-0.029294274980769572,1.1272268282868645e-13,0.029294274980769572
0.0,-1.975,0.06127913858360374,-0.000564757192749755,0.005974300906219521,0.006099095129035063,2.0220174078879458e-11,0.34203822262809247,0.030498570757379218,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.03596083675860751,-0.030498570757379218,1.1044796940998091e-13,0.030498570757379218
0.0,-1.9500000000000002,0.06362252834157194,-0.0002723428245288293,0.00500172631684422,0.0050655513667197975,1.855533539249866e-11,0.36517894939104134,0.03168300215717214,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.03655528510542279,-0.03168300215717214,9.0406844231943e-14,0.03168300215717214
0.0,-1.925,0.06585668594816291,-9.89351810417201e-05,0.0043149553821367455,0.004339305132825102,1.1447341873687834e-11,0.41537551305768283,0.03286904455999094,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.03729410252418736,-0.03286904455999094,5.0655151327041553e-14,0.03286904455999094
0.0,-1.9000000000000001,0.06835030356947469,-8.352277237138446e-06,0.004130195841511975,0.004132341342247963,-5.113071157460653e-12,0.5951168610802897,0.03408888660818025,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.038455644541188556,-0.03408888660818025,-2.232754403887729e-14,0.03408888660818025
0.0,-1.875,0.07079481740187078,4.291047882507032e-05,0.003959322879931648,0.003947850123060004,-3.856036599476479e-11,0.7799235167719685,0.035350794059734014,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,0.03961804586537704,-0.035350794059734014,-1.6454679141741599e-13,0.035350794059734014
0.0,-1.85,0.07299413612542906,7.063729091792038e-05,0.0036007587407813238,0.0035811489297669333,-1.0259201415689736e-10,0.8784015055593142,0.03662697463279244,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,0.0405735413993079,-0.03662697463279244,-4.048862335814941e-13,0.03662697463279244
0.0,-1.8250000000000002,0.07520198056486736,8.117430030287217e-05,0.0033156556953879697,0.0032923106170104914,-2.2212562755501428e-10,0.9926193411224578,0.03790310443423944,0.0050305208410209995,-0.005270972423623562,-1.4134620536244917e-05,0.00029049020685782245,-0.00032614489290730853,-0.00028381572413040465,-1.9970889314637773e-05,0.001369434972785143,0.04157659662487382,-0.03790310443423944,-8.15976758163105e-13,0.03790310443423944
0.0,-1.8,0.07744764157202995,7.952176776938092e-05,0.0031055544333094313,0.0030819034151617027,-4.4195761128179773e-10,1.132647606921195,0.03918463173433401,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,0.04264054457454571,-0.03918463173433401,-1.5273669836580567e-12,0.03918463173433401
0.0,-1.7750000000000001,0.07973947646019398,6.960476291933312e-05,0.002954281830545532,0.0029329003930777036,-8.417694595622284e-10,1.2995446623935187,0.04047718449724415,0.005194505715049918,-0.005331409430103398,-8.826342243638477e-06,0.00014907227070471232,-0.00025293800687783264,-0.0002232283293980614,-1.4171698847189585e-05,0.0010987693532416608,0.04376003823027818,-0.04047718449724415,-2.7634060126779003e-12,0.04047718449724415
0.0,-1.75,0.08205059866180905,5.44127696079135e-05,0.002819679325465515,0.00280243275361041,-1.5619001406354043e-09,1.471102679996072,0.04178321371493537,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,0.04489951365458616,-0.04178321371493537,-4.867349314002671e-12,0.04178321371493537
0.0,-1.725,0.0829135238854504,3.692022764658177e-05,0.0026549551737786352,0.002643101640014768,-2.847164332061691e-09,1.6066077724978434,0.042388299402387024,0.005338319587273901,-0.005416842437900631,-5.549095065081052e-06,7.9272935622738e-05,-0.00017989175597953904,-0.00016241723954885475,-8.512470212786192e-06,0.0008215946983453563,0.04530111395418539,-0.042388299402387024,-8.293261697790562e-12,0.042388299402387024
0.0,-1.7000000000000002,0.07094896511296292,2.0899075217393387e-05,0.0024268377768821526,0.0024211093410736228,-5.120588391003045e-09,1.6587650013294053,0.03661620097454294,0.005406158705696318,-0.0054659387661892935,-4.420485519943504e-06,5.912757555955629e-05,-0.00014472171230507964,-0.00013296196887998098,-5.852580944110363e-06,0.0006846939478382644,0.03925807815421291,-0.03661620097454294,-1.3527965616673897e-11,0.03661620097454294
0.0,-1.675,0.058436956452849,-3.060143787903609e-06,0.0021360289844928786,0.0021367181360088484,-9.106173940586738e-09,1.6005519994779065,0.03060403034835737,0.005472498057671539,-0.005518221667724671,-3.535687544851803e-06,4.495601229868615e-05,-0.00011109878940597808,-0.00010465919127061465,-3.3633786633074836e-06,0.0005510406841089129,0.032910438279231694,-0.03060403034835737,-2.1002551796490323e-11,0.03060403034835737
0.0,-1.6500000000000001,0.05841062564426332,-3.1328696415875037e-05,0.0018440601541433066,0.0018511483370394044,-1.6031072462361884e-08,1.4780057334333772,0.030835690732623128,0.00553796511703101,-0.005573128218430285,-2.8410466295369952e-06,3.490573650589012e-05,-7.93360671104438e-05,-7.777195452533276e-05,-1.0689693315272027e-06,0.0004219018783206639,0.03280523989845098,-0.030835690732623128,-3.1573985395570713e-11,0.030835690732623128
0.0,-1.625,0.06000641442470245,-5.674609520547915e-05,0.0017503210420185163,0.0017635427646992448,-2.7954829197292274e-08,1.5610069783904623,0.03177819981220919,0.005603026169953192,-0.00563023413478169,-2.2944592028146914e-06,2.7684719169775992e-05,-4.9706455866457974e-05,-5.2533615892902304e-05,1.0110226796084868e-06,0.00029846794741348486,0.03361016382249893,-0.03177819981220919,-5.1212241003236284e-11,0.03177819981220919
0.0,-1.6,0.061750294302078436,-7.871134881640039e-05,0.0017753901031535495,0.00179426995333816,-4.8299457285776255e-08,1.8072537300907876,0.032732988628583065,0.005668025999929248,-0.0056892206065655634,-1.8630772254780341e-06,2.239958923204094e-05,-2.2482866122002697e-05,-2.9177532622091023e-05,2.856972998477517e-06,0.00018192930832734705,0.03454828444893669,-0.03273298862858306,-8.767780293621807e-11,0.032732988628583065
0.0,-1.5750000000000002,0.06346105698577074,-9.677345378450145e-05,0.0017295888717269348,0.0017534801169328987,-8.269296265603833e-08,1.947399332296234,0.03370318237214713,0.0057332183408597085,-0.005749848221951768,-1.5213822930576427e-06,1.8437364686122283e-05,2.0868674843494202e-06,-7.921975353868457e-06,4.451572128428446e-06,7.352078042102379e-05,0.035433922093254494,-0.03370318237214712,-1.4311999512485337e-10,0.03370318237214713
0.0,-1.55,0.06515289813996483,-0.00011080623616429908,0.0016392244308412122,0.0016673690378144195,-1.4029600998943245e-07,1.9965167835065798,0.03468166897699246,0.005798788807692475,-0.005811936655247801,-1.2496068763662672e-06,1.538033377607451e-05,2.3855213551660938e-05,1.107513170198641e-05,5.786770072692117e-06,-2.5345207271489975e-05,0.036286887518511265,-0.03468166897699242,-2.2520575653614497e-10,0.03468166897699246
0.0,-1.525,0.066854739646888,-0.00012080803021425436,0.0015374426551343617,0.0015689984462418597,-2.3586418108651946e-07,1.99892640474144,0.03566534784404402,0.005864872084651621,-0.00587534914883722,-1.032463347413848e-06,1.2945621858225028e-05,4.269971648840282e-05,2.767095094349192e-05,6.8568317094699185e-06,-0.00011321182329739201,0.037137720663114555,-0.03566534784404394,-3.4728000922412196e-10,0.03566534784404402
0.0,-1.5,0.06859458805380793,-0.00012682629952582176,0.001449340437243786,0.001483394931828777,-3.9291706232740056e-07,2.0034570326785026,0.03665474386852754,0.0059315646955091905,-0.005939980767099294,-8.581352049791041e-07,1.0942799462765372e-05,5.849792070304611e-05,4.172264476866646e-05,7.656021916963242e-06,-0.00018862223620388054,0.0380124749160018,-0.03665474386852733,-5.334756946042911e-10,0.03665474386852754
0.0,-1.475,0.07039352870997237,-0.00012903932470943578,0.0013889886299508116,0.00142459663670685,-6.485545429992164e-07,2.050787539012613,0.03765270201530861,0.0059989343625654005,-0.006005749504539806,-7.174851496148463e-07,9.244464489874601e-06,7.118456586028849e-05,5.3141851453653526e-05,8.185343868694116e-06,-0.00025053328219811914,0.03892835308934856,-0.03765270201530808,-8.273292993504398e-10,0.03765270201530861
0.0,-1.4500000000000002,0.07225558344390626,-0.00012802547312004635,0.0013539236951308948,0.0013902232741317088,-1.060700401291713e-06,2.149276868699028,0.03866273950847023,0.006067026852495764,-0.006072589614592934,-6.034386289013574e-07,7.766023974663346e-06,8.092317264973259e-05,6.205811278709571e-05,8.472753919466998e-06,-0.0002995564681271253,0.03988626894556616,-0.03866273950846886,-1.2977981649198789e-09,0.03866273950847023
0.0,-1.425,0.07417380508503782,-0.00012443099665439728,0.0013329223485330098,0.0013691679823554916,-1.718892375812975e-06,2.2817227397730924,0.03968751493223179,0.00613587108227764,-0.0061404467403089425,-5.10507011192885e-07,6.451917143996881e-06,8.793445701720743e-05,6.865544643576054e-05,8.552946719406968e-06,-0.00033671696849788116,0.04087739453618826,-0.039687514932228274,-2.045274979376132e-09,0.03968751493223179
0.0,-1.4,0.07613827261722547,-0.00011886528376394415,0.0013145650790125432,0.001350132387988666,-2.7602181240663984e-06,2.4223033965642604,0.04072831053497641,0.006205482670639434,-0.006209274120802246,-4.344204598382522e-07,5.266294462625102e-06,9.243913490854188e-05,7.311787006641532e-05,8.460616918639084e-06,-0.0003630399578173675,0.04189131081333038,-0.040728310534967546,-3.210134446606915e-09,0.04072831053497641
