s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.00501953125,-2.0875000000000004,-0.00012148262603818901,3.0086635298917676e-05,0.12081712205320289,0.013767920973649801,-2.95618115751959e-06,-3.744014048350576e-05
0.00501953125,-2.0125,-8.752110862409589e-05,-1.3560926579444401e-05,0.06323183886679296,0.007481417254001582,-3.7976523458907205e-05,-0.0005679831984196962
0.00501953125,-1.9125,-3.977612017089602e-05,1.0970951407571232e-05,0.02375351673507191,0.0032063360817224393,5.899804029621839e-06,-0.00018744882453496437
0.00501953125,-1.8125,-1.6289866409563278e-05,-1.6671570171854628e-07,0.008351285002171324,0.0014753119503928323,1.0219085855394007e-05,-5.4314102332470834e-05
0.00501953125,-1.7125000000000001,-5.756383160084185e-06,-6.576186136820991e-07,0.002951452486238397,0.0006361208478875138,8.11342492534633e-06,-5.025015800607507e-06
0.00501953125,-1.6125,-1.916178958271142e-06,6.925215394506177e-08,0.0011118444859649092,0.0002533852238926456,5.281217182848279e-06,7.619583929538454e-06
0.00501953125,-1.5125,-6.167026300094164e-07,-1.142978618398258e-07,0.00045860163761055896,0.00012414449653447472,3.191066843592752e-06,7.246263858939217e-06
0.00501953125,-1.4125,-1.588114291933114e-07,-2.20961888586158e-08,0.00020805491822465806,6.596271693652537e-05,1.9351895880392918e-06,4.159471689037826e-06
0.00501953125,-1.3125,-2.8142940011401742e-08,1.4806013247592599e-08,0.00010416848686612292,3.5600934478978774e-05,9.977554083089172e-07,5.607658299456682e-07
0.00501953125,-1.2125000000000001,7.012681079595895e-08,-8.462842577639887e-09,5.8954181991928165e-05,2.440473808900094e-05,7.328597323385797e-07,-9.522208958821702e-07
0.00501953125,-1.1125,-6.126461528425579e-08,-8.76507404887439e-09,3.9415919195072415e-05,1.7686595921409044e-05,1.0773526368878852e-07,1.4175113066119525e-07
0.00501953125,-1.0125000000000002,-6.850088063216196e-08,-8.911723575234433e-09,3.113413583830059e-05,7.303810660136795e-06,-2.4784088182588282e-08,-3.578347156031437e-08
0.00501953125,-0.9125,-6.371306238258036e-08,9.01735304750105e-09,2.9428882484473914e-05,2.872170911198275e-06,6.146313131423604e-09,8.621364693674095e-09
0.00501953125,-0.8125,-3.305055857612154e-08,-1.7971909481726233e-08,2.8544693244897553e-05,2.69594298624242e-06,-1.6360055497752257e-09,-2.1870507699319095e-09
0.00501953125,-0.7125,9.156889220646617e-08,-1.0158955612352995e-08,3.340084403847417e-05,5.545728282818218e-06,4.921731548979603e-10,6.499904859261382e-10
0.00501953125,-0.6125,3.3773038453049775e-07,-9.177328707253338e-08,3.1050850673926065e-05,1.2263034357662087e-05,-1.6106002053963407e-10,-2.336704736778498e-10
0.00501953125,-0.5125,4.774674863626521e-07,1.055168544805231e-06,1.0275599181895761e-05,3.559478858001686e-05,6.540952121460493e-11,1.0262160114273179e-10
0.08533203125,-2.0875000000000004,-6.792634700235778e-05,3.9691706318256206e-05,0.06018615272027964,0.03386926138446178,-5.637447356481584e-06,-4.09279370984041e-05
