s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.0100390625,-2.075,4.4756923889838975e-06,6.982574667109059e-05,0.0011368010875224838,0.011032984249451913,-1.058811006984698e-05,-0.00012750844459969248
0.0100390625,-2.0250000000000004,2.14206012027783e-06,-4.4022031481615484e-05,0.0007462748174811349,0.007406170125646846,-4.192748155020261e-05,-0.0005276121604018499
0.0100390625,-1.9250000000000003,1.2654610910053152e-05,2.1763990012441335e-05,0.00021615222230989738,0.003177730484773791,-5.347984798001211e-06,-0.00024031796902064894
0.0100390625,-1.8250000000000002,6.2911499423926175e-06,-3.6020046411583734e-08,4.524818775427547e-05,0.0015096863521170943,6.483033129651728e-06,-6.529718367743399e-05
0.0100390625,-1.625,1.4812498030239632e-06,-6.299283132389967e-07,4.667489092704672e-05,0.00026606921084191485,4.620609450482896e-06,7.074119115801275e-06
0.0100390625,-1.525,9.61931232823817e-07,-4.142952807951677e-07,1.393941905694735e-05,0.00013039185945990596,2.848588742223575e-06,7.606468502813484e-06
0.0100390625,-1.425,6.701164327239734e-07,-8.548146884195888e-08,3.337791134517284e-06,6.786862576636582e-05,1.7153514828686178e-06,4.5518496048164035e-06
0.0100390625,-1.225,3.797371249787888e-07,-8.457057553942104e-08,1.2937241218951323e-06,2.5038541521251045e-05,5.548768703370715e-07,-1.1567889046586256e-06
0.0100390625,-1.125,8.113619243619762e-08,2.0014190962733437e-08,6.205199622294305e-07,1.8458386560829308e-05,1.5637653450096533e-07,1.3920531469479803e-07
0.0100390625,-1.025,-2.2072002475168908e-08,-5.12465944894093e-08,1.4116339925138333e-07,8.123451784665077e-06,-3.424908897380232e-08,-4.294787402331562e-08
0.0100390625,-0.8250000000000001,-1.3169862975107732e-07,-1.6255861385080192e-08,2.804759251541186e-05,1.6762980760274735e-06,-2.2561911391285838e-09,-2.5575296264184864e-09
0.0100390625,-0.725,7.172064049896912e-08,-1.2647387843976964e-07,3.137644663442142e-05,5.49418541954226e-06,6.734478810460952e-10,7.294725893051649e-10
0.0100390625,-0.625,5.750294047785185e-07,2.3789673118462209e-07,3.257355791038527e-05,9.017408194570285e-06,-2.0992252800287768e-10,-2.469777099466132e-10
0.0100390625,-0.525,1.094142089126033e-06,2.800420867676904e-06,1.390995188881306e-05,2.4506637319116778e-05,7.598180575164944e-11,1.0031565729403315e-10
0.0903515625,-2.075,2.0036581876674098e-05,7.908388027587424e-05,0.0010866082582051673,0.011591449237749723,-2.1696541357024174e-05,-0.0001408530424427654
0.0903515625,-2.0250000000000004,1.103805974547835e-05,-4.651645993864684e-05,0.0009021398121931873,0.007855603526872196,-0.0001216637652891023,-0.0005889241370182839
0.0903515625,-1.9250000000000003,5.7346478706443264e-06,2.2751892237164593e-05,0.0004955520841380067,0.0034184396378681165,-0.00011873316410593002,-0.0002826012143678619
0.0903515625,-1.8250000000000002,3.2661757665370745e-06,-3.478898599801664e-07,0.0001599806257461112,0.0016270445640355884,-5.135275484448363e-05,-8.280337853783714e-05
0.0903515625,-1.625,6.428536062936206e-07,-8.21817224604485e-07,7.518360221359846e-05,0.00029624766094077463,-1.1004863191979337e-05,4.6235351026000995e-06
0.0903515625,-1.525,5.770983517792712e-07,-4.9458084440149e-07,2.743219615835505e-05,0.00014381949779778216,-6.153219982068436e-06,6.694942461114292e-06
0.0903515625,-1.425,4.153333726313119e-07,-1.2451460250048955e-07,1.1545757655915534e-05,7.428510427663585e-05,-4.042565375279019e-06,3.992754970877159e-06
