s,l,required_negative_null,worst_null_direction_cosine,required_negative_radial_plus,required_negative_radial_minus,velocity,heat,electric_density,geometry_rho,geometry_p_r,geometry_j,geometry_p_t,endpoint_rho,endpoint_p_r,endpoint_j,endpoint_p_t,reservoir_rho,reservoir_p_r,reservoir_j,reservoir_p_t
0.0,-2.1,0.048601515371369454,-0.004159092270852363,0.01328214583793018,0.013864874579997478,4.062611865024905e-12,0.25,0.025051286008183456,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.03454131805335467,-0.025051286008183456,3.855431678617914e-14,0.025051286008183456
0.0,-2.0875,0.050363069512597385,-0.003542096073395449,0.012346296062882256,0.012881136694568729,5.498436997148725e-12,0.2500013300521968,0.025810057420827082,0.0025980748332075005,-0.006265975606407043,-0.00013378793518045853,0.007611124201722828,-1.173860135462144e-06,-1.0098856985411383e-06,-7.777730804066477e-08,4.854600423707438e-06,0.03475805677218704,-0.025810057420827082,4.920001068398037e-14,0.025810057420827082
0.0,-2.075,0.05205229962638501,-0.0030223636094748965,0.011455121784603723,0.011942966173867592,7.19054886885851e-12,0.25006941528712057,0.02655391989100222,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.034983423090738174,-0.02655391989100222,6.061275469790058e-14,0.02655391989100222
0.0,-2.0625,0.05368076102968598,-0.002570963553290153,0.010603413819375447,0.0110441458528123,9.099786902919063e-12,0.2506337057868362,0.027278398548491158,0.0030659503660693636,-0.006000792877586352,-0.00011192378195276084,0.005827792364113965,-2.5976073671665695e-05,-2.2284932536154e-05,-1.74077366577442e-06,0.00010620112927527803,0.03521559687927586,-0.027278398548491158,7.222681341634573e-14,0.027278398548491158
0.0,-2.0500000000000003,0.055260058055420294,-0.002170746702294042,0.009793050891983861,0.010186131904559878,1.1149721362387775e-11,0.25279831892537685,0.02798102698132119,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.03545804099629115,-0.02798102698132119,8.336662288958336e-14,0.02798102698132119
0.0,-2.0375,0.056801236981287535,-0.0018120127681203182,0.00903058442572014,0.009375577159984072,1.324786160791167e-11,0.25820562436381556,0.02866143946005593,0.003459723708155112,-0.005783627887950775,-9.268360466907976e-05,0.004409843481239693,-9.538582540993106e-05,-8.168465619163042e-05,-6.435421196576705e-06,0.0003869076985125558,0.03571768655471393,-0.02866143946005593,9.348018498125798e-14,0.02866143946005593
0.0,-2.025,0.0583115028563213,-0.0014897429650200362,0.00832238738257615,0.008619385553983368,1.5281764148929053e-11,0.2683696007809093,0.029321216094487155,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.03600056563624675,-0.029321216094487155,1.020722443654275e-13,0.029321216094487155
0.0,-2.0125,0.05979058764432175,-0.0012017420911199853,0.007669946959155482,0.007919888139431152,1.713032289884763e-11,0.2837704713919269,0.029963402074336166,0.0037885330750679702,-0.0056110985809793585,-7.603450918957283e-05,0.0032998014165130547,-0.00020026005099254632,-0.000171333805348339,-1.3549214229329038e-05,0.0008083570472909951,0.03630734797405898,-0.029963402074336173,1.0867384171507222e-13,0.029963402074336173
0.0,-2.0,0.061229439161392486,-0.0009473400864903129,0.007067911223658655,0.007272760462269118,1.8664569562056987e-11,0.3031989753580895,0.030591774167462654,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.036631423864604384,-0.030591774167462654,1.1272746190275823e-13,0.030591774167462654
0.0,-1.9875,0.06261276668126756,-0.000726459772785232,0.006506078261641072,0.0066688786483445235,1.9747203897987907e-11,0.3238147834981069,0.031210068934259868,0.004061769103138422,-0.0054788046497589405,-6.184966406942809e-05,0.002443533276420805,-0.00031280806397061405,-0.0002675788728250186,-2.1149567507127944e-05,0.0012598798441267578,0.03696089877942778,-0.031210068934259868,1.1356280953516495e-13,0.031210068934259868
0.0,-1.975,0.06392524112491567,-0.000538945583741806,0.0059746903537404705,0.006099484576556043,2.0220174078879458e-11,0.34213390699399393,0.03182142770691716,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.03728408315566642,-0.03182142770691716,1.1045584410664942e-13,0.03182142770691716
0.0,-1.9625000000000001,0.06515930835647701,-0.00038409455737815494,0.005470689578624438,0.005562323467389894,1.990374852703441e-11,0.35575681577892104,0.032428243619253345,0.004288515162128101,-0.0053818266642050964,-4.9935442037524486e-05,0.001792195444529166,-0.0004013472747848308,-0.000343502509611236,-2.702696994902383e-05,0.0016168253950667013,0.037596288424579585,-0.032428243619253345,1.0286346418166002e-13,0.032428243619253345
0.0,-1.9500000000000002,0.0663217977632997,-0.0002603500097403929,0.005002145835692351,0.00506597088556796,1.855533539249866e-11,0.3652964955816762,0.033032427204292183,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.03790512967139097,-0.033032427204292183,9.041462854487366e-14,0.033032427204292183
0.0,-1.9375,0.0674321066785372,-0.00016512376844538405,0.004584306458143633,0.004625803415187907,1.588103482802005e-11,0.37447560092459065,0.033635783585869376,0.004477158703934794,-0.005315136317698588,-4.005719416661914e-05,0.0013032443519060168,-0.00044406094565160105,-0.00038053167546984714,-2.9682954978471215e-05,0.0017933318512339668,0.038227453529892805,-0.033635783585869376,7.292047029980888e-14,0.033635783585869376
0.0,-1.925,0.06850115193678637,-9.471558907958301e-05,0.0042182716290115095,0.004242621379695439,1.1447341873687834e-11,0.384450761835335,0.03423961944370964,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.03856799365477861,-0.03423961944370964,4.954837935136039e-14,0.03423961944370964
