s,center,force_integral,maximum_abs_normal_force_density,proper_width,hoop_cone_failed_cells
0.0,-1.7,1.4588654880189906,0.006195133690062408,5.545714811764476,8
0.0100390625,-1.7,1.460335222951215,0.0062293466652810605,5.520548604727341,8
0.020078125,-1.7,1.4618144940667497,0.006264976899013638,5.494438098008787,8
0.030117187499999996,-1.7,1.463305110610929,0.006302068520265636,5.467385280099334,8
0.04015625,-1.7,1.4648088945883704,0.0063406665888560065,5.439393395860071,8
0.0501953125,-1.7,1.4663276983421936,0.006380817230131762,5.410466933172619,8
0.06023437499999999,-1.7,1.4678633690858485,0.006422567559582322,5.380611608858844,8
0.0702734375,-1.7,1.4694177666679953,0.00646596581385101,5.349834356144565,8
0.0803125,-1.7,1.4709929086190374,0.006511062067988337,5.318143300944293,8
0.0903515625,-1.7,1.4726659558564477,0.006558242264090831,5.2855477388959144,8
0.100390625,-1.7,1.474519096855591,0.006607924623756748,5.252058112561865,8
0.1104296875,-1.7,1.4765718887015655,0.0066602561100063025,5.217685987660486,8
0.12046874999999999,-1.7,1.4788434204195873,0.006715386209906466,5.182444031079288,8
0.1305078125,-1.7,1.4813523138985456,0.006773467195094956,5.146345979108568,8
0.140546875,-1.7,1.4841167849606163,0.006834654662832242,5.1094066054961,8
0.1505859375,-1.7,1.4871545856303348,0.006899107540730995,5.071641690156909,8
0.160625,-1.7,1.4904830655405064,0.006966988641853387,5.033067986931164,8
0.1706640625,-1.7,1.4941414529854007,0.0070385699059053,4.9937031932976925,8
0.180703125,-1.7,1.4981638480638666,0.00711410865986418,4.953565911972191,8
0.1907421875,-1.7,1.5024648632041173,0.00719329978070833,4.912675611598411,8
0.20078125,-1.7,1.5070567180073224,0.007276300311173789,4.871052588655303,8
0.2108203125,-1.7,1.5119515486512087,0.0073632731324232556,4.828717928635313,8
0.220859375,-1.7,1.517161370372874,0.007454387096095093,4.785693469318587,8
0.2308984375,-1.7,1.5226980697736372,0.007549817314235904,4.742001757719852,8
0.24093749999999997,-1.7,1.528573427460195,0.007649745612286503,4.697666005620044,8
0.2509765625,-1.7,1.5347991064435398,0.0077543608244884715,4.652710046887241,8
0.261015625,-1.7,1.5413584881830524,0.00786371547114436,4.607158294436628,8
0.2710546875,-1.7,1.5481151837528206,0.007977247509998857,4.561035699405527,8
0.28109375,-1.7,1.5550488249552359,0.00809497615151108,4.514367705785787,8
0.2911328125,-1.7,1.562158559035597,0.00821702372960903,4.4671802033468815,8
0.301171875,-1.7,1.569444099263365,0.008343520274277238,4.41949948287722,8
0.3112109375,-1.7,1.5769057182765573,0.008474603807640396,4.371352191514426,8
0.32125,-1.7,1.5845442410555763,0.008610420652478516,4.322765290387196,8
0.33128906249999995,-1.7,1.5923610361151574,0.008751125755777325,4.273766009388817,8
0.341328125,-1.7,1.600358008532318,0.008896883046591437,4.224381800135314,8
0.35136718749999996,-1.7,1.6085299977762988,0.009047823088771797,4.174640291678643,8
0.36140625,-1.7,1.6168580834479571,0.009204002842510897,4.12456924677951,8
0.37144531249999996,-1.7,1.6253385599926717,0.009365567944092412,4.074196520556579,8
0.381484375,-1.7,1.6339688501584,0.009532675818175755,4.023550017747053,8
0.39152343749999996,-1.7,1.6427470094777066,0.009705493323233595,3.972657648195923,8
0.4015625,-1.7,1.6516717121318376,0.009884197088299252,3.9215472854084017,8
0.41160156249999996,-1.7,1.660742236532733,0.010068973868214131,3.8702467261003335,8
0.421640625,-1.7,1.669958451203536,0.010260020918026568,3.8187836521455294,8
0.43167968749999996,-1.7,1.6793213765682813,0.010457549978134573,3.767185592362072,8
0.44171875,-1.7,1.6889381796097496,0.010662450882230931,3.715479882677946,8
0.45175781249999997,-1.7,1.69889380087222,0.010875517005442974,3.663693629517273,8
0.461796875,-1.7,1.7091894345021004,0.011097038825900626,3.6118536745488643,8
0.47183593749999997,-1.7,1.7198262014250632,0.011327318430238743,3.5599865617976167,8
0.48187499999999994,-1.7,1.7308051435797784,0.01156666991876144,3.508118505538967,8
0.49191406249999997,-1.7,1.7421272220851778,0.011815419857874298,3.4562753567875024,8
0.5,-1.7,1.75149432826499,0.012022822873617608,3.414553857716217,8
0.501953125,-1.7,1.7537893139916023,0.012073880194676432,3.40448257300615,8
0.5119921875,-1.7,1.7658000210372848,0.012342457139047506,3.352765189440636,8
0.52203125,-1.7,1.7781657265554323,0.012621558970997973,3.3011477927218356,8
0.5320703124999999,-1.7,1.7910131249054337,0.012912479000486459,3.2496544959064013,8
0.542109375,-1.7,1.8043966320140017,0.013216054793045287,3.198308912352767,8
0.5521484375,-1.7,1.8183347620446564,0.0135329010460502,3.147134132668462,8
0.5621875,-1.7,1.8328452642449586,0.013863656147155323,3.096152703431232,8
0.5722265624999999,-1.7,1.8479451364836925,0.01420898326253316,3.0453866080227776,8
0.582265625,-1.7,1.8636506308191998,0.01456957139677651,2.9948572492829353,8
0.5923046875,-1.7,1.8799772642559147,0.01494613653555111,2.944585431237914,8
0.60234375,-1.7,1.8969398280360719,0.015339422807442871,2.8945913436208794,8
0.6123828124999999,-1.7,1.9145227472156328,0.01574995976466188,2.8448945482016224,8
0.622421875,-1.7,1.9326194707304198,0.01617753480453884,2.795513967019765,8
0.6324609375,-1.7,1.951217395825307,0.016622701558640665,2.7464678725806397,8
0.6425,-1.7,1.9703147564955044,0.017086127478251813,2.6977738773408912,8
0.6525390624999999,-1.7,1.9899095585841313,0.01756850517205682,2.6494489256071625,8
0.6625781249999999,-1.7,2.0099995710119636,0.01807055316030771,2.601509287177297,8
0.6726171875,-1.7,2.0305823169678874,0.018593016633926263,2.553970552634265,8
0.68265625,-1.7,2.051655063205228,0.01913666819259626,2.5068476305494536,8
0.6926953124999999,-1.7,2.0732148088400875,0.019702308662042672,2.460154744156934,8
0.7027343749999999,-1.7,2.0951818112934086,0.020290027185534742,2.4139054299948635,8
0.7127734375,-1.7,2.1174182241248127,0.020899315356131338,2.36811253814103,8
0.7228125,-1.7,2.1399464015240763,0.02153120480300208,2.3227882338221164,8
0.7328515624999999,-1.7,2.1627920655994344,0.022186807784001096,2.277944000738003,8
0.7428906249999999,-1.7,2.1859813197994193,0.022867303990881993,2.23359064399364,8
0.7529296875,-1.7,2.2095369245195258,0.023573851073363204,2.1897382945248998,8
0.76296875,-1.7,2.233478948375369,0.024307536764607875,2.1463964149108086,8
0.7730078125,-1.7,2.2578292920226684,0.025069437278197798,2.103573806266724,8
0.7830468749999999,-1.7,2.2826106537128674,0.025860706910408617,2.0612786165738086,8
0.7930859375,-1.7,2.307731494584689,0.026681241804617083,2.0195183487011454,8
0.803125,-1.7,2.333132136939102,0.027531270424764744,1.9782998694601157,8
0.8131640625,-1.7,2.3588135634087655,0.028411737931721755,1.9376294198002733,8
0.8232031249999999,-1.7,2.3847777846338154,0.02932364642765952,1.8975126257958974,8
0.8332421874999999,-1.7,2.4110277142730085,0.030268057631461225,1.8579545107524247,8
0.84328125,-1.7,2.4375678532500373,0.031246105147875004,1.8189595070436062,8
0.8533203125,-1.7,2.4644018654544437,0.032258967444919295,1.7805314685584166,8
0.8633593749999999,-1.7,2.4915347293634547,0.03330789837182992,1.7426736840300605,8
0.8733984374999999,-1.7,2.5189796670485274,0.03439432661752729,1.705388890882944,8
0.8834375,-1.7,2.546818286595077,0.03552070992292675,1.6686792898815317,8
0.8934765625,-1.7,2.575099589969197,0.036689202752910946,1.63254655951222,8
0.9035156249999999,-1.7,2.6038612387746327,0.037901924786538796,1.596991870609145,8
0.9135546874999999,-1.7,2.6331405807210775,0.03916111414771025,1.562015901608441,8
0.92359375,-1.7,2.662974581444268,0.04046913243173989,1.5276188540774338,8
0.9336328125,-1.7,2.6933997480530114,0.04182846979320052,1.4938004687518518,8
0.9436718749999999,-1.7,2.724452081463902,0.043241750375331865,1.460560041286266,8
0.9537109374999999,-1.7,2.7561669741444694,0.04471173693111909,1.4278964379480747,8
0.9637499999999999,-1.7,2.7884636381204055,0.04623942079400123,1.3958081117080616,8
0.9737890625,-1.7,2.82096470346828,0.04782075683829858,1.364293118400882,8
0.9838281249999999,-1.7,2.8536158329672903,0.04945683625503839,1.3333491331400713,8
0.9938671874999999,-1.7,2.8863937460798574,0.051149307538481785,1.3029734664177706,8
1.00390625,-1.7,2.9192749456310967,0.05289986920179964,1.2731630799145424,8
1.0139453125,-1.7,2.95223557576044,0.05471026698790851,1.2439146025067527,8
1.023984375,-1.7,2.985251277770351,0.05658229035397182,1.215224346181254,8
1.0340234375,-1.7,3.018297051707248,0.05851776824478028,1.1870883219995116,8
1.0440625,-1.7,3.051347095312952,0.06051856348147025,1.159502255720401,8
1.0541015624999999,-1.7,3.0844071994559266,0.06258722683805285,1.132461602962924,8
1.0641406249999998,-1.7,3.117538759594204,0.06472756794143047,1.1059615644061864,8
1.0741796875,-1.7,3.1508418265526226,0.06694443133774029,1.079997100777227,8
1.08421875,-1.7,3.184415118033802,0.06924293186336364,1.0545629477333587,8
1.0942578125,-1.7,3.2185145876427583,0.071631994505425,1.029653630387374,8
1.104296875,-1.7,3.2530879109956468,0.07411417721821924,1.005263477258928,8
1.1143359375,-1.7,3.2880454568318913,0.0766911949042418,0.9813866341428523,8
1.124375,-1.7,3.323643722524386,0.07937296484767052,0.9580170776867286,8
1.1344140624999999,-1.7,3.3599478640292886,0.08216543995201223,0.9351486287553145,8
1.1444531249999998,-1.7,3.395785021134845,0.08504387198441786,0.9127749654367399,8
1.1544921874999998,-1.7,3.430479903812321,0.08799358530456766,0.890889635408861,8
1.16453125,-1.7,3.464154246819678,0.09101918999435324,0.8694860681397971,8
1.1745703125,-1.7,3.4971418797128386,0.09413126521840572,0.8485575867555611,8
1.184609375,-1.7,3.529829650312517,0.09734268079529579,0.8280974196283671,8
1.1946484375,-1.7,3.5625976673520188,0.10066713635551766,0.8080987116213333,8
1.2046875,-1.7,3.5952179535558124,0.1041017858892537,0.7885545346663995,8
1.2147265624999999,-1.7,3.627663446749593,0.10764911946752488,0.7694578981259584,8
1.2247656249999999,-1.7,3.6609266927725614,0.11134254350673557,0.7508017588101531,8
1.2348046874999998,-1.7,3.7027401351645683,0.11542855423795985,0.7325790306828668,8
1.24484375,-1.7,3.7543402169322153,0.11997030073837048,0.7147825942528476,8
1.2548828125,-1.7,3.8149415893495737,0.12496972164419745,0.6974053053021599,8
1.264921875,-1.7,3.883854650748927,0.13043060245370125,0.6804400033732985,8
1.2749609375,-1.7,3.959781450518698,0.13633454661795041,0.6638795199249988,8
1.285,-1.7,4.042211426952374,0.14268744093884492,0.6477166861713914,8
0.0,-1.3,2.3955335191677474,0.00274807399919711,23.911990460271387,8
0.0100390625,-1.3,2.3992141853961777,0.002769494724782757,23.76319170495432,8
0.020078125,-1.3,2.4029622486880093,0.002791880613045475,23.609175306431148,8
0.030117187499999996,-1.3,2.4067445518914674,0.002815222842231108,23.449973148980842,8
0.04015625,-1.3,2.410528267356523,0.002839512721770002,23.285626926336224,8
0.0501953125,-1.3,2.4142808778742904,0.0028647416222978544,23.116187850987508,8
0.06023437499999999,-1.3,2.4179701634025936,0.002890900905509441,22.941716369676744,8
0.0702734375,-1.3,2.421564179748062,0.002917981835457148,22.76228189869407,8
0.0803125,-1.3,2.4250318375661504,0.002945976220720595,22.577962487333064,8
0.0903515625,-1.3,2.4286242015573816,0.0029752209844627485,22.38884450035257,8
0.100390625,-1.3,2.432637703380073,0.003006120535381984,22.195022310292277,8
0.1104296875,-1.3,2.4371491943974206,0.003038820105258651,21.99659798939917,8
0.12046874999999999,-1.3,2.442234066182843,0.0030734689608919474,21.79368101778933,8
0.1305078125,-1.3,2.44796627434733,0.0031102208322643563,21.58638793163874,8
0.140546875,-1.3,2.4544183627653102,0.00314923435637413,21.37484197729922,8
0.1505859375,-1.3,2.4616614898008775,0.0031906735393195614,21.159172774322457,8
0.160625,-1.3,2.4697654561126576,0.0032347082389119933,20.93951597581367,8
0.1706640625,-1.3,2.477081643582652,0.0032792415261319015,20.716012943492952,8
0.180703125,-1.3,2.4789757667994037,0.003318088120860817,20.488810375189345,8
