s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.00501953125,-2.0875000000000004,1.0839026013582472e-06,2.988213669550852e-05,0.0011607232483232803,0.012202321682765782,-2.95618115751959e-06,-3.744014048350576e-05
0.00501953125,-2.0125,3.2754137815027673e-06,-1.325774447737661e-05,0.0005941798465715868,0.006596298964207733,-3.7976523458907205e-05,-0.0005679831984196962
0.00501953125,-1.9125,6.8412315350983e-06,1.1356356683904132e-05,0.00014920969592145295,0.002850927244387575,5.899804029621839e-06,-0.00018744882453496437
0.00501953125,-1.8125,3.219208017629183e-06,6.048579573010525e-08,2.9039103684277738e-05,0.0013472464185093483,1.0219085855394007e-05,-5.4314102332470834e-05
0.00501953125,-1.6125,8.123880700321177e-07,1.0888405434781814e-07,3.564468831911561e-05,0.00023756269592081902,5.281217182848279e-06,7.619583929538454e-06
0.00501953125,-1.5125,4.93482188572626e-07,-9.820885191128861e-08,1.0228089677386396e-05,0.0001177491618707019,3.191066843592752e-06,7.246263858939217e-06
0.00501953125,-1.4125,3.320172057672656e-07,-1.5245135181243523e-08,3.538361948900044e-06,6.307153366038862e-05,1.9351895880392918e-06,4.159471689037826e-06
0.00501953125,-1.2125000000000001,1.8733907956331739e-07,-7.072163281027586e-09,4.107577978922966e-06,2.372536562242546e-05,7.328597323385797e-07,-9.522208958821702e-07
0.00501953125,-1.1125,1.3049474182939027e-08,-8.128605465508932e-09,2.855325593632271e-06,1.734417536680162e-05,1.0773526368878852e-07,1.4175113066119525e-07
0.00501953125,-1.0125000000000002,-9.157163926346498e-09,-8.977612876104516e-09,1.951874420613221e-06,7.151198540579303e-06,-2.4784088182588282e-08,-3.578347156031437e-08
0.00501953125,-0.8125,-3.30503031778412e-08,-1.7971912383739656e-08,2.8544693244896038e-05,2.695942986272277e-06,-1.6360055497752257e-09,-2.1870507699319095e-09
0.00501953125,-0.7125,9.156945135580766e-08,-1.0159139237286518e-08,3.340084403883084e-05,5.545728282858133e-06,4.921731548979603e-10,6.499904859261382e-10
0.00501953125,-0.6125,3.377299475819992e-07,-9.177377788825036e-08,3.105085067302939e-05,1.2263034357551546e-05,-1.6106002053963407e-10,-2.336704736778498e-10
0.00501953125,-0.5125,4.774677721544957e-07,1.0551678911344082e-06,1.027559918178348e-05,3.5594788580023985e-05,6.540952121460493e-11,1.0262160114273179e-10
0.08533203125,-2.0875000000000004,4.392464170415772e-06,3.297322473518483e-05,0.0010840099545756884,0.012773686796722798,-5.637447356481584e-06,-4.09279370984041e-05
0.08533203125,-2.0125,4.792239420026668e-06,-1.4173985460924346e-05,0.0008120269574659899,0.006995534880397439,-0.00013535819173720717,-0.0006309416310443471
0.08533203125,-1.9125,4.983627202252035e-06,1.2101353563271457e-05,0.00041181339135479576,0.0030570731495132507,-9.965073453863292e-05,-0.00022134378930026814
0.08533203125,-1.8125,2.2779982372555565e-06,-1.4569718001011674e-09,0.00012873484231848962,0.0014473961561734378,-4.349039022604774e-05,-6.899324291237885e-05
0.08533203125,-1.6125,5.698858984638703e-07,8.895713978283792e-08,5.890689822826297e-05,0.0002626424766203794,-9.34707547173134e-06,5.7385369559978324e-06
0.08533203125,-1.5125,3.8912295362315616e-07,-1.1492412169382809e-07,2.164599667077763e-05,0.00012910873257716254,-5.31751226903267e-06,6.5645452064579664e-06
0.08533203125,-1.4125,2.605047913446614e-07,-2.2850688345741634e-08,9.399869132921014e-06,6.872591862365517e-05,-3.5349399245951595e-06,3.7291310315245616e-06
0.08533203125,-1.2125000000000001,8.441092640326718e-08,-2.998238367116858e-08,1.1421542557585517e-05,2.7790692536283003e-05,-2.3400393532980255e-06,-1.6669455188777275e-06
0.08533203125,-1.1125,1.9863632287932274e-08,6.40980247854156e-09,1.8821828719273886e-06,2.0057404941181557e-05,-1.4159577435473355e-07,3.4883132773650667e-07
0.08533203125,-1.0125000000000002,-4.484154934018798e-09,-1.4647089863633632e-08,9.030502157213326e-08,7.98736012142023e-06,3.117967145648796e-08,-8.380827474506812e-08
0.08533203125,-0.8125,-2.746849825528721e-08,3.8796334471718544e-08,9.185857178927992e-06,3.4509490654111523e-07,2.032140843760907e-09,-5.0020894830922855e-09
0.08533203125,-0.7125,-6.004033215664854e-09,-3.027216854399175e-08,5.356921310580624e-06,4.044696957893144e-06,-5.725299328305518e-10,1.2943038707713137e-09
0.08533203125,-0.6125,1.7165689271849576e-08,1.055989287779269e-07,6.261840062325813e-06,2.075662308207109e-06,1.6263807847474194e-10,-3.821424663220616e-10
0.08533203125,-0.5125,4.73605207867483e-08,-2.4803608076767617e-08,1.3572140190891289e-06,4.4422647513324456e-06,-3.791603703972941e-11,1.4397873201622413e-10
0.16564453125,-2.0875000000000004,4.704122568726815e-06,3.962985318112867e-05,0.002463111850029058,0.01358486888963326,-8.643878942040135e-06,-4.893285364715857e-05
0.16564453125,-2.0125,-3.3181582856429146e-06,-1.647924921470739e-05,0.0016268123972142377,0.0076001478368605945,-0.00018718285849696537,-0.0007588253483471725
0.16564453125,-1.9125,-4.414594137998348e-06,1.3967989399484166e-05,0.0006886690124775219,0.003388190903373134,-0.00012463751237248518,-0.000275240345971409
0.16564453125,-1.8125,-2.857690572777011e-06,-1.230855935283302e-07,0.0001871358538305019,0.0016060607486482925,-5.4650687527760466e-05,-9.315198759179371e-05
0.16564453125,-1.6125,-1.02781873445729e-06,4.476419333928998e-08,0.00011830246266703281,0.0003038418393048002,-1.256765196723286e-05,1.669900465171632e-06
0.16564453125,-1.5125,-4.672345715659029e-07,-1.441456722405155e-07,4.065624561752632e-05,0.00014715284203707,-7.487275465126912e-06,4.608698030646837e-06
0.16564453125,-1.4125,-2.5161170487831456e-07,-3.985030833509642e-08,1.5088289045797863e-05,7.753868851610672e-05,-5.116843485976392e-06,2.451072094405021e-06
0.16564453125,-1.2125000000000001,-2.2980680062957987e-07,-8.685293955650276e-08,1.7487259304705302e-05,3.519860741811906e-05,-3.170966203813568e-06,-2.515582208571152e-06
0.16564453125,-1.1125,-1.0904429362250754e-10,5.769286116929404e-08,2.6438722257346526e-06,2.5609131432473403e-05,-6.624064852598956e-08,1.4475716375939874e-06
0.16564453125,-1.0125000000000002,-3.1054404059258885e-09,-4.180056908059903e-08,2.6008055086951386e-07,9.286361983962797e-06,1.3491354676572689e-08,-3.363902500554445e-07
0.16564453125,-0.8125,-1.1861329524009723e-08,-2.1581329824833437e-08,3.859090740542149e-06,4.49163932058389e-07,9.107735413003102e-10,-2.0637328390111665e-08
0.16564453125,-0.7125,-1.9046811400150495e-08,3.813528011750019e-08,4.751234718885177e-06,7.506681480618402e-07,-2.38641885239659e-10,5.153973143683648e-09
0.16564453125,-0.6125,2.364448341615416e-10,-4.89767368881277e-08,2.1990132087963268e-07,3.094987838379208e-06,8.131053816971439e-11,-1.3983671364876349e-09
0.16564453125,-0.5125,3.885775014927319e-09,3.5100714209692534e-08,1.345385651778077e-06,1.8497854855167378e-07,-1.0236404721926324e-11,4.366636181013393e-10
0.24595703124999999,-2.0875000000000004,2.3008622117807087e-06,4.628045133111222e-05,0.004259672528634015,0.014888186259149217,-1.1391472482012678e-05,-5.685118508530671e-05
0.24595703124999999,-2.0125,-1.2485062607715475e-05,-1.8974275636959605e-05,0.002457027960649644,0.008509891567863834,-0.0001694914043277548,-0.00087859564088242
0.24595703124999999,-1.9125,-9.090131507956256e-06,1.5943633597836418e-05,0.0007464964040853089,0.0038321552150572128,-3.7984420802842245e-05,-0.0003145409615550065
0.24595703124999999,-1.8125,-5.829747924743652e-06,-2.9225630427398343e-07,0.00012552685170835788,0.0018080511703323998,-4.748157931179872e-06,-0.0001087736137617078
0.24595703124999999,-1.6125,-2.2290897301178568e-06,-3.664891559183118e-08,0.00017057631511218678,0.00037758957784469647,2.3180103357335496e-06,6.866181723501411e-07
0.24595703124999999,-1.5125,-1.073662855640078e-06,-1.9236817030875894e-07,4.8530897125950924e-05,0.0001788988263069588,8.753304588371481e-07,4.5787586988035175e-06
0.24595703124999999,-1.4125,-5.901602217802193e-07,-6.067453436109005e-08,9.138679681943206e-06,9.268573998343043e-05,3.674011173792699e-08,2.3655634542240237e-06
0.24595703124999999,-1.2125000000000001,-4.104651577122563e-07,-1.3763792406703376e-07,2.1809311569465636e-05,4.5831025740468895e-05,-1.9138348342531056e-07,-2.9980648412568144e-06
0.24595703124999999,-1.1125,-5.648449061109335e-08,9.725222633430854e-08,1.0269176323406127e-05,3.292071097359712e-05,3.3468949115152466e-07,2.4514043551065175e-06
0.24595703124999999,-1.0125000000000002,-2.5383146534452812e-08,-6.725600778717514e-08,6.419269844103588e-06,1.1419253418838615e-05,-7.826905133592874e-08,-5.685197481941861e-07
0.24595703124999999,-0.8125,-5.0760892777007035e-09,-2.3928822988186863e-08,1.4527748391651572e-06,1.04021609219994e-06,-5.0167066204709065e-09,-3.52594908681574e-08
0.24595703124999999,-0.7125,-9.4959669785956e-09,-1.182122247845265e-08,2.6793095807139644e-06,1.1510368144371442e-06,1.3296800738853546e-09,8.860123645734595e-09
0.24595703124999999,-0.6125,-1.1973873918534407e-08,-4.941256964701309e-09,2.372419257873096e-06,6.186286082224682e-07,-3.53565065502038e-10,-2.2513721285111585e-09
0.24595703124999999,-0.5125,-2.4724385484012013e-10,-1.4144327274573753e-08,4.2181590108681886e-08,9.504177875170248e-07,9.104774444805816e-11,6.340387522190558e-10
0.32626953124999997,-2.0875000000000004,1.4201493137509098e-06,5.102503431504932e-05,0.005284934030775634,0.01670716857228135,-1.4793394327627541e-05,-6.207289468994465e-05
0.32626953124999997,-2.0125,-1.2963217700347716e-05,-2.0812011629722186e-05,0.0029216384045797923,0.009727945935301498,-0.00015919161264482318,-0.0009562582555171666
0.32626953124999997,-1.9125,-1.8475146916483662e-06,1.7354951137923708e-05,0.0008046184356914776,0.004372652830146778,5.3605420696605827e-05,-0.00033182747457660233
0.32626953124999997,-1.8125,-2.579656743954347e-06,-4.7523950232008963e-07,0.00014586257429639112,0.0020476481105527375,5.113774713957528e-05,-0.0001110966532069716
0.32626953124999997,-1.6125,-1.696635220755173e-06,-1.520279597117794e-07,0.00023826651150021935,0.0004922665738463441,2.106397172273285e-05,4.9934084258127805e-06
0.32626953124999997,-1.5125,-7.047538872957038e-07,-2.6267229442697816e-07,6.861191537825892e-05,0.00022831161938904207,1.2160230079150485e-05,8.011827192998311e-06
0.32626953124999997,-1.4125,-2.685935680909783e-07,-7.558572244269066e-08,1.4369840694047129e-05,0.00011603375201125538,7.050623575125395e-06,4.506875142254172e-06
0.32626953124999997,-1.2125000000000001,-1.5936148669006825e-07,-1.463039190348925e-07,3.139387890328621e-05,6.0917668181004815e-05,3.3632667399272645e-06,-3.205568559620702e-06
0.32626953124999997,-1.1125,-9.397079621247012e-08,7.997742929296938e-08,1.8530026029379776e-05,4.148792807978237e-05,7.399691270844921e-07,2.3257631717611435e-06
0.32626953124999997,-1.0125000000000002,-6.28612582419715e-08,-6.84200003699575e-08,1.2691633466865774e-05,1.5046153214891098e-05,-1.7164068192769796e-07,-5.425174182204281e-07
0.32626953124999997,-0.8125,-2.595246315794162e-10,-2.745673318531166e-08,8.268380639955439e-08,1.451613024655781e-06,-1.1103373073636952e-08,-3.384514490697981e-08
0.32626953124999997,-0.7125,-2.7346969667098213e-09,-9.445440723509078e-09,7.552437871905048e-07,2.1497526613521555e-06,2.925480035815278e-09,8.560292255393279e-09
0.32626953124999997,-0.6125,-9.5086554963886e-09,1.5318847007080465e-08,2.179699897835407e-06,4.9437389550381154e-08,-7.788792103901961e-10,-2.1717826882913992e-09
0.32626953124999997,-0.5125,-7.4079820201356475e-09,-4.877133638301939e-09,1.5583571569532543e-06,3.0554214063664786e-07,2.0534898481207855e-10,5.623243257584294e-10
0.40658203125,-2.0875000000000004,5.483103780284691e-06,5.6867097370595036e-05,0.00574873193014197,0.01889152734406715,-2.104709001762657e-05,-6.830603956526618e-05
0.40658203125,-2.0125,-7.141832358962196e-06,-2.2998858418804124e-05,0.0034344688883193673,0.01123564982948947,-0.0002657119236363521,-0.0010550830255901529
0.40658203125,-1.9125,8.50757537014258e-06,1.8921278615509492e-05,0.0009573700741395227,0.0050530043435179015,1.0254607251915533e-05,-0.0003601002033516496
0.40658203125,-1.8125,2.482102666853799e-06,-7.301840212254765e-07,0.00018205763328553047,0.0023565836991797716,3.718082535877686e-05,-0.00011599776856642118
0.40658203125,-1.6125,-5.966713362970595e-07,-3.309583674985346e-07,0.0003079785389013756,0.000653261623780672,2.1327396194920165e-05,1.1102648552323531e-05
0.40658203125,-1.5125,2.6571499144632423e-07,-3.51247940613368e-07,8.949314185863427e-05,0.00029770495275522257,1.2313299077800832e-05,1.308771381585405e-05
0.40658203125,-1.4125,3.530533400867376e-07,-1.0854355375669339e-07,1.7907099188849652e-05,0.0001484274863251214,7.038779199815517e-06,7.52825450332441e-06
0.40658203125,-1.2125000000000001,8.54855412441901e-08,-1.6417718991584161e-07,3.950082140802368e-05,8.333450843494013e-05,2.033593626264018e-06,-4.260460793104168e-06
0.40658203125,-1.1125,-7.853264170578826e-08,4.39786563922223e-08,2.090065825395038e-05,5.348187656332899e-05,8.891969885568028e-07,1.6478275300008475e-06
0.40658203125,-1.0125000000000002,-8.228940990493383e-08,-6.087457100711173e-08,1.2670954034610961e-05,2.0534834369492118e-05,-2.0772517844996333e-07,-3.90803765376954e-07
