s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,0.002147804611281285,0.15901062377248615,0.1977128324659816,0.00010438814827623994,0.013638432016544072,0.010855827359908385,0.00442274803135751,101.39308508505253,5.570006386371622,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.250000180583682,0.0021479861962531576,0.15933842137960125,0.1595911937992014,0.00010472970298342526,0.013666125127093169,0.01087499465160492,0.004433205904299684,101.5269377204056,5.570059336112103,0.16125,0.0,0.0,0.0,0.0,-5.204170427930421e-17,-0.004546618719057578,0.01519827300021596,0.0,0.0,4.0979955178832,-4.91382453098296,0.0
0.01,2,0.2500004688057873,0.0021487624669244477,0.16011732190751127,0.14181537784463671,0.0001050588934746606,0.013731815484611757,0.010921255918496907,0.004439645281539019,101.64712857595455,5.570133106813698,0.16625,-2.220446049250313e-16,0.0,0.0,0.0,5.516420653606247e-16,-0.009084745733467552,0.029300884402155544,0.0,2.6645352591003757e-15,8.451833745065734,-10.104856536650734,0.0
0.015,3,0.2500008551185924,0.002148610814556166,0.1613377360176666,0.12715349725488068,0.0001053757141124056,0.013834477876621159,0.01099393337628293,0.004443482283146449,101.75376116974849,5.570233679137678,0.17125,0.0,0.0,0.0,0.0,-1.3114509478384662e-15,-0.013601996623644391,0.04230368749084191,0.0,2.6645352591003757e-15,13.052593240670003,-15.563697779469994,0.0
0.02,4,0.2500013510192918,0.0021488784639394974,0.16299136456939947,0.11334578963771946,0.00010568024476107205,0.01397315519665761,0.011092422550294183,0.0044457366736670835,101.8469147093935,5.5703675433421544,0.17625000000000002,0.0,0.0,0.0,0.0,-2.8449465006019636e-16,-0.018088001691122894,0.054202615708825175,0.0,2.6645352591003757e-15,17.891329354864308,-21.279727653831674,0.0
0.025,5,0.2500019592864322,0.0021497323376422945,0.16506819393794334,0.10012813093715067,0.00010597265622022328,0.014146722467372533,0.011216041245674283,0.004447062839913686,101.92663183295036,5.570543020311808,0.18125000000000002,0.0,0.0,0.0,0.0,-1.9012569296705806e-15,-0.022533792519505335,0.06499209366877975,0.0,8.881784197001252e-16,22.95891555519787,-27.241413246442956,0.0
0.03,6,0.2500026849426742,0.00215058861737859,0.16755772297372132,0.09355295008310804,0.00010625321307245021,0.014354005724204557,0.01136410573926781,0.004447862675582933,101.99298413648506,5.570746087607866,0.18625000000000003,0.0,0.0,0.0,0.0,8.326672684688674e-16,-0.026931371641597146,0.07466982133741007,0.0,2.6645352591003757e-15,28.246001142747776,-33.43667835211538,0.0
0.034999999999999996,7,0.25000353533358455,0.0021513083621445606,0.17044980909118054,0.10720445030585779,0.00010652245811450267,0.014593864334129911,0.011535983965677751,0.0044483747424852275,102.04606413221437,5.57097434842712,0.19125000000000003,0.0,0.0,0.0,0.0,-1.700029006457271e-15,-0.03127348457360988,0.08323590611923272,0.0,8.881784197001252e-16,33.74327019989171,-39.853608530986676,0.0
0.039999999999999994,8,0.2500045209541444,0.0021525567944410857,0.17373466058850712,0.12246991257381978,0.00010678143253839818,0.014865196695927153,0.01173109940274545,0.004448732579912382,102.08597999258978,5.571211053549561,0.19625000000000004,0.0,0.0,0.0,0.0,1.8735013540549517e-16,-0.03555366541610925,0.0906924902049875,0.0,8.881784197001252e-16,39.44202542975814,-46.481209830760676,0.0
0.04499999999999999,9,0.25000564925639246,0.0021543948055661346,0.17740311475627926,0.13770426268763458,0.00010703128535425201,0.015166966038074513,0.011948947707512652,0.004449011796808044,102.11276949412553,5.571451091417645,0.20125000000000004,-2.220446049250313e-16,0.0,0.0,0.0,-3.885780586188048e-16,-0.039766285990197145,0.0970369515752663,0.0,1.1546319456101628e-14,45.33468886478845,-53.309961145179386,0.0
0.04999999999999999,10,0.25000692766123245,0.002155580806025449,0.1814454758419467,0.15290125210287897,0.00010727326364837017,0.015498101428443847,0.012189031868680039,0.004449253375038189,102.12638594224161,5.571703425951375,0.20624999999999993,0.0,0.0,0.0,0.0,-7.91033905045424e-16,-0.04390661022685352,0.10226083832443737,0.0,1.0658141036401503e-14,51.415286632125344,-60.33237461634368,0.0
0.054999999999999986,11,0.2500083725341222,0.002157331439157346,0.18584780740553977,0.16805464990295604,0.00010750885778019041,0.01585718288281903,0.012450652553418564,0.004449476508564386,102.12677087934873,5.571964313723712,0.21124999999999994,-2.220446049250313e-16,0.0,0.0,0.0,2.3592239273284576e-16,-0.047970809385795135,0.10635566980506694,0.0,3.552713678800501e-15,57.67984005544734,-67.5433770198322,0.0
0.059999999999999984,12,0.2500099965672269,0.002159936371798264,0.19059997232643971,0.18315825050592593,0.00010773983070855347,0.016243118014897057,0.012733350198240682,0.004449687634208779,102.11385355103258,5.57223898177484,0.21624999999999994,0.0,0.0,0.0,0.0,-8.743006318923108e-16,-0.051955868122988705,0.10931280021573253,0.0,-3.552713678800501e-15,64.12634959732806,-74.94021611467191,0.0
0.06499999999999999,13,0.25001171447504467,0.0021633639804316783,0.19569990039428142,0.19820588224968105,0.00010796823489736327,0.016655492995876615,0.013037141535315044,0.00444988603664735,102.08755546961034,5.572526192813583,0.22124999999999995,0.0,0.0,0.0,0.0,-2.1510571102112408e-16,-0.05585947317923571,0.11112367044588803,0.0,-7.105427357601002e-15,70.75466819404356,-82.52226192954396,0.0
0.06999999999999999,14,0.2500133536236333,0.002167380848683481,0.20114790905738,0.21319141527885677,0.00010819643904744226,0.01709408725516776,0.01336220346298031,0.004450068255489696,102.04777341361968,5.572827139826236,0.22624999999999995,0.0,0.0,0.0,0.0,7.563394355258879e-16,-0.05967981242472414,0.11177825426273931,0.0,0.0,77.56595380827672,-90.29034710455755,0.0
0.075,15,0.25001506645896776,0.0021717506975405722,0.20694663942940486,0.2281087698012243,0.00010842715042884552,0.017558862272493782,0.013708867648615997,0.004450231794602433,101.99437545012829,5.573145793378418,0.23124999999999996,0.0,0.0,0.0,0.0,-7.216449660063518e-16,-0.06341526309696008,0.11126443001462918,0.0,1.0658141036401503e-14,84.56142470448172,-98.24533264616116,0.0
0.08,16,0.25001685035185783,0.0021764610215481476,0.2131009243709618,0.2429519246871905,0.0001086634331427038,0.0180499451474107,0.014077611826480083,0.004450376114708258,101.92724011719878,5.5734879646240705,0.23624999999999996,0.0,0.0,0.0,0.0,-1.1796119636642288e-15,-0.067064229853037,0.10957093672478103,0.0,1.0658141036401503e-14,91.74157385636634,-106.38724034382834,0.0
0.085,17,0.2500187162590639,0.0021812482644017845,0.21961634017262915,0.25771492516435046,0.00010890873330177521,0.018567502688588557,0.014468975966678128,0.004450502259247314,101.84627722153242,5.573849467652728,0.24124999999999996,0.0,0.0,0.0,0.0,6.800116025829084e-16,-0.07062511600479976,0.10668900035037403,0.0,1.7763568394002505e-14,99.10593919355178,-114.71501816725076,0.0
0.09,18,0.25002066986148064,0.0021864549699269894,0.22649672923414585,0.2723918917025685,0.00010916689087423462,0.019111532135424086,0.014883417823230317,0.004450612344512118,101.75142174180317,5.574235108443557,0.24624999999999997,0.0,0.0,0.0,0.0,1.1796119636642288e-15,-0.07409630577554142,0.10261183088198442,0.0,2.4868995751603507e-14,106.65289121411794,-123.22633066225262,0.0
0.095,19,0.2500227079223807,0.0021920839818786947,0.23374711018222205,0.28697702784222656,0.00010944215770081473,0.01968210467789633,0.015321478877566339,0.004450708988196885,101.64266085357104,5.57464589788659,0.25125,0.0,0.0,0.0,0.0,7.494005416219807e-16,-0.07747619649215273,0.0973368051099921,0.0,3.552713678800501e-14,114.3796173630987,-131.9175803116596,0.0
0.1,20,0.2500248196054635,0.0021981119799122525,0.24137333660998467,0.3014646181717353,0.00010973920924495903,0.020279334419697623,0.015783765197211225,0.004450794789914465,101.52003782890259,5.575078295780228,0.25625,0.0,0.0,0.0,0.0,6.800116025829084e-16,-0.08076324199480177,0.09086582035620946,0.0,2.1316282072803006e-14,122.28224915630307,-140.78409713607556,0.0
0.105,21,0.25002700064258754,0.0022045752187895965,0.2493734548757286,0.31584903440977996,0.00010989093818137678,0.020902659398121526,0.01627044517324995,0.004450872088662857,101.38362852249524,5.575538262171466,0.26125,0.0,0.0,0.0,0.0,1.7069679003611782e-15,-0.08395599240068119,0.08320346306285405,0.0,3.907985046680551e-14,130.3559413331296,-149.8202557489017,0.0
0.11,22,0.2500292452356363,0.0022115088087010164,0.25774055886257136,0.3301247519567596,0.00010991082245282634,0.021551093172566187,0.01678141216538395,0.004450942887032377,101.23355016546132,5.576023102840863,0.26625,0.0,0.0,0.0,0.0,-4.718447854656915e-16,-0.08705312532048623,0.07435773979613214,0.0,3.552713678800501e-14,138.5949496227935,-159.01956672910276,0.0
0.115,23,0.2500315463850751,0.0022188918024991775,0.2664750272453401,0.34428637678445284,0.00010992216989565734,0.022224237104205773,0.017316994310796568,0.004451008852710944,101.06995141554634,5.576536159159097,0.27125,0.0,0.0,0.0,0.0,1.1796119636642288e-15,-0.09005347394946304,0.0643393135587951,0.0,1.7763568394002505e-14,146.99272480858102,-168.37478100815053,0.0
0.12,24,0.25003389552068356,0.0022267033948788553,0.2755808000545498,0.35832863709981666,0.00010992665283089192,0.022921963265769688,0.017877742385857473,0.004451071387654013,100.89301126348023,5.577079976049617,0.27625,0.0,0.0,0.0,0.0,-4.718447854656915e-16,-0.09295605587906403,0.05316144557202171,0.0,0.0,155.5419995523718,-177.87797494070796,0.0
0.125,25,0.2500362824387865,0.0022349221426141886,0.2850621706230867,0.3722463923899113,0.00010992615624495547,0.02364414755751695,0.018464244991657087,0.004451131707442011,100.70293976178654,5.57765600212548,0.28125,0.0,0.0,0.0,0.0,-5.828670879282072e-16,-0.09576009837546373,0.04084007855069574,0.0,-1.0658141036401503e-14,164.23492913458514,-187.52068115927673,0.0
0.13,26,0.2500386954731255,0.0022196025833400427,0.29492370583884,0.38603464333061766,0.00010992278725434549,0.024390662823355554,0.01907712488561547,0.0044511908993673695,100.4999728995363,5.578269600337833,0.28625,0.0,0.0,0.0,0.0,1.1379786002407855e-15,-0.09846505870024647,0.027393449169988066,0.0,0.0,173.0631999149391,-197.29399208970838,0.0
0.135,27,0.25004112096895725,0.002200474441850386,0.30517017008066805,0.3996885400414385,0.00010992629062980874,0.025161372414755592,0.01971703549615226,0.0044512499563399074,100.28437764275084,5.578922003270483,0.29125,0.0,0.0,0.0,0.0,-3.469446951953614e-16,-0.10107064144069156,0.01284250649814857,0.0,1.0658141036401503e-14,182.01815364048497,-207.1886848823467,0.0
0.14,28,0.2500435437637585,0.002183212164794674,0.3158064560542452,0.41320339177229926,0.00010995882633749182,0.025956124444589373,0.020384657803264195,0.004451309785222417,100.0564461864554,5.579617107834469,0.29625,0.0,0.0,0.0,0.0,-7.216449660063518e-16,-0.10357681070368568,-0.002789533216633779,0.0,3.552713678800501e-15,191.09091989408586,-217.1953549603451,0.0
