case,cells,medium,forcing,initialization,status,failure,final_time,elapsed_seconds,initial_proper_energy,s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral,coldest_l,minimum_thermal_over_run,maximum_velocity_over_run,maximum_sound2_over_run
stiff_low_baseline_n256_force1_relaxed_reference,256,baseline,1.0,relaxed_reference,constitutive_domain_limit,stored thermal energy reached zero,0.1625279227182992,1.8204541793093085,112.21720899992955,0.1625279227182992,56.0,3.584121535116225e-07,0.0013362177931739313,0.340331474219199,0.8211461167580865,0.00038126159729349665,0.18237075472033315,0.0062449431693920605,0.005568859140378278,108.50461111549893,0.8408242235152551,0.31565292271829926,0.0,0.0,0.0,0.0,4.440892098500626e-16,-0.1424959969346989,-0.18840347676729055,0.03546032119216558,-8.348877145181177e-14,292.3328116423537,-295.8048042122584,-0.056614835884447545,-1.115625,3.584121535116225e-07,0.8211461167580865,0.18237075472033315
soft_low_baseline_n256_force1_relaxed_reference,256,baseline,1.0,relaxed_reference,constitutive_domain_limit,stored thermal energy reached zero,0.17350660286745204,1.9031604751944542,24.457037764525438,0.17350660286745204,53.0,3.697237789257457e-07,0.0016832773438351717,0.5651569637177714,0.7494783174430495,8.076154809859224e-05,0.044974896571772796,0.008705773001030431,0.0011136457189662849,24.09990364258928,0.9293117889397975,0.3266316028674521,0.0,0.0,0.0,0.0,4.371503159461554e-16,-0.02948242231861153,-0.03819743506051062,0.03926002695265992,2.7533531010703882e-14,63.6089455428322,-69.31537457722455,0.02406319134927332,-1.115625,3.697237789257457e-07,0.7494783174430495,0.044974896571772796
