case,cells,medium,forcing,initialization,status,failure,final_time,duration,snapshots,elapsed_seconds,initial_proper_energy,s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral,coldest_l,minimum_thermal_over_run,maximum_velocity_over_run,maximum_sound2_over_run
soft_high_dense_n128_force1_prepared_reference_snap601,128,dense,1.0,prepared_reference,constitutive_domain_limit,stored thermal energy reached zero,0.28125011240678544,3.0,601,1.7081046728417277,101.78745337675981,0.28125011240678544,66.0,1.8868919740011592e-06,0.0010138845287132109,0.7358263103411831,0.8542525994749894,0.00010405006666066147,0.05328150586997864,0.049602468072691086,0.00445179565074814,91.21189364580627,6.813664603948736,0.43750011240678544,-4.440892098500626e-16,0.0,0.0,0.0,1.2212453270876722e-15,-0.14015724726700599,-0.7550150379816496,0.053595981676228546,1.4921397450962104e-13,466.36286636033293,-519.2877255157829,0.0072324404678130606,-1.13125,1.8868919740011592e-06,0.8542525994749894,0.05328150586997864
