s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,0.0021476874265808073,0.1615646520561368,0.19989288236240554,0.0001044878407987031,0.013854457517212333,0.01098006175095877,0.004425263679115508,101.38989340693288,5.568535157560256,0.15312500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049999999999999996,10,0.2500336552157931,0.002156042885339289,0.20310698428477877,0.1908257817391359,0.00010761898902344729,0.017303274861237443,0.013332469034490707,0.0044506483022354795,102.11180144029922,5.553888566873151,0.2031250000000001,0.0,0.0,0.0,0.0,-2.983724378680108e-16,-0.04391070845337659,0.1023599513005476,-0.001001626863171102,7.105427357601002e-15,51.42011778585106,-60.26850053876756,-0.38899928711582754
0.1,20,0.25123150470101496,0.0021995708469380697,0.3110598167456884,0.3601353077871181,0.00010928054331483135,0.02596555462756421,0.01953619741556773,0.004452594801735827,101.66191102440614,5.710630178360025,0.25312500000000004,0.0,0.0,0.0,0.0,4.996003610813204e-16,-0.0807619291252974,0.09110324818897055,0.011305155150800758,5.3290705182007514e-14,122.27609865744384,-140.77159607301854,-0.41618578561852576
0.15000000000000002,31,0.2546039681222525,0.002002890745525208,0.487219442837645,0.4959495958629532,0.0001110213451463455,0.03938645480365516,0.030014919022368584,0.004453765506232023,99.95160960605999,5.979083091564841,0.3031250000000001,0.0,0.0,0.0,0.0,-1.249000902703301e-16,-0.10828722113284928,-0.03691818588644752,0.030750418780336644,5.3290705182007514e-14,209.53675839521892,-237.86240224060253,-0.14673767990720193
0.2,43,0.2642190039338661,0.0018015032607838365,0.7335709528108708,0.6098541865320612,0.00011492808176304963,0.056794623408403216,0.045435357274767586,0.004455271850764357,97.07133793203188,6.227915100752081,0.353125,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,-0.1262418562406818,-0.2641781195606407,0.046760250377791156,7.105427357601002e-14,306.16341480387393,-344.0071028198588,0.2146969612469245
0.25,58,0.2805728208089253,0.0017740975220372867,1.0292787774675,0.7126080023405166,0.00012179081943281382,0.07594927621080773,0.0650077629272486,0.004456016739385368,93.3119812796902,6.35061065276603,0.40312500000000007,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-0.1364796306320555,-0.5588016703703742,0.05246147854610938,1.9184653865522705e-13,405.48424880757443,-452.23687392246455,0.5007352469022809
0.30000000000000004,76,0.30910827258067863,0.001851046987413407,1.3530349819462355,0.8070183181658876,0.00012699485519906316,0.0944321138748985,0.08837257221651629,0.004455517169815017,89.06031487070676,6.27854968897983,0.4531250000000001,-2.220446049250313e-16,0.0,0.0,0.0,-6.661338147750939e-16,-0.14167569184783552,-0.8850556422720494,0.04557464897982413,2.2737367544323206e-13,501.66073009600115,-556.4899211874313,0.6217156363709301
0.35000000000000003,97,0.17512709639685675,0.0013561814840390963,1.6934782965886832,0.8898129590392045,0.00011315641049747055,0.11126741839103725,0.11551972805899713,0.004764826978304766,84.8013024585291,6.055011146264201,0.5031250000000002,0.0,0.0,0.0,0.0,-1.1102230246251565e-15,-0.14406377422710176,-1.2078181791441884,0.03180382918732287,1.4921397450962104e-13,588.3361576254406,-650.1697848976885,0.6274004021416087
0.3786356169676419,117,2.0712514214871192e-07,0.0010755902637448558,1.8949634071834958,0.9333811641816965,0.0001050698618347457,0.12002236970157477,0.13302901618849322,0.0064182369784435,82.53565141652936,5.892153029626158,0.531760616967642,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-0.1447517974325763,-1.379331480654543,0.023710372575370623,2.984279490192421e-13,631.8229582616465,-697.130045069109,0.6138764127602518
