s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,0.002147703336928646,0.16285327847322068,0.20100793597396205,6.765279633520884e-05,0.013963416548659503,0.011042695238286444,0.004425767169342201,101.78607327054435,5.964673524714462,0.15156250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500011088920018,0.002147950990784244,0.16393114868303765,0.1618334148707845,6.795474774222193e-05,0.014054392086918468,0.01110226896105803,0.004436618613130355,101.89903859220448,5.943812825742785,0.15656250000000005,0.0,0.0,0.0,0.0,-6.609296443471635e-16,-0.004546570549203761,0.015195064441591178,-0.0016589992222990604,0.0,4.097951726261664,-4.943133758861341,-0.05912549142303284
0.01,2,0.2500046868207042,0.002148236283636833,0.1667658208105269,0.1399265368173701,6.82409965632396e-05,0.014293265776692956,0.011258964901535233,0.004442212476441854,102.00045400555729,5.924932780008345,0.16156250000000005,0.0,0.0,0.0,0.0,1.7277845820728999e-15,-0.009084818957578657,0.029301226469280385,-0.0031565306712119713,8.881784197001252e-16,8.45190870424735,-10.159497665261224,-0.11690619407739969
0.015,3,0.25001102745285597,0.0021486100557267817,0.17115391894564427,0.1244854097079724,6.851331547979048e-05,0.014662169268645324,0.011501385558605751,0.0044468059254676425,102.0904258692688,5.908039926776049,0.16656250000000006,0.0,0.0,0.0,0.0,8.708311849403572e-16,-0.013602931307272543,0.04231379105528352,-0.004491249483081265,-4.440892098500626e-16,13.05355773035281,-15.640085572514742,-0.1731192806804372
0.02,4,0.2500162966155768,0.002149075659583783,0.17691090602632578,0.11053026093316021,6.877404595901946e-05,0.015144872534984099,0.011819329082447013,0.004449514537296329,102.16904343955126,5.893146067508609,0.17156250000000006,0.0,0.0,0.0,0.0,8.430756093247282e-16,-0.018090645250025274,0.05422833391303383,-0.005661890935915212,0.0,17.894148076660727,-21.374700011952807,-0.22754871056041387
0.025,6,0.25002273349651416,0.002149724642895027,0.18392146408336715,0.10039985100058857,6.902608145416385e-05,0.01573105758187349,0.012206515510980348,0.004451032622684206,102.23636507560578,5.880273344302427,0.17656250000000007,0.0,0.0,0.0,0.0,-8.534839501805891e-16,-0.02253854784088804,0.06503890865239767,-0.0066672775068600375,-2.6645352591003757e-15,22.96414266213182,-27.35236576418919,-0.2799864508533786
0.03,8,0.2500308595758596,0.0021505801481293916,0.1921120363561735,0.1075702444121589,6.927284783909937e-05,0.016413964767638164,0.012659054908700748,0.004451851523545419,102.29247762198052,5.869426351484511,0.18156250000000007,0.0,0.0,0.0,0.0,-1.5959455978986625e-16,-0.02693809719662189,0.0747427978635161,-0.007506322799737877,3.552713678800501e-15,28.253599765966303,-33.56177159149324,-0.330233348965842
0.035,10,0.2500413207221237,0.0021516579942445157,0.20145264720739725,0.12579941181650156,6.951844990091085e-05,0.017190480948254292,0.013175508735842393,0.004452312777771682,102.33748588736135,5.86062336769041,0.18656250000000008,-2.220446049250313e-16,0.0,0.0,0.0,1.942890293094024e-16,-0.03128160795789424,0.08333962634283446,-0.00817799656010899,1.7763568394002505e-15,33.75262929158355,-39.99134754429367,-0.37809229418897133
0.04,12,0.2500549553439875,0.0021528168313327584,0.21189637244847342,0.1440124171493835,6.975407841827462e-05,0.01805604503963497,0.01375355742420934,0.004452566780170791,102.37151193067864,5.8538747997724165,0.19156250000000008,0.0,0.0,0.0,0.0,1.2559397966072083e-15,-0.03556252695256169,0.09083169959908168,-0.008681444327787315,8.881784197001252e-16,39.45233120729176,-46.63062203284502,-0.42338800328658066
0.045,14,0.2494633026346631,0.002154343495328203,0.22337765638550955,0.16216951767762566,6.99386380311523e-05,0.019004517261409344,0.014389898227601852,0.004452695826078454,102.39459485427994,5.849190345815138,0.19656250000000008,0.0,0.0,0.0,0.0,1.7486012637846216e-15,-0.03977514770820506,0.09721599868904642,-0.00901624196602872,1.7763568394002505e-15,45.34491575780986,-53.47057796249036,-0.46600423597637564
