case,cells,medium,forcing,initialization,status,failure,final_time,elapsed_seconds,initial_proper_energy,s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral,coldest_l,minimum_thermal_over_run,maximum_velocity_over_run,maximum_sound2_over_run
stiff_low_baseline_n128_force1_prepared_reference,128,baseline,1.0,prepared_reference,constitutive_domain_limit,stored thermal energy reached zero,0.2661068216058749,1.5126414503902197,115.78257819739967,0.2661068216058749,59.0,4.229507176778391e-05,0.00013579575056285628,0.3687948390795804,0.9904378143440908,9.9331328108354e-05,0.18837603350302,0.0073036137172631,0.005565910401845804,101.52522761987869,4.609426726095676,0.42235682160587495,0.0,0.0,0.0,0.0,-1.5543122344752192e-15,-0.17362349757312345,-1.0124201012594918,0.051479688929340454,-6.394884621840902e-14,547.2680584146757,-570.484164969392,0.5578064020231952,-1.25625,4.229507176778391e-05,0.9904378143440908,0.18837603350302
soft_low_baseline_n128_force1_prepared_reference,128,baseline,1.0,prepared_reference,constitutive_domain_limit,stored thermal energy reached zero,0.2963402055134955,1.775439609773457,28.02068072526153,0.2963402055134955,68.0,1.763508032448513e-05,0.0002603136172241073,0.6249481552076172,0.9552672684311574,2.536492782460962e-05,0.04596159816478664,0.010414509068727838,0.0011126205531232936,26.2336952904351,4.556819213034244,0.4525902055134955,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-0.035289760764398034,-0.15332020017436054,0.04640617834583595,3.552713678800501e-15,123.5418684644252,-152.10011980773928,0.6178171259841502,-1.26875,1.763508032448513e-05,0.9552672684311574,0.04596159816478664
soft_high_baseline_n128_force1_prepared_reference,128,baseline,1.0,prepared_reference,constitutive_domain_limit,stored thermal energy reached zero,0.37854588896382624,2.087430752813816,101.39308508505253,0.37854588896382624,85.0,5.988883635676956e-07,0.0010762198098391378,1.1221060179728308,0.932117421765156,0.00010351727029067075,0.07281650270143826,0.0815363590079338,0.005200140669802738,82.55351900426639,5.919129468063189,0.5347958889638262,-4.440892098500626e-16,0.0,0.0,0.0,-1.5543122344752192e-15,-0.14476063733830227,-1.378185137035422,0.02374074064196544,2.2737367544323206e-13,631.7041662668214,-697.0472681592045,0.6139345774497103,-1.44375,5.988883635676956e-07,0.932117421765156,0.07281650270143826
stiff_high_baseline_n128_force1_prepared_reference,128,baseline,1.0,prepared_reference,constitutive_domain_limit,stored thermal energy reached zero,0.3569754704148505,2.2707023276016116,452.440674973605,0.3569754704148505,87.0,1.0585928815753931e-06,0.0007575370959877872,0.6446274538810786,0.9442942475299105,0.0006418453362389828,0.28195396038386167,0.041107421401859585,0.022269879398541022,341.4166501904658,5.876951955836656,0.5132254704148506,-4.440892098500626e-16,0.0,0.0,0.0,-1.7763568394002505e-15,-0.7232282177206324,-8.141543456261667,0.029760500885453962,-6.536993168992922e-13,3001.7952191666423,-3051.0980818408266,0.624127554170415,-1.15625,1.0585928815753931e-06,0.9442942475299105,0.28195396038386167
