s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999956,0.7499999999999903,0.7500000000000148,0.1977128324659816,0.06122448979591764,0.061224489795919504,0.08705478674894651,0.0017167987686939343,1672.1947890895217,332.72356627864644,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049999999999999996,10,0.24986115506055495,0.5825128279802199,0.8550678310719277,0.15247996543496356,0.04820929150718012,0.06902752939905536,0.08705829268619893,0.0028663522345296075,1675.7922221088356,332.86553122385334,0.20625000000000004,0.0,0.0,0.0,0.0,0.0,0.004460486105987455,0.28281576333778635,-0.001001625710866145,1.1368683772161603e-13,-6.561601953685303,-815.6334315823337,-0.38899920579008695
0.1,20,0.24997363056010724,0.46144521895415297,1.1205269170559407,0.30030313042323087,0.03857748770916727,0.08764384675656246,0.08703382598282566,0.004108287476824462,1693.2602213090906,333.2028837634769,0.25625,0.0,0.0,0.0,0.0,1.554312234475219e-14,0.008435189178524316,1.6565934851417117,0.011305158735569691,0.0,-13.337063882955094,-1805.3872328856266,-0.41618566046793987
0.15000000000000002,30,0.24991531953616808,0.4068784788157788,1.544881658164533,0.4376246197667797,0.03416973303191642,0.11514379552633336,0.09456372517850775,0.012017554272091484,1724.3551162018143,333.57738541994144,0.30625,0.0,0.0,0.0,0.0,3.8191672047105385e-14,0.002754778029299685,4.117282099970866,0.030750068605586878,0.0,5.95284194086425,-2878.8327922756484,-0.14674523216672175
0.2,40,0.2498217836016603,0.39451159839278593,2.1710391650080605,0.5600044811386624,0.03316246960203795,0.15165851897565247,0.13802500823168284,0.02533134070755417,1771.740645661598,333.9208208791677,0.35625000000000007,-5.684341886080802e-14,0.0,0.0,0.0,2.4868995751603507e-14,-0.005276576989974744,7.880125773333092,0.04675837253822765,-1.3642420526593924e-12,49.95488937309017,-3963.4686110783186,0.21464974092618588
0.25,50,0.24959803678664305,0.41383539388279655,3.033425619306244,0.6647030521254464,0.03473480498242223,0.19550256399357493,0.20259842522590066,0.04647854063513523,1839.6590160910841,334.1869100132046,0.40625,-5.684341886080802e-14,0.0,0.0,0.0,2.3092638912203256e-14,-0.01057821833415206,13.284499856783773,0.052458120731307824,-9.094947017729282e-13,101.61605513586095,-5018.813096832664,0.5006413481691809
0.30000000000000004,60,0.249145214439227,0.456055155861017,4.1548460127110625,0.7507681219098004,0.03814207301072571,0.24452349932615008,0.29363853972112736,0.07915621988235534,1933.7889491993828,334.3396869820737,0.45625000000000004,0.0,0.0,0.0,0.0,3.197442310920451e-14,-0.01310180008058969,20.78452806720977,0.04557556559933859,-2.7284841053187847e-12,148.33917333842567,-6023.930559570105,0.6216653337117473
0.35000000000000003,71,0.2485655326034164,0.5303450573938489,5.439336198049918,0.8188496665594585,0.04407801358641503,0.2898412218365613,0.41125103501350024,0.12894122501703492,2061.3447912025767,334.49046561449904,0.50625,0.0,0.0,0.0,0.0,3.907985046680551e-14,-0.014081591357132122,30.949845422086867,0.03180938952734946,-1.8189894035458565e-12,184.0378589059462,-6953.034396431618,0.6274072378430107
0.4,82,0.2481301643272158,0.6298276260803655,6.9863855545755875,0.8707601217791989,0.051920140215824556,0.33267432552987297,0.5747084060567056,0.20427780476760574,2231.073830561805,334.8666789025727,0.55625,0.0,0.0,0.0,0.0,4.973799150320701e-14,-0.01439987080574546,44.46990243992431,0.018678451268522828,-2.7284841053187847e-12,207.2134724076204,-7780.023632116047,0.6090701680785868
0.45,93,0.24713563695320828,0.7201696912590286,8.931330385041084,0.9091176250689159,0.05895986436204664,0.3747769233215358,0.8110840003804607,0.31776273459976984,2453.3373532376313,335.8178746301165,0.6062500000000001,0.0,0.0,0.0,0.0,2.1316282072803006e-14,-0.014467823806466086,62.16274232444241,0.01307567118880633,0.0,217.47765321847893,-8494.923453145428,0.6479238544151847
0.5,104,0.24645229063868856,0.7109364873242845,11.284443792436958,0.9368149886546462,0.058256072101066085,0.4166819591802623,1.1325326131387734,0.4885266594493048,2740.393632685418,337.7634245975999,0.6562500000000001,-5.684341886080802e-14,0.0,0.0,0.0,1.4210854715202004e-14,-0.01445011585769351,85.0024879497455,0.016525247778827454,-1.8189894035458565e-12,213.54783834426092,-9107.012447052217,0.756664050539881
0.55,115,0.24601534459139218,0.7043426882055919,14.045826903238408,0.9564588367933311,0.05774509744416887,0.4552226909679868,1.5649739724565508,0.7454862300469647,3106.85565583031,341.0825578911058,0.7062499999999999,0.0,0.0,0.0,0.0,5.684341886080802e-14,-0.014410173919044427,114.15549687540931,0.025597599659352266,-3.637978807091713e-12,193.50174511166253,-9628.665092472032,0.8880089825671997
0.6000000000000001,126,0.24549496004628413,0.7000845503512589,17.36669833531468,0.9702309299094622,0.057404735539977624,0.48823832390295285,2.2628723539284814,1.1321212397895484,3570.189440668828,346.23920766839484,0.7562500000000002,0.0,0.0,0.0,0.0,2.842170943040401e-14,-0.014371359153286556,151.01572121664452,0.03626552292180417,-5.4569682106375694e-12,155.85771443729212,-10070.894803964044,0.9796780071954396
0.65,137,0.24434267340278182,0.698104753207213,21.567045553670788,0.9798168460851002,0.05720603485762258,0.5173028342270305,3.479857364137947,1.7131057863841155,4151.171719706635,354.09619500268514,0.80625,0.0,0.0,0.0,0.0,2.842170943040401e-14,-0.014339598141500372,197.2403890412945,0.0446667160909398,-9.094947017729282e-12,97.09017475456773,-10443.223507419389,0.9922264714825918
0.7000000000000001,148,0.24208055833543551,0.6976585509911797,27.13229296893568,0.9864568208255378,0.05711270759850289,0.5436419011058072,5.278111406625178,2.584584447394289,4874.282943421674,365.6408130659081,0.8562500000000001,-5.684341886080802e-14,0.0,0.0,0.0,2.842170943040401e-14,-0.014314926657578404,254.78144905035396,0.04694486528651072,-7.275957614183426e-12,9.114193067457382,-10753.685525147823,0.9314371091130752
0.75,159,0.2379223292381314,0.6979733456785949,33.88637190609469,0.9910141925289508,0.05708057640115839,0.5658133587618861,7.562035657796551,3.889012820576785,5768.102087578225,382.82940861452204,0.9062500000000001,0.0,0.0,0.0,0.0,-5.684341886080802e-14,-0.014297615859843894,325.9131314884112,0.04311262777291192,-7.275957614183426e-12,-112.10652730608086,-11008.929540527171,0.825078668798422
0.8,170,0.23139182006697467,0.6982916493465737,41.08835950172358,0.9940549318540661,0.057086648662356944,0.5807945908273577,10.272224107072212,5.832033758170064,6865.691823700313,409.5579682759047,0.9562499999999999,-5.684341886080802e-14,0.0,0.0,0.0,-5.684341886080802e-14,-0.014286637574883245,413.26058763719215,0.03906149608658606,-7.275957614183426e-12,-267.0283983486597,-11214.446694569175,0.7157292099988973
0.8500000000000001,181,0.19749911865693015,0.698081328943789,47.95180313465983,0.9960592919488818,0.05711399750297195,0.5908260175866574,12.78344355094571,8.700794589872455,8204.977684225934,449.2027897955726,1.00625,-5.684341886080802e-14,0.0,0.0,0.0,0.0,-0.014280387311525165,519.8389908825701,0.0376344583128117,-7.275957614183426e-12,-449.7324616933901,-11374.66146675484,0.634677859425729
0.9,192,0.12799165210473817,0.6973624466271215,53.061454881746656,0.9975414480649079,0.05714619449175935,0.6013976682663802,23.016029823846058,12.905713625327865,9828.963380794805,508.1382122612361,1.05625,-5.684341886080802e-14,0.0,0.0,0.0,1.1368683772161603e-13,-0.014277162512797252,649.0707092725797,0.0385884032398568,-5.4569682106375694e-12,-651.7121627952203,-11493.249267050971,0.5964100190291568
0.9482831122150661,215,7.181024863633922e-08,0.6961622958161143,68.10639826218956,0.9986843140767405,0.05717242184159419,0.629106518067364,35.63204765780022,18.800664411659998,11712.206903257575,581.5723264176636,1.1045331122150661,-5.684341886080802e-14,0.0,0.0,0.0,-2.2737367544323206e-13,-0.014275673761675534,798.9306575840619,0.042396425877995594,-3.637978807091713e-12,-851.1779191212626,-11571.182381400036,0.5931296798068384
