s,l,material_label,n,velocity,thermal,endpoint_power,endpoint_force,heat_power_part,heat_force_work_part,heat_rate,packet_edge_distance,integrated_heat_rate,heat_from_material_balance
0.0,-1.063341229172868,1.0366587708271466,0.002741503609785847,-0.0007690252864831059,0.4627142391677232,-1.1575177865256073e-07,-3.4507364263138146e-08,0.19991796866563427,4.583281856189739e-05,0.19996380148419618,0.7133412291728681,0.0,0.4627142391677232
0.005,-1.0633581238160132,1.0366587708271466,0.0027509887457015333,-0.007921440828734715,0.4640452213842296,-1.0115378633622572e-07,-2.102938701527929e-08,0.17340044301820615,0.0002855609743566692,0.17368600399256282,0.7183581238160132,0.0009341245136918974,0.4636483636814151
0.01,-1.0634091438720552,1.0366587708271466,0.0027602344985130645,-0.015155994696907225,0.46540266870835695,-8.813584975498143e-08,-1.092195566079924e-08,0.14995268376433502,0.00028163491901396563,0.15023431868334897,0.7234091438720552,0.0017439253203816768,0.4644581644881049
0.015,-1.063494558158623,1.0366587708271466,0.002769249822107873,-0.0224564201877638,0.46679322440059995,-7.665167795276755e-08,-3.674140421011795e-09,0.12943282763973915,0.00013932179113101346,0.12957214943087014,0.728494558158623,0.0024434414906672245,0.4651576806583904
0.02,-1.0636145686973184,1.0366587708271466,0.0027780400732642764,-0.02980955861061259,0.4682191505554695,-6.667730383087096e-08,1.2385709953768405e-09,0.11173981369436758,-6.187373937284985e-05,0.11167793995499474,0.7336145686973184,0.003046566714131887,0.4657608058818551
0.025,-1.0637693245791924,1.0366587708271466,0.0027866080834677764,-0.03720537794974591,0.4696790121546623,-5.821181818671288e-08,4.351934615747111e-09,0.09681288126034995,-0.0002692836985767705,0.09654359756177318,0.7387693245791923,0.003567120557923807,0.466281359725647
0.03,-1.063958936034653,1.0366587708271466,0.002794955153549022,-0.044636958085205306,0.4711686408138331,-5.127792174291451e-08,6.210591119613497e-09,0.08463082486504506,-0.0004575364384625678,0.08417328842658249,0.7439589360346531,0.004018912772894696,0.4667331519406179
0.034999999999999996,-1.064183488468551,1.0366587708271466,0.002803081839114804,-0.05210046240945221,0.4726816415980632,-4.592218174504089e-08,7.365280561758994e-09,0.07521081206849646,-0.0006284759129480469,0.0745823361555484,0.749183488468551,0.004415801834350023,0.4671300410020732
0.039999999999999994,-1.0644430563914264,1.0366587708271466,0.0028109889570847174,-0.059594973303973585,0.47420716786069034,-4.13338285355982e-08,8.278933744086854e-09,0.06717469784483349,-0.0008018333667202518,0.06637286447811323,0.7544430563914265,0.004768189835934177,0.4674824290036574
0.04499999999999999,-1.0647377166215155,1.0366587708271466,0.002818678387299243,-0.0671210556939218,0.4757237510620508,-3.579774418418004e-08,8.842633934165032e-09,0.05772712375605956,-0.0009571162379064727,0.05677000751815309,0.7597377166215155,0.005076047015924842,0.46779028618364804
0.04999999999999999,-1.0650675500387365,1.0366587708271466,0.002826152683257467,-0.07467869034191625,0.47720325404921676,-2.9169226354934278e-08,8.729457608400769e-09,0.04667176482469438,-0.0010430695469707183,0.04562869527772367,0.7650675500387366,0.005332043772914534,0.4680462829406377
0.054999999999999986,-1.065432636635797,1.0366587708271466,0.0028334142257954143,-0.08226654189095207,0.47861837398811263,-2.1329069834551507e-08,7.620939556621059e-09,0.03385994367821242,-0.0009952818269800296,0.03286466185123239,0.7704326366357969,0.005528277165736924,0.46824251633346015
0.059999999999999984,-1.0658330510569227,1.0366587708271466,0.002840463712544581,-0.08988204964544888,0.4799430553000115,-1.2141986970610137e-08,5.213843783678032e-09,0.019123543431722363,-0.0007380904500865301,0.01838545298163583,0.7758330510569228,0.005656402452819094,0.4683706416205423
0.06499999999999999,-1.066268858401259,1.0366587708271466,0.0028472983904765663,-0.09752147009400797,0.481153345253571,-1.4572969248134585e-09,1.2282910656351335e-09,0.002277037050955902,-0.00018716454430865953,0.0020898725066472424,0.7812688584012589,0.005707590766539802,0.468421829934263
0.06999999999999999,-1.0667401101318397,1.0366587708271466,0.002853909676114857,-0.10517990426885915,0.48223035199309194,1.088999857138879e-08,-4.582026907677845e-09,-0.016880030849505907,0.0007470261755894689,-0.01613300467391644,0.7867401101318398,0.005672482936121629,0.4683867221038448
0.075,-1.067246839078383,1.0366587708271466,0.002860280266535744,-0.11285127471656191,0.4831285535148832,2.5077819112769566e-08,-1.2417287107174174e-08,-0.03856031306450957,0.0021546859390729014,-0.036405627125436664,0.7922468390783829,0.005541136356623247,0.46825537552434643
0.08,-1.0677890543033415,1.0366587708271466,0.0028663811500338563,-0.12052822668064304,0.48361058723161715,4.129286912627106e-08,-2.2416285683670324e-08,-0.06298209149499691,0.004120922418524454,-0.05886116907647245,0.7977890543033416,0.0053029693661184735,0.46801720853384166
0.085,-1.068366735312622,1.0366587708271466,0.0028721688916997267,-0.1282017013167326,0.48339871935789797,5.841402207399794e-08,-3.4562136256883843e-08,-0.08837760799506358,0.006703776072474882,-0.0816738319225887,0.803366735312622,0.00495163186362082,0.467665871031344
0.09,-1.0689792998590095,1.0366587708271466,0.0028772611854518434,-0.135852838415648,0.4863127786520921,7.535653874671303e-08,-4.8417207429632805e-08,-0.11310413150460148,0.009872473587830877,-0.10323165791677062,0.8089792998590096,0.004489368139022423,0.4672036073067456
0.095,-1.069625831429438,1.0366587708271466,0.0028812768147707794,-0.14347279713270122,0.4947284668406895,9.20647258941439e-08,-6.339029771122295e-08,-0.13711643668664203,0.013545299458309535,-0.1235711372283325,0.814625831429438,0.003922361151159664,0.4666366003188829
0.1,-1.0703068870791117,1.0366587708271466,0.002884678605661166,-0.15108127266317686,0.5016818935227585,1.0847685651701239e-07,-7.882335469471456e-08,-0.16032729303256332,0.017600942223204248,-0.14272635080935908,0.8203068870791118,0.003256617431065434,0.4659708565987886
0.105,-1.0710223762044737,1.0366587708271466,0.0028874084063383416,-0.1586862717839913,0.5072672254826391,1.245132047747504e-07,-9.398899324105607e-08,-0.18264316906540787,0.021877836745267186,-0.16076533232014067,0.8260223762044737,0.002497888223241686,0.4652121273909649
0.11,-1.0717722664607103,1.0366587708271466,0.0028893913681110614,-0.16629910280192517,0.5115886308227189,1.40081414784753e-07,-1.0808784426502157e-07,-0.20395783921875704,0.026171381267346354,-0.17778645795141068,0.8317722664607105,0.0016515087475628071,0.464365747915286
0.115,-1.0725565905634304,1.0366587708271466,0.0028905302887654006,-0.17393369931451225,0.5147614806597532,1.5507833495794752e-07,-1.2024668409365148e-07,-0.22415638478734243,0.0302313002947052,-0.1939250844926372,0.8375565905634305,0.0007222298914526865,0.4634364690591759
