s,l,material_label,n,velocity,thermal,endpoint_power,endpoint_force,heat_power_part,heat_force_work_part,heat_rate,packet_edge_distance,integrated_heat_rate,heat_from_material_balance
0.0,-1.3288894519321897,0.7711105480677665,0.004485393809356667,-1.0120385974401989e-05,0.26173183947628526,1.3344802321769144e-06,1.2523220257411735e-06,-0.7724678460824126,-7.336372278339501e-06,-0.7724751824546909,0.9788894519321897,0.0,0.26173183947628526
0.005,-1.3289212714858596,0.7711105480677665,0.004498124606493288,-0.016920386411105617,0.258156731635033,1.1227385145365636e-06,1.259299843606303e-06,-0.6457131121663019,-0.012254635854020028,-0.6579677480203219,0.9839212714858595,-0.003576107326187532,0.25815573215009774
0.01,-1.3290166013602125,0.7711105480677665,0.004509401782216832,-0.033899474305672396,0.2551538985725873,9.083951926754821e-07,1.2648452746058393e-06,-0.5191001820515411,-0.024502292499805477,-0.5436024745513465,0.9890166013602125,-0.006580032882616703,0.25515180659366854
0.015,-1.3291755503309544,0.7711105480677665,0.004519201233897694,-0.05091586453386301,0.25272311475509934,6.912906842549201e-07,1.2688837430556126e-06,-0.39253299212198,-0.03668515986030019,-0.4292181519822802,0.9941755503309543,-0.009012084448950769,0.25271975502733446
0.02,-1.3293980908229102,0.7711105480677665,0.004527508863606844,-0.06793764428679866,0.2508649961902051,4.7127095736410234e-07,1.271344074697087e-06,-0.2659190250247064,-0.04873627365133984,-0.31465529867604625,0.9993980908229102,-0.010871768075596585,0.25086007140068867
0.025,-1.329684060442873,0.7711105480677665,0.0045343211191746806,-0.08493284881045914,0.2495809007315251,2.481806118917219e-07,1.2721564556186716e-06,-0.1391661953204417,-0.06058737276588813,-0.19975356808632982,1.004684060442873,-0.012157790242502525,0.24957404923378274
0.03,-1.330033165747066,0.7711105480677665,0.004539645502165693,-0.10186980254962032,0.24887297082191087,2.1867883551868693e-08,1.2712513750892842e-06,-0.012186604193300329,-0.07216935991869193,-0.08435596411199225,1.0100331657470663,-0.01286806407299833,0.2488637754032869
0.034999999999999996,-1.3304449881614002,0.7711105480677665,0.004543500896382016,-0.11871746872306056,0.24874402780076355,-2.0781732195377703e-07,1.2685577705321026e-06,0.11510358018373311,-0.08341265908770604,0.031690921096027065,1.0154449881614003,-0.012999726680538243,0.248732112795747
0.039999999999999994,-1.3309189920109892,0.7711105480677665,0.004545917818133719,-0.13544578257427656,0.24919771475237804,-4.4102550467682286e-07,1.2640010632851355e-06,0.24278418762383855,-0.09424745214540815,0.1485367354784304,1.0209189920109893,-0.0125491575391021,0.24918268193718315
0.04499999999999999,-1.331454534551613,0.7711105480677665,0.004546938418159572,-0.15202598088626923,0.2502383226604107,-6.779022099633718e-07,1.257501936270484e-06,0.3709269302203076,-0.10460387962745225,0.2663230505928553,1.026454534551613,-0.011512008073923887,0.25021983140236137
0.04999999999999999,-1.3320508778771905,0.7711105480677665,0.0045466161707652586,-0.16843091428707999,0.25187051790406917,-9.185943169240172e-07,1.248973861324697e-06,0.49959769985263136,-0.11441206695857305,0.3851856328940583,1.0320508778771904,-0.009883236365206603,0.25184860311107865
