s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999933,0.7499999999999903,0.7500000000000148,0.1977128324659816,0.3333333333333305,0.3333333333333377,0.021973966787916563,0.002205565764921326,423.45761411258655,83.1808915696616,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,13,0.24998747920605613,0.5921225245413954,0.8393045136809416,0.1529046996819261,0.2830210347878582,0.35779844171135156,0.020384774503793127,0.003547415542723067,424.84688072325355,83.21365253929577,0.20625000000000004,0.0,0.0,0.0,0.0,4.191091917959966e-15,-0.020002938448707965,0.1305572626287897,0.0,5.684341886080802e-14,23.476523492735012,-202.6244781723652,0.0
0.1,24,0.24999151700672084,0.49200305760616564,1.0261765844348907,0.3003551569180445,0.24698471735839325,0.40245710084619685,0.01999814006006121,0.004157121080013206,428.9745970678278,83.23367374547243,0.25625,0.0,0.0,0.0,0.0,-3.3861802251067274e-15,-0.04253106493705705,0.48155861907724956,0.0,-5.684341886080802e-14,67.42314103487963,-445.3330895301677,0.0
0.15000000000000002,35,0.2499920213969089,0.47270476456760857,1.2816756988384066,0.43656198931773815,0.23961108607344547,0.453841273152008,0.02058136364017548,0.004226208153695598,435.59381387196606,83.24185915405485,0.30625,-5.684341886080802e-14,0.0,0.0,0.0,-3.3306690738754696e-16,-0.06476072386454546,1.0305288148925067,0.0,-1.1368683772161603e-13,138.5766341346136,-713.4582875025188,0.0
0.2,46,0.24994818926057083,0.48483699299273275,1.601494596976868,0.5572993601753069,0.2423105698796218,0.5065790323843845,0.024978607262775065,0.005029579365707885,445.3717717195565,83.24888093377876,0.35625000000000007,0.0,0.0,0.0,0.0,-6.439293542825908e-15,-0.08143706493210118,1.8253103183541668,0.0,-1.1368683772161603e-13,228.64862158088974,-990.1166756415947,0.0
0.25,58,0.24985013854775562,0.49094187892189556,2.0040008516714183,0.6602627341359266,0.24465493888208104,0.559707469417023,0.033073084326181855,0.010084637107684069,459.53048403969194,83.25885969133337,0.40625,-5.684341886080802e-14,0.0,0.0,0.0,-7.993605777301127e-15,-0.0911716493229461,2.9617594295278544,0.0,-3.410605131648481e-13,323.01276736753437,-1265.158361881854,0.0
0.30000000000000004,70,0.24964439147596829,0.5566107244951546,2.5001288329843123,0.7449802604165825,0.2684706941674038,0.6110781491339033,0.044368897976859105,0.01780394021226409,479.6942546436032,83.27592799288139,0.45625000000000004,-5.684341886080802e-14,0.0,0.0,0.0,-5.329070518200751e-15,-0.09580156298806837,4.570971224684735,0.0,0.0,408.21365344374806,-1531.4276572314284,0.0
0.35000000000000003,82,0.24931523956043722,0.6917013493075407,3.095434253488651,0.8124203978328524,0.31287122963117575,0.6584896403769485,0.05985240093877673,0.029484602292381378,507.83217877564783,83.30967804767707,0.50625,-5.684341886080802e-14,0.0,0.0,0.0,8.881784197001252e-16,-0.09755313611150503,6.811867654787985,0.0,-6.821210263296962e-13,470.7575902291169,-1778.1518076946058,0.0
0.4,94,0.2488074810604819,0.7644629056722245,3.8139072319879794,0.8645370114323896,0.3375964114710438,0.7017920815577929,0.08139741449060907,0.04708923306744687,546.2178261707902,83.37014136654473,0.55625,-5.684341886080802e-14,0.0,0.0,0.0,-5.329070518200751e-15,-0.09796596890915366,9.86691325094536,0.0,-2.2737367544323206e-13,498.6934372937417,-1995.6462463543082,0.0
0.45,106,0.2479972961943524,0.7580257551944387,4.733222773674965,0.9037337346072718,0.3357150352492795,0.7423802988483547,0.11365157648023409,0.07358192176707355,597.4306061059152,83.4853252268524,0.6062500000000001,0.0,0.0,0.0,0.0,-5.329070518200751e-15,-0.09788666769554678,13.94221748780805,0.0,2.2737367544323206e-13,485.2488962970162,-2181.3628718816153,0.0
0.5,118,0.24675044627623177,0.7521849213910569,5.844166212350853,0.9324938975215673,0.3340004692183255,0.777686727627053,0.15944488705528428,0.1134384319890207,664.468047445924,83.67427878256872,0.6562500000000001,-5.684341886080802e-14,0.0,0.0,0.0,-7.105427357601002e-15,-0.09769294853276633,19.27669384939295,0.0,-2.2737367544323206e-13,428.8838234672907,-2338.433067111475,0.0
0.55,130,0.24501630939603358,0.7474095413946714,7.081643571232189,0.9531875170426929,0.3325981926503218,0.806839482224273,0.21910980919718098,0.17339737950371542,750.9091102326694,83.98672912323683,0.7062499999999999,-5.684341886080802e-14,0.0,0.0,0.0,-1.4210854715202004e-14,-0.0975244043775462,26.155286519551446,0.0,-4.547473508864641e-13,335.7227432691958,-2470.655384522601,0.0
0.6000000000000001,142,0.24287664558793765,0.7440590000553359,8.720910863102041,0.9678199545904818,0.33161730453939164,0.8337509456067502,0.313283722022943,0.26356614266820455,861.0238556193106,84.50712558159798,0.7562500000000002,0.0,0.0,0.0,0.0,0.0,-0.09741079091273976,34.91782592388133,0.0,-9.094947017729282e-13,217.2028458051944,-2581.324666463451,0.0
0.65,154,0.23931159202272267,0.7420156522327933,10.796479417703276,0.9780369212152209,0.3310371408409383,0.8571500920345568,0.4561767688362586,0.3990197058172822,999.870462062693,85.38673289056855,0.80625,0.0,0.0,0.0,0.0,0.0,-0.09734301131514742,45.966820017783405,0.0,0.0,84.18189231458919,-2673.2258888596257,0.0
0.7000000000000001,166,0.22613493412649976,0.7411763638039869,12.955871221496347,0.9851074164552074,0.33082580146665597,0.8748009477748742,0.6321299357354273,0.602125972272861,1173.4289097417718,86.75242978847135,0.8562500000000001,0.0,0.0,0.0,0.0,0.0,-0.0973061734865479,59.77812561169555,0.0,4.547473508864641e-13,-53.99928607833727,-2748.6768375504885,0.0
0.75,178,0.20996130644274902,0.7411693356034134,15.769674537868108,0.9902613981395234,0.33088551264671184,0.8910159566345468,0.9243756989074716,0.9059594275822226,1388.7418103653636,89.04031112764329,0.9062500000000001,0.0,0.0,0.0,0.0,-2.842170943040401e-14,-0.0972876754883551,76.91216333654673,0.0,1.3642420526593924e-12,-190.23830665827248,-2809.5909652566515,0.0
0.8,189,0.18212543898113198,0.7415968980565899,19.73530826456263,0.9938048197610669,0.33109876973762153,0.9059333610349648,1.3767308540262242,1.3585138900605476,1653.930851315968,92.84890643673154,0.9562499999999999,0.0,0.0,0.0,0.0,-2.842170943040401e-14,-0.09727893097266695,98.0152279525749,0.0,9.094947017729282e-13,-319.69731707883705,-2857.5409593627132,0.0
0.8500000000000001,200,0.14170849256580076,0.7420398565930076,23.68067001130299,0.9962089122742555,0.33138596104321233,0.9164137063829302,2.156437641662798,2.026644466382304,1978.2644266062223,98.3681657249183,1.00625,0.0,0.0,0.0,0.0,2.842170943040401e-14,-0.09727504010296938,123.82486992076083,0.0,9.094947017729282e-13,-438.2542427467732,-2893.767873923132,0.0
0.9,211,0.07256984578379622,0.7421807385030512,28.03168807511812,0.9979064381569742,0.3316872933885406,0.9251645749606324,3.022470573091707,3.004755906139778,2372.357890789321,106.48001477382874,1.05625,0.0,0.0,0.0,0.0,0.0,-0.0972734081654214,155.18582972129778,0.0,0.0,-543.2661178279412,-2919.251755435914,0.0
0.9500000000000001,230,0.012505086440295576,0.6955156071750518,35.436144778646145,0.99885317634687,0.3319472993965905,0.9343491457508808,4.927465581433369,4.4245838473406325,2847.8644023184092,119.22735427770051,1.1062500000000002,0.0,0.0,0.0,0.0,-5.684341886080802e-14,-0.09727276147951215,193.0254349657308,0.0,4.547473508864641e-13,-631.8932996896568,-2934.848593053133,0.0
0.9549076131706198,246,2.9399959133868947e-08,0.6795469257903133,36.33413105897173,0.9989482147988156,0.33197020872094624,0.9350373129340915,5.148474140916566,4.59545547197002,2899.3768650476363,120.74356524005269,1.1111576131706196,0.0,0.0,0.0,0.0,0.0,-0.09727272556565833,197.12466646691368,0.0,4.547473508864641e-13,-639.5936829898044,-2935.876340288608,0.0
