s,steps,minimum_thermal,minimum_inverse_stretch,maximum_inverse_stretch,maximum_abs_velocity,minimum_sound2,maximum_sound2,maximum_density,maximum_abs_radial_stress,proper_energy,thermal_inventory,minimum_packet_distance,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,0.002147703336928646,0.16285327847322068,0.20100793597396205,0.00010441029702848481,0.013963416548659503,0.011042695238286444,0.004426477789464952,101.38980085716001,5.568872174844875,0.15156250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500012466951822,0.0021479544157808087,0.1639310758824599,0.16184233594219677,0.00010482422855655369,0.01405438581647673,0.011102265055472398,0.0044370743647653135,101.51429446234381,5.559458247731672,0.15656250000000005,0.0,0.0,0.0,0.0,7.528699885739343e-16,-0.004546602858545194,0.015200821822026698,-0.0007473326393153367,-2.220446049250313e-16,4.097981785922523,-4.911754234975472,-0.05356109762936763
0.01,2,0.250004991423016,0.002148247750270578,0.16676579109166914,0.1399297538915789,0.00010521661728411886,0.014293262783856585,0.011258963485796534,0.0044424534599091115,101.62700382442162,5.551831519009608,0.16156250000000005,0.0,0.0,0.0,0.0,7.216449660063518e-16,-0.009084958880712875,0.02930852105741534,-0.0013475497988279016,-2.6645352591003757e-15,8.452043653278494,-10.098554222935853,-0.1040853924918208
0.015,3,0.2500126249628165,0.002148633087649171,0.17115393996584535,0.12449121307724909,0.0001055878094587685,0.014662170437618293,0.011501386927083732,0.004446939024995837,101.72800680778631,5.545977561775019,0.16656250000000006,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-0.013603263638291131,0.042318621063668245,-0.0018017830127419004,8.881784197001252e-16,13.053890208893224,-15.55135630615369,-0.15148151881472924
0.02,4,0.2500186588537483,0.0021491092370626175,0.17691091388073496,0.11053765394478887,0.00010593838368887732,0.015144872670878655,0.011819329686794023,0.004449584022249229,101.81736372153466,5.541887201268459,0.17156250000000006,-2.220446049250313e-16,0.0,0.0,0.0,1.2836953722228372e-15,-0.018091243227468072,0.0542268392321279,-0.00211122433078316,1.3322676295501878e-15,17.894768392231857,-21.25992695363311,-0.1956628374215401
0.025,6,0.24936393853358152,0.002149770204366973,0.18392131785533594,0.10039747552593781,0.00010626914043478546,0.015731044951580078,0.01220650785942648,0.004451066667185167,101.89510360778557,5.5395613504663395,0.17656250000000007,0.0,0.0,0.0,0.0,1.457167719820518e-15,-0.022539475933491232,0.06502731033206541,-0.00227711913858032,-3.552713678800501e-15,22.965140530893134,-27.213260995426637,-0.23654792387504767
0.03,8,0.24836125344695792,0.0021506372738654606,0.19211174954025073,0.11544806072163283,0.00010658107575306332,0.016413940091873875,0.012659039974384318,0.004451867517512517,101.96128415031598,5.538983232100265,0.18156250000000007,0.0,0.0,0.0,0.0,1.033895191682177e-15,-0.026939404085639402,0.07471736008948736,-0.0023007605037457866,-9.769962616701378e-15,28.255054041164286,-33.400001042362256,-0.2740607409869197
0.035,10,0.24790420919083167,0.00215172577570454,0.20145215367091238,0.13453942173362066,0.00010687542587943812,0.017190438185599545,0.01317548328908259,0.0044523191564562236,102.01598002422585,5.5401480315168286,0.18656250000000008,0.0,0.0,0.0,0.0,1.3253287356462806e-15,-0.03128333027712922,0.08329662227212725,-0.00218353714515194,0.0,33.75461022651347,-39.80854437911063,-0.30812822458503825
0.04,12,0.24800198105474536,0.0021528808172577942,0.21189529645216776,0.1534946395482848,0.0001071536128096404,0.018055952146876126,0.013753501301046269,0.004452568401979934,102.05928452742116,5.543043374643346,0.19156250000000008,0.0,0.0,0.0,0.0,3.608224830031759e-16,-0.035564685824430654,0.09076738867152444,-0.0019268851264107913,8.881784197001252e-16,39.454893908941095,-46.42838378686315,-0.33868306119007746
0.045,14,0.24858882674133764,0.0021544228778712943,0.22337547834539814,0.17228035509958772,0.00010741723657985971,0.01900433021872719,0.014389783417103008,0.004452695691490059,102.09121227479052,5.547659912976723,0.19656250000000008,-2.220446049250313e-16,0.0,0.0,0.0,1.1657341758564144e-15,-0.03977775684861544,0.09712660413256843,-0.0015323001554586725,0.0,45.348108652173636,-53.25046115092196,-0.365663004358402
