x,fixed_impedance,incident_energy,reflected_energy,reflection_energy_fraction,useful_work,impedance_q005,impedance_q500,impedance_q995,impedance_central99_ratio
-2.0992187500000004,0.8671248332629112,0.2821044896829069,0.0211409767114452,0.07494023485839672,0.2609635129714617,0.5452686166398125,0.6194000453219272,3.0022298341873244,5.505964844792276
-2.09765625,0.8743294520341627,0.27858710917044394,0.021200359270523144,0.07609957019781713,0.25738674989992083,0.5505421666679033,0.6238500933203093,3.1103924217875694,5.649689724245613
-2.09609375,0.8815590133393871,0.27512872528489196,0.021287399978676073,0.07737250974660413,0.2538413253062159,0.555836631317775,0.6282933439757535,3.220658198326505,5.794253233528316
-2.09453125,0.8878685804520967,0.27158347294961976,0.021243595209645118,0.07822123702492723,0.25033987773997474,0.5611497751607085,0.6327278528013258,3.357367627447029,5.983015187853381
-2.09296875,0.8942808872704306,0.2681351877482159,0.021239862559832907,0.07921326081147376,0.24689532518838292,0.566479193780377,0.6371648276353475,3.492913634754007,6.16600516506914
-2.0914062500000004,0.9007819946504677,0.264791861677587,0.021265802293108677,0.0803113893243521,0.24352605938447838,0.5718223029593135,0.6415992318593996,3.649254306885546,6.3817977857803125
-2.08984375,0.9059122770197329,0.2613385764797712,0.021079340217921988,0.0806591223609639,0.24025923626184925,0.5771763271232919,0.646038481092838,3.795197503389023,6.575455930953874
-2.08828125,0.9114108196496205,0.25807408056404363,0.02092699437753724,0.08108909787375566,0.23714708618650637,0.5825382869858293,0.6505029275888615,3.8724412802613486,6.647530929337094
-2.08671875,0.9172055803690052,0.25532440712688337,0.02063894157300642,0.08083418974806394,0.23468546555387698,0.5882132768426833,0.6556520254914131,4.00846704436921,6.814649043430667
-2.08515625,0.926582055426999,0.2534816955568053,0.02073131403198669,0.08178623701584321,0.23275038152481853,0.5942248760042221,0.6614728051356372,4.178178080371901,7.031307925826743
-2.0835937500000004,0.9365506412783917,0.25168840123671055,0.020911829288416367,0.08308618587770754,0.23077657194829426,0.6002717973122511,0.6672805801698961,4.362958268295484,7.268304604398978
-2.08203125,0.9465510991763012,0.24985989534563832,0.021098444285180422,0.08444109950496194,0.22876145106045784,0.6063522226861912,0.6730619337834784,4.563878288019864,7.526777535013396
-2.08046875,0.9565760212622213,0.24799579309192457,0.0212914426035431,0.08585404751463266,0.22670435048838145,0.6124641857806323,0.678812669720286,4.782843610870791,7.809180882592656
-2.07890625,0.9666172696336832,0.24609571965035262,0.021491126676718143,0.08732832374025953,0.22460459297363444,0.6186055626632719,0.6845379347633836,5.021909555646614,8.11811250779232
-2.07734375,0.9766659090576957,0.24415931185123463,0.02169781958452244,0.08886746698296251,0.22246149226671225,0.6247740618791277,0.6902229760230915,5.283182419097593,8.456148776739242
-2.0757812500000004,0.9867121324947377,0.24218622011458618,0.02191186709410358,0.09047528419963928,0.2202743530204826,0.6309672138557273,0.695863042605962,5.56959731869648,8.82707880281397
-2.07421875,0.9972388688187473,0.24050928103091046,0.022095054728701626,0.0918677842035624,0.21841422630220886,0.6374924961872656,0.7020837583863312,5.851009259533324,9.17816177371062
