family,unload_fraction,route,time,required_negative_null,peak_x,peak_null_cosine,auxiliary_ADM
dec_floor,0.05,delivery_drift050,1.285,0.3928711447060167,-0.5109374999999999,-0.06084153177360973,191.41063328769812
dec_floor,0.05,delivery_drift090,0.0,0.11089824726898881,-0.5015625,0.3928041663412994,145.87845754763873
dec_floor,0.05,delivery_drift090,0.5,0.08351601744376164,-0.5015625,0.012998590641585003,154.7053562965947
dec_floor,0.05,delivery_drift090,1.285,0.3928711447060167,-0.5109374999999999,-0.06084153177360973,191.41063328769812
dec_floor,0.05,guide_omitted_tensor_bound,0.0,0.09412912254599015,-0.5015625,1.0,-404.7950021292813
dec_floor,0.05,guide_omitted_tensor_bound,0.5,0.04916435863189796,-2.0984375,-1.0,-155.12899218447004
dec_floor,0.05,guide_omitted_tensor_bound,1.285,0.3423397419600301,-0.5109374999999999,-1.0,162.26138519816286
dec_floor,0.1,delivery_drift050,0.0,0.1122875722612754,-0.5015625,0.35348587871056264,171.04780328823853
dec_floor,0.1,delivery_drift050,0.5,0.08624574178644871,-0.5015625,0.00782692190028313,165.0369194095373
dec_floor,0.1,delivery_drift050,1.285,0.391618049407614,-0.5109374999999999,-0.22889100943656918,187.94105908996852
dec_floor,0.1,delivery_drift090,0.0,0.10940190172463701,-0.5015625,0.37917842370429927,143.40040232367127
dec_floor,0.1,delivery_drift090,0.5,0.08290265499915603,-0.5015625,0.0082840372182996,149.48121336538335
dec_floor,0.1,delivery_drift090,1.285,0.3883270058824243,-0.5109374999999999,-0.24524305175306327,186.47757662938318
dec_floor,0.1,guide_omitted_tensor_bound,0.0,0.09173157574346619,-0.5015625,1.0,-407.2730573532488
dec_floor,0.1,guide_omitted_tensor_bound,0.5,0.04901038939149944,-2.0984375,-1.0,-160.3531351156814
dec_floor,0.1,guide_omitted_tensor_bound,1.285,0.3605238417706291,-0.5109374999999999,-1.0,157.32832853984794
dec_floor,0.25,delivery_drift050,0.0,0.4731134838795788,-0.5015625,0.03853490777704501,3228.1444406979504
dec_floor,0.25,delivery_drift050,0.5,0.4555189879500178,-0.5015625,-0.0004209696094586082,1874.9757631406267
dec_floor,0.25,delivery_drift050,1.285,0.8073975880336189,-0.5015625,-0.19814672408418646,345.086453932941
dec_floor,0.25,delivery_drift090,0.0,0.10541273867538165,-0.5015625,0.345943765350158,136.20282451276265
dec_floor,0.25,delivery_drift090,0.5,0.08162179276490339,-0.5015625,-0.0031584185770542807,135.30645575421204
dec_floor,0.25,delivery_drift090,1.285,0.5642525526394445,-0.5015625,-1.0,181.4181825377326
dec_floor,0.25,guide_omitted_tensor_bound,0.0,0.08542833865690544,-0.5015625,1.0,-414.4706351641575
dec_floor,0.25,guide_omitted_tensor_bound,0.5,0.04854848167030388,-2.0984375,-1.0,-174.52789272685274
dec_floor,0.25,guide_omitted_tensor_bound,1.285,0.5642525526394445,-0.5015625,-1.0,152.26893444819737
dec_floor,0.5,delivery_drift050,0.0,2.373243594086495,-0.5015625,0.007638239751935041,19004.126154218724
dec_floor,0.5,delivery_drift050,0.5,2.3656133367981327,-0.5015625,-0.0015861920142141433,10749.595630285205
dec_floor,0.5,delivery_drift050,1.285,3.1157184355021554,-0.5015625,-0.19398805883449163,1211.38057464976
dec_floor,0.5,delivery_drift090,0.0,0.21705322771935015,-0.5015625,0.1098650101168786,1099.716716551088
dec_floor,0.5,delivery_drift090,0.5,0.2005700903491983,-0.5015625,-0.021665366382617155,675.7470807062289
dec_floor,0.5,delivery_drift090,1.285,1.780683891871223,-0.5015625,-1.0,263.63184366608766
dec_floor,0.5,guide_omitted_tensor_bound,0.0,0.08929405385166529,-0.5015625,1.0,-418.96086967964857
dec_floor,0.5,guide_omitted_tensor_bound,0.5,0.04777863546831126,-2.0984375,-1.0,-178.7311444812735
dec_floor,0.5,guide_omitted_tensor_bound,1.285,1.780683891871223,-0.5015625,-1.0,183.24244237729394
dec_floor,1.0,delivery_drift050,0.0,7.039310180848443,-0.5015625,0.0031376394944720187,57729.28347140441
dec_floor,1.0,delivery_drift050,0.5,7.053223205685935,-0.5015625,-0.001640999341467957,32543.045762449612
dec_floor,1.0,delivery_drift050,1.285,8.81634005438717,-0.5015625,-0.19336255000472372,3355.627466470514
dec_floor,1.0,delivery_drift090,0.0,0.5793101966979599,-0.5015625,0.04205881420237418,4125.16852991523
dec_floor,1.0,delivery_drift090,0.5,0.5712961294568754,-0.5015625,-0.021733135851419533,2382.892341319519
dec_floor,1.0,delivery_drift090,1.285,4.801615318466902,-0.5015625,-1.0,518.1570607492014
dec_floor,1.0,guide_omitted_tensor_bound,0.0,0.10135781788547585,-0.5015625,1.0,-421.6090767289394
dec_floor,1.0,guide_omitted_tensor_bound,0.5,0.06463614781507003,-0.5015625,-1.0,-175.3349577941933
dec_floor,1.0,guide_omitted_tensor_bound,1.285,4.801615318466902,-0.5015625,-1.0,277.47876740676855
directional,0.0,delivery_drift050,0.0,0.12952537205339032,-0.5015625,0.47828463369354074,217.9845085784238
directional,0.0,delivery_drift050,0.5,0.09422624694701054,-0.5015625,0.01861329375849701,229.44550048600559
directional,0.0,delivery_drift050,1.285,0.5431098481177282,-0.5109374999999999,-0.03351014400814588,268.7748512615018
directional,0.0,delivery_drift090,0.0,0.12952537205339032,-0.5015625,0.47828463369354074,217.9845085784238
directional,0.0,delivery_drift090,0.5,0.09422624694701054,-0.5015625,0.01861329375849701,229.44550048600559
directional,0.0,delivery_drift090,1.285,0.5431098481177282,-0.5109374999999999,-0.03351014400814588,268.7748512615018
directional,0.0,guide_omitted_tensor_bound,0.0,0.11741515695960747,-0.5015625,1.0,-332.68895109849626
directional,0.0,guide_omitted_tensor_bound,0.5,0.049318327872296494,-2.0984375,-1.0,-80.38884799505917
directional,0.0,guide_omitted_tensor_bound,1.285,0.4881792956157922,-0.5109374999999999,-1.0,239.6256031719666
directional,0.025,delivery_drift050,0.0,0.12873616664818027,-0.5015625,0.47454776112958036,216.34427422920214
directional,0.025,delivery_drift050,0.5,0.0937792204154295,-0.5015625,0.014818669451193393,226.00574517023801
directional,0.025,delivery_drift050,1.285,0.5329660588720204,-0.5109374999999999,-0.04706080696109633,263.319584408329
directional,0.025,delivery_drift090,0.0,0.12873616664818027,-0.5015625,0.47454776112958036,216.34427422920214
directional,0.025,delivery_drift090,0.5,0.0937792204154295,-0.5015625,0.014818669451193393,226.00574517023801
directional,0.025,delivery_drift090,1.285,0.5329660588720204,-0.5109374999999999,-0.04706080696109633,263.319584408329
directional,0.025,guide_omitted_tensor_bound,0.0,0.11643938788539657,-0.5015625,1.0,-334.32918544771786
directional,0.025,guide_omitted_tensor_bound,0.5,0.049241343252097225,-2.0984375,-1.0,-83.82860331082672
directional,0.025,guide_omitted_tensor_bound,1.285,0.4802561111544891,-0.5109374999999999,-1.0,234.1703363187938
directional,0.05,delivery_drift050,0.0,0.12801897848877283,-0.5015625,0.4718978020094062,214.75814019695534
directional,0.05,delivery_drift050,0.5,0.09335457482788817,-0.5015625,0.011411737210294757,222.67247659615919
directional,0.05,delivery_drift050,1.285,0.5267697772842022,-0.5109374999999999,-0.12556292286273638,259.5416740847252
directional,0.05,delivery_drift090,0.0,0.12801897848877283,-0.5015625,0.4718978020094062,214.75814019695534
directional,0.05,delivery_drift090,0.5,0.09335457482788817,-0.5015625,0.011411737210294757,222.67247659615919
directional,0.05,delivery_drift090,1.285,0.5267697772842022,-0.5109374999999999,-0.12556292286273638,259.5416740847252
directional,0.05,guide_omitted_tensor_bound,0.0,0.11559438898174626,-0.5015625,1.0,-335.91531947996464
directional,0.05,guide_omitted_tensor_bound,0.5,0.04916435863189796,-2.0984375,-1.0,-87.16187188490555
directional,0.05,guide_omitted_tensor_bound,1.285,0.48548200413860115,-0.5109374999999999,-1.0,230.39242599518997
directional,0.1,delivery_drift050,0.0,0.19535659262281313,-0.5015625,0.1746568674932218,832.167158962292
directional,0.1,delivery_drift050,0.5,0.16760157781323598,-0.5015625,0.0024293045367898706,565.4056254598405
directional,0.1,delivery_drift050,1.285,0.6044738350315481,-0.5109374999999999,-0.20865735644383707,287.95412448113336
directional,0.1,delivery_drift090,0.0,0.12667747627247247,-0.5015625,0.4679943022858263,211.63173096730424
directional,0.1,delivery_drift090,0.5,0.0925634192144989,-0.5015625,0.00560492432006014,216.2637035755964
directional,0.1,delivery_drift090,1.285,0.5368728903191606,-0.5109374999999999,-0.6527062351926848,255.10681575195633
directional,0.1,guide_omitted_tensor_bound,0.0,0.11407345787577418,-0.5015625,1.0,-339.04172870961577
directional,0.1,guide_omitted_tensor_bound,0.5,0.04901038939149944,-2.0984375,-1.0,-93.57064490546834
directional,0.1,guide_omitted_tensor_bound,1.285,0.5324374941457257,-0.5109374999999999,-1.0,225.95756766242113
directional,0.25,delivery_drift050,0.0,1.017880027685448,-0.5015625,0.022534367971587473,7695.311000216053
directional,0.25,delivery_drift050,0.5,0.9978514766542108,-0.5015625,-0.001021165238118323,4417.886573092504
directional,0.25,delivery_drift050,1.285,1.5778525786941073,-0.5015625,-0.19532920283870367,656.2899839864026
directional,0.25,delivery_drift090,0.0,0.13245631060607954,-0.5015625,0.40339858697793135,281.7753138194938
directional,0.25,delivery_drift090,0.5,0.1013721247590117,-0.5015625,-0.014862329263821236,246.6886354191843
directional,0.25,delivery_drift090,1.285,1.0302814461175709,-0.5015625,-1.0,263.86324333654227
directional,0.25,guide_omitted_tensor_bound,0.0,0.1136388572446439,-0.5015625,1.0,-347.0513738659285
directional,0.25,guide_omitted_tensor_bound,0.5,0.04854848167030388,-2.0984375,-1.0,-107.11833250846337
directional,0.25,guide_omitted_tensor_bound,1.285,1.0302814461175707,-0.5015625,-1.0,230.57704658499162
directional,0.5,delivery_drift050,0.0,3.7566651370791644,-0.5015625,0.007046612755473977,30420.230401146753
directional,0.5,delivery_drift050,0.5,3.7491261137021628,-0.5015625,-0.0016358899307554334,17205.37298129637
directional,0.5,delivery_drift050,1.285,4.9062168874465355,-0.5015625,-0.19364124642771435,1910.31070706181
directional,0.5,delivery_drift090,0.0,0.3402654609600649,-0.5015625,0.09918681049655348,2055.3721718882416
directional,0.5,delivery_drift090,0.5,0.31918622389760887,-0.5015625,-0.02196882420333143,1245.9923088081086
directional,0.5,delivery_drift090,1.285,2.7860007747382074,-0.5015625,-1.0,408.8504949894095
directional,0.5,guide_omitted_tensor_bound,0.0,0.12810079470350288,-0.5015625,1.0,-350.5756243435069
directional,0.5,guide_omitted_tensor_bound,0.5,0.05521895534189912,-0.5046875000000001,-1.0,-107.70515894759153
directional,0.5,guide_omitted_tensor_bound,1.285,2.7860007747382074,-0.5015625,-1.0,281.49449485826847
directional,1.0,delivery_drift050,0.0,9.847873238223066,-0.5015625,0.003630865210710019,80957.57665844927
directional,1.0,delivery_drift050,0.5,9.866505331788332,-0.5015625,-0.001654427416580203,45647.21401707427
directional,1.0,delivery_drift050,1.285,12.331932817597513,-0.5015625,-0.1932734857644822,4708.80715716095
directional,1.0,delivery_drift090,0.0,0.8153100823554532,-0.5015625,0.04879607821293912,6003.32790760912
directional,1.0,delivery_drift090,0.5,0.8028772015428012,-0.5015625,-0.021818457220825614,3474.4882037957773
directional,1.0,delivery_drift090,1.285,6.714624447528151,-0.5015625,-1.0,741.1926774567144
directional,1.0,guide_omitted_tensor_bound,0.0,0.15819522460131852,-0.5015625,1.0,-354.39854893535465
directional,1.0,guide_omitted_tensor_bound,0.5,0.09129173209064988,-0.5015625,-1.0,-102.66264643766492
directional,1.0,guide_omitted_tensor_bound,1.285,6.714624447528151,-0.5015625,-1.0,404.65394926751594
stiff_fluid,0.0,delivery_drift050,0.0,0.14704460509544137,-0.5015625,0.5504914274036963,287.95766068866914
stiff_fluid,0.0,delivery_drift050,0.5,0.10430622708385515,-0.5015625,0.018721693409732624,299.16801143990455
stiff_fluid,0.0,delivery_drift050,1.285,0.6796481069684491,-0.5109374999999999,-0.033510143766907904,338.4973614434755
stiff_fluid,0.0,delivery_drift090,0.0,0.14704460509544137,-0.5015625,0.5504914274036963,287.95766068866914
stiff_fluid,0.0,delivery_drift090,0.5,0.10430622708385515,-0.5015625,0.018721693409732624,299.16801143990455
stiff_fluid,0.0,delivery_drift090,1.285,0.6796481069684491,-0.5109374999999999,-0.033510143766907904,338.4973614434755
stiff_fluid,0.0,guide_omitted_tensor_bound,0.0,0.13817206972952495,-0.5015625,1.0,-262.715798988251
stiff_fluid,0.0,guide_omitted_tensor_bound,0.5,0.04994321330787355,-0.5109374999999999,1.0,-10.666337041160215
stiff_fluid,0.0,guide_omitted_tensor_bound,1.285,0.6247175544390917,-0.5109374999999999,-1.0,309.3481133539403
stiff_fluid,1.0,delivery_drift050,0.0,12.657001609015996,-0.5015625,0.0039061366733601044,104190.49530304891
stiff_fluid,1.0,delivery_drift050,0.5,12.680342490972349,-0.5015625,-0.0016618375998977974,58754.05090257743
stiff_fluid,1.0,delivery_drift050,1.285,15.848218789629883,-0.5015625,-0.19322393566478452,6062.661073189083
stiff_fluid,1.0,delivery_drift090,0.0,1.051401237900912,-0.5015625,0.05257157125269609,7881.888276733999
stiff_fluid,1.0,delivery_drift090,0.5,1.0345024486188765,-0.5015625,-0.02186481208758904,4566.375817193575
stiff_fluid,1.0,delivery_drift090,1.285,8.628009612367245,-0.5015625,-1.0,964.6789023856023
stiff_fluid,1.0,guide_omitted_tensor_bound,0.0,0.21507358383940134,-0.5015625,1.0,-287.14535496235146
stiff_fluid,1.0,guide_omitted_tensor_bound,0.5,0.11794934513526818,-0.5015625,-1.0,-29.900194513089744
stiff_fluid,1.0,guide_omitted_tensor_bound,1.285,8.628009612367245,-0.5015625,-1.0,532.2607718263787
radiation_fluid,0.0,delivery_drift050,0.0,0.18356529790806236,-0.5015625,0.7010141201347794,428.43253966736074
radiation_fluid,0.0,delivery_drift050,0.5,0.1244944529223177,-0.5015625,0.0189387966788111,439.1404857056546
radiation_fluid,0.0,delivery_drift050,1.285,0.9531073910984578,-0.5109374999999999,-0.03351014328375568,478.469834162394
radiation_fluid,0.0,delivery_drift090,0.0,0.18356529790806236,-0.5015625,0.7010141201347794,428.43253966736074
radiation_fluid,0.0,delivery_drift090,0.5,0.1244944529223177,-0.5015625,0.0189387966788111,439.1404857056546
radiation_fluid,0.0,delivery_drift090,1.285,0.9531073910984578,-0.5109374999999999,-0.03351014328375568,478.469834162394
radiation_fluid,0.0,guide_omitted_tensor_bound,0.0,0.17974409208387326,-0.5015625,1.0,-122.2409200095594
radiation_fluid,0.0,guide_omitted_tensor_bound,0.5,0.07023891806308978,-0.5109374999999999,1.0,129.30613722458995
radiation_fluid,0.0,guide_omitted_tensor_bound,1.285,0.8981768385141803,-0.5109374999999999,-1.0,449.3205860728589
radiation_fluid,1.0,delivery_drift050,0.0,18.275446025903324,-0.5015625,0.004203815834995988,150657.78589201556
radiation_fluid,1.0,delivery_drift050,0.5,18.30818770535225,-0.5015625,-0.0016698340418455782,84968.61819550287
radiation_fluid,1.0,delivery_drift050,1.285,22.88100401073902,-0.5015625,-0.1931705278737185,8770.946189827406
radiation_fluid,1.0,delivery_drift090,0.0,1.5236561845226657,-0.5015625,0.056667039877107056,11639.162982497699
radiation_fluid,1.0,delivery_drift090,0.5,1.4977667318106844,-0.5015625,-0.021914653902150888,6750.3135015086245
radiation_fluid,1.0,delivery_drift090,1.285,12.454895600545298,-0.5015625,-1.0,1412.159858209834
radiation_fluid,1.0,guide_omitted_tensor_bound,0.0,0.32888866165782715,-0.5015625,1.0,-152.59521072033203
radiation_fluid,1.0,guide_omitted_tensor_bound,0.5,0.17126634667960483,-0.5015625,-1.0,115.72515692875753
radiation_fluid,1.0,guide_omitted_tensor_bound,1.285,12.454895600545298,-0.5015625,-1.0,787.9770890101292
