width,scalar_v,asymptotic_escape_mass_necessary_lower_bound,bulk_exclusion_mass_local_density_lower_bound,collective_yukawa_local_density_lower_bound,interior_screening_mass_necessary_lower_bound,linear_mass_contrast_yukawa_necessary_lower_bound
0.025,10.585141776332735,25.964503416816925,41.33882460564616,6.1813471627749745,49.8837918762825,1.826811265394381
0.05,14.96965105973179,25.964503416816925,41.33882460564616,3.0906735813874873,49.8837918762825,1.2917506337083446
0.1,21.17028355266547,25.964503416816925,41.33882460564616,1.5453367906937436,49.8837918762825,0.9134056326971906
