w,energy,axial_pressure,hoop_pressure,normal_pressure_integral,condensate_integral,current_magnitude,center_condensate,max_normal_pressure,minimum_potential,max_bvp_residual,outer_tail_derivative,nodes,current_mode_speed_squared,axial_transverse_speed_squared,hoop_transverse_speed_squared,envelope_derivative_error
-0.0803300858899107,0.815043607229825,-0.4518770330581176,-0.4518770330581176,-9.277099425354785e-11,4.520928493334531,1.2813469916457294,0.798590579138236,1.7774351435129176e-11,1.0792369290128576e-53,9.99470980495194e-09,1.212634537462071e-09,650,0.309662792949728,0.5544206825864936,0.5544206825864936,-0.0023398325902204142
-0.077652416360247,0.7963586882771331,-0.45782021896641295,-0.45782021896641295,-9.06187104061098e-11,4.35966432441927,1.2148720455658917,0.7945144956723067,1.8054835404512914e-11,1.617486131021668e-53,9.899158305084868e-09,1.0456264582992896e-09,647,0.3272120115870878,0.5748919748171208,0.5748919748171208,0.001116910904898294
-0.07497474683058332,0.7793372608412915,-0.4635567548157716,-0.4635567548157716,-8.942337490372768e-11,4.211824906045675,1.1532615488786535,0.7904417723471757,1.8250900790661717e-11,6.162975822039155e-33,9.860645951642654e-09,9.064200322584911e-10,644,0.34595711862524153,0.5948089204863166,0.5948089204863166,0.0009404394287471085
-0.07229707730091962,0.763734409928023,-0.4691031305536155,-0.4691031305536155,-8.901787732718046e-11,4.075286171639741,1.0957676663266929,0.7863702365833005,1.871131027897377e-11,2.465190328815662e-32,9.870287108286886e-09,7.892921288703483e-10,641,0.36425766103518875,0.614222856081377,0.614222856081377,0.0008029441772192669
-0.06961940777125593,0.7493581737736982,-0.47447332446054596,-0.47447332446054596,-8.92878210129372e-11,3.948393962446851,1.0418030905099882,0.7822980139445246,1.901442198137815e-11,2.465190328815662e-32,9.921747334936994e-09,6.89966406099882e-10,638,0.3822209432919309,0.6331729486196732,0.6331729486196732,0.0006937090774561394
-0.06694173824159225,0.7360551245326784,-0.47967933980528615,-0.47967933980528615,-8.593674085317998e-11,3.8298345914193903,0.9908969919982892,0.778223462988319,1.9196040590419017e-11,2.997880358369049e-55,9.541348074583272e-09,6.051773855726958e-10,637,0.39994076390118244,0.651689423546687,0.651689423546687,0.0006054679946074781
-0.06426406871192855,0.7237005686920358,-0.4847315983360422,-0.4847315983360422,-8.727757055904618e-11,3.7185471624462623,0.9426650447693417,0.7741451272970964,1.9655499450266234e-11,2.3055544756291077e-54,9.77000684098586e-09,5.323856327948248e-10,634,0.4175009912320454,0.6697957958111199,0.6697957958111199,0.0005331517369497885
-0.06158639918226486,0.7121916933763202,-0.48963923544510735,-0.48963923544510735,-8.50398131120151e-11,3.6136624463555522,0.896788414047677,0.770061699351581,1.9820090013666913e-11,7.31041202364282e-54,9.668848586523656e-09,4.695855559132148e-10,632,0.43497824573352256,0.6875104553997983,0.6875104553997983,0.0004731360253535932
-0.058908729652601174,0.7014426531716511,-0.4944103259629756,-0.4944103259629756,-8.722013218611649e-11,3.514459205445349,0.8529986331661403,0.7659719928138718,2.0456296379034455e-11,3.837778327566967e-55,9.862727219933658e-09,4.1517206860329943e-10,629,0.45244398196191726,0.7048478214540337,0.7048478214540337,0.00042277338103202666
-0.056231060122937486,0.6913809714049632,-0.49905205986757506,-0.49905205986757506,-8.563583953561232e-11,3.4203323059693536,0.8110664519650967,0.761874920870537,2.0605260553363536e-11,1.5526452988736884e-54,9.715572283978324e-09,3.6784583473638093e-10,628,0.4699661620815178,0.7218192002788935,0.7218192002788935,0.0003800932366357923
