w,energy,axial_pressure,hoop_pressure,normal_pressure_integral,condensate_integral,current_magnitude,center_condensate,max_normal_pressure,minimum_potential,max_bvp_residual,outer_tail_derivative,nodes,current_mode_speed_squared,axial_transverse_speed_squared,hoop_transverse_speed_squared,envelope_derivative_error
0.0,0.5743944989920101,-0.5743944989920101,-0.5743944989920101,-5.916427960432066e-11,2.0917240376333956,0.0,0.6727153484920482,3.814181609440581e-11,1.7223314924230726e-56,9.901289519027024e-09,3.862494250677171e-11,699,1.0,1.0,1.0,-0.00014705235711320874
0.0024891400869737844,0.576971501584932,-0.576971501584932,-0.5718697152266017,-8.685488787494952e-11,2.049618012673993,0.10225807164643973,0.6685780866737961,2.8520054373704085e-11,1.3967557791159334e-58,9.977817201151179e-09,3.523650332122833e-11,600,0.9593389939357624,1.0,0.9911576458381118,7.27014589023689e-05
0.004978280173947569,0.579496647278572,-0.579496647278572,-0.569498346504761,-8.57830312352173e-11,2.0083845071906876,0.14170544228206053,0.6644204326221587,2.8775135052505618e-11,1.1831507797033496e-57,9.76419920169061e-09,3.2159625272391873e-11,600,0.9187086504507537,1.0,0.9827465770151305,6.956550850190091e-05
0.007467420260921353,0.5819709982884292,-0.5819709982884292,-0.5672752207357648,-8.813045482944706e-11,1.9679858691723287,0.17006199622532772,0.6602418490461195,2.946447252849538e-11,8.471079546988479e-58,9.975660274817233e-09,2.936397511473822e-11,599,0.878051468307481,1.0,0.9747482647831514,6.66282469315993e-05
0.009956560347895138,0.5843955714902076,-0.5843955714902076,-0.5651954714957536,-8.722639878087593e-11,1.9283868448116241,0.19241938636315442,0.6560417901088629,2.974833573921032e-11,1.662668333446579e-56,9.889585389880275e-09,2.682237525320609e-11,599,0.8373117078347169,1.0,0.9671453704799751,6.387415487674186e-05
0.012445700434868923,0.5867713412704816,-0.5867713412704816,-0.5632545135194266,-8.651087906221293e-11,1.8895543785682283,0.2107992524821683,0.6518197004996126,3.002548903952018e-11,9.056361912640417e-57,9.824424596909328e-09,2.4510451006847236e-11,598,0.7964350425246396,1.0,0.9599216490360006,6.128819790851558e-05
0.014934840521842706,0.5890992421502392,-0.5890992421502392,-0.561448020648422,-8.587701160933441e-11,1.8514574334674998,0.22626325285824922,0.6475750145040495,3.026706663078471e-11,4.3174113182436e-57,9.778052200721497e-09,2.2406319188446573e-11,598,0.7553682380266172,1.0,0.9530618620372198,5.885690684082068e-05
0.017423980608816492,0.5913801711936235,-0.5913801711936235,-0.5597719059326168,-8.836606610851608e-11,1.8140668295402493,0.23945668825343194,0.6433071550721284,3.0823947561042786e-11,7.778769097326428e-63,9.990123888480271e-09,2.0490314565550583e-11,597,0.7140588541082703,1.0,0.9465516992272339,5.6568188826044974e-05
0.019913120695790276,0.5936149902283903,-0.5936149902283903,-0.5582223036417573,-8.791258449406738e-11,1.7773550980442263,0.2508094335112485,0.6390155328618485,3.0986192778303945e-11,1.7403362313757443e-57,9.956350969614008e-09,1.874474858581214e-11,596,0.6724549654248937,1.0,0.9403777074884584,5.441116207494101e-05
0.02240226078276406,0.595804527890962,-0.595804527890962,-0.5567955529602006,-8.752881416388372e-11,1.741296349910107,0.26062652524382407,0.6346995452751588,3.143259263982401e-11,8.419817458637098e-58,9.93769730780463e-09,1.7153696503865303e-11,596,0.6305048969471175,1.0,0.9345272264565594,5.23757676772485e-05
